group,CD3,HLA-ABC,CD45RA,CD7,CD49f,CD194,CD45RO,CD279,CD62L,CD161,CD95,CD58,CD11a,CD54,CD62,TCR,CD41,CD49b,CD18,CD28,CD38,CD71,CD26,CD36,CD49d,CD305,CD99,CD150,CD82,CD224
healthy,0.271814211047233,0.0693358417766161,0.243077956678775,0.600608806563894,-0.186817365908498,0.139002333665326,0.125514383220258,-0.0647125069061998,0.580613661996109,0.0238096512654588,-0.012108657288405,-0.0103998979909311,0.188358175137934,0.161007619425532,-0.290543584369104,0.330497890303977,-0.215991069728977,-0.136377308773634,0.140306053770405,0.190320478685755,0.112974319530281,-0.0049383602017624,0.0455498438811562,-0.125646408393239,0.116108720070916,0.269536067753447,0.0706268484876611,0.0112212078501248,0.0655842368364119,-0.149730107432079
healthy,-0.258047295118768,0.115725791590094,-0.61577042144062,-0.417778888526121,0.490253063948637,0.101576963418445,0.47884685694976,0.0554300473338623,-0.714920882498052,0.10222468727719,0.4234096349052,0.20184408195379,0.180837971297443,0.206951974398048,0.17100942165,-0.42748710311692,0.0877212846505885,0.176922138233453,0.0629935250322651,0.105525790705006,-0.349562590855194,0.0567648531617714,0.234091117804152,0.101243395643298,0.0738276606724805,-0.251996657602074,0.312091251156305,0.201329964951237,0.150467854388448,0.389304589862662
healthy,0.40122795513044,-0.176868697314831,0.721409369250396,0.56563251068304,-0.429925706521535,-0.515742233856529,-0.743796223839681,-0.136161369463607,0.175289875325861,-0.224666218864036,-0.740815331422142,-0.526343481871857,-0.193018840740575,-0.33724665784259,-0.072106976144057,0.570178606398767,-0.0865671762050785,-0.100080714378699,-0.182819820971269,-0.0879194013929382,0.49024226490244,-0.14708244178639,0.198709893806519,-0.111142580641846,-0.167577362857649,0.518889511261063,-0.582871212831964,-0.32847489622078,-0.440161118020359,-0.409995280174545
healthy,-0.12487957033671,-0.209824247036822,0.247497263107191,0.210094614617703,-0.243001976307561,-0.394203063681742,-0.410048376984077,-0.0992539893390503,0.343509850866041,-0.128830030597362,-0.510581201971808,-0.026747598975649,-0.259126064428213,-0.254739305479668,-0.185968682971744,-0.0327401802028152,-0.269970126089611,-0.241450691565046,-0.14276130660456,-0.330853289136581,0.0129945496540565,-0.224461119484129,0.0645596071600901,-0.185141231685637,-0.0507485252160265,0.0479402455533746,-0.328023503639912,-0.203415553456198,-0.113690128483317,-0.25471205208093
healthy,-0.0114477068287263,0.0145893158389215,0.0650148516336948,-0.0921368848470327,-0.0828942827752542,0.0747130098005087,-0.140923126569876,0.0304525273542641,-0.584506769410016,0.150022133994536,0.0377624601605563,0.181264350559484,-0.205568938666848,0.0327970179526438,0.143543196924814,-0.0908156403382445,0.047437222516695,0.128856493596422,-0.145094767018497,-0.0155279292893791,0.125480491932132,0.180124397741443,-0.0677990996549664,0.156363020870718,-0.147669871484735,-0.0597045516114378,-0.139730754118283,0.03929743127966,-0.141713858870994,-0.04030843890125
healthy,0.002448981856808,0.195687453616164,-0.434904485684014,-0.217789865763569,0.120381483467869,0.394190057134743,0.476687120816631,0.105832329241886,-0.599546551735375,0.290837907751061,0.488890309313576,0.284451077598469,0.27911346579844,0.165864878814332,-0.0116893448870898,-0.175529443534636,-0.0462572373233394,-0.0301333959607729,0.239020349929662,0.314097556027674,-0.215881891338407,0.130475641654571,0.132263498931069,0.0083469354489265,0.0226540368350159,-0.237724602090716,0.253476742364149,0.249650844367379,0.319663848923466,0.381946623046709
healthy,0.419487507218676,0.0,0.471188528525234,0.328985383740301,-0.253535530714482,-0.388286191957591,-0.48820245738165,-0.0179420680395221,0.486792134163306,0.0693436683689636,-0.311501822460657,0.012123018945623,-0.217783940259249,-0.294744943241236,-0.160156228427648,0.43368825752372,0.0625017907291302,-0.142640244946749,-0.079042083525462,-0.241459799119113,0.0674848938090064,0.0,-0.0693181189501828,-0.19071728543303,-0.168842675930126,-0.0621680383014325,-0.408504234060258,0.0,-0.361556643560046,-0.166215136256883
mild,0.0557739014087876,0.165451920854105,0.211037305129083,0.125197524905891,-0.0548445138833909,-0.486669103850096,-0.254015906833957,-0.0317888707605436,-0.240951534862174,0.090046977624629,-0.290383870455835,-0.130294605168008,0.0551700421428051,0.101023289824398,0.0351409651246988,0.0700775398013301,0.127982984161271,0.081642747805823,-0.0526639152095182,-0.287532804849584,0.110193292787667,-0.157052916338331,0.236605625847124,0.136419904889359,0.207252755007655,0.167550856018072,-0.197361275286137,-0.0298018898516283,-0.350311700357265,-0.345106149992228
mild,0.235372761326076,-0.147905044165341,0.433256370130775,0.409910042781562,-0.217969708416889,-0.204040854507177,-0.502842571134295,-0.159262279757349,-0.290914321562123,-0.0153565984636686,-0.542704327987188,-0.186624662027933,-0.263378989946498,-0.167543320918152,0.146758026381723,0.279310702645879,0.102546459835606,0.180783804556463,-0.315641771968343,-0.155261274735845,0.355555730741614,0.0312807367947201,0.192812023445444,0.0981256826175349,-0.324007806610609,-0.0389807423941685,-0.352624949674614,-0.230356135522554,-0.357032893890778,-0.167376704577561
mild,-0.251998040107008,0.0,-0.193742875483983,-0.0585286619226584,-0.0140260409419227,0.230217824426328,0.156036583301897,-0.10338202697681,0.100849289782021,-0.0746267611951811,0.1979575829655,0.0,0.143457706966622,0.135452057404608,-0.125862399027812,-0.340135273039654,0.0134646244477493,0.0402759237263523,0.0,-0.168459999561767,-0.0788457920442089,0.126660099276225,0.0815998474458632,0.0828992772411111,0.264578442903881,-0.0840127261050447,0.0520841378122596,0.0,0.127464909854678,0.177936739793165
moderate,0.172815033055443,-0.0904323345773786,0.378812554981226,0.257513185588573,-0.36655238643525,-0.152304717227724,-0.393137778651678,-0.0816807853498189,0.0403618836882922,0.0492263188439638,-0.323214736216987,-0.0937506050283816,-0.232658091972323,-0.0992429312331211,-0.102216854536741,0.286017841040495,-0.221825818703553,-0.0518087159036969,-0.167287470252617,-0.135556241139161,0.267503957078308,0.215105338092127,-0.0764056574471396,0.0319719828458223,-0.324382166466498,0.129492459437359,-0.358401567981939,-0.110223891242171,-0.215085216754936,-0.250357429544333
moderate,0.133568116296985,0.0329240263014607,0.21875397640342,0.18674609875592,-0.0077121615768699,-0.0212646239132963,-0.177710542469467,-0.0373445978448208,0.462468214987175,-0.109865163209894,-0.142900482468349,-0.101954238952994,-0.0913999766963156,-0.0998917302100846,-0.0076903668612786,0.288190136863258,-0.014511866618578,0.0305423588328901,-0.167956990124526,0.0737793164333401,0.169311215468457,-0.158299373746388,-0.3061770363116,0.0092264911448281,-0.26471312784726,0.0162544501547328,-0.122646149888762,-0.133072188242955,-0.0122483702514571,-0.105784658345609
moderate,0.227152715796377,-0.0432520348170544,0.455593694543108,0.422313172193241,-0.187988489188276,-0.266642431304648,-0.499776999925024,-0.224095344442816,0.343585062149466,-0.0280627738499949,-0.504643194784757,-0.273496932218064,-0.232201832212679,-0.236548837229871,-0.129673424523753,0.275660010379791,-0.0623038373642701,-0.0857244202502871,-0.192578684925799,0.0816944158977465,0.0334832666473545,-0.168315334797087,0.502338566418464,-0.0753961584562795,-0.190919316152659,0.15978239061603,-0.225368576826765,-0.196622491408321,-0.130639166168446,-0.260886099010305
moderate,0.150613121431056,0.0459522206144239,0.355377570759976,0.225500858722397,0.0577757181688447,-0.131279015788762,-0.173085135729836,0.0216217029344412,0.314867242632601,0.130805186940051,-0.192055141656127,-0.0494382392428902,0.18452499038977,0.183682293068755,0.0036356383597411,0.223391140170059,0.0773405866966311,0.0013443723041645,0.207742153307621,-0.240853715642931,0.0494478340309153,-0.0242987344824833,0.148998773028139,0.0096329102670314,0.245103291211196,0.354283198411784,0.194325838743716,-0.0396499010005502,0.0270622040720802,-0.139338989649261
moderate,-0.182848562592462,0.103818812225294,-0.184232575536789,-0.230639645272413,0.0329135126638907,0.0212898266187692,-0.111922234064153,0.0463207225328787,-0.0749994620960862,-0.043913906271585,-0.126933593232116,0.005975137722573,-0.056951098624006,-0.213897416603678,0.13874074549427,-0.183471544764949,0.114622062516227,0.163729708471757,-0.122081618412056,-0.17209909043296,0.110151680618837,0.128776842379753,-0.34531425716164,0.128070491180371,0.163233325406752,-0.199774177981645,-0.293545744240888,-0.0503714192095483,-0.131011686798289,-0.0450044007853881
