group,CD47,CD52,CD3,CD56,CD45RA,CD7,CD49f,CD194,CD45RO,CD279,CD62L,CD161,CLEC15A,CD27,CD95,CD278,CD58,CD244,TCR,CD41,CD49b,CD28,CD127,CD45,CD26,CD36,CD49d,CD99,CD150,CD82
moderate,0.0482895290545105,0.124415186370051,-0.0807862883482294,-0.107270580856592,-0.26812840347804,0.0276825541854196,0.409598334450749,0.16405887591809,0.331719553067341,-0.0190177767119251,0.248560581079947,-0.0464366949228425,-0.131268250711663,0.0407854341903966,0.246124906510787,-0.061207247451422,0.0334920312619447,-0.124165848883374,-0.198165005297807,0.009901328094066,-0.0299004397609886,0.254493482339129,0.308620496499653,-0.0272733586810806,0.162983767406927,-0.0066529776333232,0.209869496780998,0.384224714998227,0.0285744358213494,0.392244231060864
moderate,0.0700151953509702,0.0280129668304936,0.200736659927984,0.0909432457789052,0.275194640316199,0.240580190481432,-0.0497873469669434,-0.181137145952432,-0.107477627223671,0.0513483207972759,0.134637679293158,0.140039689505937,0.222636177277281,0.262751172077849,-0.161703574222278,-0.0990809831439785,0.0201560901973847,0.0568139128128302,0.221647020503707,-0.0506655970159347,-0.0547543226964027,0.0532588303476959,0.35795347343716,0.0877616752916559,0.482532916751263,-0.0840757704576858,0.229194725916901,-0.0100571657369765,0.0993881938358908,0.0775530787709817
moderate,0.033503593222487,0.125553442805027,-0.0235153571793037,0.0752346398554893,-0.24880304130615,-0.160625932945707,0.107685051226438,0.0939976938978994,0.277552863132732,0.111615756623887,-0.0647003233222984,0.243065085053286,0.472569573758218,-0.221526621864116,0.282312845410205,-0.147562486932186,0.16939442789439,0.23593160754034,-0.10316309212657,-0.115010738148502,-0.054388292377341,-0.0461007635005062,0.296776284297993,0.0992172222279288,0.0687551577780905,-0.0316256912819153,0.227685287798407,0.461861583298956,0.226653718285638,0.233166009779235
moderate,0.0860015226927844,-0.109637427445919,-0.0997271654171304,0.122665576125062,0.132828078840873,-0.15066862063636,0.0791064924768241,-0.244353883570301,-0.272975849565871,-0.0814484204273837,-0.0786732126346228,-0.018490653427492,0.202701266582572,-0.42350307894862,-0.402384363181514,-0.501829112542391,0.0258996782371302,0.0588811252219637,-0.128206540291026,0.122154394495593,0.11544626678622,-0.5167018085439,0.214867831784056,-0.135430376926136,0.0334506149004274,0.0822836058978889,0.176986087519114,0.164061903140946,-0.127492364657311,-0.0581565269515955
moderate,-0.18244412720255,-0.173382095084947,-0.149269958552345,0.0388255521462434,0.161253976525901,0.133690480499554,-0.0957249229093787,-0.11450172369449,-0.18660842080592,-0.013327046045201,0.159860916574931,-0.107578465059742,0.174920761828334,0.0720425435470013,-0.185695451284099,-0.27699760625453,-0.011522373488993,-0.018539557439017,-0.149420708896107,-0.126522081531533,-0.0924037913015379,-0.0948143836003144,0.281631926752171,-0.114531941540618,0.213818427319444,-0.172783783384176,0.100002688095086,0.0549159563162777,0.0057586669671224,0.0839081433249591
moderate,-0.128557439440192,-0.124863143902697,-0.0435826573198898,0.0842297378626384,0.139213075265514,0.102324825162849,-0.0640112754625896,-0.0658235856313669,-0.147782294101896,-0.0120584047309651,0.708228605879931,-0.0254673517547147,0.0168772405140688,0.0615321192980842,-0.164430451388253,-0.123645223952913,0.0025449168802434,-0.109063543152672,0.0090248582327254,-0.0317960256339515,-0.041809207358129,-0.117715966885762,0.0198902895299037,-0.166180423536731,-0.0895091348587754,0.0251916447686172,0.102169094581524,-0.0630416648528298,-0.0273322839454317,-0.0353046575700234
moderate,-0.0989055210746478,-0.0136030163184425,0.135264585605156,0.0654470374535114,0.250086190276615,0.185710943417662,-0.149424361831973,-0.160120522745068,-0.236706937545344,-0.0693643899572159,0.0489637150885601,-0.0240242974224263,0.061796366058837,0.0811568865914366,-0.463255786150808,-0.267240727881934,-0.125948819162813,-0.0355800068175567,0.10595999830118,-0.0752030224696035,-0.0284169019727081,-0.0810139416528706,0.312886172562681,-0.0669794281346111,0.124320832003836,-0.0952770254001207,-0.0716862693444866,-0.079019596054966,0.0094584000552173,-0.0574816934550099
moderate,-0.440221902746081,-0.421001297445165,-0.419232165055972,-0.098983789331812,-0.234105218045087,-0.328678052013885,0.167674290088959,0.0972668486082131,0.137194380253964,-0.0860232397709065,0.44593898332763,0.0152758093925701,-0.0157296443278711,-0.325505493761543,0.179770365100728,0.0378331769901386,0.0353412001074117,-0.0653573536559267,-0.361947670834737,-0.0630268351024034,-0.0763290945377696,-0.133384030966916,-0.150283109498283,-0.412029121072302,0.140895418627053,-0.060051794075621,0.38325852507658,0.17975428855376,0.0201004404369367,0.485088369440135
moderate,-0.104528930999548,-0.309770668945808,-0.235715467007029,-0.0533666155583674,-0.305938138464755,-0.0910977928870105,0.158366766331545,0.0089915707840446,-0.0619214612865523,-0.11207555273607,0.475957753527816,-0.01117151128356,-0.15543869352074,-0.113195936306735,-0.0362319354144875,-0.0948339128816115,0.0151675690230533,-0.0015875986422005,-0.258724854718727,-0.0182009605091954,0.0689556934738838,-0.133552151147302,0.10433367951756,-0.271295818461413,-0.140561123585824,0.0110593532142415,0.111363043178057,-0.0189641265623775,-0.119446541433097,0.113749473458639
moderate,-0.0718622007778386,-0.0904573072930626,-0.226082635518608,-0.0307307642486184,-0.296028584383417,-0.260658424063155,0.190003323751921,0.0697651945592417,0.118952899865975,-0.0494861880570411,0.495368111976921,0.125643085707941,0.106817462862537,-0.174970504381013,0.244109425989975,-0.192844757066513,0.215227235084853,-0.0140113969442671,-0.245933656023359,-0.134647985898566,-0.0968437048374765,-0.0916162786159727,0.115383652577221,-0.206814557750829,-0.029549476512218,-0.0764852655916431,0.166373579982298,0.258849251144867,0.0868108222469975,0.364464884737536
moderate,0.318746319630735,0.100056241870046,0.159441387421225,-0.0511903339654947,0.365271974366971,0.305140407100021,0.170324132093473,-0.102783999516787,-0.421525648322182,-0.259231409655782,-0.0157863024718838,-0.0195425254038144,-0.0014087649391107,0.337709495023672,-0.301033876498639,-0.335551366253846,-0.0455411414486414,-0.0315836667928211,0.145192798097801,0.163170656533593,0.128583671750675,0.0335664539793413,0.287131075018254,0.0586807956448085,0.281910124124353,0.2200332304845,-0.276993446328765,-0.282353795255394,-0.0804812779383091,-0.054970965224132
moderate,-0.193350096199932,-0.186977845399862,-0.383388317954992,-0.0842106956480823,-0.463741848609376,-0.404925138181153,0.197690396554045,0.126879410263939,0.211776209452399,-0.0238313217720273,-0.062480182683925,-0.0547999016619988,0.034351394549819,-0.395413340204538,0.25584427696689,-0.29839750099902,0.155622866046072,0.0055255631393479,-0.411628085019837,-0.0678494605236911,-0.0028610918298973,-0.17714306361483,0.0903864996022608,-0.293117811401941,-0.0636816100760609,-0.0062451521439147,0.0885238964096074,0.270236874704121,0.110421888685872,0.277227383176033
moderate,0.198775828427727,0.133072244460844,-0.0018045224981168,0.0214142543634803,-0.0529216043082423,0.0778323062362404,0.0890162368202405,-0.149558071832538,-0.019167908440974,-0.080505177109334,-0.440380594943715,0.0405459824214483,0.0335234325013756,-0.0290252654240539,-0.0053719075675925,-0.135700335967197,0.0942162450913025,0.0287331583827906,-0.0847691163337522,0.116174464881885,0.140761926142103,0.013862139638584,0.407331973840316,0.0788992620712058,0.415525889771758,0.184241432493823,-0.0902313261436776,0.011223094434355,0.0718428663090917,0.0363524301196568
moderate,-0.106020320694169,-0.248230005569597,-0.0507469652438868,-0.0921764166688137,0.305919417610809,0.0938258284996729,0.0413272378800278,-0.251784668814576,-0.296914108549215,-0.100200979894617,0.405096964146369,-0.0707557326400606,-0.0731778766937338,-0.0853096754123417,-0.310053217174223,-0.244261596914924,-0.085707743192559,-0.034117172194837,0.0210914393246712,0.000742236633611,0.0085325488859017,-0.185225086193897,0.109628562484919,-0.197889958312488,0.31621308053935,-0.0488323835952683,0.230576597769376,-0.1916923763974,-0.0137618257908264,0.0779209254032277
moderate,0.185860043514304,0.0636183769715821,-0.0102673026640257,0.0140714802294364,0.0064793849444934,0.128478905869088,0.103773102750002,-0.195308643973567,-0.107710156235906,-0.217718751017621,-0.233069908119911,-0.0233426426889913,-0.0553620172233708,0.0691014820675344,-0.119130234864706,-0.20340509496382,-0.0727587781078157,-0.193113190885105,0.0717504656457322,-0.0260932836592682,-0.0909423947504486,0.173217231847736,0.440608679197902,-0.0161172464630578,0.518270872541548,-0.0691819388152601,-0.0162156761547979,-0.115712908460137,0.0956266977388031,-0.0196393571588577
moderate,0.180269017793457,-0.0206301246948622,0.425762759721395,0.0,0.555161957148588,0.272781927266616,-0.166734274346496,-0.264142666755546,-0.380720389936857,-0.159229204572991,-0.064192055720097,0.0,-0.171234128392963,0.259763155717874,-0.427865507809111,-0.126828028610335,0.0,-0.194107116003113,0.49069515276845,0.050506602818583,-0.0083739351488707,0.19790500972758,-0.16390412552958,0.157158714520963,0.137769711367475,-0.112033895130652,-0.282730034441954,-0.340130111759791,0.0,-0.364236302814735
severe,-0.0139870955296347,0.0313986852437482,-0.22923705172044,-0.119999719947371,-0.335489099426498,-0.117398650882346,0.312446038373712,0.0745910897250055,0.0759027377694237,-0.14084768988807,0.159855060789971,0.0412893291208024,-0.0594071574013586,-0.0148020780340664,0.14879523729775,-0.245977358650568,0.0821935507551043,-0.020097754960602,-0.197011416919277,-0.0394334894422901,-0.0635297350664607,-0.0287884539487017,0.156647824878265,-0.109635055533514,0.210560303647766,0.0280624463020306,-0.0858712071062527,0.135360335534179,0.0077711410031912,0.194466107417444
severe,0.300052687333858,-0.0692786438886966,0.354492734741385,-0.0566004239527474,0.560562481798452,0.512798278606614,-0.0273512418460853,-0.226181590821415,-0.481913372248362,-0.207130408511266,0.339778582431397,-0.103973525102177,-0.0481976980905876,0.39633962053065,-0.612624667836104,-0.264477942989853,-0.0949523335380697,-0.0052140451928547,0.434173343493419,-0.085584977791197,-0.063539025918983,-0.0446879662318639,0.0741715434465225,0.0946611224997409,0.109645175400369,-0.127007833822849,-0.400946087460036,-0.325981645622067,-0.133245214302178,-0.152096397284274
severe,-0.0761742633330933,-0.160800193099811,-0.178542937548117,-0.175076462468813,-0.0248564721929845,-0.116797544604268,0.246867536916958,0.0353215227817086,0.0467478215156887,-0.151658606123107,0.127901530423321,-0.136561232790983,0.0140598254852595,-0.129311709709833,0.0339967725332086,-0.352633614775583,-0.0602500736805681,0.0262122362358448,-0.263695845305802,0.0948345848761082,0.106613124951111,-0.101097532931344,0.0254748383046616,-0.179011114961981,-0.0938640914322136,0.121480166787264,-0.0636466388834046,0.138388223874582,-0.183338596904654,0.211751131649958
severe,0.166975580878348,0.235726218848561,0.169228022397584,0.0829894319108282,0.241298079755471,0.098562232837717,0.164208840796631,-0.0439967273524008,-0.0388641587809502,-0.0174002678210677,0.283143329420792,0.01351449466188,0.196397558116174,0.2510801740589,-0.148505830258909,-0.0313648465044613,-0.0105418868159346,0.0986519120838051,0.16780479847015,0.0683027624577332,0.0738690235862798,0.0247129688397819,0.341904419785701,0.224844129985684,0.108321809191707,-0.045246015291584,0.131337895443109,0.170551611305878,-0.00353264407531,0.0240892921080124
severe,-0.15759895524744,-0.0227636572541535,-0.222617898217016,0.0370142971115333,-0.426799599431141,-0.417646510180591,-0.0845869443827811,0.25504516548709,0.42398245261888,0.0935342241215455,0.181896089901379,0.159397675778745,0.0897755557217535,-0.238646445244925,0.527268401275212,0.155404801377816,0.0947209463343731,-0.0606755479035172,-0.267818324753997,-0.333618871643714,-0.281121941298014,0.16039158671917,0.15119486794361,-0.0996281476628616,0.0516937208726775,-0.244023473647902,0.151142736367875,0.213485015807219,0.295734564640912,0.186852660876876
severe,-0.289328469369708,-0.0976354296435605,-0.3223408062491,-0.163032554414763,-0.51134558856496,-0.403612517613525,0.271214936955161,0.349588686328595,0.512878228696308,0.0438797529531035,0.150199152116029,0.0533527983904792,0.0464051597590121,-0.279623908716296,0.535581636679844,-0.0320461327836245,-0.156104808376671,-0.0572055176571104,-0.379725297135408,-0.0699474174396341,-0.0007049105724446,0.0806586063590325,0.0386452730332279,-0.191854067598147,-0.0730406539503982,-0.270841902329468,-0.122693632399338,0.369444491878937,0.11247834344022,0.606795754438213
severe,-0.093663901398597,0.0654122143099903,0.163911565690924,-0.0200696409533841,0.360673576874343,0.246395914817996,-0.224224471609584,-0.234295329087635,-0.239241579550622,-0.0766562257865772,0.618691993799376,-0.0468747971260407,-0.0324344357837692,0.179625741195107,-0.226375741276308,-0.0336845806509733,-0.123035250963088,0.0116317940338459,0.229017448289358,-0.26120268397084,-0.233083393549992,0.142180478811898,0.264194329643918,0.0454662451062575,0.144388938964239,-0.22960274086772,0.0923196046055653,-0.0837497431973385,-0.0590174283761551,0.0914118667041422
severe,0.316289036348878,0.195678214347017,0.183508172391363,0.0878799708766281,0.134555531054909,0.310253026147613,0.178807487730512,-0.316982647999359,-0.192621858217439,-0.220041478035527,-0.199253037534183,0.0496637143225288,0.132111548481328,0.227170453181536,-0.327019873624028,-0.351963376484262,-0.124159166226169,0.0766279911076728,0.144422799544378,0.0288387657991195,0.011155743270103,-0.0175078057103154,0.530214541749685,0.166996061639412,0.513954749270374,0.0613720410393952,-0.098780288339623,-0.0766902557153579,-0.0579315405600191,-0.104439382287836
severe,-0.0326919364857412,-0.143371943371943,-0.202316602316602,-0.17878167114738,0.376098510466826,0.243041438916147,0.228800702634918,-0.373792626089467,-0.409962898330405,-0.420317830782236,0.361048131968757,-0.553873057876092,-0.393499649206887,0.1193081802271,-0.630417378770134,-0.291495087395719,0.200793828856216,-0.143884347950444,-0.282216729176226,0.527651411397569,0.446517035649456,-0.455341055341055,-0.215756958747451,-0.205418624532452,-0.0108499805435159,0.437067866869502,-0.534154723798414,-0.254670119347797,-0.496935501552673,-0.426729781235585
severe,0.395914770523562,0.511508314956661,0.469469603170005,0.0,0.240750163611065,0.343710438448727,0.184121304803232,-0.210129938872894,-0.169104010079148,-0.126081495156878,0.142056946516768,0.0,-0.109818676185346,0.430705796981399,-0.42519007871381,-0.262991421264455,-0.0411422569390077,-0.26997481679435,0.373322645473902,0.0224016556044089,-0.215346680432248,0.345334321449707,0.283464873054723,0.132485572580647,-0.0918784062167184,-0.0471458534808016,-0.224487170535724,-0.272033439449095,0.0,0.0593665138658646
