group,CD52,CD3,CD45RA,CD7,CD49f,CD194,CD45RO,CD62L,CLEC15A,CD27,CD95,CD11a,CD244,CD235ab,CD54,TCR,CD267,CD41,CD226,CD29,CD18,CD38,CD45,CD26,CD36,CD49d,CD305,CD99,CD82,CD101,CD360,CD224
moderate,-0.188766608016338,-0.159514461736619,0.187397663622411,0.133807167373509,0.111798165451297,-0.458245052537847,-0.309005197768865,0.293663301695006,-0.0172430753019915,0.13383059528882,-0.406708952479142,-0.272010540914021,0.0346518777544874,-0.21950495621444,-0.083314364199542,-0.0586093206385081,-0.0157133373820335,0.0903182656930297,-0.042075054421694,0.089649701811528,-0.0807904540429415,0.0319302899946337,-0.0194526870390067,-0.059856996960858,0.18133058066008,-0.0416295271972292,0.0194050826545372,-0.203321020983944,-0.148285949189562,0.0298058947751933,0.0285632628245009,-0.165973103186136
moderate,0.0305845734709507,0.28375705429257,0.575775233691428,0.344405039878264,-0.122088291082156,-0.167583376931343,-0.461142556080748,0.576447925649114,-0.204975715427462,0.262938739185781,-0.357570626548703,-0.168036729446403,-0.0395260158855153,0.0216077824291695,-0.211762138032027,0.37541624798542,0.0107412301769128,0.126130695588033,-0.0994201217207579,-0.0607630150201968,-0.168093378040217,0.331278106955937,0.130439190339252,-0.401042350661849,0.0718836761990584,-0.237876766746071,0.249942012816387,-0.387158828531964,-0.288819980216615,-0.0468139803970959,0.0419514595243592,-0.185356818428012
moderate,-0.0835792099420875,-0.301693234388442,-0.268637917080151,-0.0418484893267943,0.0552365047152612,0.304771891957938,0.0890653706730202,0.482878008837228,-0.345067357178518,0.0283504775162536,0.113231154568096,-0.118108690695261,-0.298512623974692,-0.0736251451834857,-0.175304543569466,-0.147786121853407,-0.0839018787542616,-0.01003866856562,-0.0342410938156526,-0.0117044080761466,-0.0812513193641212,-0.0774049685550961,-0.251123487630771,-0.172182778024776,0.0202733118464286,-0.166269094156821,-0.243068986271096,-0.0294600631554432,0.0447990516151563,-0.0269588784765687,-0.106355827872833,0.0669305738485199
moderate,0.121401774932107,0.0758011781052189,-0.0750881772703356,0.20122681580122,0.162476953825693,0.252106113620422,-0.0460812677297241,-0.0178317888664421,-0.236469291008408,0.333672760513787,0.180206163010511,-0.0991489499270298,-0.123069486601009,-0.007316141682852,-0.150233292879889,0.128478067884643,0.0032133472602485,-0.0525381327152938,-0.14739494211701,0.106068557861311,-0.0953218990508793,-0.139939546094293,0.0247992349125583,0.0976906511194199,0.0261444416991573,-0.215064682889723,-0.141242984172432,-0.108606985577675,-0.0349571980289463,-0.0539227905769431,0.0277971045765379,0.155941196408821
moderate,-0.224161076168944,-0.195651304538565,-0.151066605362185,-0.11017694813876,-0.07739771225209,-0.0318875325105896,-0.074386072632788,0.0705635242027066,-0.147208061710228,-0.117667719884573,-0.0265402001406457,-0.105373726188598,-0.011326095058871,-0.0672494767138462,-0.0434974273884094,-0.147820164046889,-0.0805907935450038,-0.111027485189484,-0.0128937536397501,-0.0459727322433847,-0.0702973626775282,0.0688265272707214,-0.186355382504518,-0.277627828864367,0.0170189154341359,-0.121651488696536,-0.135069636704282,-0.169986707802879,-0.130567338098195,0.0024960435346421,-0.0748901866826418,-0.0328261065894623
moderate,0.32105938672986,0.175982141510871,0.161364267446815,0.177105629842017,0.0170620142215392,0.155877679141427,0.113008767172421,-0.168887335984389,0.12824300801464,0.16060509448739,0.125836615621008,0.278829280393135,0.12565013656394,-0.152601619130278,0.195097861195008,0.300692061566729,0.0721965432404763,-0.114895856313594,0.0009928751898738,0.0274231563691991,0.054528242023456,0.0553658301351808,0.251637863725786,0.166499508042285,-0.0422520399478673,0.0651917389473812,0.0883286271562305,0.18005719552539,0.0607904523224804,0.0668063676416789,0.0406294543022226,0.0633724325806146
moderate,0.16424832000175,0.214184958274122,0.377386724006207,0.131272721756341,0.243306637509823,-0.165263567321259,-0.276387284821998,-0.122362763979785,-0.0780958264857406,0.0843879812697842,-0.449678896282758,-0.098134853716449,0.120252764117843,-0.023621777921517,0.0457104146008226,0.308043198313666,0.0795613221180063,0.306549620387557,0.155791150083227,0.0865226700892596,-0.0160078618814573,0.148681444727381,0.0728243849581104,0.191162754955182,0.219551555653776,-0.0496703548789764,0.197060310262332,-0.227855178833259,-0.12648090008484,0.0633119696113036,0.0391329142663427,-0.0063473043283364
moderate,0.0372104880385111,0.0935443086221081,0.124025124018166,0.17779574025625,-0.210505018227116,-0.0868265648266167,-0.226112591357063,0.222479733564999,-0.0604537096003982,0.141875557198114,-0.177613277916997,0.0335426820473464,-0.0814637501321243,-0.0442363376747048,-0.115957082860465,0.188492577747212,-0.020438065407054,-0.206431337496537,-0.160386134139264,-0.176273897228846,-0.11884329335455,0.0595469573420537,-0.0009407933851438,0.182038602846776,-0.217268841875207,-0.0504034630922528,0.0418034186040854,-0.203400613999231,-0.0361196653107516,0.225707765151482,-0.0163143397681572,-0.0558577392536663
moderate,-0.0499535758579659,0.0378272112705578,0.303493689564562,0.0300961731185415,-0.206416850707743,-0.0989686427856775,-0.27996681029527,0.0555998779880971,-0.193286440217595,-0.0301194142681006,-0.215554573577485,-0.188867303652517,0.0498373679200285,-0.116434888760375,-0.023172924997948,0.0937532072577212,-0.000458658147157,0.138427464625702,0.0370687161577135,-0.078059082635867,-0.0451162370878741,0.0941998378426329,-0.0454653130243767,-0.131516919357914,0.156486679994525,-0.198515182630859,0.0204579345274495,-0.266976152693835,-0.137608209239929,-0.0417158695117636,-0.0703579111454327,-0.0286612987255168
moderate,-0.0344166036850274,0.0348040751240474,0.11938954107758,0.0748075093617599,0.0010828528314975,-0.229479575463888,-0.20305260499762,0.593541803170236,0.0553097601196465,0.0202253475168428,-0.151026053503956,-0.0488680885660384,0.0076751980061422,-0.0023063834638669,0.0252319357848743,0.145751939721608,-0.0286076810764575,-0.0727593681565976,-0.0438546489844803,-0.0216572964259607,0.0613109742316771,-0.0320893362033896,-0.0990900915874068,0.105464027558305,-0.0602763460265846,0.26582639475803,0.0691053509766652,-0.0735547612411396,0.0272892009138826,0.154083797391028,-0.0223485920214543,-0.14477569128515
moderate,0.0334573757717334,0.0594945982229078,0.0696202139178073,0.0223743958295934,-0.0829295889955268,0.0392792260949497,-0.0026107504213077,-0.274868842698741,-0.369332199942327,-0.0040141445785485,0.0233392353036729,-0.0792188290163897,0.0364983658807364,-0.120741700526733,-0.156780402349439,0.0583151583192376,-0.0329291144804373,-0.0504321661762483,-0.0850420894976763,-0.146694878758752,-0.17604583160594,0.215860702323113,0.0149368037089577,-0.258440709308379,-0.111044468469729,-0.0990507254353839,0.0105647288159107,-0.0982726217515564,-0.167967693433028,-0.147787797328344,0.0983769516560355,-0.131279203764491
moderate,-0.143133438757417,0.0989226141326614,0.618461080340225,0.320334922816225,-0.16270875491026,-0.298851986397633,-0.593345266957418,0.0459733568272998,-0.149489276074727,0.240345314271677,-0.636279621680873,-0.273726682118503,-0.0283805992215437,-0.0476049368007184,-0.355984842235953,0.159522026423552,0.0656466372775215,0.0702590559265017,-0.0943408413792683,-0.151594287475977,-0.361517033502565,0.213378048254685,-0.0518746606586305,0.0250820105388527,0.0742580827712285,-0.296983063862009,0.176821583375764,-0.595721550602521,-0.491186623142972,-0.0295345676635869,0.148344628170633,-0.25375728015061
moderate,-0.148535069255449,0.0381625028433331,0.274147095833624,0.142388300325773,-0.359649646679797,-0.208688835618788,-0.2748193806809,0.348414844365837,-0.150495536219034,0.102670111557178,-0.337595703657989,-0.0904847904239949,0.0163827728061929,-0.059634896292,-0.176895027137118,0.162675717808381,0.0103401216755697,-0.0952460304541545,-0.121509502515426,-0.311791729410286,-0.150751116194412,0.187614857176025,-0.1147479782091,-0.150761819787975,-0.150040447517849,0.0529060432077984,0.238362752619502,-0.244831760060123,-0.277166486696869,-0.0895512208901522,0.0348938753635862,-0.329720940053248
moderate,0.0597164494898743,0.396246917184245,0.717964017502624,0.579202039704026,-0.392618175281142,-0.353791366027063,-0.720946904740097,0.482300741645126,-0.134933415408181,0.352356003327049,-0.734940023492441,-0.254821322266158,0.015577354861199,-0.0003259840090544,-0.3066867126381,0.569917445498249,0.0410649368619764,0.0905308802339333,-0.428245551909725,-0.351429954688502,-0.343726516672501,0.560903373633134,0.106386277995753,-0.0879051003085999,0.0807020315250741,-0.306900171052855,0.44178292951526,-0.608313684159402,-0.456532159780202,0.315728351593054,0.126532653153375,-0.420512095306315
moderate,0.0095059212260074,0.243754926406293,0.33401977601889,0.0586167880038833,-0.233898297527921,-0.106087148969067,-0.235639184430701,-0.176369288701164,-0.0134430319412459,-0.0061313598707546,-0.196268607576462,-0.041898236811333,0.0327314272437192,0.0483586457517057,-0.142009709589435,0.277501937611046,0.0874051691629157,-0.126542916826585,-0.19454090039512,-0.0101062089516894,-0.0228074943111148,0.0103464698232784,0.130739370826679,-0.231429373676157,-0.0925883140789088,-0.148845346878206,0.170761353692554,-0.181991074400723,-0.176282616156449,0.011755919172897,0.146496237768281,-0.191675094433448
moderate,0.212896122875668,0.371853036889399,0.653673487308436,0.117815783090345,-0.367527129040801,-0.228416033145323,-0.192659732291844,-0.28777353842077,-0.0701803201585699,0.0949227215986788,-0.349933835257004,0.100347072244208,0.0800253886193338,0.0,-0.174862831596965,0.368909323538837,0.0,-0.40728388468184,-0.22355843449275,0.0,-0.0427200304951927,-0.0327321696081402,0.157463389002659,-0.0330284260239853,-0.0647964350883411,-0.12549168893054,-0.017693879707865,-0.441967609670004,-0.397362437586572,-0.0798169930896737,0.250158591852532,-0.176378198909688
severe,-0.101834810147311,-0.0187530942514355,0.0101710786145019,0.0159751147945394,-0.0830175350469032,-0.0056159415416056,-0.0172002273924429,0.069811856543827,-0.171944712161762,-0.0376934149551522,0.0288454718453339,0.0737673962408509,-0.0681534697305994,0.0100195960649663,0.0720551273136849,0.0825827450101378,0.0093828962283481,-0.0268409156147714,0.0400777250087538,-0.10464152494502,0.0623959285147866,0.383506670687088,-0.074257620503245,-0.145791262653923,0.201859206163858,0.116460294385049,0.0743463893879951,0.0586995310965284,-0.0158365691525816,-0.0403623884764672,0.132667875047607,-0.141918240093086
severe,0.0233516558888413,-0.0239856377111897,-0.0022386294620366,-0.0485563513046677,-0.139210835273137,0.15038808567587,1.8619393899515e-05,0.0801695042525353,-0.267256415186397,-0.0264490476714112,0.0891199887400024,0.117093547647652,-0.0195635146039943,-0.0843677363897136,-0.169489240082681,0.060255828936007,-0.0403538509246504,-0.260866172021602,-0.0727984665254305,-0.0356378310371208,0.0333031545104364,-0.0374242929978318,-0.0266453937088565,-0.192250310399355,-0.0790093112562088,0.117337156840833,-0.0941212461536841,0.0239984597851894,-0.0531687442978208,0.0068583389485577,-0.0598864976774096,-0.103723129464434
severe,0.280845705287166,0.179582130234601,-0.0896156777693688,0.11935558233472,-0.0176526237204669,-0.134277737135033,0.224009229290912,-0.120932161829462,0.12257303571174,0.288267462329492,0.1292639391826,0.25458961631351,0.0381949669228088,-0.0500640869235287,-0.030353529275359,0.232632807638294,0.0429169972879726,-0.195731459286974,-0.0412704459088568,0.117718982029347,0.0671215943243554,0.136534090042572,0.23405445048632,0.0877105060968849,-0.142800861207354,0.375187348053586,0.0778861899789145,0.142235087820754,-0.0176908359974721,-0.0434180848254397,-0.0251379199531145,0.0670950874999618
severe,-0.133286916894537,-0.267296727833836,-0.330431301101387,-0.25713408120478,0.109715039496372,0.289183724676998,0.201648454555767,0.009291389329372,-0.0219562796626706,-0.221067659688736,0.272112230303598,-0.0550645447107583,-0.0331073830808038,-0.0748786726104337,0.0051821708004384,-0.338239390406523,-0.053279615377357,-0.103151002706525,0.106323887470132,-0.0124995630056554,0.133745283772723,-0.21789443075753,-0.143481021758262,-0.203946700110739,-0.0250796170879544,-0.0663519977377238,-0.179275407042886,0.209568894513271,0.130579831927337,0.0702883046878828,-0.100019862827344,0.0963631649804387
severe,-0.1242663576741,-0.0761330085567951,0.0831593759795618,-0.213491804750955,-0.159321600036819,-0.104106936240636,-0.0675506409100792,0.475163660219421,0.0240986178365425,-0.0310694377304252,-0.003853422167128,0.003113272313555,-0.0624879185501833,-0.0801763800390936,0.14384352748959,0.170116058136508,-0.0625855149579797,-0.173942297304878,-0.10300499425412,-0.0719500567552304,-0.0451657871586149,0.0088371488147786,-0.123492542635723,-0.176609755428609,-0.209692787319541,0.18715513657791,-0.104678892320545,-0.021704660825981,0.041229686057609,0.010598497665547,0.0394169391171411,-0.159255816252945
severe,-0.235254128820998,-0.0268348381618014,0.269696437980382,0.0767902210202838,-0.407111801206653,-0.214891032820507,-0.437410958997071,0.0204293673098978,-0.101128452125866,0.0095681590347063,-0.340867319299915,-0.148345564047678,-0.0076287349594922,0.41349289199278,-0.292721680240973,0.0343681433721291,0.0348069902613405,-0.0819968639491011,-0.215383442101049,-0.211004338192772,-0.245954956123037,0.153055454245006,-0.108667099621566,-0.224349301657039,0.212453270724418,-0.0195185824698039,0.103680136622476,-0.43224158409425,-0.366109289980585,0.0048382201443858,0.0899591251044983,-0.254783501189041
severe,0.197084015408538,0.248110351803023,0.370056467327107,0.320031822884331,-0.25860232818087,-0.0455634165953362,-0.0410975999526754,0.156050581107896,-0.0586046666953946,0.189126380213499,-0.0668803461265062,0.247758627207551,-0.0820227902908159,0.169897540799454,0.046489386073786,0.225877106425277,0.001657609488942,-0.123309716547703,-0.240990353178454,-0.216929879661576,0.209892501625777,0.239544247657402,0.245379984005924,0.30012585472878,0.013169903356309,0.152101436660412,0.386320013964815,-0.0350397752013411,-0.0626078880185349,-0.0488603997031854,0.149968577747853,-0.124996303304182
severe,0.30007765027839,0.475098428864325,0.459439355391508,0.509524637924279,-0.0950456812298451,-0.250961214571452,-0.215420801183722,0.350746948299372,-0.344398451881302,0.47227077998009,-0.345873399544804,-0.0354089093689462,-0.128107947400904,-0.011309551476707,-0.268743752076917,0.562931164517595,0.0200035251382322,0.16019547346997,-0.390486500552962,-0.108186794060029,-0.294907418440648,0.364656226436824,0.308778374384459,0.0306627293330177,0.143603151637176,-0.308776138364951,0.352855164880636,-0.211389020574334,-0.375868849371514,0.0499419578267573,0.184291776007536,-0.319219833828269
severe,0.0718146718146718,0.0828828828828829,0.325612719193481,0.159278482767952,0.22205601072051,-0.0987210932540364,-0.1259575663491,0.155227700050262,-0.229557981753942,0.0971805242413801,-0.206239263317981,0.22270855527034,-0.0413399059409857,0.213430456115109,0.168551373154326,0.0850516170120134,0.455509738397365,0.179067221062523,0.272650161108233,0.244378117732637,0.299563890386672,0.182504071487188,0.145311796426779,0.413074259263854,0.420663174815419,0.0150280450426997,-0.0668173259925175,0.0780879532615574,-0.228397068389571,0.661874408594754,0.402661421503108,-0.0011175160934826
severe,0.666728750910002,0.499513366978847,0.138540386327657,0.18935634774997,0.0085456615429798,0.0328994315168362,-0.0872043539392794,0.35379966059348,-0.184165657587437,0.508490739951529,-0.0072987410178094,-0.0717073337225448,-0.0570390050949145,0.0225090366548796,-0.385664416336955,0.491796631363595,0.0,-0.374272944951555,-0.335586138193421,0.0708457925167219,0.0,-0.101191975658096,0.48223334992758,-0.266012505410942,-0.153288473405185,0.0993658880348705,0.0726902071529804,-0.0103533067395397,0.124170525138449,-0.0942102731001362,-0.145076017295632,0.0904659349465223
