group,CD47,CD52,CD3,CD45RA,CD7,CD49f,CD194,CD4,CD45RO,CD294,CD5,CD69,CD62L,CD197,CLEC15A,CD27,CD95,CD1C,CD57,CD58,CD11a,CD244,CD235ab,CD54,TCR,CD2,CD226,CD29,CD49b,CD81,CD18,CD38,CD45,CD26,CD193,CD49d,TCR-Vg2,CD305,CD99,CD85j,CD82,CD224
healthy,-0.14412019741951,-0.143083425374021,-0.135066710487577,-0.192614049502199,-0.220904044260265,-0.0679678176404707,-0.0538832601283976,-0.100216806374194,-0.0273137285503114,0.0881107920634887,-0.205446698820269,0.0732931586956591,-0.580508159196753,0.014474281549325,0.0926014003916241,-0.209039679865524,0.0646112682912812,-0.0160835887926421,0.0620797654639704,0.20126176877064,-0.157990058421981,0.0936694698003692,0.368626159752498,0.0436166117214061,-0.195220362339352,-0.0939062511955611,0.10372173836865,-0.0406078322537127,-0.0905008973996914,-0.0201240817457868,-0.0429440937956071,-0.0167454996595529,-0.209977547035029,0.101398124677524,0.131830116140273,0.0395180283739766,0.134124020277268,-0.159481196801005,-0.0234917735560469,0.0270068241016334,-0.143995359733744,0.131179551637839
healthy,-0.0419753629467592,-0.176776447849396,0.0664320092976172,0.332555790175645,0.176210621285025,-0.240877031183257,-0.198346669876886,-0.06769901394417,-0.462403971214534,0.0649061111201172,-0.0608052605099639,0.22980589023294,-0.136077925164417,0.198083521710146,0.0463373358105838,0.0319402869594356,-0.419345185551725,0.057894352177307,0.0602156265918606,-0.0274289375449897,-0.160331646682034,-0.0185304915796174,0.174656539086885,-0.0457179161649137,0.0968357288708361,-0.167459497669587,-0.0020534568380164,-0.150622965553445,0.184243868605811,0.155894826937373,-0.185003105404863,0.0398880789019881,-0.0786518302317771,-0.0275306811438296,0.114948616276512,-0.0754803202290091,0.0763492213613613,0.185749479176177,-0.410883687899119,0.0352847247574743,-0.300883930994926,-0.263182668754634
healthy,0.0120087079520746,-0.101585254397101,-0.0656105157833279,0.0567448920457797,-0.153604283157826,0.0320339322866819,-0.0196956258234436,-0.120862955242989,-0.0845186691260806,0.217713027773161,-0.0556633653137735,0.35462355541343,-0.546823182845421,-0.0349552791068531,0.14114042889144,-0.244223341821085,-0.0525405582522831,0.0479145812189575,0.0748964321129881,0.14849224507659,-0.174813580244301,0.225297788925325,0.126688554591661,0.111086388787483,-0.186066582179032,-0.0299438733759437,0.246782100771796,0.0762250128183413,0.375448348439094,-0.100391355237767,-0.197263496693393,0.127273420470384,-0.0802757205161182,-0.0332763365779942,0.155964284442929,-0.164857386557885,0.0248797161386637,-0.0525480775508735,-0.133973697815932,0.0914876349634119,-0.349945637471936,-0.101043046429176
healthy,0.0779696281755044,-0.0220914393245022,0.157509571765728,0.414810741086114,0.292001889879977,-0.159642395775509,-0.414286048198802,0.0315537673284203,-0.427091696846279,0.05311628783725,0.0142775441472002,0.0048927071604055,-0.255952455594366,0.10451990812825,-0.0293256716096497,0.155396570424727,-0.534542892587658,0.0027295329760564,0.0653218228776724,-0.0813638052981625,-0.222503420532937,0.0542529026560877,0.0991408875789592,-0.256468025433286,0.128846938568743,-0.181891610916906,-0.103382097854456,-0.0619021218168001,0.0319528564731675,0.088970507725556,-0.280021650400623,0.103505571745955,0.0164219612240906,-0.0042893589620677,0.0022041255651533,-0.355864715340256,0.121375679526514,0.0866804447090564,-0.430099906820061,0.0865032905977013,-0.467398664939586,-0.299176855544318
healthy,0.0832958630281074,0.0924355343166584,-0.0123761060540877,-0.0604121421924449,-0.148086358711266,0.0329953859345848,0.0324870230615225,-0.0001705141984432,0.0486433877094201,0.137875685073781,0.0263647125108496,0.193255195265143,-0.623102913556258,0.0698264906716072,0.0664375988414904,-0.241119054043024,0.0421708886374459,0.10550863940085,0.120848234139309,0.195259726366314,-0.0424625090993737,0.112423024296084,0.13009896835578,0.0722282827110328,-0.107099513698721,0.0742211503856044,0.176796825204541,0.0487869562784364,0.157881237475104,0.0187284078570878,-0.0473446827633556,-0.0717558110291935,-0.0187300657424213,0.0425728733738147,0.148197414141257,-0.0757131986993297,0.0842448635153612,-0.117462364903935,-0.10609802794578,0.084567646499875,-0.167775775570887,-0.0082342166849557
healthy,0.290395893953422,0.246500806539122,0.339186429797946,0.61362405172981,0.437693792048119,-0.212684838115512,-0.380818499250682,0.158424497853473,-0.607844885687276,0.0055227327611676,0.0942727658692545,0.0726527941635669,-0.431661370352833,0.223010115556724,-0.290934480923009,0.295042444872474,-0.654727277535484,0.0649187304784643,-0.16047222091994,-0.286811596806599,-0.272901926662448,-0.149389412910417,0.061061916307856,-0.309996587393583,0.379444947650758,-0.0528631216028925,-0.228680445124677,-0.287808377282083,0.138807242497719,0.261322096022076,-0.440333175297135,0.417809291960906,0.104507613598523,0.108059841756919,-0.0203945201084718,-0.277615911421219,0.0132185562345894,0.317016373794582,-0.48614476163835,-0.0010973123502745,-0.489485194746972,-0.336604698957544
healthy,0.188690152469977,0.0931283560401625,0.568420245607538,0.572713450912442,0.426330724777043,-0.303607730223254,-0.467011929583873,0.184411852716356,-0.498708062220911,-0.0787219783462188,-0.0201981367345305,-0.13795911388697,0.573202281746094,0.0101833359143233,-0.173002306507675,0.193278183145814,-0.294573671033629,0.0317916128278908,-0.0306003167407256,0.0383087398681687,-0.155644907481446,-0.123696936444595,0.0,-0.274575321948928,0.655595081498137,-0.287417134168441,-0.235099102499212,-0.112986536573206,-0.134017308980828,0.0237611171334211,-0.0654643023063642,0.102646258539178,0.159783317369817,-0.141310467276325,0.0,-0.101376911080559,0.0,-0.0180962106470788,-0.447928732330501,0.0,-0.360507439042002,-0.17999301081845
mild,0.171614179651417,0.0607231030067451,0.0673214658389216,0.333991149224957,0.480893006462184,-0.259166832233412,-0.118462454803693,-0.119843145932691,-0.457088345886836,0.0612240302068858,-0.0087518713721689,0.0515042780871408,-0.0485079952250092,0.21703621698578,-0.554328845747285,0.410965061209506,-0.600530959015487,0.0204244687404082,-0.328499841977005,-0.226560455128199,-0.547124452651757,-0.357766354662826,0.12978684588961,-0.525628496747567,0.227103420527265,-0.358174034524947,-0.3753472206301,-0.428736780329651,0.0050348068835085,-0.135173318953548,-0.541780944849669,0.364079968465903,-0.144846816578303,0.286711682509611,0.0516288987037601,-0.44315445890398,0.0781483002408993,0.199614055714474,-0.584058424372946,0.0394544335874827,-0.165271488409792,-0.11694797615393
mild,0.299472339431114,0.253676888343797,0.242167588884999,0.345529012037201,0.400329123351535,-0.198519178657247,-0.167228872523118,0.110517199658953,-0.366023455866264,0.111323154759803,0.1484269866372,0.145423842568067,-0.439482001035838,0.267742418961343,-0.0727898341012341,0.14481797380288,-0.436694403077414,0.126151190613408,-0.0587507798185676,-0.104637064090634,-0.113846024798627,0.0362304831481601,0.134827207079699,-0.146334001905939,0.166670038113923,0.0883007434914624,-0.0928449427634424,-0.164377673928076,0.143816035828219,-0.0371690811362994,-0.235403851791315,0.269064776043335,0.219355800729072,0.218491256424519,0.173000793177381,-0.436838231569655,0.130037107760716,0.041998205912411,-0.354314699516603,0.137307006719318,-0.327145513496768,-0.136425741347262
mild,0.0217912758920938,0.315424049125946,0.0954656439233293,0.12888949409944,-0.101137194528693,-0.201090426007897,0.139722416283605,-0.0321135283973269,0.0920958766077078,-0.0154251127806327,0.181071628049545,-0.21817556442173,-0.201205818100222,-0.119813607423456,0.0658419424495297,-0.439357997562816,0.0252166285190831,-0.126983461190111,0.100682747742705,0.0,0.0916079505605978,0.143919297625546,0.247083151839167,0.143868125844611,-0.011325738878071,0.116238597997976,-0.0510751381985421,0.0,-0.122130303569899,-0.0641642853906499,0.0,-0.0446729587864343,0.0470041773109036,0.0274792821493539,0.0027403123035055,0.0305597029272542,0.0,0.0454583053074877,0.170282489073439,0.0,0.134234011204411,0.0762035471519189
