group,CD273,CD3,CD45RA,CD7,CD49f,CD194,CD45RO,CD5,CD62L,CD161,CLEC15A,CD27,CD95,CD57,CD58,CD235ab,CD54,TCR,CD41,CD226,CD29,CD49b,CD28,CD38,CD127,CD71,CD26,CD36,CD49d,CD305,CD99,CD150,CD82,CD224
healthy,-0.0421272208796202,0.0223419670913072,0.0736714943801098,0.0270002365894413,0.214443278508846,-0.194409914228825,-0.187377022168661,0.0408116642042892,0.0189252622285649,-0.0902869630387766,-0.0692276362414611,0.0109030920249265,-0.217505956749144,-0.107683572745946,-0.103023276530075,0.148879681374916,-0.166738981038863,0.122159268348941,0.26035321312621,0.125587517897764,-0.0097866184743976,0.190562417734951,-0.123778406118819,-0.0989024710768747,0.121225787802925,0.0705654996463575,0.111718618131793,0.213840232459663,-0.0714871215153611,-0.0032975055642588,-0.120758151383316,-0.0747050643694786,-0.0770775473141033,-0.060744967249074
healthy,0.0260251185711414,-0.339501897748938,-0.59947668103527,-0.451059384151972,0.402639285620631,0.245014909173633,0.690000668100654,-0.14112102499554,-0.604872494564577,0.19175468012447,0.20024222266855,-0.367696836380734,0.552417598236531,0.0575252158828042,0.213721703988943,0.107004519684922,0.339481599834505,-0.502263818266147,0.0568035886071559,0.432830445814955,0.337774461502358,0.118280886115036,0.174165285495229,-0.316736670096984,0.210257721959458,0.0910053494029204,0.335735863237587,0.0561576526254905,0.210187187180455,-0.238057702047256,0.45061701018484,0.309914262096186,0.293976865907842,0.510356940146468
healthy,-0.0256447999326045,-0.0914312440602706,-0.356440306405725,-0.188281587528235,0.161995407663922,0.112177482654239,0.394878060888146,-0.0381375584850569,-0.690945075835386,0.129432699563753,0.202887595344166,-0.187932325733262,0.327970012787092,-0.0503161798322845,0.174546390197984,-0.0346554395497733,0.0793211356099653,-0.226978429926332,0.132817306519853,0.0847499855789311,0.268694783957513,0.117053551244754,0.0464697329584088,-0.201443113232111,0.188623137880057,0.09089726898353,0.270246017479499,0.146950204765111,0.194284701299417,-0.185757919832831,0.307825159543215,0.199300700841296,0.0172951377659292,0.177429183994378
healthy,-0.0087812974247943,-0.127481490996948,-0.245227515073791,-0.115870343178206,0.0150319207449106,0.141415263304096,0.352063252187346,0.200512401921324,-0.349798754040163,0.0832358117691061,0.0805246971879124,-0.219752448803899,0.262235786716408,0.0692550623736299,0.0644166472253415,0.0894594248793957,0.111169219173533,-0.201637526529364,0.0788245179843962,0.206662853093602,-0.0047907420166948,0.0989327974334401,0.141163785742676,-0.130369858875616,0.288636642999271,0.131602468025732,0.0811039713874842,0.0257173069618733,-0.0924333238079353,-0.102142041980387,0.26298741466812,0.0178056043201189,0.0886245925897023,0.318828858016631
healthy,0.0478774043656588,-0.128518877894656,-0.10319262034493,-0.142351790791159,0.0812594219243015,-0.0639595216549913,0.0699128644783115,-0.0496195594147328,-0.66012527414515,0.188073431451346,0.188042868657028,-0.192012198763202,0.110809396094226,0.0836966961641494,0.177862680796457,0.101417984042183,0.107901774386057,-0.173766692886713,0.0428915891733178,0.227797308746702,0.0444153783662953,0.090209736939027,-0.0253613310340072,-0.0991659317560363,0.295707229712894,0.123939572318702,0.428831941282189,0.112571586650248,0.0275620092269905,-0.119738338694684,0.0244276383194687,0.125319220634906,-0.0589431528426454,0.110824488992777
healthy,0.0722398175372313,0.0400437632099587,0.140883225506239,0.147850133728932,0.016799418557762,-0.230402312852388,-0.298005854614604,-0.0079034292097824,-0.0811779176487561,0.0057159089616499,-0.0446116931743002,0.104461797062095,-0.308515440281217,-0.123466910745607,-0.201937397311721,-0.0521031082901242,-0.131585959367231,0.0343680597271518,0.129596822290789,-0.132250681327194,-0.0013021935099418,0.0355727009737131,-0.104548722148488,0.0120310909666323,0.278818860243861,-0.148779657824101,0.292347492684392,0.0845135157343006,-0.11420300012082,0.112571027941811,-0.17895921059565,-0.0821172859864317,-0.0199086902862072,-0.104963286225593
healthy,0.0,0.275700624447623,0.319856049174202,0.372669223217772,-0.190165822469563,-0.403888451582095,-0.258223253627629,0.0759307956727531,-0.0275373809466057,-0.0111531774299732,-0.123097115172861,0.146563276934679,-0.267518690827736,-0.0454966413888645,-0.0092134943986734,0.0,-0.271599403856034,0.269556136468046,-0.0069134682707802,-0.171016493862138,-0.112016695057557,-0.120310109703386,-0.0898351607826873,0.0554397567790652,0.156672998277568,0.0,0.0893810700000146,-0.193718862281367,-0.0654041700363606,0.0215313282254447,-0.341355959897102,0.0,-0.343940302565541,-0.142140301242372
mild,-0.0383843641308504,-0.201781402805277,-0.279916894032987,-0.346869150917854,0.166446780511677,-0.146365495502717,0.269741165897115,-0.13795932902305,-0.422642215330887,0.1004086042613,0.484779641431571,-0.582766003437199,0.331200331109857,0.216430706887809,0.0265652740918636,-0.0754300570617532,0.418009057349789,-0.314025016627597,0.0963442607596348,0.500645598796354,0.431180290397015,0.11399372115469,-0.16950640844633,-0.284544608139934,0.208297497935101,-0.0781030203372423,0.0696855482750661,0.0967151538724356,0.585944643198046,-0.244092917731942,0.317354920852392,0.194395278619862,0.0629458101455749,0.0664658331776691
mild,0.129795270874798,0.259448028113114,0.281904280491957,0.347603559926671,-0.0708596436070044,0.0174879510984633,-0.241721373261163,0.226626636042447,-0.401157576139714,-0.012333307395656,-0.0363001882223457,0.145729845777822,-0.317489575378648,-0.0636292273838245,-0.112375770874681,0.128235271049605,-0.0992721453435005,0.215071430913118,0.0986480992715548,-0.0613273586466312,-0.109648054054245,0.149045612028273,-0.0347519180040233,0.214100645102447,0.226637115018624,0.111648549929796,0.254389921204643,0.0798412448422284,-0.396703064768572,0.0710061745097251,-0.134493830565448,-0.0792116842772318,-0.200109517149687,-0.0485341890491824
mild,0.0,-0.415143312199763,-0.402426506585877,-0.102636926003449,0.160929746740337,0.231278014463622,0.350915563871478,-0.141421968347282,-0.176362587412636,0.104751325347364,-0.0695028354935746,-0.164706527950215,0.275796270922397,-0.0562601775957228,0.0,0.0924706395031868,0.0464212881087276,-0.576445487092422,0.131783734327746,0.350675773257725,0.0,0.18597824662576,-0.114741602012984,-0.127695504408605,0.303101033129184,0.0924276400123802,0.271547102326132,0.180055213922453,0.10634502672252,-0.0013817800090707,0.231530524292821,0.0,0.225539804160729,0.195712582326514
moderate,-0.0152436360259665,-0.0959996289045422,-0.0360716345656295,-0.180948039480107,0.198070112713791,-0.251848122630213,0.103020158571862,0.0055717478777846,-0.132755850959828,0.0321239722923066,0.224256763641801,-0.260584659473391,-0.050234317744416,0.0852101627139432,0.0667309549999308,-0.0490681791215028,0.158752853158146,-0.185916052008274,0.18716441342253,0.368153328857908,0.133109402430939,0.1221563809195,-0.070734638172173,-0.165899363012025,0.19070226226437,-0.133611725382105,0.25655923675787,0.0254971430014409,0.361591444905819,0.0423385677336765,0.0958460650286709,0.156376833705508,-0.0560261139680917,0.134544526804606
moderate,-0.0170180667558743,-0.270292887295671,-0.560876297616453,-0.397515620771923,0.24883570547297,0.173504642814412,0.422872665191192,-0.110151655858037,-0.571268473493734,0.0903371025353578,0.162830312092005,-0.279386616024836,0.346520246828925,-0.0602410534462016,0.181860122035391,0.0557385643900603,0.131098720753437,-0.376004689358636,0.0840298362791947,0.203888377890932,0.159699094707695,0.0787387577764263,0.142489334756284,-0.304478511364307,0.240795975952366,0.101182341648569,0.361641799718917,0.086314529701118,0.287033675658479,-0.277753966517658,0.315283849578416,0.150794382416388,0.224889318355746,0.252312924371097
moderate,0.0194861962979156,-0.103456755261087,-0.371061288446955,-0.301347652166579,0.0064911965100251,-0.0870443023683867,0.351973300562958,-0.0530268243646061,-0.305080578264537,0.201254703040244,0.29651142323548,-0.301732449413868,0.288470904028868,0.136641194466102,0.129764483492004,-0.0013214642076389,0.129474832403204,-0.258976444997529,-0.0308841437679063,0.0219317499324427,0.0222065338194627,-0.040049115854211,-0.0298363684140493,-0.107553016024801,0.2749538532273,-0.0832642246251959,0.120352728225678,-0.0349559500021805,0.232373214432079,-0.0678688467293027,0.245808319179863,0.121194735036605,0.136499481139947,0.212293584346374
moderate,0.0047637139462245,0.0586475250323632,-0.0523019166665041,-0.355090303642584,-0.196414384311543,0.0298535402262698,0.275863793556292,0.0886225264238723,-0.279493433781927,0.124275296465279,0.364373849024378,-0.463676033108883,0.17165661596465,0.425754336622896,0.18006193854122,0.187942139810474,0.220860523680205,0.0370122948651113,0.0953685958280531,0.110440316310264,-0.0234292435702305,-0.0548896416435318,-0.256559036918229,0.0622390719159343,-0.0004189334782002,0.0160619477612217,-0.306324771442772,-0.0144381262966006,0.334023618488406,-0.0358315498583679,0.361417876844992,0.118136129800363,-0.002413837672283,0.0640892476419579
moderate,0.0460780104061875,0.241403853307485,0.349007608355352,0.277310362206531,0.0423748163795523,-0.0703620884825489,-0.113319414139418,0.134972863902783,0.0347352818361333,0.010884261749213,0.0934302404616152,0.173306935751847,-0.233981276732862,0.0356626432979775,-0.0589271600783538,-0.0225748465362149,-0.0807414934942431,0.317920003265445,0.117130120229918,-0.0030300245663874,-0.0232577750632661,-4.89803866891957e-05,-0.0478579123534458,0.0315160369440013,0.145566958692678,-0.060004591348502,0.196984344307548,0.0549659314815792,-0.0296530252016534,0.0708884146467815,-0.13078430452991,-0.0056867332084385,-0.0754307359638549,-0.0384786922340679
moderate,0.0562147760799744,0.125715028900966,0.0868711036714976,-0.0914356418184293,0.0650987055557145,0.0399468237306086,-0.0647033722565294,0.195767756299464,-0.456689315544075,0.0243926231008569,0.0502372908174973,0.0169952509630682,0.00306552106054,0.0585573511738202,0.116857080648952,0.123527511289289,0.0009771591817713,-0.0123918796929825,0.331193220272808,0.059604227916356,0.0073079320148819,0.110024532998601,0.0720471213745637,0.0523295391499187,-0.0191602993872326,0.0901659728747654,-0.0007084154365172,0.0923042066066355,-0.0004587067569284,-0.0040052801820918,-0.136505902203208,0.0804976069442861,0.0098152568769162,0.079021907902861
moderate,0.136324423764026,0.113912007234059,-0.153725842119659,-0.0441530081763357,0.0618828846017259,0.0638146845114025,0.210327940566062,0.207875578274087,-0.260015117185045,0.0967270775924943,0.100558497722546,-0.0744188237222332,0.181963511068592,-0.0357712832682168,0.148026589110462,0.218713057370844,0.0389342528756201,-0.0470329497349505,0.180723699237646,0.0479140547859252,-0.0435888982961062,0.0660078993478343,0.159966196651479,-0.0481970249770578,0.267332144725424,0.109934856799711,0.13168869375326,0.0691577400565908,0.0888910277253239,-0.0737448733536096,0.129267707160807,0.0624945742310976,0.0739055228182284,0.0410555988656678
moderate,0.0599400689113345,-0.222985725430363,-0.532066287838788,-0.271139855504222,0.429788727900761,0.17659320956874,0.585868173563339,0.0560177460804027,-0.225887967778654,0.187769768157886,0.0865665631774238,-0.141173720262592,0.479262341372443,-0.0167402585342625,0.129363105963742,-0.0930009682972038,0.245239967877529,-0.358578494712658,0.197814117492388,0.344707277071931,0.340344708898174,0.0851309661971153,0.0867767166169765,-0.354480672425257,0.313688979965807,-0.0846235413835523,0.260394634555711,0.0800569803470358,0.223175029121871,-0.231676807046923,0.481519674157133,0.156929449158087,0.252770330629046,0.264392118577126
moderate,0.0703949732592603,-0.177075597066063,-0.4763182680701,-0.283719960541099,0.17362784724271,0.179865532021231,0.457518456640474,0.0312967814935033,-0.677688722219915,-0.0274217701183133,-0.0023296049271165,-0.125504956281544,0.351251593846049,0.0461461679668767,0.0134206584338598,0.108261257808857,-0.0217464609894152,-0.245631472260501,-0.0434024432558058,0.135379253374697,0.14053137300075,-0.0189552842739649,0.10009429540966,-0.0782333911165582,-0.0492534516928199,0.154941728589347,-0.16434150720572,-0.0375864833637245,-0.0722846018950652,-0.224610700733333,0.190818328963289,0.105931998818764,0.0555135091114539,0.220988209081717
moderate,0.086135833266375,0.0366898711306791,-0.0283437252866884,0.0255918567733452,0.0490869712652078,0.014779999617168,0.139781169418165,0.197852625676483,-0.605049443057949,0.0233305374673624,0.0036491934783271,0.0390564576254236,0.0445257648185526,-0.0411067908573376,0.0083775324579892,0.0216388827136556,-0.0213410007305853,-0.0973134936115749,0.0796745658579827,0.0072545257300555,-0.0426469033750217,0.0259779270350474,0.0004003229291597,-0.0902459876718031,0.0616203169478227,0.199245193929096,-0.0161081908396557,0.0828196917046448,-0.314986799692687,-0.0657795471699215,-0.0768837086110143,-0.0145982661173089,-0.152192688399536,0.123206900108027
moderate,0.254089983969925,0.245513648202918,0.35481403869679,0.182953423213976,0.11531027392564,-0.0726314131010403,-0.186946911973394,0.221174687515367,-0.0751584961483366,-0.0391474571983986,0.0067291955671252,0.262878584302314,-0.270726729039518,0.0890369491389432,-0.0192245940700926,0.062851362531197,0.0323974385456994,0.309045450033622,0.334159696697913,0.117375663371645,0.0387823371335637,0.228797684580651,0.153377200604102,0.265639509728853,0.103664867900565,0.0126666561416917,0.123126324591223,0.218489964829108,-0.193039001583875,0.20521650899422,-0.291080099377012,-0.067875192190491,-0.0823376427085661,-0.102734808550589
moderate,0.0143893406652489,-0.0149015994615476,0.0520944635182038,-0.134690243358375,0.261572947139219,0.056620686049664,-0.0452509722802242,0.0329405920467818,-0.407928009931738,-0.0137852041320823,-0.011570459836348,-0.202202302114724,-0.0082886551037784,0.037739536303527,0.237357795994882,0.152707557477735,0.0652090928784068,-0.11834122023387,0.305878291187635,0.211456341616162,0.274625636973484,0.237911707290699,-0.14093897404009,-0.0808631324710079,0.0635300445281125,0.151667004916151,0.0670402010878715,0.336999146580714,-0.129806246585327,0.0059124655967358,-0.0286785905124928,-0.0898253504625772,-0.0108973664223967,0.0660264312786666
