group,CD52,CD3,CD8,CD45RA,CD7,CD49f,CD194,CD45RO,CD279,CD62L,CLEC15A,CD27,CD95,CD278,CD58,CD244,CD54,TCR,CD41,CD2,CD226,CD29,CD49b,CD81,CD18,CD38,CD127,CD26,CD49d,CD305,CD99,CD150,CD82,CD224
moderate,-0.0440033351685259,0.3847268718416,-0.0065525613304452,0.71891774454722,0.476337493545025,-0.255807719174163,-0.395414701967439,-0.59859722332651,-0.0138131767055713,0.453545062628827,-0.0240500676884324,0.352010703759207,-0.642236792256692,-0.240999628557998,-0.16276740220024,0.0631954488285957,-0.153164876934688,0.52055456616851,-0.121240682914564,-0.226384506507855,-0.302619974903395,-0.167462969184709,-0.0824087015078735,0.174432823386935,-0.16656946196601,0.200969230236279,0.264321601285901,0.0517904262041167,-0.25244006983067,0.227045165689188,-0.438708945450384,-0.135167682697592,-0.070197650410437,-0.315751581410396
moderate,-0.0697358111390367,0.12282454996513,0.122853586063973,0.288771753748001,0.116603372577334,0.0068154097441934,-0.178207495240494,-0.231811052697421,-0.0613234222091622,0.574686339335667,-0.0818208152048987,0.210882357196586,-0.252184650891608,-0.0086704865057154,-0.0744785949268397,-0.0216274802523192,-0.0567801434967636,0.180763331601945,0.0232965173045839,-0.0939036218982535,-0.0363635677237093,0.0175566480042453,0.0450340327076205,-0.0433333745472063,0.036983184707736,0.153356848043972,-0.0978675321823042,-0.145346020491684,-0.122514087935944,0.0969528793679673,-0.0986581129382861,-0.197249607911426,0.0108854838716789,-0.0845628644167976
moderate,-0.17282444029416,-0.227694892353018,0.0801400583634922,-0.231481104835148,-0.318916955014713,0.0331782527378085,0.0104917255278971,0.179616302927964,0.135898604452042,-0.0658505792055901,0.395238220748423,-0.418143423620431,0.0820061373539826,-0.104202721394112,0.209553449329836,0.246528429731387,0.0765174323168009,-0.392165981830461,0.0647134251007478,0.0361525313138625,0.260908153733294,0.18127830887802,0.113301072683363,-0.173807015899363,0.283576346853859,-0.147032393310448,0.0474446199739214,-0.13625741579582,0.258115260994715,-0.0160106985936168,0.159645640082418,0.0233732344388805,0.0566998349973176,0.201302093264489
moderate,0.0560392589060646,0.080369530138333,0.0702768074259924,0.292503918483804,0.0193677930383395,0.133874784666687,-0.198315703519286,-0.248107878950366,-0.080707850419853,0.0141516093024219,0.227549124956261,-0.19359229579957,-0.392746661270551,-0.504540970646111,0.0079631090912205,0.0663458521723439,-0.0025015971115797,0.0270797424594322,0.19854858559332,0.14165942103022,0.216165769117965,0.210279722509626,0.150544994348843,0.138400737637307,0.0224816062438295,-0.111023003604012,0.267576901069855,0.103156507689075,0.101935527446512,0.0421814096849234,0.200020221118613,-0.106392908698363,-0.0743808220869578,-0.0964994424222317
moderate,0.225993833581909,0.347637591122058,-0.0248804307973719,0.543236744930942,0.427196430703852,-0.0963291416729506,-0.233166116521173,-0.199390107736032,-0.0713875910163224,0.131736113857498,0.1856024045622,0.271273961473626,-0.442902352394453,-0.142340973113623,-0.0686958227111155,0.133690479626842,0.0393048906961283,0.382738662013358,0.0189571101264742,-0.0047067120302864,-0.0872232353303454,-0.0268198072739355,-0.0631342410757214,0.24803710445973,-0.0606801666570375,0.0752396853358639,0.165640322746573,0.378300230043998,-0.214277791888684,0.139144335158955,-0.186914362212573,0.0157721025814135,-0.0654002623002483,-0.117363105664502
moderate,0.112351088788694,0.279065591372371,0.0973638192115897,0.558737974524314,0.366849978214309,-0.0039354660199555,-0.0006446873643281,-0.250429018466852,0.0343834639624273,0.260323941129575,0.0609361818072476,0.264638170857808,-0.263059028680774,-0.0794746699575067,0.016029249799372,0.0241953909208988,0.054576346346396,0.309587412367261,0.129925392721229,0.0167991408241003,0.0089889213618662,0.0581690070855293,0.0822998272334167,0.210702691441013,0.118697993665995,0.163349884947384,0.142500903273314,0.134841446525944,0.030307820556045,0.249016390815419,-0.0897272816975238,0.0814468909166256,-0.054427869421516,0.0088472612360679
moderate,-0.0935993027626781,0.199317223264258,-0.0880739646053414,0.399815045809399,0.179635971406366,-0.152988697650714,-0.150662568460388,-0.32852052751044,-0.0278288491967924,0.246538484196107,0.0111598383495571,-0.0081193311431415,-0.499721922995954,0.0151169884077906,-0.0354220448344681,-0.0228084324473689,-0.104965972832418,0.206216552293646,0.0057366969618389,-0.0424537814387584,-0.0757850109075649,-0.0926085674005237,-0.0563852883126576,0.131149469127423,-0.130401259523292,0.0181478793230169,0.0768775757497369,-0.0197586284920953,-0.106880025326169,0.0928617360578216,-0.2779421753199,-0.0800882951691865,-0.135429424883472,-0.10519104885291
moderate,0.248204494732212,0.349577983411127,0.154865404788732,0.51964067541889,0.395418093547933,-0.141510229088656,-0.333256256643395,-0.376896319019012,0.0292837752246392,-0.255264346681401,0.0442462320588857,0.309566078247438,-0.433413660687341,-0.146056376922003,-0.0139012910065261,0.190927855049721,-0.0479721373443107,0.303154050305892,0.0820522044300237,0.0608712145092594,-0.0995816298888297,-0.161980888832955,0.225063942074135,0.113397689237747,-0.222912874005986,0.433095518198894,0.186095401715587,0.104968870086923,-0.363796671604517,0.314037755525289,-0.496371889521572,-0.0431440345159728,-0.504857913609124,-0.193650103494161
moderate,-0.181212024943046,0.168503865340818,0.0183896947988175,0.319474819531105,0.244650420392868,0.12799055375097,-0.235806261734883,-0.313558188549127,-0.0550333688240822,0.226544068624053,0.0727754394331805,0.122637802927945,-0.407442506610622,-0.3422622155285,-0.0819356473151784,0.0576063562749569,-0.0236973734299732,0.169438596766821,0.0867646629180144,-0.0807782364033293,0.0322158282186826,-0.111392906543718,0.120150232080411,0.0311610353963188,-0.030504837666492,-0.0206631859519588,0.0126990963456833,0.0217665443771888,-0.189783003119931,-0.0044458074034294,-0.0269122325536197,-0.09541082958436,-0.12608835729043,-0.167284273734483
moderate,0.0427390495034766,0.292339029853805,0.0964328257676178,0.561567347795627,0.379046471193643,0.0140616226729115,-0.423557712874833,-0.549517393095998,-0.277358078449656,0.500819300068746,-0.0500184337159204,0.265479838913551,-0.568476150252899,-0.314805371385757,-0.213049404415043,0.0744192566952742,-0.247167336992678,0.365068804302216,0.0305923708571899,-0.0194196046747671,-0.207319544630976,-0.156537839258342,-0.018510689832032,0.265267031897692,-0.183440292478815,0.163242156159457,0.0193928725210785,0.134560714044728,-0.165280100476814,0.250226524549541,-0.352033957880528,-0.256568853801869,-0.214756736629763,-0.405864080571882
moderate,0.138970680571532,0.18608083503862,0.175977826892657,0.394212471342138,0.369815934086326,6.69326787695939e-05,-0.0856141574111841,-0.293483595328261,-0.121906524613472,0.0917772225945923,0.191775007524253,0.355594605304995,-0.337080285304279,-0.157575152425382,-0.042757439501926,0.0609014196128762,-0.0342236266417281,0.277631609913842,0.0663413893195436,0.0793893870953111,0.0537624967600805,-0.0808511228035414,0.0583270458352949,0.159289296584092,-0.0575863891624773,0.0389934691055508,0.258460450008946,0.246864667378534,-0.17879900525746,0.225878852249176,-0.32702857516143,-0.0340223021306334,-0.004487821863505,-0.123899656712523
moderate,-0.0238364960990065,0.102394172529071,0.0513547222995302,0.428129937402058,0.504933468867046,-0.152387578059665,-0.0662980183532463,-0.314993757219815,-0.0942501525944174,0.514732565506296,-0.082843722269091,0.293061338135356,-0.402332402285208,0.0112438440385626,-0.081787864917883,-0.043670653130247,-0.219929528993071,0.160169031373475,-0.119410062514893,-0.132329464379731,-0.213300101967359,-0.203949838521009,-0.0781783071409401,0.151416982648094,-0.0945108864964439,0.123192140269993,0.0463026477344083,0.0518275083745859,-0.167821233149858,0.102852337284798,-0.25155280899058,-0.199134211067257,-0.131989681648023,-0.122640634402225
moderate,-0.0510846654724638,0.0507880404703482,0.0741110197030535,-0.036849689305002,0.0469504762150464,0.0882527704614867,0.0166477634773229,-0.157536374810555,0.0540843678920353,0.276585945077854,-0.0133972865565148,-0.0070658713901561,-0.0402976993863288,0.150000883280811,-0.159732977607613,0.0136349510541488,-0.128370415091922,0.0617774766815228,-0.0354014238572331,-0.0203123487547339,0.0165507545074759,0.0858786421090211,0.0514177154464277,0.0436129797299433,0.0456671573426287,0.155843527965017,-0.0381563586663319,-0.0380660725421863,0.0622462338575084,-0.0552108035343197,0.07707153308244,-0.0848904076693562,0.233483371072943,0.0882484594501712
moderate,-0.262567770686442,-0.147870419056596,0.0870864530861139,0.142941991027506,-0.0777585912821829,-0.172194077066084,-0.2902609664878,-0.183416939726606,0.013768904008564,0.60863385617129,0.0377494908390244,-0.0975323630501264,-0.162140103318139,-0.196417906081614,0.0051619160699092,-0.0034505285072325,-0.0384028978810647,-0.0635091652874568,-0.0520825324645865,-0.242482144815383,0.0310172785729234,-0.036329298472991,0.0169692291239066,-0.149985130653264,-0.0060481074515167,-0.0417439191015303,-0.0532507199189137,0.0360366060212539,0.311571306092136,0.0812370096634052,-0.184790312000638,-0.0376539115895547,-0.0004937648354266,-0.0578462101820717
moderate,-0.0066390256659911,0.307258733451813,0.174209320160268,0.437434179136457,0.0852685242727943,-0.308041938464496,-0.0879155336325063,-0.343950523975973,0.140339240802935,0.279496084693266,-0.041436647750461,0.0777803882023289,-0.272211687784845,-0.0498777095431661,-0.133961389714043,0.192767965470407,-0.129655591942981,0.286856636972317,-0.0474880056935541,-0.103039470865905,-0.167057252580456,-0.137900976800237,0.0130036633942148,0.285293798241157,-0.117710774081298,0.224875957055296,-0.238272297313656,-0.466071135931052,-0.133049455053549,0.103048099186922,-0.161222761413103,-0.20042203437275,-0.188578859913787,-0.291124829053655
moderate,-0.0742576880316928,-0.53634718978348,0.46546139745838,-0.565428711185626,-0.342052312632365,0.461381433302675,0.230705736011492,0.387584422398479,0.159229204572991,0.0686567048152645,0.214877348719018,-0.448491005849601,0.337176919288348,-0.007783784321025,0.0,0.270558691295313,0.349793729691243,-0.541286238403069,0.352406845188383,0.332957568986518,0.452924561109637,0.0,0.275569037430412,4.24447221720445e-05,0.112625534941872,-0.130124388337945,0.0976754236440812,-0.0476499242738796,0.134648180462368,-0.184331685431837,0.361492887238597,0.0,0.216747190011806,0.134823859635375
severe,-0.0659952990134498,0.326829586218674,-0.0548033309895386,0.63162028694323,0.30325835300361,-0.101462787117245,-0.150471340751848,-0.614680487580584,-0.260152135518571,0.211864334218717,0.036219266511677,0.195191193136081,-0.647739624978032,-0.3701007934678,-0.133205827905962,-0.0095553973753393,-0.148523293478156,0.403422610722395,0.341872829558679,-0.0709945795201871,0.0123777797542563,-0.199945305835844,0.117343247938972,0.205796836379884,-0.161220588012695,0.161332234578525,-0.0437942435794831,0.114589288969533,-0.164158611720708,0.212792733914215,-0.374388706411987,-0.141330995664344,-0.233859016647145,-0.264915186413231
severe,0.0113335600303773,0.444195124331748,0.0114133028995057,0.627610946228236,0.492063293790169,-0.0716771348470695,-0.41868801540028,-0.539873961650187,-0.154244411782453,0.166363495386051,-0.128764717432962,0.452121049960348,-0.692858226824348,-0.188942489030188,-0.0420922049289975,-0.018999934916005,-0.180990327137857,0.445364024700697,0.0847726368708859,-0.17400386587652,-0.270611039497179,-0.213051846777957,0.0534162507338217,0.281156489116311,-0.198841366902219,0.178822930811058,-0.0749130611066799,-0.0465289224927051,-0.449054497109227,0.331844891395779,-0.486521609014721,-0.161252638289384,-0.449142847921701,-0.357003675536788
severe,0.0306932183468036,0.210918167888892,0.0924964362756184,0.473313382640873,0.39556705055267,-0.217618454358942,-0.178800726338025,-0.387030325065833,-0.148407253216247,0.0193099146413852,0.0936156421211985,0.0128691240318047,-0.481114050656481,-0.189488491646015,-0.0792625973651561,0.10415460695611,-0.102885889581744,0.275213302130948,0.0416459491958496,0.0406484153929751,-0.0351013520521872,-0.132034180579483,0.160710421804384,0.169538278481329,-0.0497163240791094,0.15880310698844,0.0142800201298806,0.149607523925394,-0.246743036893936,0.251158536916101,-0.15355118920078,-0.168155919662697,-0.23219971510713,-0.405291856718594
severe,-0.0032795259887532,-0.125694712431416,0.27410363796772,-0.186222689390373,-0.111456438500893,-0.0833844385305257,0.0771278144036344,0.187809218630378,-0.009817117641482,0.0283642976125291,0.205210356817181,-0.0571114792876678,0.138115694301682,-0.0055658782853185,0.066119577842763,-0.0876179374467865,-0.150613054551206,-0.162380821900882,-0.218374283526103,0.001966561199447,-0.176771681777833,-0.050571532933155,-0.201998919538014,-0.0431396818900889,0.0973402866516756,-0.179252964173595,0.0740095226390536,-0.0858243483755602,0.0426414388335928,-0.0777762350520447,0.205750770144732,-0.0534098861503033,0.0896536462233803,0.122790694841945
severe,0.479588067918375,0.35798739441878,0.01540080536952,0.0719878642605596,0.276548395873937,0.0304538792326335,0.109695030639269,0.124937240569734,0.0519159059449985,-0.288898528617552,0.0271319094386238,0.293374309351956,0.100376794885162,0.228938617625374,-0.115088680757142,-0.0731822100858485,0.070332486860778,0.236228018241338,-0.0744025876817189,0.343424292307118,-0.111228135835596,-0.0481853640532843,-0.0793303725226928,0.353077172312065,-0.0004225838669568,0.0701182780247789,0.51085188418693,0.265374986727364,-0.212828013213036,0.311759864964435,0.201744591914183,0.0629920929931504,-0.0220436595415243,0.191966708438866
severe,0.0921648402182561,-0.147952267952458,-0.0099874631327091,-0.530408987478906,-0.361971800664632,0.124342571856164,0.443583607605069,0.590072537258049,-0.0115386489706784,0.0549394333585757,0.171486562362671,-0.235224586186646,0.487306274449886,0.212369623257094,-0.139451585894086,-0.0398575770476793,0.261527522480099,-0.115902741937066,-0.248229020772055,0.0976633206002411,0.2038788210557,0.254168652773064,-0.141132160614254,-0.0670855903130687,0.357570031045145,-0.193509426078759,0.0918538476230026,0.0138314673242103,0.179213812545698,-0.264651045326973,0.498956528712172,0.0354793886436657,0.601129758171142,0.589168578640263
severe,0.127724356584502,0.30406492427421,0.073570637942786,0.470486450292357,0.410026932398717,-0.0424082775348947,-0.191356660865223,-0.309003028040216,-0.0641785138949804,0.335608216881236,-0.0371320344334874,0.276071406214001,-0.306465813401495,-0.0390184786399714,0.0036981655228131,0.0253726077002669,-0.119363325528809,0.284267787660321,0.0777053350373448,0.191127752081406,0.0519671973618736,-0.0833092329612704,0.0959447430324951,0.274848756595169,0.0558594417569223,0.191825573708581,0.279464691807108,0.158498124479393,0.0457756810211492,0.273680987102661,-0.145348949909886,-0.105034344839715,-0.0229326665439333,-0.17485264515501
severe,0.340688039155336,0.455585769836791,0.0208226244616674,0.58660590696191,0.57566402095049,-0.200260122721979,-0.435613218416664,-0.39866589201192,-0.222645897247194,0.355387797883063,0.0189294622552941,0.443915314029641,-0.634670342377759,-0.118587033331761,-0.374405217344245,0.144179209282585,-0.23739700273389,0.492210710446621,-0.0831437888896349,0.0974476658856992,-0.345290533125481,-0.264170424752538,-0.118005500883955,0.504516071692224,-0.108329566544586,0.322213724319274,0.296979015406314,0.272190010990358,-0.216431936678105,0.435760292248372,-0.211069857526961,-0.37651840676492,-0.237467745266279,-0.259640572722464
severe,-0.0653796653796654,0.0146718146718147,0.0881638100668889,0.537185326764066,0.533247865448047,-0.071856910011193,-0.56493658261249,-0.523338844696262,-0.453703564795489,0.398705222166136,-0.196055996506605,0.222570574827129,-0.680752819025842,0.112628959497727,-0.202404474542229,-0.188982427158792,-0.492792769704215,-0.0126288764654202,0.523937424590346,-0.186357786357786,0.103581379887272,-0.304288374645428,0.503731344923674,0.0094004471302806,0.152638821532173,0.640501111793248,-0.226313086800727,-0.0619998888200907,-0.523345077364191,0.416898837080727,-0.463630217274195,-0.56049891434557,-0.366447680579372,-0.440673846196641
severe,0.0683684446844514,0.219933408606742,0.0033961040347115,0.186077765476119,0.165150958329521,0.0893524317214509,0.201158445464191,-0.446960422400009,-0.130884599734283,0.157195295077606,-0.259066542585898,0.123669281212417,-0.258215371920415,0.0986170557089412,-0.113171174234622,-0.106880944970036,-0.557751867199357,0.241699602229509,0.294787391869027,-0.553363292265802,-0.0243196017014518,0.0900582108263413,0.220085943981976,-0.0307078202321123,0.0,-0.095719812677436,-0.411498019447368,-0.404505555184541,-0.310919069012337,0.071642105638008,-0.482178737905063,0.0,-0.148895689093315,-0.0786474326751828
