group,CD52,CD45RA,CD7,CD49f,CD194,CD45RO,CD62L,CLEC15A,CD27,CD95,CD57,CD244,CD54,TCR,CD38,CD127,CD26,CD49d,CD99,CD3,CD45RA,CD7,CD194,CD4,CD45RO,CD62L,CLEC15A,CD27,CD95,CD58,CD244,TCR,CD2,CD81,CD18,CD38,CD127,CD45,CD71,CD26,CD49d,CD305,CD99
healthy,-0.0184760267932845,0.523911377811497,0.399576266608966,-0.168404081555252,-0.41094761713231,-0.497108699785591,0.513972034820004,-0.128940165207027,0.359049664265807,-0.529356371795329,-0.115103372633652,-0.174164202744444,-0.271208292471488,0.454063934395359,0.177040293323925,0.282182430561855,-0.0140039354770501,-0.058466062435525,-0.36793301249342,0.331295584068728,0.455114721560424,0.540856787944305,-0.268257834806818,0.155617679489697,-0.317365652201138,0.332763934547722,-0.0885524257350107,0.44115923372488,-0.378410009710291,-0.195281628465133,-0.13447074292163,0.438576347446661,0.0068433001181093,0.0261284139292652,0.000718165419786,0.206342316019827,0.365492074835604,0.248233752297897,-0.0006247514394988,0.0736715097182975,0.059333223698714,0.328133909623737,-0.204569127027997
healthy,0.101469071959856,-0.284936729798851,-0.227199581884803,0.224012664053315,0.123031502234464,0.191868575251129,-0.17271410753769,-0.0373222461501823,-0.0922083829607688,0.173143196604516,0.0144217880181634,-0.0787241048293231,-0.0147423713880153,-0.0635709060584331,-0.0407991105702347,0.0545573860631857,0.171669852206703,0.0156751996191198,0.156421572594808,0.542049935603893,0.591227518188876,0.450470870575177,-0.158424738386281,0.301816910288679,-0.480905386391672,0.188996699178513,-0.0407649369972077,0.436226870936341,-0.452245418073455,-0.225182233676779,-0.0481667686953334,0.623289442310129,0.0405021254044888,0.352612049284171,-0.147761534742849,0.220889841543286,0.204742623570664,0.223294295069223,-0.027146567447524,-0.0956775080118397,-0.102032267072682,0.233713808128518,-0.243151249107146
healthy,0.13336918332766,0.34097975759065,0.39691862127755,-0.279669901393491,-0.317625026674888,-0.352925659090008,0.387933413088773,-0.157119547386698,0.35725625952953,-0.3889905909456,-0.0574437767510966,-0.204037747654796,-0.281606712135815,0.432786475617735,0.111468828507065,0.293249795649033,0.249767081421359,0.0135007939821542,-0.231273184898435,0.364916788183449,0.692075019549786,0.548096453972006,-0.496297963574233,0.119222508915954,-0.741544897103358,0.517935882983104,-0.237228393180824,0.449058063076953,-0.751638834047034,-0.561240272718402,-0.148037128427125,0.574693712495793,-0.191408167925857,0.0813896736461905,-0.199540458683752,0.41029508316216,0.103828262809161,0.0794116641056657,-0.214405165775806,0.118112035739998,-0.163347140782954,0.471593820695314,-0.564614575743006
healthy,-0.406956411880959,0.14833142969796,0.0885756610254425,-0.0891807810595547,-0.349618509945704,-0.447012779304043,0.306676031141713,0.0652825659667165,0.0742001524280563,-0.445471597921821,-0.124016465733989,-0.0351820554558875,-0.135230850957284,-0.0423083224825079,-0.0658825856858085,-0.0480301761211822,0.164240409425095,0.200787352793315,-0.42041533515176,0.25437694061386,0.367979327919454,0.264357629654349,-0.332821030986482,0.21525491188116,-0.230213964878009,0.299629665520077,0.101863387070441,0.382045170849425,-0.373816376444549,-0.114018943135705,0.0275014001676248,0.323304816483913,-0.0174106360072626,0.26980607486126,0.0274792373198386,0.148267802033665,0.277140220580738,0.147104627744286,-0.182509534987149,0.358503839423604,0.103777017589796,0.238009619423833,-0.156592235494189
healthy,0.150076945628926,-0.0292067016487266,0.124344717878514,0.0360348569734409,-0.173032498935284,0.0112540297836914,-0.617643659572561,0.0508853680709977,0.0836537036608269,-0.180750432589771,0.0414653118546055,0.0061246965809594,-0.0129716583332784,0.0600922944523061,0.0278712775276055,0.352971421779053,0.338473914639298,0.0275727060561392,-0.14462052384111,0.390280306414735,0.575660733147346,0.51290537300818,-0.378115600050049,0.136659596797944,-0.46434541984347,0.342910142836942,-0.215360764119188,0.374352681421116,-0.620133105059225,-0.404818249546003,0.0588142480537625,0.466304489929328,-0.11360129777278,0.199966758981219,-0.232517981964671,0.43995185217997,-0.107151294707045,0.18894283364605,-0.213752645995516,-0.106509356656888,-0.0395236098231983,0.429758945015444,-0.459955734899994
healthy,-0.114499217689072,0.332979795588025,0.343280230717825,-0.172267954861649,-0.327187876676169,-0.398447011786731,0.499575412361602,-0.257844729685186,0.229268816249963,-0.4976680647814,-0.194702941097212,-0.149581084955321,-0.280706033328094,0.21943706873313,0.269914260024135,0.199701956159971,0.138128720431742,-0.075479613800871,-0.282221731790465,0.243930676277053,0.458405030766683,0.388489800212057,-0.407436931406029,0.0618574712369408,-0.603501550784531,-0.168896142254521,-0.396374635061765,0.312042572453045,-0.628032911237919,-0.322281775125634,-0.181599909863965,0.354085759095411,-0.132854845397622,0.0429216231301618,-0.471396388494707,0.587921624149085,0.0914638616762735,-0.0098630427748118,-0.112129945209001,0.0431839964321304,-0.129477093766299,0.216058689263661,-0.406606881282801
healthy,-0.492184026914958,-0.0856627614090363,-0.240332837110527,0.0572544525624344,0.176938499678783,0.0214449495711229,0.349773437966024,0.0105658579641812,-0.10584919032316,0.164980324741507,0.0314990303334564,0.0741762475274207,0.137954429872594,-0.173632726239474,0.0899358079723517,-0.254363370590784,-0.138391162514871,-0.0269029172639528,-0.0150889423808748,0.0045568608525933,0.158162873001723,0.103872136531525,-0.167399358381414,0.114442296048224,-0.139634520585857,0.598654280858591,-0.0571912684655927,0.0235363939672113,-0.175615006957289,-0.0324896907742697,-0.2237619065659,0.14600107986102,-0.178112231733849,0.0150325434925725,-0.0819516080724115,-0.0200653550088294,-0.0181925078666208,0.01067593186022,0.0,-0.171574369710872,-0.169860793484406,-0.125908865706871,-0.147385916442091
mild,0.111580062089237,-0.0203660600036914,0.111075785418257,-0.0252491831184621,0.0212695247629825,-0.0761170512002133,0.210814627484881,-0.489650485411341,0.330355604906863,-0.135750462470898,-0.391746097725578,-0.555761814967931,-0.407044379293397,0.0155888985471385,0.0237956228741439,0.321498508875257,0.313058741221129,-0.0279566398131622,-0.225697613777881,0.0149243702044288,-0.107241274320406,0.242805279234978,-0.0788795689280635,-0.0089936361344247,0.0945525822443724,-0.0832601152059228,-0.471017843438868,0.356169108207896,-0.0804284032503473,-0.150518811165907,-0.493988651181359,0.0288338614772047,-0.0287087326515148,0.0268205128904722,-0.107016966095071,-0.0796683540498903,0.540244688498646,-0.000584307860012,-0.117153088718135,0.602980727304035,-0.154972849315907,0.0764520463199214,-0.141474290354604
mild,-0.136554114156486,0.661437782544377,0.404607132824937,-0.262111576777458,-0.327486691059613,-0.623865773779141,0.533295886354267,-0.223674583078426,0.293568731860307,-0.622515967922975,-0.131871447406428,-0.163466081717339,-0.281989554898982,0.396751115898357,0.28026301767577,0.020026093057786,0.138516210755806,-0.023236381684729,-0.272054314442331,0.150303199717774,0.553718264945481,0.486923355277114,-0.197314055567296,0.0107467751128167,-0.464165593938298,0.174442466004356,-0.19432196589085,0.064376234763223,-0.513380922569331,-0.225870562279895,-0.100401627588197,0.196868755621739,-0.133827385750817,0.0498567931811051,-0.310026498574802,0.357862472942221,0.180951460508629,0.0007818355395889,-0.0090948229316787,0.188934666227534,-0.0413201979986042,0.100627917020788,-0.330347392389671
mild,0.129942018191328,0.244215741935702,-0.0218685592063976,-0.135129087175811,-0.0738354842097904,-0.253943323079016,-0.17368211843824,-0.282597124769226,-0.314628339535876,-0.337946550413261,-0.0857168948145637,-0.215399908522368,-0.198858456223746,0.251953826372715,0.0972235077872388,-0.372659285872502,-0.156594650278187,-0.35966720639035,-0.282977650477287,-0.0701061833965329,-0.0914437295993646,-0.203116410011646,0.0362030476014345,0.140509161497746,0.18216955869124,0.0536170489270396,-0.189886980392722,0.1235555440828,-0.0103705266533517,0.0,0.0478446762778561,-0.105988687008826,0.0705871230769264,-0.0765659418463523,0.0,-0.0110259638277179,0.101576509809177,0.000517348996091,-0.0335478100785676,0.0870456193872644,-0.0580260940540175,-0.0782498759038748,0.243246686831171
