group,CD273,CD47,CD52,CD3,CD45RA,CD7,CD49f,CD194,CD4,CD45RO,CD279,CD5,CD32,CD62L,CD161,CLEC15A,CD27,CD95,CD57,CD278,CD11a,CD244,CD235ab,CD54,CD62,TCR,CD41,CD2,CD226,CD29,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD99,CD150,CD23,CD82,CD224
healthy,0.0557219514819389,-0.0542410918761029,0.293520925989994,0.12798994743299,-0.174494738434587,-0.120999295291748,-0.402349319872464,0.41314997039711,0.0839992743234634,0.529634111293806,0.211845012885022,0.202333473779619,-0.0573028202924701,-0.261902195397375,0.174381458926284,0.182750085653893,-0.0136531989936696,0.623773346762014,0.143918247865396,0.530038881578993,0.198501352372817,0.149682307006248,0.0077041374338381,0.25102068769271,-0.546263351840221,0.0628368182527948,-0.501685895083248,0.370474123882735,-0.292172420567783,-0.0305214365072399,0.133039873097183,0.386634816857745,0.0764378886573572,-0.209666721832187,0.259072735812675,-0.0213646380721742,0.310028856127505,0.404251683019582,0.158418185947835,0.0780194126875603,0.2267843781244,0.244771363560859
healthy,-0.0154331298151407,-0.159342525436346,0.0496876438215716,-0.473317920000866,-0.734531445376609,-0.58975324260569,0.324135525791066,0.222121737689984,-0.247387048215154,0.704060902524621,0.125836556031219,-0.230626870781428,0.0733641099991577,-0.706413514420642,0.228412751779813,0.120814226480918,-0.380916085624547,0.631450637354095,0.0617937312049842,-0.0758342532186235,0.255034047320311,0.0921571865182166,0.0103392529210516,0.325828203546278,0.0081601876045912,-0.638667343246896,-0.044175282074923,0.208982969606378,0.398918797238464,0.344807249815378,0.229897126501722,0.163713607938937,-0.28768757001359,0.0297326651483302,-0.0501427536374256,0.197963047894499,0.329195728033403,0.477859382450561,0.260614935646598,-0.0031791570858518,0.227708317204004,0.544692198163609
healthy,0.0416607739290643,-0.16647554305165,-0.222660001159507,-0.0068386737933705,0.274254980345695,0.0097577199917719,-0.0378204968394731,-0.01537683335584,-0.093126457846844,-0.311339170410645,0.159868603501362,0.0155425483036955,0.157172566139543,0.274307850911579,-0.0863341254510624,-0.0888048421993151,-0.0685837477123923,-0.25451453371327,0.067622860069162,-0.0516339800448355,-0.285138103208726,0.131470740393593,0.0868077107402793,0.0200823754041345,0.29130116733665,-0.0113168532073128,0.159815427395879,-0.199813500294974,0.151599102730355,-0.110445776656337,-0.262515823446087,-0.201202359180893,0.247775515593051,-0.374912416968869,-0.149395679605803,-0.356437051645329,-0.246241654954865,-0.28672466103582,-0.162074702763894,0.211903582804009,-0.167806702631484,-0.155979986098349
healthy,-0.0099648326908891,0.115610466837326,0.0337919375573545,-0.19783314050333,-0.118790376994776,-0.0901330928280692,0.230091978378536,0.308378631835058,-0.0952389461227424,0.185550057629541,-0.0263294840164358,0.045865144823625,0.0844092866503264,0.207545611930754,-0.0635400787568415,0.0960213941692538,-0.331556218905144,0.344303890227663,-0.0127351877766014,0.180431358840841,0.196269007151261,-0.0059014405406392,-0.0417631340290441,0.158252839414831,0.140390442672012,-0.169864560375433,0.16428546897199,0.149550491458668,0.183825179457227,0.0826734000536802,0.2503025718384,0.0862816326343207,-0.0225131929231018,-0.0463116824486522,0.0148710879944758,-0.0289644205103223,0.0007980659272052,0.368852073001694,0.0008147701813028,-0.156101645995768,0.28632186462047,0.0819336102669061
healthy,0.0288903712185911,-0.108385666101886,0.0767263718206486,-0.26451113565039,-0.50314632554929,-0.416882217424561,0.30665161013903,0.312447513305882,-0.104080493364565,0.42549555222509,-0.0212564952233253,-0.052517520590356,-0.0786403972524698,-0.492088125883786,0.0138318230184369,0.0690740300213435,-0.298837560784345,0.506456345422463,-0.0136806092890957,0.0482371761678036,0.130462025114128,-0.116901575878943,-0.0446408733952523,0.156204582832098,0.0807440213004393,-0.273316542638294,-0.0046596851777577,0.07755259690063,0.276655501462503,0.208355883441793,0.0809717699216019,0.214527261972384,-0.234217047039869,0.17596163441742,-0.136798519884658,0.0890397109615464,0.0797993610547893,0.433530094824621,0.164673555347547,-0.0681353359687821,0.238591001702459,0.48583197650043
healthy,-0.0678715875355544,-0.232327926518848,-0.158160566702422,-0.0295556350607682,0.118140124746942,-0.0318911913679835,-0.203698837657234,-0.339538746018092,-0.0643187108842893,-0.158994816542259,-0.0281073509198554,-0.0660099212397978,-0.0744768591048475,0.498785430186854,-0.114559913673458,0.0401717230969278,-0.0239630785844177,-0.210385107530073,0.0829107098837894,-0.118970207466129,0.0239711761755048,-0.0734650649342734,-0.0300990709466772,0.0001857910075196,-0.156682999031113,0.0581873687220128,-0.289242335115245,-0.084074542726529,0.027842407909657,-0.156394826577425,0.0964019315123293,-0.163854666075622,0.0657299144171609,-0.0766430417417992,-0.117640223189993,-0.104410830057031,0.135889788206729,-0.0369960247929064,-0.0606775399996617,-0.054821944612022,-0.0995971752471779,-0.166690866556517
healthy,0.0,0.0806363932123606,0.12410383631573,-0.425680152260103,-0.528248629550791,-0.401743231116765,0.422958081922,0.46100170725846,-0.0018595673122634,0.514937820384069,0.0315198492586198,0.0800376689724339,0.0324896907742697,-0.678454235822471,-0.0140627019769227,0.145771323714909,-0.133800509000002,0.268442788412598,0.0305180815100182,0.133200054071225,0.133403621024084,0.0391446839135249,0.0,0.286523114677697,0.115657334717834,-0.449837823470434,0.0452292404540009,0.47346083730877,0.244451982464729,0.112016695057557,-0.0683738268533138,0.338792228034969,-0.18570564098304,0.0996846863205743,0.0609313297818759,0.153696328030028,0.184559725822999,0.599272690742987,0.0,0.0,0.436021689061965,0.182547168734905
mild,-0.0843566350323245,-0.338489935947549,-0.18866275472542,-0.301682457654556,-0.4846264141305,-0.665090634408923,0.182287268705948,0.190569132153709,-0.0762609910164276,0.516714079890698,0.0754040976943487,-0.122933609403499,-0.0075188549040701,-0.290122468462588,0.0713014519570242,0.536762968705815,-0.637252961559897,0.663503704941147,0.358554037047855,0.0849258055451748,0.455594631225936,0.435345243440904,-0.0779998880818971,0.490768368944072,0.093085552179609,-0.433912367568122,0.0652186206317457,0.235233064709354,0.552793585807534,0.491736424351629,0.53122352313834,-0.201415363866033,-0.261706556197389,-0.249845836636961,-0.0323145377335725,-0.364528701328355,0.556628221531554,0.593763578621667,0.181285254642718,-0.0812220167107081,0.178232659244334,0.228651751418942
mild,0.0670904147683443,0.369500081823906,0.240040927341578,0.211071497677042,0.271865106174428,0.354463455865693,0.0864613411240094,-0.0764626812567181,0.166020783040675,-0.292809308599585,-0.139664943390951,0.230251601058861,-0.0351858705208347,-0.560449269506636,-0.0232698389167872,-0.0355810110072613,0.12201172367242,-0.330887537631554,-0.0730956526301999,-0.274655993183626,-0.0736535403594825,0.0398557175530375,0.0942035553389913,-0.10853834831343,0.201771080615144,0.091057965075125,0.251822280061831,0.143099163236634,0.067308938641851,-0.0673190375914947,-0.186974619829784,-0.0784326566869957,0.167127475568555,0.245277633212645,0.229071785350438,0.243860860290935,-0.453189528571387,-0.297437753232136,-0.0785591182264997,0.0708926380324119,-0.235765620233722,-0.0628370024440466
mild,0.0,0.0050072379777725,-0.311311290833695,-0.145722941288445,-0.0198925603828829,0.0068687196583737,0.178860031410406,0.0938239451568306,-0.120044027168387,0.20931834508282,-0.0047925442969382,0.0384495959226474,0.0540872856368743,-0.131191508322659,0.119813607423456,-0.351314267966064,-0.143806677971922,0.0962762417949757,-0.142066132779807,0.0118807352468306,-0.129657962231502,-0.0733600702947247,0.250589903889029,0.0303816058255758,0.257116543740709,-0.0398976384982365,0.207204653925426,-0.0553120053267943,0.282431901763571,0.0,0.0,0.0388029403852642,-0.0248042584992397,0.101990577085035,-0.103509450053668,0.0474104654144732,-0.210288130259945,-0.0501593924137099,0.0,0.0375292294518187,-0.0463614480377394,0.0007420182354013
