group,CD47,CD52,CD3,CD45RA,CD7,CD49f,CD194,CD4,CD45RO,CD279,CD5,CD62L,CD197,CD161,CLEC15A,CD27,CD95,CD58,CD244,CD54,TCR,CD267,CD226,CD29,CD81,CD18,CD38,CD127,CD45,CD26,CD49d,CD305,CD99,CD150,CD23,CD82,CD224
healthy,-0.211910895962339,-0.0685028348366968,-0.319157489111104,-0.505334822369405,-0.420383688244279,0.028995867586953,0.30258520068917,-0.138526388451045,0.464987070980408,0.161841957500934,-0.166759251340486,-0.561924518753005,-0.0631154011041834,0.0679255776163046,0.190187850440503,-0.39890366024664,0.482227042695299,0.239519174317688,0.189763430741928,0.243725822468513,-0.447256189378747,-0.0487690481804844,0.067659510420436,0.0811133560196382,-0.0477453866144113,0.0745401212479119,-0.105354104404237,-0.28380447879315,-0.122174169029806,0.0174116005178435,0.066552634950278,-0.342572328628094,0.298729586841343,0.158466643936944,0.0196156531900634,0.122209928817088,0.300955512293242
healthy,-0.235379994621834,-0.0803850381398035,-0.519311058064261,-0.740095389937286,-0.541004843021913,0.264118007999185,0.199123969945975,-0.269651889748269,0.6677184390601,0.0809721309576206,-0.267967069402649,-0.494615456556068,-0.20777293596249,0.171640055413551,0.0826497275807078,-0.333339201018342,0.530856848910245,0.21899327999371,0.0574364181098117,0.296267878026899,-0.628829290445264,-0.0231411049696968,0.341600604542798,0.293343032853698,-0.243058592074848,0.21664889497322,-0.32107570102029,0.0580792470690688,-0.122312823925222,0.203448376345306,0.210989858750054,-0.315616057084549,0.450366618593861,0.249187001072621,-0.0122175949040257,0.262596922630946,0.506759070701226
healthy,-0.170517719387254,-0.239732609428064,-0.221037870536273,-0.13837989689766,-0.360510950297939,0.17334645841447,0.177936242487552,-0.160346423988437,0.121827533781913,0.208183250985833,-0.0675814712814922,-0.156460822750241,-0.160909417125776,0.0694713831766091,0.112715941546385,-0.354927601954212,0.16746429498456,0.297536045413063,0.209323748956558,0.226097579219448,-0.34765928653428,0.0989539788161305,0.335707148854711,0.165122477549528,-0.214171856224229,-0.156081607127938,-0.0329871929499018,-0.327356279205755,-0.197055530509006,-0.267268749841913,-0.0548532263005187,-0.221723791524471,0.0521422182146667,0.1013691465934,0.198361741273398,-0.019442695346171,0.0539730005509102
healthy,-0.270131827349767,-0.27766970178266,-0.263161971233409,-0.359878830620477,-0.400501693884254,-0.0096716603603157,0.0982871042837493,-0.255813183330906,0.0693077811640336,-0.0757688696734871,-0.318224786696418,0.186127829453315,-0.120482821124608,-0.0817993336913952,-0.0496390060722086,-0.317891633589055,0.1648892140289,0.0077484991232535,-0.125477531968897,0.0803307621954672,-0.221192874306882,-0.132858253821154,-0.0510252550094263,0.049843558995911,-0.294119343177548,0.0415876615887812,-0.169765590509035,-0.281019238762276,-0.247480977765619,-0.300147352309407,0.227472060093206,-0.126456185920719,-0.0173594543862235,0.0415797884229183,-0.172665725250616,0.180366116011996,-0.010272990045308
healthy,-0.302108333369936,-0.203502281328035,-0.544232335329756,-0.699423871583638,-0.658887339637447,0.365607382063092,0.324841134259251,-0.274006901963792,0.594067605869076,0.11699339623729,-0.293091792379745,-0.127410088294046,-0.27354394190656,0.119693526994637,0.238698562365066,-0.37863031045529,0.632464321309605,0.300405551284428,-0.061371087145383,0.336884970430656,-0.621012853404347,-0.0766711509951467,0.412400288649768,0.325650690016441,-0.33741803834333,0.255730036437169,-0.560297637410884,0.0246962520403964,-0.278092605226109,-0.0025277997618167,0.26621892479536,-0.562106549944441,0.542986437206227,0.28696461769372,-0.0242459079368589,0.350872793953219,0.45936615527621
healthy,-0.314426247654755,-0.214870502628691,-0.429011914534902,-0.624072511485077,-0.48002546442099,0.0801884051957796,0.382873033201765,-0.181356642293513,0.621624467438157,0.127467152959406,-0.118604670635618,0.367423801758914,-0.176084564359028,0.176947269161862,0.227672647832446,-0.295380944369373,0.631786216201817,0.297016447849467,0.0806568589741513,0.258685742947198,-0.488138837909094,-0.0515850618044971,0.144308259740637,0.210289103522076,-0.274457318730435,0.282661134219257,-0.373111705422656,-0.14070735680894,-0.15737891033234,-0.105256959005701,0.336024272751865,-0.422566729051027,0.410738942174441,0.247166538079149,0.0088287129964737,0.499285154176491,0.349601392743502
healthy,0.0986442290641355,0.226368972885156,0.0720836815404012,0.0182971245490738,0.0798246195880399,-0.0646186783458985,-0.0439208554549418,0.0809494798035236,0.030145225850409,0.0964992308071591,0.221179243946641,-0.291944100870922,-0.060615094728115,0.079042083525462,0.0131544751287754,0.0467029348154625,-0.0136568993412501,-0.0683738268533138,-0.0811252037858447,-0.25210703004669,-0.0577520520942841,0.0,-0.20991537689577,-0.112016695057557,0.111046853541907,-0.0063039698517239,0.0313631535452833,0.0352242042477036,0.0823180068349583,0.242217557270764,-0.0988625709520055,-0.0483713467510072,-0.0543877585257591,0.0,0.0,-0.384325914885862,-0.118782475031432
mild,-0.391925399599612,-0.306887276917182,-0.378257032442315,-0.495173443451545,-0.655973615930997,0.144878029051051,0.224812060975823,-0.154118843090644,0.486673061750038,0.133084174975851,-0.209659795512706,-0.152881218586151,-0.2448786770381,0.123634260686041,0.495389218176814,-0.696773662512948,0.602579350180809,0.300311101488925,0.418984825719117,0.521487183239149,-0.497180212134512,-0.0572401177142434,0.594537809502158,0.452701986597519,-0.198786536056726,0.411044394348155,-0.300392631385736,-0.238693514796908,-0.111498777906172,-0.382239249802284,0.425067361589758,-0.416313682328824,0.565870088525288,0.205826081619247,0.0039808672145477,0.183752055255803,0.178334123824543
mild,-0.233421638804905,-0.125874131342099,-0.312155829231222,-0.771301793315782,-0.550276672401503,0.234701711569737,0.251139518603808,-0.126408455658695,0.675908339928216,0.26031869222515,-0.123850716058009,0.0579148531767262,-0.33678433973605,0.209967663255416,0.22221760788027,-0.294484359793841,0.710898599594822,0.284714588304299,0.0903648186519283,0.270954985718809,-0.406798751120854,-0.0496421514403714,0.206030206064877,0.26668448769467,-0.0572909729661441,0.305345152771834,-0.509169515938126,-0.0207011744487559,-0.103029171491745,-0.119201864388101,0.365314840311796,-0.153986161544414,0.411291923799422,0.305966874650668,-0.0506088702081225,0.445352675900275,0.357187492555554
mild,-0.0439442767392377,0.026733864467944,-0.127359644218127,-0.270408499986913,-0.216063586783615,-0.0608449549358127,0.263037745282737,-0.147530469091922,0.207675606640687,-0.10338202697681,-0.147197566677459,-0.294408677074024,0.0636723742307508,-0.0609337774896432,0.235464866795324,-0.411301544849988,0.356425920891071,0.0,-0.0343806531507955,0.0976349203142504,-0.284244989426952,0.0,0.144554552016945,0.0,0.0141902855435686,0.0,-0.0914193179545977,0.0091587136779088,-0.0520624910354577,0.1204849556645,0.309482828967097,-0.0704105940375314,0.168064549581302,0.0,0.0108777349342963,0.209671764939972,0.28427543062933
moderate,-0.319609562053805,-0.216281767929656,-0.105462563168291,0.122431329243336,0.0475979508077882,-0.437964859456918,0.0418567287088719,-0.235844256685605,-0.145162214987472,-0.0503624543152871,-0.109785644662699,0.357189062269226,-0.004402955949965,-0.0377326830052504,0.0828355346507803,0.0284724672676404,-0.0858460653919581,-0.131932578093988,0.160915128925174,-0.0560874811857337,0.0147725534027893,-0.0939303148218116,-0.110003042042433,-0.201082691053902,-0.147376130197511,-0.140285888487431,0.163951931669561,-0.226890892366503,-0.17177377864098,-0.440034923681068,0.0593763999584486,0.004530411726878,-0.131274337088406,-0.155168491422489,-0.0248652088644399,0.0247713810758535,-0.105849188992199
moderate,-0.132637512030122,-0.228150388321407,-0.490140742170638,-0.743408813575838,-0.574530261333523,0.190605565830136,0.212275973624853,-0.255355262898909,0.46939903792657,-0.0413299682576156,-0.296243328629407,-0.374138286563569,-0.266164234704506,0.0034116167631045,0.0063108844189375,-0.372178885571588,0.422603839314741,0.118898788976517,-0.0496187928479344,0.0571852217180601,-0.482518546539284,-0.158182671103568,0.129695096162161,0.0827168730864636,-0.238173683342424,0.114073361017825,-0.428795766094708,-0.0744401158951558,-0.274029755143417,0.0355148578528297,0.0794186093089104,-0.385714982164873,0.355110458808451,0.0708572854633028,-0.175824070336153,0.202618874408579,0.188807044094786
moderate,-0.222351494381262,-0.0309736781358438,-0.430511784821423,-0.722094315651942,-0.619555352292656,0.139425044728844,0.291542882813822,-0.162520947594826,0.677169083829125,0.170908949698594,-0.239844846071542,-0.268771284276067,-0.378195953972039,0.0989901441848903,0.21179091280233,-0.499911783408829,0.637358935052365,0.363774127906444,0.121138118618051,0.237490485950048,-0.500047973148661,-0.148574475967803,0.195791320497141,0.156935610445398,-0.24796097566573,0.287566193731504,-0.0833507410345482,-0.110040092338251,-0.0959413229849994,-0.244304457932752,0.214032966327144,-0.321574886236266,0.377781783144259,0.222065899368031,-0.186319675087593,0.276788827995422,0.428315665189747
moderate,-0.134847944033715,-0.290975544546848,-0.201478767653095,-0.0706186674668625,-0.300999876766787,-0.0595180206011505,-0.121481077657967,-0.0884878054795972,-0.12621698020552,0.0285858012062792,-0.192985472632817,0.0478687434665284,-0.118816673450551,0.0243319053880457,0.101072494188003,-0.468085745084828,-0.205033508762108,-0.0228385727139534,0.0365786604358654,0.0033751446328756,-0.104251576062635,-0.15737919274475,0.141178552024489,-0.0562738403861633,-0.0415639085712149,-0.0587721549610795,-0.0584948973738121,0.0098717974319747,-0.168637625751865,-0.144351397419629,0.117821313854028,0.050971216963724,0.0071356266871573,-0.0865329044597844,-0.0634320381829298,-0.0422340708814856,-0.0930845231390315
moderate,-0.331898150858558,-0.418524770725769,-0.559043037343991,-0.476598670688048,-0.314895689181676,-0.018695826287581,0.0643339320009884,-0.498052230234057,-0.0131361889198033,-0.077754874330698,-0.335620439020773,0.109390955909386,-0.211158054002758,-0.14189976266913,-0.154408152706215,-0.316193542100716,0.173200443365118,0.0818127203912568,-0.13342784010481,-0.0225665724560875,-0.533579957129387,-0.207785638945814,-0.0449518452564313,-0.0149458739182582,-0.293373104731533,0.0083955228384518,-0.100743309991555,-0.146343295302795,-0.291469554624335,-0.234911892376852,0.160421499967067,-0.169792652952453,0.0853818014899177,-0.106377849832792,-0.189494518586259,0.0781885837197179,0.0038136788151917
moderate,-0.147521290150135,-0.239809294617335,-0.201153184249526,-0.141947727546952,-0.275119303004799,-0.107792372563123,-0.111282995980038,-0.162257168984094,-0.14820282574436,-0.0990111535988469,-0.096248810161158,-0.413647231612123,-0.13577716731097,-0.0861952240957953,-0.0595145288230702,-0.244203768681106,-0.110081451578987,0.102775837462592,-0.0122813736566534,-0.118880643797394,-0.352575425983573,-0.0233583544846206,0.0088747360721727,-0.0494007081697193,-0.249028635565959,-0.11425218282511,-0.0621060922027025,-0.201715447628465,-0.243755988969722,-0.216110827350226,-0.171118055887142,-0.165263256521057,-0.348381408510933,-0.0476118172669177,-0.0334293708366134,-0.074437943920324,-0.0936253626963848
moderate,-0.178321021939499,-0.199214078233645,-0.392515738233601,-0.529374997419118,-0.383811472453868,0.0111691363948349,0.0791359904997473,-0.295881295523472,0.169559544815525,-0.0217119753003767,-0.246084089749067,-0.167704845015874,-0.198644853115926,-0.0558288830870536,-0.101495194942908,-0.190709328221146,0.348927167032842,0.014028756179858,-0.0377475457717031,-0.139809553036814,-0.521514346695634,-0.146963554175904,0.0636756959460162,-0.0183816504259336,-0.274797879627269,-0.0961103143048204,-0.167620115445176,-0.229653482928076,-0.177035165361097,-0.212664600391817,-0.0900673989184091,-0.289049441909854,-0.0185697316934002,-0.0460805148396621,-0.153024415687633,0.0735585579157257,0.0360793732302488
moderate,-0.219218724567811,-0.0692918941100124,-0.447287117905989,-0.78853127237084,-0.580327285138738,0.427127034796699,0.351676445866454,-0.161299344139218,0.778978152194788,0.030212565718932,-0.105011347083773,0.177538543601048,-0.295928378243692,0.179362412788575,0.0935131085874767,-0.296968893028086,0.728297281283975,0.0700045222670122,-0.0302289476555284,0.22196069366055,-0.520132156139878,-0.0486342926400316,0.358264448025666,0.300610530003807,-0.124596115129789,0.368202265753555,-0.553423108516455,0.141767599440153,-0.167961282254879,0.141561565195584,0.380918135156676,-0.443168262046067,0.667160365750079,0.186464669431283,-0.119525306876852,0.571756893223458,0.431186634062781
moderate,-0.261268966350284,-0.200380158221395,-0.415090271753036,-0.573615688351032,-0.384454724452192,0.0135783986547039,0.0640534047437271,-0.292846107763156,0.231032263686071,-0.0304447671455267,-0.243339282438925,0.0732213919532892,-0.231672458297719,-0.0204911435066323,-0.139748509077479,-0.28252458611498,0.248905808598663,-0.0088040163907822,-0.0684339851540468,-0.108962411454136,-0.425942511070579,-0.171749843384552,-0.0285258141436334,0.100261525710451,-0.253677757610551,0.0723960772269636,-0.080895387926327,-0.11086298077607,-0.24601772289102,-0.306073833302947,0.0931223164109272,-0.313269257713301,0.0034793297025966,-0.0563310509302711,-0.150162766410515,0.129548884960664,0.0485095105723246
moderate,-0.360456748081764,-0.164571849604871,-0.418321579027043,-0.618249551410319,-0.492712285340463,0.0559068308595458,0.365324287814515,-0.335314226889292,0.496270179265016,0.264892940719961,-0.293548389703578,0.433196008231451,-0.212513290071123,0.0804372699123624,0.0446483259990703,-0.367561081836502,0.493703725454498,0.176647943661605,-0.0420389644105322,0.151950631707368,-0.41184701650204,-0.140368973316932,0.12214266928201,0.267291016196413,-0.381261219834132,0.184539568828583,-0.13899090563994,-0.213241281578344,-0.311977211896709,-0.382474019022736,0.224031788225308,-0.374579845071919,0.379639395757046,0.170907265623245,-0.0606057175485985,0.374863331419099,0.263886342918605
moderate,-0.252787204344649,-0.141763839298141,-0.240013517067069,-0.28747809898926,-0.195004566615877,-0.112261474395082,0.0095172527304975,-0.130598835218184,0.162033290725783,0.0562437809158244,-0.166373715607146,0.0799398098661046,-0.0957446978600598,-0.0880912831179796,-0.0163391443597923,-0.234236657454048,0.257743814489618,-0.0563349364803795,-0.0984946688626768,0.166779693612086,-0.228102699273511,0.0586596818068881,-0.152404321061633,-0.11284926827057,-0.182905098243215,0.111064765299949,-0.333913066190686,0.0394088336088877,-0.141430574710049,0.0253064261809872,0.110243133615199,-0.168921754737795,0.253525295298185,0.171319186742765,-0.0223271954743505,0.123819708005,0.218623925717588
moderate,-0.196831243307695,0.046885640803336,-0.333044928770392,-0.735806629831879,-0.425552566374274,0.150116308075519,0.286153207894181,-0.174946161754005,0.533996269743409,0.12934390399911,-0.152287257791414,0.11637349841105,-0.273376370774537,0.0458213240457466,-0.0141392816775285,-0.252195943931189,0.495389955441942,-0.0109444039062559,-0.0066551466345261,0.203281220533909,-0.352305109607146,-0.0424716220962993,0.0942782353502203,0.0447042111873631,-0.238359192215153,0.137188223011157,-0.225893605798639,0.0228700750498165,-0.191878861842644,-0.354450208400276,-0.0343031528200322,-0.319927817037163,0.38102882515199,0.224189837382137,-0.0543961288069786,0.386672044145729,0.212704927199917
moderate,-0.317520564974494,-0.0892456878943617,-0.296304771722291,-0.347375735943332,-0.300991004309264,0.0909511824257321,0.285317626710792,-0.140820544321196,0.323273978024694,0.133590097151191,-0.199825689847078,0.393266715578701,-0.210371198295413,-0.016486254427741,-0.018409252569883,-0.11663556274896,0.376659499096344,0.151154878665884,-0.0769991459165622,0.0989073441037049,-0.302393646431896,-0.107514672153839,0.0189161644495187,0.0341630179652808,-0.248801372813185,0.168647018616851,-0.169864639571015,-0.284175573283262,-0.120065442650802,-0.409415398459346,0.180296735833328,-0.129584088849822,0.323525998735601,0.118902240605542,-0.122474803647981,0.201847719981945,0.183358219711012
moderate,-0.32119357431736,-0.151490196450075,-0.494207875758349,-0.743260617022091,-0.647717669565442,0.367654466591143,0.395654428808126,-0.229135623183752,0.731068848417376,0.0675302979228609,-0.15513482569333,-0.230957607277771,-0.434888371652428,0.228077016309184,0.0028899157880742,-0.372789543966486,0.732356999754295,0.290657554339177,-0.0822491423891355,0.259844864646331,-0.617476236279964,-0.0746434623184199,0.362756691939537,0.308787883307761,-0.26936655773599,0.188478649664618,-0.671363183934608,0.132611702760981,-0.259997900392105,-0.0467364623054365,0.155787888553504,-0.497696459296069,0.593773154566681,0.269271049829012,-0.0525591535846234,0.453104322048916,0.412172623580887
