group,CD47,CD3,CD45RA,CD7,CD49f,CD194,CD4,CD45RO,CD5,CD62L,CLEC15A,CD27,CD95,CD314,CD278,CD58,CD54,CD62,TCR,CD41,CD2,CD49b,CD81,CD28,CD38,CD127,CD45,CD26,CD36,CD49d,CD305,CD99,CD82,CD224
healthy,-0.0011331146663368,0.0382771071382394,-0.251602298231558,-0.0322339725558757,-0.173280689784246,0.383591691018734,0.189345980164474,0.47163856159949,0.249376557299113,-0.0984706524412736,0.0822768011757748,0.0408395718086765,0.452806690957835,0.110778344618821,0.458240609003042,0.122576251989259,0.250463032237731,-0.465673832134381,-0.0179088656963264,-0.419681476700549,0.252980319252232,-0.349325229037041,0.184657102549182,0.214053325478767,0.01771016785578,-0.332532811571654,0.172344650677195,-0.205870537534783,-0.301852507791543,0.0371270888001567,-0.0854850778353014,0.462119218626542,0.286698762504247,0.269693595394522
healthy,-0.0148302457154903,-0.230519023082164,-0.48393429402312,-0.376237216826698,0.272358582805279,0.138046189718102,-0.0843901962589114,0.541409274595835,-0.0850265845662644,-0.695253266142239,0.244006149673803,-0.212903921590781,0.534910528956839,0.129630536522686,-0.0460119217635027,0.215684760762291,0.425255327448452,0.0173133896420589,-0.388484592820362,-0.0486480857814584,0.377831522342696,0.0696341347776291,0.0200087899649854,0.309204547034035,-0.189818642043215,0.21953278651245,0.0698338948986522,0.391826290968503,0.0525707515688911,0.429899136217447,-0.0541945957717358,0.375642235632594,0.205370871381491,0.464392840947755
healthy,0.117620755544286,0.343419876209799,0.556652583778493,0.512544633272136,-0.287848501741814,-0.345050420238649,0.16694409575915,-0.530111042463278,0.122534927914873,0.377182023292246,-0.167223963482143,0.415771589864939,-0.560240174450887,-0.12698343705886,0.175803130502699,-0.473215118689088,-0.323245300980424,-0.188141122435566,0.506669497344896,-0.130263850861327,-0.0893539525159789,-0.213343081513032,0.190627428145263,0.026583416917817,0.28390774420499,0.178775201547821,0.153154797357515,0.187510582473298,-0.207621830810955,-0.17276470049589,0.400017260339852,-0.375190194935797,-0.189195934138565,-0.255049872612663
healthy,-0.117727254596322,0.0542843592552133,0.0679522517738153,0.0997261480993509,-0.150000356456557,0.0995764956312068,0.0400307736726567,-0.107485476154073,0.0008355807973338,0.313338257668715,-0.114718932627864,0.126420934787987,0.0292668604982708,-0.173796828465172,-0.0492044684891277,0.0825943054134726,-0.0570109439040324,-0.164867555130079,0.0846616479859289,-0.175932978870424,-0.114134183723428,-0.154347081316633,-0.113800765669818,0.0081068222190384,-0.0210322083540753,-0.164649134861287,-0.084746771027738,-0.0936690539552824,-0.0895739039889575,-0.0793210904484914,-0.0331756546038757,-0.109684189972935,0.0773707509375671,-0.054275867939074
healthy,0.275460175858983,0.442810208187757,0.553108758367199,0.473037582171868,-0.224071489362365,-0.0821438065986077,0.221556707081486,-0.447764370115293,0.251831582816501,0.234121141003186,-0.184773392310719,0.286091178523965,-0.427270681033465,0.056087670993765,0.298086496076804,-0.220985818192618,-0.28022987888399,0.124680788183827,0.433474345881491,0.128948893348611,0.0191769569437192,0.0655413826597072,0.268302319554676,-0.0718206274328744,0.51230021298413,-0.175016091809346,0.207318581915893,-0.092521099656283,0.0645406557940705,-0.235725641449979,0.412797894835579,-0.382841337904321,-0.222522336174543,-0.343330798449723
healthy,-0.272001441602679,-0.284210111170385,-0.475978264565444,-0.371082051595136,0.141294604858334,0.10205008059135,-0.15532756001282,0.420517112248802,-0.0538263403015672,0.425339481064142,0.198560094080008,-0.182641959990013,0.4460092975224,-0.0038717597956351,0.147164658729445,0.171483800081427,0.20218020326962,0.0997238806683816,-0.301017557921893,-0.0648952749282894,-0.0075344682099629,-0.0256552620108791,-0.31571437229396,0.0068758924897689,-0.0611449602441514,-0.0548844651317191,-0.11789814113873,-0.168253494452774,-0.0433646261597094,0.356344256696902,-0.287483354483595,0.329100721727499,0.299620837387267,0.1336453886837
healthy,0.33304380105333,0.331220761075086,0.0883825357905887,0.320604945095663,0.244512491204167,-0.169852496331357,0.118891021675648,-0.126360259984592,-0.0398872459574587,0.443583613459789,-0.205974709421912,0.299813523463093,-0.166163240802977,0.0,0.0396473519550068,-0.0072738113673738,-0.155357704768691,0.24702260411436,0.341047801165098,0.244843304532299,-0.122770372432093,0.157163084468299,-0.0538262041185662,-0.153736142522088,0.0988731105354737,0.0052917718245779,0.283738540495647,-0.192878482204532,0.132479853374488,-0.12348013130291,-0.0271281523649917,-0.0101873394919067,0.037593392154608,-0.0576686313029871
mild,0.283921654695275,-0.0473474038150006,-0.332699913968646,0.16608013257364,0.33679624486201,0.431989824383509,0.0007192210076977,0.35738949139461,0.0928375557214599,-0.0800807915225456,-0.448284160240976,0.27733394868517,0.294220953083125,-0.0053708694795458,0.146925784480471,0.143515309993304,-0.275274580924821,0.0466338522712365,-0.163912709373501,0.0597852020836804,0.0243457271525638,0.118880315214938,-0.160449806784855,0.420893951331152,-0.0877195832905964,0.0623894123138906,-0.0077832442211962,0.208734647919811,0.095854429433397,-0.274318454308849,-0.195379384796513,0.104015928614622,0.267714566616497,0.409092087074095
mild,0.321313011095072,0.323411497848323,0.354287837089071,0.427768759248161,-0.125151138156005,-0.0187247176609859,0.212835084882738,-0.289660886044634,0.196425363142597,-0.283501397382409,-0.066467404071257,0.205007879717843,-0.386853417659526,0.0714840267827513,-0.112429668161201,-0.166489990963798,-0.123542494125181,0.125251530825818,0.333699054159708,0.146931938958692,0.145313081304625,0.189432036281701,-0.0060264683333386,0.0133515570738622,0.330240523006523,0.156324335563322,0.258368348418258,0.24111857772453,0.118857660028699,-0.250228187465882,0.0789018035476086,-0.129929948929176,-0.201424310509665,-0.0699711866399618
mild,-0.160219075490279,0.103366403294602,0.138841296376488,0.049573194681985,-0.300071914173475,-0.187623468591935,0.0218016823876017,-0.170382851447183,0.0851653654321571,0.0795148274943949,-0.17323123168494,-0.0443126975863641,-0.127322109892596,0.0,-0.0616434308919354,0.0,-0.0740819659672584,-0.132948490592875,0.352803662264384,0.0005494319587531,-0.412929247987599,-0.0405812793051578,-0.0605573404250775,-0.128422496455541,-0.041790832413116,-0.0366234931095538,0.0263725259229969,-0.334814805419234,-0.155845224435032,-0.0884928508702396,0.141520855266589,-0.215631599973295,-0.0420682205536403,-0.0089885826551981
