group,CD47,CD3,HLA-ABC,CD45RA,CD7,CD49f,CD194,CD4,CD25,CD45RO,CD5,CD185,CD69,CD62L,CD27,CD95,CD58,CD11a,CD54,TCR,CD81,CD38,CD127,CD45,CD26,CD49d,CD305,CD99,CD150,CD82,CD224
moderate,-0.177426207924566,-0.449060081747182,-0.0327424546734418,-0.739527349613142,-0.540898367220299,0.0864775405608134,0.239683679315858,-0.214254411162152,0.0457623502984076,0.52340767168,-0.218087645629244,-0.0370228554497877,-0.0278114782764314,-0.566113881029756,-0.400313747913627,0.530617479644482,0.125663026383319,0.0992421995613766,0.15489125785094,-0.4894600480081,-0.183418434649956,-0.42006511457608,-0.0333647718485771,-0.218468520830179,-0.0480716645993566,0.10075502436963,-0.399466209405332,0.412456910974095,0.156435273466001,0.20045650232568,0.226608428331901
moderate,-0.103941280200143,-0.0104321343624588,-0.0135644084291869,-0.0137270819573022,0.0377687135394483,0.0038276201042078,0.0204096209594535,-0.106657677581875,0.0252563643047824,0.0222098551140437,-0.127848579571097,-0.0654775274048351,-0.0992027399302178,0.444235094928928,-0.0733311774188875,0.0568696645114852,0.0209581480465751,0.224798190577229,0.177216152801772,0.0809301896506754,0.0302150009772021,-0.124079433636668,-0.0398885865594923,-0.0294833727760328,-0.193560065017848,0.15716356936809,0.115208620095978,0.250278982358059,0.0978662512685395,0.141406634960642,0.0456032517032293
moderate,0.232383058949693,0.151703151375079,0.135271027221796,0.46819137586929,0.283429009751259,0.10792098625661,-0.1876308939887,0.0695071946286484,-0.220714105829761,-0.303993817902438,0.128036957406931,0.0740750048499461,0.0246827801891236,-0.0096149762065468,0.004299941846491,-0.395290525151441,0.0105461357769676,0.0990159410061121,0.0491827552494498,0.138030772642811,0.277299034568708,-0.141107708487919,0.210122787672557,0.122425588647168,0.322253080294948,0.120695343545135,0.267362320584742,0.134151070185472,-0.036067587327895,0.006352379370692,-0.100986118453407
moderate,-0.110637564122343,-0.350750936887614,0.0832835587242022,-0.357620547122087,-0.203327639830299,0.175599041141186,0.269857079421829,-0.234289657987415,0.0515081693924373,0.189313870145554,-0.153352491560072,-0.006393167395461,0.0559184185434814,0.259082766346281,-0.149209869947535,0.301451616012137,0.06462424315388,0.0269336254566756,0.212115999991299,-0.337939832833757,-0.292017397313594,-0.0206000413912276,0.0352617806375173,-0.190158642450418,-0.10968913585722,0.206448173383668,-0.0272463872036418,0.353425664323695,0.0438239047300413,0.211136867984963,0.205748550269267
moderate,-0.293662062674782,-0.37613892482583,-0.0484488767904424,-0.402899570908387,-0.234511892473978,-0.108571011799392,-0.123295267427609,-0.297354399489881,-0.0085973721763504,0.0241090406274927,-0.310871439104684,-0.0463459447868881,-0.168694814124802,0.470392759762757,-0.257974497258703,0.0017298894364897,-0.0292130092465799,-0.16503541644233,-0.0982680458900012,-0.351429993787926,-0.331540378933544,-0.135583933749045,-0.175754959822725,-0.335094361468848,-0.263607550239725,-0.0167740628973561,-0.106682955862957,-0.0652879791615239,-0.133031436119975,-0.0193392275717031,-0.0819528658261127
moderate,0.172230370459956,0.205034579175718,0.0654152914528623,0.182615994704993,0.174090825383017,0.280124340806986,-0.0081820936876899,0.181291548229585,-0.0434471018908322,0.0122832807330797,0.155031664514052,0.0338379096807185,0.152101400909728,-0.0795734630180325,0.0604148982838797,-0.118888336361163,-0.0215190524140464,0.11436947176563,0.037368612959875,0.228647675577572,0.2762970951578,-0.070395625773969,0.275153708080078,0.227644134334687,0.263548544473491,-0.0490407200171878,0.0151425138276688,0.178886943231093,0.0100962340908463,0.0963191119035052,0.0467170728154429
moderate,-0.23071523139787,-0.185753836835354,-0.0319381959618917,0.0033171756969711,0.0210434756507284,0.0751565284669266,-0.0060543246227365,-0.154224298819749,-0.0092859915230976,-0.0362177859955891,-0.209961128651547,-0.0651972733233687,-0.0923045234220029,0.450227652255578,-0.0087580235961298,-0.0513461549132116,-0.150207529255928,0.0270724049255604,0.0741059156316965,-0.0952017398189979,0.0208720509227786,-0.0884819806347301,0.0633808712344964,-0.210337408531848,0.249113998962833,0.243087531898419,0.0500432138864838,0.0454611387152622,0.0159604447473492,0.370722310014801,0.058245305456658
moderate,0.0664547571762218,0.0647951352005174,0.0319213552528665,-0.0386662477954948,0.076506294744607,0.015847052393528,0.170425875186866,0.113800830842662,0.157676194629437,0.231293837078128,0.149049092142264,0.0075301163578808,-0.080107405878661,-0.403032914484561,0.158216048436933,0.245371085750401,0.0376086914534187,0.261091400443749,0.190762816500112,0.0448211392589723,0.0664366800038303,-0.134592237915839,0.174404090268856,0.159916914328763,0.102217503846703,0.0200292387233319,0.100553240598035,0.339446888868872,0.146308837578992,0.0451436217412111,0.0827045758048587
moderate,0.345543090273061,0.147309366912883,0.426558435129729,0.0061191695858062,0.0181441209044043,0.0992893520981708,-0.0154789579990538,0.148159966676199,-0.100308153037199,0.0760112674596592,0.0815875079634239,-0.032894956771482,0.171680704177559,-0.175505930199746,0.102962691519506,0.227397307129606,0.159612313757732,0.353142596629902,0.132156334910385,0.103482270504227,0.187055744383862,0.0901369278143982,0.258499956026053,0.220017500835597,0.177476864172191,0.450933248692535,0.123016350005645,0.132939218672669,0.0800900563939774,0.0232638934138393,0.0366271764194766
moderate,0.0563814816148867,-0.168279172641574,-0.188268397148015,-0.363124728356073,-0.20767333508236,0.226750942312653,0.0068926071402178,-0.0542321364610075,-0.0452727138730488,0.287167385925247,-0.0623500307031204,-0.0754088676408119,0.004722717849425,0.0086306960678813,-0.216700382615639,0.299411172494465,0.0958505308124022,0.254631364882834,0.145956177843413,-0.260921241253564,-0.0220163898543408,-0.43374566724532,0.222610157328295,-0.0114365025865479,0.328102986814846,0.143635694170664,-0.10837874193978,0.33590735077535,0.10631837611826,0.22463472735248,0.171091624060176
moderate,-0.0846513200171986,-0.364158960306696,-0.0180603375070098,-0.619853487345253,-0.56157838500646,0.254550574880217,0.231384585281208,-0.278951017504194,0.0350014967118188,0.436896377189522,-0.211207942121414,-0.0118821459666665,0.0729861628786872,-0.378509775339754,-0.506040008084137,0.459500982608417,0.238087839934423,0.10100227878053,0.274587599389536,-0.463501595530149,-0.258203284081659,-0.284924189822979,-0.0355948840872012,-0.195887920093892,-0.0961431139026465,0.128328432098962,-0.14332315357843,0.287706215576391,0.130605476986457,0.28228789747094,0.191879101307658
moderate,0.191527699395566,0.181742775247544,-0.104865029105671,-0.0107116278066991,0.1118030469349,-0.153105743845021,-0.0775705286948146,0.151760843347966,0.0373005762043507,0.047916632231279,0.239502537942786,0.0902757000630787,-0.143162666520661,-0.566028293456567,0.201217732411178,-0.0417126383894881,-0.0584611577827026,0.0258649334553709,-0.0770458187604729,0.20727258732966,0.154266948261372,-0.101671676120687,0.14836812764284,0.14577863893853,0.0892167054532329,0.0274835631811,-0.0585045289441094,0.0545361812470887,-0.025907887669798,0.0374936664694353,-0.0424434289619963
moderate,0.0949512607854903,-0.0922951397852932,0.138791122268967,-0.417454684905718,-0.306227389005822,0.359966196503158,0.358962654722034,0.133695634758529,0.165333854973462,0.522241181728629,0.147490877012986,0.0145506476586486,-0.0821354500648267,-0.64182729892562,-0.117632950441147,0.55055976905932,0.297744058799088,0.317625759498445,0.23243105013593,-0.262165145392818,0.128718397048174,-0.203456072903522,0.122947746387688,0.117048491877237,0.242680936703,0.176125905268992,-0.183288767837618,0.528733441823857,0.251715165980566,0.329931438393043,0.422994886525075
moderate,-0.190856220520524,0.0864594695452004,-0.0747110849822254,0.0110394636266949,-0.0827565865434838,-0.224426743529666,0.143557748006046,-0.0132903132891946,0.100543794326953,-0.0638508800267833,0.0717882718124759,0.106126326837774,-0.0978700034056312,0.0653806025539396,0.178081874279071,-0.0262931026372748,-0.0748605821816225,-0.111934947810687,-0.0552775113636396,0.0706125311772933,-0.059142884954356,0.061454710589883,-0.264648076545032,0.0593669108052826,-0.427685198983334,0.049255615316225,-0.211560289033125,-0.0391877524480284,-0.0166932487270789,-0.044249235499228,-0.0674626693521245
moderate,-0.172436164550194,-0.394062587243806,0.0,-0.588022614152213,-0.184830459530408,0.292130957769533,0.367406448795269,-0.189393764511519,0.124691765320391,0.545111373929574,-0.228933144838903,0.0,0.143335826774994,0.030394516641369,-0.290946728085699,0.476221851673203,0.0,0.254161194853173,0.432744101083289,-0.472634970480321,-0.16587397424835,0.0456251835490978,0.0326038522129024,-0.0160944294956038,-0.125815723396327,0.323155633109684,-0.112785344118054,0.509993632021962,0.0,0.284066610205847,0.189131807253574
severe,-0.204860861292177,-0.427843174042474,0.132266507852794,-0.723651540457009,-0.294316423540494,0.27866003068165,0.238788057118502,-0.144934560770884,0.0252125344427585,0.573455287226851,-0.0369736344847726,-0.0382872688622993,-0.202709481439597,-0.088529846375731,-0.185048410882954,0.601737494746306,0.129736952300057,0.230916424124824,0.206742344642221,-0.414247877190913,-0.227827428781915,-0.144143902676548,0.0019704052900701,-0.105885814447521,0.0084141457563421,0.209473030039731,-0.223095280363387,0.398767546268554,0.109378921412474,0.364678715909103,0.286011607379123
severe,-0.023503044793904,-0.325299056241369,0.0464294554466021,-0.523943791010335,-0.242381817240379,0.338226932323532,0.366847233917108,-0.0572543868698322,-0.0081183467192086,0.446688878381897,0.0861842015564881,-0.0194198183622424,-0.113753014986588,-0.0921945744548769,-0.235452358233513,0.502487916006439,0.0817156957921631,0.249484617064639,0.210058220960952,-0.379823689330086,-0.178407876193517,-0.206476085529137,0.216850902598256,-0.0319766478340465,0.230195830895562,0.0969155570818746,-0.195930154975357,0.339808871180238,0.0997790555617272,0.481460251008623,0.268825382119705
severe,0.0527898607323327,0.196108536263927,-0.133982630415048,0.365619248736358,0.226741459999477,-0.119866569245253,-0.0573330487238999,0.0701776287557262,0.0394341391889253,-0.374335950779745,-0.0519355872289301,-0.0536560304494747,-0.0919149380918125,0.336666121333227,0.180743933328604,-0.189482289347888,-0.0927214042358666,-0.0348365499963329,0.0511301436348086,0.222653487527775,0.0604949462167553,-0.0108308253751665,0.0910955334517409,0.0008567654791723,0.357737741289867,0.0968938200794415,0.219934239550551,-0.0759612004772298,-0.145431662818579,-0.0793546389789082,-0.16728999255636
severe,-0.139500844823443,-0.212310062917937,-0.0997695576534329,-0.171876512773533,-0.109454884087969,-0.0237523554338144,0.162972292177222,-0.183900352694259,0.0270225609889597,0.0085769879528235,-0.169150302435639,-0.0395277588535776,0.0481696415912417,0.236758893860299,-0.291450652234045,0.0235402436226603,0.0114878803440145,-0.355570072730773,-0.139820094805019,-0.223236719571933,-0.194712041997625,-0.189200827140902,-0.22509264239349,-0.148315974801504,-0.216445387344913,-0.285247747414676,-0.167478194991783,-0.0448275999717121,-0.191665447890233,0.0510660853546753,0.0024668580614574
severe,-0.273580235480473,-0.401156855749012,-0.22589894070807,-0.383405440966491,-0.453501909600968,0.0890772378340517,0.0606606954581988,-0.283397573803989,-0.19531088018276,0.30922387601077,-0.238968118057312,-0.15610518830045,-0.140939169000511,-0.226570140674689,-0.246533638177661,0.329323183516076,0.111725087992771,-0.0266085717735871,0.193358686237227,-0.443750065192818,-0.38208308852946,-0.113379774409543,0.0696573295442679,-0.247937853224476,0.019253167550852,0.254052609436804,-0.178453080550047,0.266667144507476,0.261382127701226,0.244784136127995,0.254558130296155
severe,-0.521093090821562,-0.625296098472429,-0.118365809810166,-0.675671960297152,-0.661460448531467,-0.0572962388293029,0.28584010747647,-0.47303495188033,-0.023249784045615,0.43114399074034,-0.434480586499092,-0.141931898618143,-0.172458575193681,-0.242882869413785,-0.677616714536438,0.505110091520688,0.160246266077138,-0.108668021926888,0.23854464089523,-0.615401510161472,-0.609453975712995,-0.348885876366889,-0.333681893155989,-0.521615041791411,-0.324071002075552,0.0472246073595174,-0.617578562776077,0.118008906622812,0.187443581982773,0.340933848743037,0.335846990922053
severe,-0.11796658787299,-0.372912798708192,-0.11076509264051,-0.153529581162357,-0.346586159726134,0.0888633325544115,-0.0142540927230477,-0.372203764127404,-0.152982397000208,-0.0453338821071786,-0.335945893853268,-0.0356771950081076,0.118286518976516,0.0254872407432065,-0.371285275296903,-0.0559857575556225,0.0133209623127254,-0.242167693012076,0.0068617220152923,-0.421108231334464,-0.275488862502645,-0.117752184262915,-0.306833777868347,-0.380104946023737,-0.32126518201209,-0.0865706360820602,-0.193488551531174,-0.0079490144724746,-0.0740485566912668,-0.0386819531916885,0.0324923956444428
severe,0.338875090843535,0.333902417418436,-0.0437312695328642,0.523106115319761,0.373151608307744,-0.0912228330974401,-0.484578193290658,0.199574511601456,0.0128780200777009,-0.486501345514295,0.0319786332196424,0.0887778387621073,-0.141792009787077,0.150678759190398,0.267525755810427,-0.51940924454398,-0.253066325607137,0.0701488121654046,-0.0705510644153873,0.479200863124899,0.319429484159019,0.0390761420461883,0.333201915374609,0.183163748673714,0.493883728996349,0.0049268183826612,0.289068142937476,-0.141155956115401,-0.160138780165565,-0.206135050644019,-0.315463864055037
severe,-0.193577450687223,-0.181209781209781,-0.0370204103472056,-0.251603575582964,-0.704897492508656,-0.112065650270164,0.601993610198946,-0.132561132561133,0.441148400730964,0.359777784914097,-0.161132561132561,-0.40212453960777,-0.41176748770937,-0.17506235061224,-0.574672048143767,0.467983552647661,0.299580097598312,-0.426879519812975,0.191227963518462,0.0041237147642188,-0.183830966103265,-0.355121392396006,0.147013393132213,-0.232962224563746,0.165849702593743,0.103350765907689,-0.167817260842211,0.364319754066987,0.507529403684822,0.352489229791292,0.172469983760815
severe,0.339140803716554,0.202294294513865,0.0,0.0121396171095117,0.192874086004845,0.248106945606293,-0.106451437002474,0.215087882963021,-0.115648500162319,-0.0247979378737973,0.433628419873081,0.0,-0.259341068488884,-0.0138713346052026,0.219976716944746,-0.267761356883181,0.0073920209132888,-0.145013254438974,-0.119450817624413,0.113909540881547,0.0875291531252884,-0.310222453021585,0.523776512924181,0.141157292319759,0.155508597511016,-0.104690479742418,0.0143022185897273,-0.111599866462777,0.0,0.0687889610416562,-0.0302486063495231
