group,CD47,CD52,CD3,CD45RA,CD7,CD49f,CD194,CD44,CD45RO,CD5,CD62L,CD197,CLEC15A,CD27,CD95,CD278,CD58,CD11a,CD244,CD54,CD62,TCR,CD2,CD226,CD29,CD81,CD18,CD28,CD38,CD49d,CD305,CD99,GARP,CD82,CD224
healthy,-0.141541177135976,-0.499328040616179,-0.20596171126065,0.320976812818046,0.0986970149427916,0.0473196897879958,-0.486129041598725,-0.178250551742261,-0.630886197974039,-0.371637626725352,0.270153736757589,-0.0813265031362758,0.0311106487490622,-0.0630415435632676,-0.607289968889018,-0.487850007142836,-0.155938693220468,-0.325135071078909,0.014339497134643,-0.0714096504684945,0.292907982953802,-0.162212226740114,-0.417699838559574,0.220880511619588,-0.113437774858231,-0.104091383605006,-0.125292696528449,-0.460948834759642,-0.144903087270819,-0.0558713311865529,0.0485154570545418,-0.461940067151428,0.0518005138968482,-0.314301764597753,-0.441412586808858
healthy,-0.20800691926319,-0.116816374310091,-0.261301169538199,-0.277094952596159,-0.202244224288965,-0.0182866121732241,0.219447549901,0.213189003911835,0.40020924828037,0.0027239032370824,0.210916343510873,-0.145628624776633,0.0567458355106412,-0.0822208922840489,0.354361663187783,0.177512145332133,0.0899417396586742,0.307260531165953,0.146666285386409,0.262672736427213,-0.162147677115036,-0.286804040201071,0.0597391012011441,0.0312497890360635,0.0427499291960034,-0.0963918573222877,0.14641309787356,0.150289731274021,0.011676851032685,0.170311197838555,-0.141935108214655,0.400770271584551,-0.037654493254824,0.313487184663962,0.20696863677885
healthy,-0.205515806114314,-0.221991348017105,-0.40171578372212,-0.534452634268693,-0.563689439507254,0.281317227156471,0.402762683555132,0.0308617759809543,0.552078501289215,-0.153603304796522,-0.145287216528989,-0.329180677702229,0.186620632259453,-0.457964904698703,0.592094835445521,-0.118891643270302,0.471932634374546,0.0867228405035556,0.187985391639371,0.318236487594341,0.118548228903093,-0.548102544198237,0.0423189851806138,0.33220667007955,0.318277244715344,-0.196235126241305,0.0959428048499463,-0.0384968692138318,-0.368563609151841,0.144966440680234,-0.418991310011952,0.424684963549774,0.0772643736996904,0.323818944516941,0.302177792788384
healthy,0.026366476155975,0.0061630072103479,-0.100815712918943,-0.0305296140707396,0.130449436982151,0.0324911136142846,0.129867146288104,0.0921675335424004,0.0252215568716693,0.0065007426135755,0.30496714394456,0.0048530092624914,0.188016748519545,-0.0682120263893495,0.0964923553002209,0.0439482389090674,0.0490198426592254,0.0804370455231052,-0.0279851957148656,0.101142312111458,-0.0843802541271599,-0.0209581173796836,0.0319813466679805,0.0475463264169494,-0.0203623765984824,0.0597169970587189,0.11019230147872,0.139535867506888,0.0045291969272581,0.192396268464071,0.0546686376949709,0.173320787245807,-0.0719739722297912,0.272996118349057,0.147330203296079
healthy,-0.264207349601794,-0.320137683794881,-0.224010287867691,-0.0783658308687802,-0.0299809633462785,-0.0082591120929129,-0.0143875080561013,0.0821308016728197,0.0314833736612379,-0.192152002139651,0.763680939085628,-0.141809735994411,0.0730141639964206,0.0018905294890029,0.0081492220581964,0.0076686559754335,-0.0781563867590773,0.0057742295253001,-0.101685977810891,0.0419867806942835,-0.0995323286798041,-0.158117123927576,-0.164460533609014,-0.0250209224904425,-0.003642792239207,-0.247654661452679,0.0797247255009703,-0.107990802554123,-0.0814457909178385,0.132061773271469,0.0094475841298022,0.0862263022432634,-0.0809345758335446,0.150767555203061,0.0355479767261386
healthy,-0.282756653870089,-0.124116784341575,-0.352524398678245,-0.648194730966765,-0.457316733203444,0.0832642238481829,0.375512017095446,0.257476754193648,0.667015741706442,-0.0491333989622935,0.234440978532534,-0.172381557193709,0.282131496489116,-0.33468981910352,0.730819358295307,0.331602409704603,0.348826333088937,0.318531926450663,0.128249853327717,0.315447555281292,-0.209511729108444,-0.442581149225168,0.0939599903146994,0.162624525438621,0.191057947333598,-0.262770823615939,0.442983559018432,0.218823119988133,-0.372562240552097,0.413071439674356,-0.387852585947943,0.538197949954981,-0.147139457212847,0.565912229546963,0.391323238596791
healthy,-0.302429227620876,-0.361080150878761,0.0844014972826092,-0.0715128424980582,-0.128945886148055,0.0560654200668201,-0.0522152233092152,0.0,-0.137536796741639,-0.183080384435189,0.443941107488494,0.0247309586490709,0.154398604666474,-0.159134502538582,-0.142454223170954,-0.109524959898206,-0.0218214341021214,-0.0605408244983635,0.0264865534338943,0.148053579634836,0.0929805431906045,0.111479335817603,-0.204853959183933,0.156128135778471,0.112016695057557,-0.107167487479307,-0.0518865210872665,-0.200716057008277,-0.101420441132177,-0.0609997860378123,-0.0839087906345599,-0.080084555780378,0.112016695057557,0.218262467430795,0.0505372200907055
mild,-0.247089304560075,-0.225984058732655,-0.310306441014278,-0.461334054276847,-0.590841431629384,0.25461691668868,0.0248202451316471,0.21641233610961,0.493564252346311,-0.161431698278533,-0.270109690100399,-0.239673178286764,0.647560918420422,-0.665880858141783,0.593088361906555,-0.188150035154128,0.235227625391157,0.493335364258658,0.48561050210118,0.603911259631375,0.0787534476819391,-0.464515434840418,0.317996347517151,0.62806149087146,0.511681199442301,0.0498380557206567,0.513071461989972,-0.264821878706948,-0.349856607154484,0.626916308853267,-0.367387720666081,0.572262945219456,-0.0394223826257242,0.165093427808428,0.111516610923061
mild,-0.110154259382346,-0.0211171872255449,-0.217444504959265,-0.704050092325361,-0.444520245322195,0.25605283378214,0.327188243848422,0.318492551836778,0.729498960081783,0.0089855458213482,0.0457717343417377,-0.312963005613417,0.320513525302543,-0.274385486343971,0.750382517055699,0.293986068002734,0.277757636622113,0.368914151694723,0.127486643271684,0.322904787007718,-0.0439393616337064,-0.342671294324271,0.214783074888296,0.218912731366236,0.281717577680909,0.0365901590698654,0.371219135753399,0.239612170063395,-0.343068243368705,0.474266476619756,-0.0829671982123699,0.558478361137003,-0.0625052645674904,0.438135799264889,0.323725263675128
mild,0.145182892558759,0.105185009563131,-0.0574782109406306,-0.163070199983197,0.0359291729823519,0.2727795539443,0.0550135196181474,0.0,0.377260657567552,0.169919520198572,0.27554377418484,-0.0883197449007189,0.0451370944644728,0.435760006729583,0.115335071423347,0.18252631975391,0.0,0.123500606180543,0.115482791550982,0.0410245719934457,-0.279237071941309,-0.0424459532023075,0.258268213352647,-0.15516944609119,0.0,0.0168138555956876,0.0,0.23306940359154,0.0537453334904364,0.0387552670333521,-0.0314800080832401,0.374337140970088,0.126660099276225,0.157800111548625,-0.0213958178006306
moderate,-0.177982276942928,-0.198282484958119,-0.338858876031071,-0.390714067940117,-0.344681475127286,0.345689446200467,0.0204191142289578,0.158964114549751,0.275330201796252,-0.0507867927797859,0.0551590447586541,-0.158412409033397,0.284040122130667,-0.358240150716439,0.23691703623309,-0.152037790067731,0.0645155610888379,0.335128288974594,0.118473070559502,0.21348648527112,0.0262719575683596,-0.46720476761989,0.30683673504542,0.417718182817146,0.159150694201234,-0.0586101774918357,0.209361291040156,-0.148065635190783,-0.184490605409135,0.510764614182452,-0.0213918583772795,0.368235843571206,0.0190252396652258,0.17897227958579,0.217498782706641
moderate,0.0212514570331626,-0.0425444264094786,-0.150863900110304,-0.316645887957879,-0.0949877298497933,0.0967043891772239,0.186967664177104,0.169145200760826,0.298405973919723,0.0288282767366364,0.21489411054825,-0.0940810272725934,0.0236896306340719,-0.191889617890819,0.279837577554152,0.0762489107797239,0.101000272782706,0.103459749327339,-0.0412007298233308,0.0254746418291729,0.0787663688734593,-0.260099297232402,0.161598818083138,0.0686215022417657,0.0404043473584176,0.0185966148466472,0.154832017263757,0.0310672892948396,-0.189943817243395,0.163039537397359,-0.0421423471799782,0.322893893435231,-0.0680812091749265,0.254590788864945,0.102506592390825
moderate,-0.253418132871485,-0.0661991518921483,-0.342210999020569,-0.695584910556804,-0.58840369086537,0.217834783706712,0.215528847394177,0.088289660785031,0.638653621502565,-0.129644646150076,-0.267533522809368,-0.360121604839209,0.12912369957722,-0.409495914047672,0.630997193634336,0.161509668811462,0.295431471324989,0.171154692030638,-0.0477710446316101,0.145964284454415,0.075210930404634,-0.466253860320877,0.073532489969781,0.122992890510729,0.105959587453961,-0.204405731825686,0.219466779439165,0.0286503590100709,-0.270049253553759,0.115489046690598,-0.364565312085464,0.319374209463006,-0.0590151750032682,0.310586631906564,0.402253060380384
moderate,-0.108078769179552,-0.109837343532163,-0.0460909819752526,0.078782322767332,-0.239792832182889,-0.0386199891395582,-0.0303377860635222,0.0513900951557625,0.0747268598736656,-0.0158765837424625,0.367031895847858,-0.0890383234187654,0.244662078943219,-0.298587686812369,0.0230232400396894,0.164184816263648,0.0558217459255653,0.208184648673282,0.0584283984368028,0.119621232203369,0.024139793834534,0.0260736810897642,0.0947208345745525,0.130170144763996,0.0349636266372354,0.0265923581563977,0.142515062424597,-0.318918712104134,0.0725875767232834,0.191612866865562,0.0679864141073097,0.213652087040046,-0.0180368622190023,0.03471357623703,-0.0681153578918335
moderate,-0.361018465374026,-0.39568419500775,-0.442807438268151,-0.371994189874664,-0.30206326104728,-0.0767943161740504,0.0666951918009219,-0.142506108370647,0.0606831798280563,-0.254739912156495,0.286151211898427,-0.141227317428018,-0.11957449332733,-0.296836168584833,0.122230936829204,-0.0299675527192725,0.0044816000635308,-0.114892801613104,-0.155250869791232,0.0109347711013648,-0.121785084828159,-0.355450132501241,-0.17112596710579,-0.0403197930085722,-0.120051984030988,-0.388533877141201,-0.0448242688590174,-0.0581008762145966,-0.0314703355836314,0.0362504449601302,-0.107009782245188,-0.0114435407914834,-0.0478739777733979,-0.0007636454047673,0.0475626923358499
moderate,-0.272926172045364,-0.343716645813795,-0.454333246607108,-0.709653583801854,-0.416739744880473,0.0474777335652583,-0.0886176591045156,-0.003375538711923,0.211736528931427,-0.254152487225167,0.225735637716642,-0.271721614580277,-0.154900903207731,-0.360110040344195,0.211382627237726,0.0680884343393084,0.0144087354062683,-0.0718545464160775,-0.163503761326537,-0.109553570008965,-0.0697634228098584,-0.484061837261764,-0.169508544219217,-0.0005075804542107,-0.0067093069672055,-0.40432682777371,-0.120455395579311,-0.136219122748479,-0.179537347425043,0.0278649568441419,-0.257791522631629,0.0787973118739584,-0.0704504017630869,0.0462598175909055,-0.0228420637096259
moderate,-0.0073196864564378,-0.0802277527875166,-0.185642468861221,-0.426036853678875,-0.0695647089424935,0.200085812808527,0.224850424163632,0.171358748659425,0.385769877026416,0.0260487863413699,0.220884861961282,-0.201230989853147,0.0429265610315523,-0.0451181368079202,0.46772091430638,0.162786383088489,0.133084328811994,0.0540489867861337,-0.0221254730267107,0.005090576587374,0.109816132416337,-0.29394817370965,0.0489241590372553,0.046546585706862,0.0841022371345836,-0.210256000367135,0.104666370152189,0.118584788139236,-0.0860463352258117,0.13995156079475,-0.0857544572352846,0.293406687341325,-0.0003564529015983,0.137834564339505,0.0905252709460215
moderate,-0.319179522657685,-0.251974645871367,-0.504249899355949,-0.632443093997265,-0.564687820212742,0.364520480047656,0.314669023225911,0.224242427234416,0.594484527148721,-0.26688052572866,0.418648483627241,-0.361591635915653,0.0240713407271394,-0.333936978993089,0.618384350478234,0.0178370469477054,0.137897502094569,0.153718695513442,-0.0697754531707109,0.155116513827661,-0.127774414884801,-0.557511551285028,0.0009625123307103,0.277331669834759,0.273373858392995,-0.168043446096762,0.311720949669966,0.014653255527129,-0.50416845031475,0.392096765797277,-0.405189913753696,0.576183040062361,-0.0869814905862819,0.611654183247718,0.380513152525652
moderate,-0.139982811798308,0.0110828180788601,-0.286102609677581,-0.532532956943074,-0.249088941653369,0.179359733785797,0.108203585416789,0.156242139821897,0.420071629827851,-0.0645097588711149,-0.296607975278,-0.0963060659145005,0.0042214786737582,-0.191972699996451,0.422354543079913,0.0821128044947121,0.0475695715520445,0.119639954195664,0.0403879040865256,0.0760398889600052,0.0596233563194281,-0.360067121222425,0.058566561222813,0.12764343819432,0.0092617566640524,-0.210533938526466,0.0957050912948815,0.146962590912825,-0.210624151108819,0.114966249358751,-0.0512044318677935,0.0854287145188339,0.025259928031501,0.184577901323476,0.171298923160378
moderate,-0.260860918024439,-0.073878831725482,-0.430917953764563,-0.773596781902541,-0.554542035071404,0.178466157172818,0.511133442681969,0.0837837171584813,0.691597472320226,-0.183483603096226,0.138216658842575,-0.261788555262132,0.110502962810443,-0.36718462775158,0.735597678529819,0.339856641322922,0.248220090423105,0.202864652825131,-0.0512563960308621,0.228382672438355,0.0382995020468117,-0.514510269240097,-0.0684496877753421,0.238300332955216,0.404698024258918,-0.372624286222631,0.336444868785065,0.0648600399227147,-0.184909613414844,0.235800953450608,-0.385580447512318,0.567924331602847,-0.086685153935718,0.489443384138074,0.425400563835961
moderate,-0.417759718453382,-0.20655566410741,-0.232921474982342,-0.410009562471653,-0.30044937502244,-0.209024671008463,0.0801394071185613,-0.0848952298142431,0.425128774478277,-0.121381980861932,-0.034540636096234,-0.194918211632929,0.188276153103145,-0.437168822261008,0.281797411484913,0.147557764491536,-0.101740784825086,0.071489962834843,-0.12437761207546,0.112980391162039,-0.271409861719942,-0.29833211417497,-0.0448364082975885,-0.126285182118663,-0.0817572207122151,-0.090541059801953,0.209406550627441,-0.052114162841792,-0.0937017372823327,0.292336367271837,-0.0845962847339411,0.349417210719745,-0.0887598470340572,0.171092100958582,0.087297864330739
