group,CD137L,CD47,CD52,CD3,CD45RA,CD7,CD49f,CD194,CD4,CD45RO,CD62L,CD197,CLEC15A,CD27,CD95,CD278,CD11a,CD54,TCR,CD41,CD226,CD29,CD49b,CD81,CD18,CD38,CD127,CD26,CD36,CD49d,CD305,CD99,CD82,CD224
healthy,0.134528366362924,0.372452880051743,0.243496995486028,0.420368434741387,0.130651993374915,0.358135002658251,-0.175881012487623,-0.189556626605719,0.455994509207705,-0.0277589144897596,0.300855051370194,0.188001793701026,-0.0286473289218035,0.495128404782152,-0.135734262426229,-0.0155216751376971,0.138787372757095,0.0563615447374207,0.535803024328504,-0.227841425268387,-0.207839285547483,-0.0656348413127595,-0.224316977394805,0.241592105113748,0.176780311561766,0.109056523866554,0.232754860957506,0.0912970727137601,-0.0373039635490259,0.0565684634775639,0.240838026840125,0.0312258607407042,-0.0427317811691478,-0.0871149309841437
healthy,0.0707911586004546,-0.0050658764935242,-0.180924638825782,0.265034649914121,0.599607440650012,0.376684336924656,-0.353566433938452,-0.242196085253061,0.0168407682832596,-0.715085506053278,0.616662780894155,0.187247499110809,-0.112878526556099,0.231664896570267,-0.65176374432769,-0.0643297743000427,-0.275921671004435,-0.286052322252871,0.385570106598654,0.0074506159951561,-0.287359660816082,-0.233225977765591,0.115648375587915,0.0366399297543018,-0.187005140715876,0.237671984157452,-0.1522221866889,-0.417852782843274,0.08119798395116,-0.339518720396625,0.170764278512643,-0.525748331386834,-0.26952586521947,-0.523266900829156
healthy,0.135888242301167,-0.0474632620593513,-0.141310713763102,0.195717918443725,0.681224683308852,0.297114619428267,-0.299279222163535,-0.40835506275122,-0.0652077414996389,-0.730899423757289,0.141378727585885,0.261921078886238,-0.0819105046024781,0.125634736701872,-0.683010359151733,-0.207146376069017,-0.401654434814695,-0.170778396505127,0.279249366333272,0.153186587910775,-0.0259247207514495,-0.31476617768327,0.216451597112322,-0.0544978995099306,-0.386227121812939,0.51799536954525,-0.209988072783182,-0.0886342902201089,0.165488913703876,-0.296035973912588,0.355062399621096,-0.639885763633502,-0.546137513662854,-0.43213396709271
healthy,0.134966775139258,0.0355583647936554,0.0083458062632766,0.293755873011186,0.494916684544989,0.421716908774865,-0.11612329957508,-0.311200822860826,0.144688411886446,-0.37320088459488,0.311298408773885,0.114491509715226,0.0216969563612842,0.308533973201207,-0.411090023853343,-0.140485984968657,-0.10907694500675,-0.116430296674928,0.333576339312692,-0.0167167227802926,-0.076258563822186,-0.0642550519365314,-0.0665107665289992,0.174400606805229,-0.141972452512127,0.253294338649392,0.0537816106099477,0.209171231407401,-0.0139936588309587,-0.103269129300849,0.167306759134586,-0.266473825522914,-0.175096828275565,-0.187099862316746
healthy,0.0160512681773486,0.129603516452552,-0.0449424508048227,0.377130641055072,0.599917195641366,0.5203957570308,-0.210958751401445,-0.30305068657747,0.12541420566481,-0.53811216037177,0.642441565526155,0.200107434358514,-0.167602731895652,0.305841187427036,-0.635802441580975,0.0812291159498302,-0.108994718964934,-0.24798667287243,0.405534055809738,0.0692994222585153,-0.367900629751998,-0.238349433367898,0.0226015450703969,0.122249126394852,-0.136881772794983,0.414083302474496,-0.146012978196464,-0.159783579171721,-0.0056964641144845,-0.0957733805147545,0.486368382963036,-0.472128523708201,-0.202296862396582,-0.472097853332746
healthy,0.0275643769675374,-0.10379980644249,-0.115284090179993,0.0844911275799537,0.403248214271345,0.303848237746991,-0.206455238565811,-0.410339860268451,-0.120036381216093,-0.485958174638616,0.569245452417953,0.063153372884925,-0.350544357500649,0.300285723289483,-0.499184314772485,-0.237268691223437,-0.231322765216522,-0.229340993953918,0.262382222136113,-0.064761439217017,-0.323646004256187,-0.351872906413173,-0.102156436639997,-0.0732668652150877,-0.176432163594179,0.283079459330911,0.0299810655908091,-0.0746144238330937,-0.0992369743897384,-0.0677400133875149,0.293255155742125,-0.34416496462535,-0.272043411926277,-0.261297313553638
healthy,0.017911692121754,0.415967905261894,0.254484846518124,0.282495852836755,0.248550904678377,0.294700462068682,0.046141696540753,-0.266638440259514,0.108397648637824,-0.183564182211905,-0.275875581387889,0.0518865210872665,-0.0470936414210942,0.147509647266328,-0.246157717107202,-0.159852212467868,-0.02325820660841,-0.21061404012139,0.343738530353894,0.130432048378128,-0.0354013706252532,-0.111046853541907,-0.0259909952495055,0.0800119250411119,-0.0926198647445598,0.0168048629838893,0.141159882570791,0.089173378995358,-0.0461267963530846,-0.0296678709443285,0.0546906137855134,-0.124565633394917,-0.253128256399403,-0.146536070982107
mild,0.159771590308627,0.306519893483139,0.144680866231098,0.250276070480204,0.563364830954349,0.590347679349671,-0.165195492857251,-0.329839948173176,0.0409346570355948,-0.559779862704867,0.196413822405303,0.252165128053374,-0.512623475571463,0.580989268369839,-0.696917104331534,-0.18017603698358,-0.458192293925371,-0.509410625643023,0.3745474474745,-0.0209437916767426,-0.470251192659002,-0.445973153427499,-0.0114178951388179,0.086301425390656,-0.476652154745619,0.340208602482412,0.305035645477308,0.442304300849439,-0.0072092039016399,-0.454544424226402,0.451470695179439,-0.644983449622407,-0.20212861516407,-0.232031318906524
mild,0.0784319024296628,0.251753866158617,0.123912639573535,0.234026386323559,0.455629466354618,0.460415010218001,-0.275687404036321,-0.291491549582294,0.0509698155874948,-0.531208219736819,-0.208783397603198,0.259789218979318,-0.194349643970876,0.18263046094311,-0.620899661649189,-0.335600792671267,-0.305249647473636,-0.243589410345079,0.296708400808478,0.0281057786396962,-0.145556643328645,-0.229983397997377,0.0631580554524784,-0.07038270607176,-0.299892538750815,0.297601492415451,0.0789627868719869,0.100217043469008,0.0175404351269848,-0.347185577491053,0.113799687549059,-0.394288613294617,-0.420111695828036,-0.244219051870745
mild,0.105060462816222,-0.223352137645011,-0.381963538493894,-0.0476031942996478,0.0209337245234497,-0.0252467422252927,0.0785106174565029,0.0217022911834796,-0.126850815534793,-0.266808298382292,0.0516479204315429,0.126660099276225,-0.18013697204897,-0.0067928657580182,-0.122130872760244,-0.117258683005339,-0.269464305715692,-0.141124627968162,-0.0034387236341753,0.145811956567439,0.0751592920659001,0.0,0.156384996976681,0.0534325108634531,0.0,0.0425230123231969,-0.432613197656272,-0.270806829155093,0.194374567555473,-0.0913692884116556,-0.0978054485186367,-0.392586891313377,-0.342030278027707,-0.140281711046271
moderate,0.0885330632902663,0.177786015614346,0.111303728120765,0.385011161347058,0.56040055042948,0.541199706394245,-0.264554967993972,-0.133539909322105,0.0622448515667228,-0.438948610824893,0.464909088133297,0.221125802639027,-0.252211776983997,0.356198738821707,-0.459754184025907,-0.0849687069438335,-0.289423098258904,-0.109994349506923,0.512195351592022,-0.259499370072794,-0.415092253247552,-0.154000925205223,-0.132215148630166,0.115767289869822,-0.155359642828011,0.170973385245469,0.29242638407808,0.201402394177001,-0.0846435767666882,-0.456463850343124,0.206919613245201,-0.333280625337155,-0.0124760472139666,-0.232042937610959
moderate,0.134814011055273,0.0545638873221353,0.0785835432539762,0.334295051171491,0.504695098462674,0.354086214680499,-0.193295772011183,-0.226155816680237,0.123811783010664,-0.310282978482152,0.375868489328803,0.188939800561997,0.0418186302317976,0.373398751265639,-0.237199630728308,-0.0671769206839333,-0.136679016906083,-0.0173822273209892,0.317865490684612,-0.0459511255369798,-0.0873458403432369,-0.0681423693488658,-0.0141649492257224,0.099457880931044,-0.0934771314570608,0.189225717896597,-0.141784159561395,-0.166996943021757,-0.0610540376591939,-0.087931706271826,0.211072453810231,-0.269359619948951,-0.190095393970632,-0.0687331786534957
moderate,-0.0027971860027086,0.126970159270107,-0.0380179748720264,0.198478142520497,0.495442961457458,0.533187137620745,-0.0643578010584784,-0.102614492716925,-0.0180914539768412,-0.534532673917117,0.72898025992175,0.263366952981963,-0.217874508538568,0.404763971827099,-0.506629653286026,-0.277662517156166,-0.217045736817564,-0.231354770515331,0.329315120805124,-0.0198414178890485,-0.162898516611818,-0.110836045550714,0.0222929553231744,0.0279383109392003,-0.230563279035792,0.0308166963361174,0.11387396176916,0.195869540890237,0.0154318508499874,-0.177423294803729,0.189959491715723,-0.200028265813753,-0.133841799028789,-0.279668877157459
moderate,0.0499468684599408,-0.0520279473617724,0.0793856222131028,0.156899044687928,0.192666285409367,0.243169905650799,0.0400173750815695,-0.0212872072975493,0.103688877572182,-0.11525186572823,0.310243019002332,0.160613308106636,-0.0092730453733502,0.315608189205871,-0.0551503628811084,-0.083214804910468,-0.0658741038950569,-0.039903927083787,0.103210111694051,0.0537888858847392,-0.214587104701989,-0.122860670412646,-0.078348926793007,0.138826432113616,-0.125298967248881,-0.126265722498545,-0.0125289567877347,0.0681760353728848,0.0010824133369663,-0.182043381606355,0.0052358522064384,-0.0560874493459608,0.0354413239664475,-0.110350013757796
moderate,0.0860053268754627,-0.14798854721084,0.033341000640224,0.14858125680764,0.322698838306208,0.383505523400172,-0.409096397025291,-0.159007745962944,-0.020155833566552,-0.10914709690884,0.27616834864546,0.150958064035459,-0.0171977599423348,0.185878628104151,-0.139682272141922,0.0341511983298142,0.0777674556094768,0.179892739012669,0.280252240104193,-0.325308385877442,-0.347626039975457,-0.267658654164985,-0.328346367271387,0.0730833786296941,-0.0822783924490489,0.0855063724508747,0.0188070512793552,0.0985982460399491,-0.2408726992612,-0.135712186029476,0.116431342072525,-0.105457549653062,-0.103833137925936,-0.184624569488102
moderate,0.132673633943342,0.187701311830782,0.16032950136636,0.280059785058633,0.513290999161387,0.393517061016595,0.0253526519827225,-0.0117320504887314,0.0995683500101535,-0.207481538614698,0.308794864440373,0.235198222069605,0.0423437558367844,0.255825793401399,-0.209075016786765,-0.0226341490557911,0.0374279822280901,0.0315253777940886,0.302500085932282,0.0574196388631721,-0.0050938826705644,0.0930104049730714,0.0718212446746411,0.270478031238516,0.123288765065984,0.150393902861278,0.201413309383715,0.17930984446252,0.132437054849988,0.0038822368843421,0.193557816514229,-0.0285119193363997,-0.0580081993751316,-0.0018916027997725
