group,CD52,CD3,CD8,CD45RA,CD7,CD194,CD4,CD45RO,CD5,CD62L,CLEC15A,CD27,CD95,CD57,CD58,CD11a,IgA,CD244,CD235ab,CD54,TCR,CD41,CD2,CD226,CD81,CD28,CD127,CD45,CD71,CD49d,CD305,CD99,CD150,GARP,CD224
healthy,0.0800551093323782,-0.08309756546582,0.0681091525561006,-0.128752251866664,-0.180264652873307,-0.0656375004188018,0.0549870217110712,0.144635935246533,0.0968805764939228,-0.141889970753581,-0.0154870671523121,0.250044789747451,0.040343259818309,-0.0343247933322236,-0.041973284412578,0.176798731042502,0.0005588704590562,0.0120584345670547,0.0009185581430232,-0.0398786495932213,0.0093587704443949,0.0940822216726832,0.176807723614883,0.0182295736220184,0.0439792205390416,0.0276043608184813,0.216793927679764,0.0460868012949557,0.220678950900715,0.165485727814978,-0.0854997469468429,0.233589252279062,-0.0393760069379616,-0.0596486106740832,0.143695178491257
healthy,-0.0746695077649766,-0.446573703653702,-0.0132953341310905,-0.579854051648237,-0.4872611565806,0.142104371745676,-0.229739911876752,0.45581017249307,-0.223447195462977,-0.339289125315544,0.0852819801550816,-0.314332722533821,0.451502698909004,0.0072321277944805,0.193052977111646,0.211414218516675,-0.0472593980215218,0.0895069838697408,-0.0118131672736589,0.149779500595684,-0.602724960945669,-0.14407240963766,-0.0215111547945403,0.201334142287619,-0.184285739682498,0.108349476762413,-0.246822527216699,-0.114075166782453,0.0523603497776596,0.106646261828935,-0.37205669248567,0.292941151307742,0.142865136734558,-0.0019314015871968,0.317946424200421
healthy,0.100925980613681,0.300223988256499,-0.110119254863305,0.56137404274683,0.452882056348115,-0.405635250233328,0.129611164063492,-0.558626317219588,0.0906033102338315,0.363591418122177,-0.149558627307924,0.357369711655904,-0.579665363503229,-0.0529264762370867,-0.467249666499436,-0.103457974659397,-0.0538898635903452,-0.14686294080668,-0.0377669455283067,-0.31100740919534,0.483395923827534,-0.142785640598493,-0.120647162132404,-0.335353800470307,0.125178743567864,-0.0222959619646568,0.209006787382942,0.0981961403633914,-0.206665104049513,-0.111795268126015,0.413485494397428,-0.397905935489924,-0.268464503866027,-0.109569697545932,-0.285021125497016
healthy,-0.359784053269274,-0.220229537906854,0.0133148375724583,0.0475313851270097,-0.131967375410261,-0.306739473499495,-0.339781953362958,-0.269102627187996,-0.414433750985814,0.233277523400372,0.200581658501654,-0.0914272357842589,-0.327406631023138,-0.0884788243656696,-0.0613415803269922,-0.0908094939004568,-0.112554062047944,-0.0510546223476054,-0.0751526285285435,-0.0072931494737065,-0.161922053535391,-0.225977381741661,-0.205758591937575,-0.0498621705727724,-0.0391463365837555,-0.227300317422568,0.0555922989070472,-0.305830060840943,-0.179165987200676,0.266825306357955,0.0877080485012143,-0.241039446438035,0.0121009069419393,-0.14730381711317,-0.132545584075202
healthy,-0.356354126650841,-0.393938602878143,-0.0232055115297484,-0.335786886750618,-0.298352903995592,0.0961842128189139,-0.273271485163172,0.224645927946979,-0.306610090302564,0.581657911626446,0.135227200941457,-0.177472309879521,0.170763839077675,-0.103359278872897,0.0772261105711284,0.0155584047564654,-0.108714413472477,-0.0991472930641316,0.0722282850669871,0.11820909471757,-0.369691759830619,-0.0709165738637915,-0.169203774783046,0.098447487863736,-0.308321174160576,-0.133384174428127,-0.114513710566534,-0.267602227263286,0.0177691571672774,0.13506399466975,-0.256692742750081,0.270239790872407,0.0432526780732737,-0.0578657333510986,0.150987467765345
healthy,-0.25479485339038,-0.214771579657757,-0.0831329025599608,-0.100585273336761,-0.170422849567829,0.0859338107431693,-0.173144093879519,0.202004431829386,-0.203127933912043,0.595724395989885,0.0570237552488659,-0.0987653029521217,0.234702759387698,0.0350567954413736,0.128406303182566,0.145753829245521,-0.102531918240586,0.0266821787463086,-0.0061937731431145,0.171927414652391,-0.15772345767022,-0.159408871127215,-0.075569929252417,0.093551288468327,-0.263064494795907,0.0547532134595079,-0.0631031078163007,-0.134208468712263,0.0514285883224637,0.190286853759308,0.0626413343918229,0.147545684354595,0.127683767368149,-0.0552329101894955,0.0114646333419777
healthy,-0.440553229327426,0.0907750110427095,-0.152103837851881,0.114480999935755,0.0249314172922058,-0.144939166481839,-0.0166031123284562,-0.324479297082073,-0.16259050516181,0.696467798574625,-0.104572774504489,0.0031094125077817,-0.267310568753763,-0.0684138380034995,0.0140627019769227,-0.131908307424842,-0.112986536573206,-0.0599364022423012,0.0,0.0015563456001009,0.27567233096401,0.28889492294727,-0.419952091622896,0.207778417267539,-0.0964992308071591,-0.265447779139198,-0.12809189220211,-0.168740693768644,0.0,-0.076874961147906,-0.0765213200977796,-0.0942384420481559,0.0,0.109107170510607,-0.0349697986604746
mild,0.199397404814863,0.273919229925989,-0.241895713947021,0.377761629937336,0.451112381950131,-0.200278293011451,0.0495852036123611,-0.425559871288935,0.0559651634016976,0.446988208569109,-0.493162697435868,0.645230087430911,-0.573854548649624,-0.295454485162194,-0.282008334004742,-0.394016455693011,0.0431910440234892,-0.488362159849664,0.029372973034454,-0.441677589200058,0.477797086369922,-0.132617705903496,-0.248343189272409,-0.460453909643458,-0.102138029734389,0.17488802416819,0.1672012217026,-0.0142974901837001,-0.178775346966577,-0.324176519688207,0.4047198399403,-0.485505708462521,-0.127839379432276,0.0537325917067584,-0.166642529441674
mild,-0.362253735928449,-0.206316930182314,-0.174452671020669,-0.0372569273771352,-0.172763023132167,-0.121916317958513,-0.21571542649435,-0.0585022163589557,-0.280851590319235,0.643762868189295,-0.0618771849688226,-0.0353901112065688,0.0181429466288399,-0.0579624658301064,-0.081015207458211,-0.101078595875526,-0.107485861163925,-0.109769462142258,-0.105646113896632,-0.0804424282049564,-0.0206353325877563,-0.0893612051618453,-0.26913882914275,-0.0111733220107374,-0.0054211708491775,-0.0379726763889159,-0.0522882384705055,-0.322068732530135,-0.219725100108313,0.333744079078491,0.0076337805876226,0.0405384780344763,-0.0545860284209841,-0.190105400862911,-0.0838354326722537
mild,0.366485496367642,0.288445794888341,-0.147519287676739,0.361810060932561,0.0414761595985795,-0.147606322685599,0.0763958931630405,-0.175193223269843,0.0263780918893118,0.072815572418187,-0.125167897406638,-0.148702100983497,-0.11989905895973,0.0681274718343034,0.0,0.0375859389730293,0.0,0.148736176754879,0.0574699142817069,0.0344391739828835,0.257069220984863,-0.24856686315178,0.151144205199456,-0.305628408864902,0.0943743049016834,-0.020489638391546,-0.222703812000128,0.131798433024229,0.0335478100785676,0.0101082972331279,-0.0114429440678582,-0.334394191666378,0.0,-0.126660099276225,-0.0393327185556176
