group,CD52,CD3,CD56,CD45RA,CD7,CD49f,CD194,CD4,CD14,CD45RO,CD279,CD5,CD62L,CD161,CLEC15A,CD95,CD314,CD278,CD244,CD235ab,CD54,CD62,TCR,CD41,CD2,CD226,CD49b,CD81,CD28,CD38,CD127,CD45,CD71,CD26,CD36,CD49d,CD305,CD99,CD82,CD224
healthy,0.257859318047482,0.278115506496792,-0.100788308801627,0.234582264522889,0.295350936685199,0.1261692626241,0.0568146682670621,0.384986086731152,-0.011564727262469,-0.0241076075753027,-7.19924858514705e-05,0.219589269279432,0.175907581167608,-0.0924345372603548,-0.0892001539498044,-0.0191716453665419,-0.110458074488329,0.0724025350796948,-0.0756632592052046,0.0010786227628394,-0.0631878520971623,0.0568797985790066,0.41862858651129,0.160957366281187,0.149811793227878,-0.0399490863282913,0.0980535802058889,0.0929947278687152,0.196317216815648,0.106552850937009,0.111175324341202,0.26028221142194,0.126592620582001,0.0538060138645561,0.0485294303200679,-0.0633095247533897,0.154088776043203,-0.0290489557653986,0.0293051215089955,-0.0743352382809055
healthy,-0.223778702837943,-0.270992427883291,0.0085801548771684,-0.33819433413455,-0.242836565119864,0.256548314048786,0.126648651167113,-0.0829266790890542,0.0879248388704731,0.361851169183006,-0.0633199231923664,-0.292471349490659,0.186523222515126,-0.0350804930364276,0.0561776998215073,0.311406616878421,-0.0886787260321152,-0.156913037109242,0.0542337554159559,-0.0331996319949956,0.222463677763381,0.0308308122559482,-0.287350202379221,-0.0234734125610443,0.128939940352549,0.212251871486635,-0.0213673545830143,-0.112906119963982,0.131039635487186,-0.197957814174154,0.0693327401873398,-0.116589524542602,0.0053353293748051,0.322920390884826,0.0120757479043762,0.158367419719399,-0.105876995034865,0.346151433191131,0.324495124139476,0.270675665415297
healthy,0.129955640389668,-0.0076590278305107,-0.158579235642004,-0.167511492838826,0.0610683446685833,0.0936295111086753,0.0440859077261762,0.050323083512635,-0.0954986370395339,0.209295042628316,-0.164156302490728,-0.0405133227668291,0.181736395489479,0.0213409589301635,0.0142191625579505,0.13004813650109,-0.183843566098597,0.206675281862772,-0.156794588051301,-0.125944005322841,-0.132171801562159,-0.251017721888359,0.0512887577752718,-0.122250274346888,0.0510205829339177,-0.214607668210967,-0.234158536418428,0.16828807599007,0.165787935050653,-0.243599013147316,0.273510138061278,0.060719452189731,-0.126542148947152,0.181645400601268,-0.201475467780421,0.156479766424672,-0.0537962785148289,0.226087090922087,0.287929537959019,0.168610986829735
healthy,-0.195480491006425,-0.304076953069486,-0.197114976487026,-0.431621433574906,-0.478335157041305,-0.005226621267741,0.106857916218378,-0.314810288969523,-0.183446263007962,0.0740894677601522,-0.0609810450551587,-0.301378922311387,0.0862409392378351,-0.0716746922542335,-0.116197339111113,0.202527777149907,-0.191634986310906,-0.050964949608938,-0.123926460309354,-0.094591817212282,0.0633986391423294,0.020722247564181,-0.321598737047815,-0.184658805224216,-0.122224354890792,-0.0153033363518609,-0.0740229691220914,-0.224636777811426,-0.117986518866536,-0.230906893291253,-0.295505186684209,-0.305245961190904,-0.0359283680917137,-0.386413419973488,-0.0316696521418059,0.15181245488599,-0.200418327867039,0.007418948456609,0.127838590328013,0.0167051637833045
healthy,-0.299617257763333,-0.531541067740975,-0.0741032621672492,-0.665749060383498,-0.512640643045279,0.381940246154519,0.171873201956895,-0.245724713209345,-0.0167616771178901,0.56627024039257,0.0523647998629331,-0.307801865704409,-0.0725279928459189,0.184047653019329,0.3433925736866,0.526195753175277,-0.0795370737780769,-0.18699150080436,-0.0955145402343529,-0.0197817553471407,0.374427175107151,-0.0159192544322942,-0.566379238891066,-0.0487281480025755,0.0409365699493482,0.429528158053622,-0.0235024888890312,-0.30797845043073,0.0409601892301984,-0.465232459359188,0.244630574312047,-0.299053668862203,0.0065984652059916,0.31804456194891,-0.060616186459193,0.384959505425429,-0.431678111432847,0.559197870153206,0.408317042045175,0.511532323344363
healthy,-0.211621753213894,-0.260211791382748,-0.117297795436792,-0.0663322797381042,-0.108300716625375,-0.132009469355182,0.0123440818481358,-0.255297046459904,-0.0344141822383098,-0.036129457371257,-0.0050841327621265,-0.143102178781393,0.385104658566319,-0.0899511966855474,-0.261712800673141,0.0056098042807447,-0.0732117878269986,0.136052416054394,-0.146045396388226,0.030903910973029,-0.0889076733986043,0.102961201255455,-0.209609175940966,0.0355514161694253,-0.321872156509859,-0.206961039039825,-0.0681003738465643,-0.340863129416949,-0.0658924444833133,0.0360764865572096,-0.201977010591667,-0.320781247220765,0.0628913624466252,-0.0756411362201206,0.143413850049567,0.0015193612880873,-0.160736812124132,-0.0729208201396655,0.157831742758531,0.0691403123776115
healthy,0.228050818862701,-0.0923765894894101,-0.0964992308071591,-0.241781863554091,-0.0262893895071577,0.272119428248116,0.16594094004825,0.0667098115005001,0.0,0.280582393433927,0.0800119250411119,0.107256358102496,-0.399745785085909,0.0276404831960205,0.0256935404355332,0.0184899563923965,0.0,0.113113029385755,-0.234388294596639,0.0,-0.0023284518510369,0.0468862293707873,-0.159740220571612,0.0694283753712895,0.303161116619,0.0440850189767228,-0.0884112766546308,0.0247309586490709,0.248179711530791,-0.0795983849694494,0.269398537675414,-0.0117937221083089,0.0,0.32588795540674,-0.161024763687168,0.0649357613740256,0.0221244622753917,0.389654750191693,0.289645611561341,0.0155302321769336
mild,0.196152155696344,-0.178501863357812,-0.470881303548147,-0.415530358389162,-0.0006209155387778,0.130548085387476,0.563965335749601,-0.101979704909839,-0.0073895821172791,0.320857150909378,0.0187192751500151,-0.0565257334748782,0.152733380479084,0.0804960247833146,-0.601397246409107,0.299898072234786,-0.0910865614362563,0.181454458601477,-0.543663797179681,-0.0749672703683205,-0.299170723853367,-0.0604102213081909,-0.196824246616747,-0.0941373456172461,-0.126982153155311,-0.208806282189068,-0.03567616388204,-0.411288775353751,0.455686146900024,-0.101991168371682,0.0474442880206452,-0.201830507666504,0.0840356007201976,0.19119398603398,-0.0522625855968605,-0.231151705699296,-0.286041348632849,0.125540327885148,0.487149975434886,0.497552811066889
mild,-0.210353963001953,-0.0584682370443408,-0.123893990781126,-0.0737840718523018,-0.0638002571251743,-0.115148799231981,0.0532195200948879,-0.094516349868449,-0.0482774975822704,0.0183538327468651,0.0234758787260534,-0.197838451386612,0.436297805171634,-0.0725143819549504,-0.0803076428463457,0.0629552950115376,-0.0701851721011926,0.142747007457981,-0.145550303078641,-0.0713460773684909,-0.0166101895264291,-0.12840463872977,0.183937326087001,-0.190178431573802,-0.188079487178557,-0.0987614324437647,-0.152159830620433,-0.0293880969438165,0.0188165068818256,0.135459661187267,-0.0845426893847189,-0.208390334937091,-0.207352576498517,-0.246671143764078,-0.0463391342641727,0.291532357845084,0.015743111921153,0.259130342635463,0.0985087674191245,-0.0786123066408218
mild,0.0088813499700504,-0.286160990773655,-0.0225934231141374,-0.356991790237691,-0.0100752162458153,-0.0388087588511731,0.148407929786968,-0.0235961823625213,0.0,0.342417868816799,-0.018485528002476,0.110470206808386,0.0496807092958276,0.093796938382934,0.0213312365287147,0.25339330487666,0.0,0.197392634274709,0.0329333471068571,0.0024825578003785,0.0055597210165333,-0.273953551490443,-0.341996781277091,-0.288534749654079,-0.148836110601838,-0.0533538096889657,-0.16282370562665,-0.0522858586058792,0.0391376896426851,-0.100964281509652,0.414661866367524,0.0605817562557592,0.0787346563068424,-0.0484170414754231,-0.263769515669822,0.0690524379627787,0.0291176908989485,0.328591479785381,0.369813882788584,0.20669905387393
moderate,-0.117562682894973,-0.174592276494337,-0.0039293663551343,0.10410072475111,0.396121185809551,-0.060683464301699,0.0323864921776946,-0.169069111527081,0.0545788012380686,-0.18273419269692,-0.202415913006941,-0.187960471612342,0.58181020670833,-0.132399813969439,-0.353176471563671,-0.294111796335153,-0.015669595071068,0.0090862312264426,-0.191715620554998,0.0283439680796557,-0.182645018373043,-0.0912998500247622,0.0262102445994362,-0.135017774316507,-0.457883021895794,-0.370912725038408,-0.118864274157851,-0.174253374550026,-0.0456076996880785,0.115926299356788,-0.0113924835328974,-0.276980397994081,0.0182443646008077,0.0628864567872715,-0.0533023892071822,-0.257530621662149,-0.0050653933352868,-0.160790950253959,0.0766422448817854,-0.122791298955684
moderate,-0.0649673008242643,-0.242408988807287,0.0677088212425333,-0.604529082266256,-0.356445937590539,0.100672334973038,0.179512604717685,-0.0148455655050447,0.0089107158562356,0.509744443293224,0.0573981259156258,-0.152879671466334,-0.140385031458009,0.122360060050191,0.156484842083476,0.518359562453556,-0.0768560359505024,-0.0015435345434327,-0.0356478854926572,0.0361547867215448,0.235335645235753,-0.0426966081017956,-0.252056692797537,-0.165716994027433,0.213571527756284,0.0932783983504978,-0.0756558708230789,-0.0786128850475791,0.219915098615235,-0.314209487956691,0.151315185454159,-0.117139970048969,0.0178088300229911,0.263570358278539,-0.0542772672894346,0.317616187844321,-0.322482221921685,0.494532423869703,0.306216663044039,0.22057083353693
moderate,-0.0176191678519362,-0.401280088295815,-0.163864057558621,-0.596250552673811,-0.374450990236663,0.226818047240811,0.375214943556708,-0.186559341815268,-0.106637253732995,0.480181216205554,-0.116891559062451,-0.107509016849525,-0.0936950792185931,0.0598431496694284,-0.284823694269702,0.528149832585037,-0.0297358980096197,0.13323528987807,-0.297218319266137,-0.0739388103033351,-0.0095111339416424,0.0194716439886917,-0.40798810159551,-0.047259736259397,-0.103768336974198,0.105989998107135,0.0070668093208034,-0.385474010165709,0.23698469880866,-0.181573755489976,-0.0907415104805755,-0.205148261376,0.0932436408455643,-0.181307710107886,0.0448077333900972,-0.117148583978149,-0.459726330844902,0.132014467259685,0.216345656867821,0.307410845283143
moderate,0.0486481113736561,0.0334435995338375,-0.122000974976412,-0.0428573608567841,0.177640760427733,0.145410535163794,0.0304012505518162,0.049917818960905,-0.0484021045282029,-0.0725198924635612,-0.1384782412931,0.0455105769734674,0.144687412610089,0.0401939154979756,-0.278253159036975,0.0512086486448187,-0.0315415312831256,-0.0239995425036755,-0.101452331378956,-0.070202557850901,-0.0445568633924442,0.0637529547039214,0.0043529570459605,0.025949554909002,-0.0907201976809139,-0.141244792350651,-0.02226270364484,-0.0780048801926128,0.382525005486746,-0.129157167752614,0.143624110377952,0.0382147736487065,-0.032138977965993,0.437685529263878,-0.034530139076574,-0.124868693189336,-0.039122921784348,-0.215922881698553,0.137518600277671,0.0421910916702567
moderate,-0.442158130790165,-0.5473121317981,-0.109212033027329,-0.436075513624996,-0.366388754192471,0.067016033473206,0.112781735809593,-0.417873153680531,-0.0553654755482129,0.0211970434682866,-0.004802525672804,-0.26794049256769,0.0633389062014538,-0.151730703372379,-0.0874175331791323,0.19242287618111,0.0302755066671189,-0.178361153472715,-0.126928382298545,-0.0236799481084234,0.023388664121667,0.0334445262494815,-0.508146724544357,-0.0212883225295438,-0.158503738691551,0.0883202324649496,0.0960305749071143,-0.34257627392457,-0.0933418576778242,-0.0932174417224274,-0.0595219610185811,-0.348105614548771,0.0651172269939059,-0.159561966567989,0.0763669128696563,0.161666795062868,-0.176831997111281,0.110514219261512,0.129423188478076,0.0141512769954195
moderate,-0.451233120531749,-0.398300114726648,-0.130683652210537,-0.354514855803303,-0.225394315101523,-0.119919755657729,-0.183752199587743,-0.333790376231304,-0.0452091674169708,-0.067179485893412,-0.122576230420691,-0.357809265546497,0.522114809929703,-0.175074808969181,-0.151840021243111,-0.116091755374191,-0.0605621703287655,-0.162196244140907,-0.223668301088123,-0.0142118111511686,-0.194981528469993,-0.0630369715443762,-0.388499622046015,-0.184898234539724,-0.388752872313888,-0.0512232597957526,-0.129490816334571,-0.412730408851395,-0.311859220805789,-0.143652888643343,-0.270470846884226,-0.430003154608269,-0.0297585673192426,-0.309162187649933,-0.0958354444506923,-0.0617297894751067,-0.124211980702951,-0.144091774155964,-0.0570816429874305,-0.11078710084353
moderate,-0.0463406504803906,-0.143249282727175,0.0277511423132323,-0.315666753441122,-0.0291337321549963,-0.0339633733856867,0.152208640027554,-0.0120659697018975,-0.0027352894016272,0.399058472220334,0.0983127450206292,0.0001387527569817,0.414722463330177,0.111276971555565,0.0851767436715153,0.542620101083337,-0.0024130475333851,0.292175048742094,-0.0186657113006219,-0.0164695609195335,0.0006820997587091,-0.122571860618252,-0.163969375014959,-0.183972369705713,0.0375885329953944,-0.154717826793135,-0.218143226494298,-0.118207688644827,0.288048960490169,-0.040659982599594,-0.0686608954004388,0.0424550118562439,0.0615617729942142,-0.120298455195438,-0.11355763986456,0.150748925429315,0.0081182872061869,0.377070237292439,0.188336427034917,0.0709595883678383
moderate,-0.351029863974046,-0.416240156019475,-0.135191667241992,-0.358789668415517,-0.44861433646874,0.270241121567675,0.191684030717387,-0.298291753480665,-0.113236203747396,0.336874996204647,-0.0563868946752135,-0.337589809629593,0.452771563046805,0.0276979371837951,-0.0421221632293573,0.372130063577338,-0.175510078618418,0.0746639119304957,-0.0814379053627237,0.008506688042639,0.0694538275278777,-0.123069997812023,-0.408903138194824,-0.0273054626398764,-0.133645208963039,0.184349618135394,-0.0574099261241735,-0.162811441147545,-0.0878429810604482,-0.334406764671219,-0.200303525220305,-0.3782450973677,0.0148961584395308,0.067626691287908,-0.0001748134154283,0.428413679966844,-0.28099354252895,0.323630465639888,0.48811490832388,0.194613603557394
moderate,-0.153145511388332,-0.310251984295006,-0.0381208853433525,-0.507203535555602,-0.282942147290355,0.221462458289307,0.165154197591394,-0.162777090647277,-0.0914847211656744,0.228506839793041,-0.0072147771024164,-0.132940290454701,0.220744004234452,0.102816634747861,-0.0394713603890383,0.316486106249621,-0.0042976764143441,0.0670563114430752,-0.0474379001525657,-0.108282385658131,-0.0108890580115585,-0.127932257314858,-0.355366977843246,-0.113876874157258,-0.0489996639426876,-0.0879419708238121,-0.0422788733875927,-0.261861127257388,0.0609138835315764,-0.151748934244552,-0.0022742508298892,-0.132148574515401,-0.0240216690798366,-0.153699358503034,-0.0818192326260449,0.0807338254603554,-0.243478471088687,0.145416597267888,0.272937824596303,0.0427873229449288
moderate,0.0068890556207509,-0.187754274739798,-0.0966577462371552,-0.374028131744838,-0.200128783017232,0.200479909864692,0.261558056140497,-0.0981218938021234,-0.115821523026318,0.282730724343854,0.0004880264989655,-0.101728102039258,0.436483938650785,0.0408977778622506,0.0692010624843757,0.433252583764868,-0.195205524699308,0.150187738715467,-0.0480840171650232,-0.0262954682856534,0.107641361444724,0.0136181530817202,-0.243816957043805,-0.027531411183301,-0.0017297653657986,0.0837834118207303,0.0058606414289793,-0.0861411187475421,0.0939800384929544,-0.190172643842555,0.12619063515056,-0.110825333770598,-0.119517385407211,-0.0109019980168053,-0.0865272173299284,0.261111515027917,-0.227270719455947,0.409252287014688,0.440156131877904,0.266422579265845
moderate,-0.119412894896434,-0.140881281906753,-0.0502514395769393,0.162423621444062,0.104876352260836,-0.147181117589719,-0.236784834692586,-0.229195297334158,0.0326572801397191,-0.394216996776388,-0.152747821670727,-0.231156669133844,0.11960458083238,-0.117194897976626,-0.0118294601856484,-0.19897249578477,0.0835102845768896,-0.420568166836984,0.0612789533322708,-0.0553143551290966,-0.157062119206358,-0.146673630310468,-0.103772547084307,-0.203208727892103,-0.187798207484064,-0.0343678925929547,-0.126468953188594,-0.0674572260172821,-0.199343261698002,-0.0295179889406899,0.0938243548273839,-0.227644088351392,-0.002871488185134,0.0208806958489911,-0.0727798007753811,-0.266309496515802,0.0158733540461775,-0.318715399191151,-0.0855738274527938,-0.0212923854498559
moderate,-0.0115355155188993,-0.290479984508599,-0.0751908432293453,-0.529661026647216,-0.272291753430529,0.147815474013253,0.240132361909861,-0.204967284470119,-0.115102325197254,0.369242620552261,0.0044042750694307,-0.15451923735583,0.220682981578229,-0.0321604822469873,0.0055471062654995,0.4102637117549,-0.0255451537026133,-0.0013614462267797,-0.0398480736194287,-0.11414394446085,0.251239323788969,-0.146952524339749,-0.298911318145207,-0.160672760864518,0.0498618165832578,0.116385864308612,-0.119514513811032,-0.186941217145724,0.0033157578619207,-0.316288729452904,0.0854146777355918,-0.143292081227676,-0.188729698779984,-0.0379214800640715,-0.146956654900872,0.0396375000114858,-0.139082706065579,0.374400501961058,0.395752599763861,0.135606531698302
moderate,-0.0396484739774376,-0.25424496781185,-0.021556768825552,-0.500821843888351,-0.432736109746445,0.420055804460698,0.413232232856857,-0.100525004081758,-0.03141345085137,0.323262858030261,0.192582553111599,-0.0929645402023221,-0.197651101345336,0.125007534722762,0.0100080364861975,0.632433688726976,0.121588064445894,0.0270565348614144,-0.0130601281132874,0.0581010522539638,0.0889102688374446,0.120786746248319,-0.376098714371431,0.0285753355344835,0.064398965622701,0.26144262793125,0.124628291895558,-0.2157946417119,0.167085291026728,-0.196805425952166,-0.0568495463870257,-0.0294694560015607,0.102543879080865,-0.164485753498632,0.0426786310373911,0.279823965449432,-0.342027456152523,0.365628572214405,0.206521665211444,0.329631014677034
