group,CD47,CD52,CD3,CD45RA,CD7,CD49f,CD194,CD4,CD45RO,CD5,CLEC15A,CD27,CD95,CD58,CD11a,CD244,CD235ab,ITGB7,CD54,TCR,CD226,CD81,CD18,CD38,CD127,CD45,CD71,CD26,CD49d,CD305,CD158e1,CD99,CD82,CD224
moderate,0.0595273113774918,-0.0094097543404193,0.106304092656681,0.244860807389595,0.280703513163863,0.0212475679485785,-0.242339919314964,0.0756788306024369,-0.15555883899372,0.0026970606097531,-0.0961020660304038,0.0921093375645568,-0.337720825511739,-0.0746276285168561,-0.113726812515847,-0.126677982732646,-0.0424400410680415,0.0770442660740037,0.0087516093673396,0.135239071833542,-0.0983296015860821,0.143706563396037,-0.10402028246436,0.0310220625739726,0.301254903897771,-0.0027277210934683,-0.0361798749034175,0.333387816387801,-0.019964567994174,0.056139431129885,-0.0537716211467908,-0.167312947149574,0.0506017053729524,-0.0654392055877137
moderate,0.0984420385755783,0.120412393343014,0.29847034133836,0.391833864264075,0.327281895904019,-0.0824523377480595,-0.105943696452345,0.222641732474596,-0.236523553824924,0.186185667274062,0.0994927740427762,0.217468419729853,-0.253513130357708,-0.0056604790820349,-0.0457753136220786,0.0624023822347184,0.139310978431134,0.140300219918321,0.0193883318361426,0.268901246136267,-0.0548713999083374,0.161892762727447,-0.0096414346897302,0.240401465343188,0.209887600056171,0.140873389119073,0.0855621271794801,0.23038629114675,0.0756952078094384,0.184948816852373,0.0379178174356149,-0.124586085482371,-0.036360217234077,-0.084158545115962
moderate,0.238741424821482,0.0383599575836845,0.296181501517736,0.527079741203337,0.517196696776599,-0.0185306191178618,-0.222297162621254,0.14504373700531,-0.518336267571634,0.176623341785117,-0.213791034088512,0.429965472184356,-0.52071069020915,-0.274459596642408,-0.223535462269875,-0.102491588282061,0.161828891858384,0.164219906197588,-0.184105711840086,0.343479670541124,-0.142789565095307,0.158675107227427,-0.237910768541169,0.0953210263588364,0.265564565703993,0.0704809961656606,-0.132120920953663,0.425913432707483,-0.159610366738142,0.229495525824516,0.0976581077559655,-0.213531748288058,-0.128622459672527,-0.288894607630736
moderate,0.195358199023119,0.0867233051388998,0.160876762941272,0.283261733751861,0.317888217416428,0.194615312045736,-0.141163516961747,0.100766911697921,-0.284584891390002,0.1260752378399,-0.0363568100310425,0.118116970858378,-0.30739958597158,-0.0585675072725247,-0.0453589565141109,0.0669147908151531,0.0817146332305536,0.100525631513374,0.0088452516341147,0.11505094564966,0.0268880919931462,0.184889710793491,-0.111043647966673,-0.116935888976483,0.306796315274869,0.0980141558876984,-0.0778069711010451,0.421305959082586,0.0131942020887239,0.16497438494092,0.0530251816002474,0.0033389821898554,0.0559218425988707,-0.0727682627468908
moderate,0.187163021479535,0.154176477492932,0.207645239559252,0.318963982264367,0.247884667294752,0.0563365600355936,-0.0590158537586223,0.2159017552807,-0.0811952213128426,0.164139174515686,0.131981379116579,0.150788492048977,-0.185750925355449,-0.0668243068890477,0.0247671388032918,0.0058276515416051,0.0860506711172995,0.110514922786641,-0.0218927232547335,0.277353959021842,-0.0027719145956637,0.195007425478707,0.0158177803573047,-0.0317304489337743,0.198160847817498,0.106870045445425,-0.0720161883274117,0.254128216626166,0.0003734065358757,0.117471898713516,0.0488383910357523,-0.0324764706711007,-0.0277315891865249,-0.0295401058933459
moderate,0.14864356441743,0.123261877797339,0.261144648089204,0.44903492773379,0.294078058952857,0.062012088427582,0.0100869365693755,0.119741339618634,-0.182372313904943,0.102321359268397,0.0442048874481991,0.238575304825281,-0.175136365601234,0.0138845691646517,-0.0057729888416925,0.0254655317401947,0.0809897296190863,0.0815053991295454,0.0344349712179241,0.295026691154908,0.0218385242656068,0.217705944419247,0.0897823888071283,0.138156645113747,0.129408056350131,0.134140156031909,0.0661895993191043,0.147996928373106,0.0539915015230511,0.182608203468253,0.0840095570822946,-0.003991937967732,-0.0506195701964006,0.034873008150102
moderate,0.0884361239810048,0.113795727166304,0.265321704985139,0.33348121715985,0.239370915493096,0.0219867088462324,-0.0469628662314651,0.219181169387454,-0.141289077124212,0.235247493016931,0.0884140799297374,0.102567400976879,-0.29600342326204,0.0734865743962123,0.0198994296823468,0.0699234318510249,0.16499122846219,0.114542465177824,0.0656947921385968,0.241835861637765,0.0106471606330816,0.188891378450892,0.002066215237639,0.116514928600112,0.2808011369893,0.0752379474157357,0.0624970079999602,0.200033232584539,0.006100624676387,0.0975737867840456,0.11303251757853,-0.0326023111155609,-0.0302761282901782,-0.000693291383374
moderate,0.15944135969304,0.0349263794064371,0.257956321414929,0.415937344584028,0.423769594970067,-0.0663118910391392,-0.25755305112279,0.104107812844952,-0.411540489545075,0.0983558626829548,-0.0915674097233581,0.218535465799602,-0.459695054687553,-0.135964250841387,-0.0950089234801587,0.0552784719062988,-0.0265775351605504,0.121338674803343,-0.0691167976805943,0.300157235364162,-0.161503089596335,0.177930283184957,-0.200182595789032,0.323925478404462,0.127560504641625,0.117783221817473,0.0342758985039539,-0.0112590286269999,-0.224845843625909,0.309342337322583,0.0303395164274184,-0.345145037259261,-0.318723258271431,-0.254765604554527
moderate,0.107598266676664,0.0521824604447029,0.332467974842779,0.417157554452333,0.340874717238832,0.0601992979209829,-0.0986701611704658,0.202529544315137,-0.271173005114212,0.174547484142347,0.134249939473497,0.201374870792782,-0.274398877020808,-0.0405199823823199,-0.0538335983019247,-0.0127503995566122,0.186725555417013,0.110634958299932,0.0773740754071518,0.320370270697076,0.0096821382219791,0.15118930905069,-0.0776442619340338,0.0013612859216739,0.146292901924689,0.127686772677418,0.0466051080897864,0.276691681488326,-0.0817125011135507,0.239115531545819,0.0584175431369473,0.0214378937842323,-0.108403857963523,-0.104054193921012
moderate,0.110266769057847,-0.0622512956481815,0.228830212843281,0.57169583369003,0.40813357916679,-0.117136136925087,-0.444951243188095,0.113905300409037,-0.600605179194269,0.0696033121191585,-0.100065597979034,0.215729901124983,-0.635588297038832,-0.271742581481242,-0.26294905838648,0.042437484549647,-0.0051295955786568,0.268498207461604,-0.202831390057412,0.282486868388493,-0.151259627539706,0.306880387046964,-0.369280672175159,0.0978775470341921,0.0448222956392794,0.0589009588567369,-0.221234169851,0.270188339942105,-0.164519283357861,0.262682690199789,0.0979871627723607,-0.463984974787646,-0.308483078692222,-0.324404067134352
moderate,0.301549188681007,0.18758551363168,0.172247916967591,0.311367623522345,0.348639356563802,0.113471706897811,-0.0531220044039971,0.148974846952413,-0.26335257918474,0.154901340219575,0.0939930347547794,0.288781201554317,-0.240729309315633,-0.0352888894986811,-0.110089523448141,0.0769111977813218,-0.0276909541662223,0.0789353823959577,-0.0672700082531306,0.234376382317998,0.120213980521582,0.202559525220942,-0.100392937731825,-0.0666222395818245,0.287340326581098,0.124762849399583,-0.0336040739327632,0.273913384026026,-0.156823991163651,0.100518549561674,-0.0649979895543953,-0.27358130682283,0.0104287475697646,-0.049324517634369
moderate,0.138606374598941,0.0030326434599418,0.316981872304026,0.601166219486557,0.544171202404794,-0.115880890444316,-0.146086290033997,0.218048714090833,-0.405425382609362,0.170974386072184,-0.0374899005443306,0.445477800466381,-0.407980811836811,-0.0516125313230482,-0.125163092102943,-0.052883738972271,0.04070964403164,0.36029706232789,-0.130797746706091,0.382655326897475,-0.142407614758298,0.217433687765828,-0.130293908858372,0.206980792369659,0.124624244504015,0.168682654063518,0.108189133889721,0.295256190546969,0.0074876762431798,0.218685610143609,0.057954340284723,-0.277185489643388,-0.231110247106177,-0.134029742935137
moderate,0.178090728934237,0.003927718927508,0.219060755228415,0.37793051317942,0.263905243799393,-0.0998958208496489,-0.302877280962979,0.0925540053709716,-0.270113146309552,0.102881203767178,-0.0257974998123638,0.0429190904325235,-0.436226467295725,-0.23598840048592,-0.222685967637845,-0.0170906568698316,0.0705432469961793,0.245992458204501,-0.164874708409131,0.203858708964967,-0.0671545835546761,0.24016251036212,-0.199177234584073,0.139243725155147,0.22006413407281,0.0062619153805902,-0.0970556031582841,0.348604926088363,-0.123952517165887,0.160178586359513,0.060965423979601,-0.20868310018924,-0.169583979133499,-0.227060415134473
moderate,0.129303644387533,0.0966159386410679,0.192072366067783,0.360545794979052,0.276921318575635,-0.11341741335683,-0.192856003989627,0.12686521872364,-0.307656709666685,0.0944782315993781,-0.0422262550602881,0.214494943732766,-0.373357993247347,-0.0709421736706644,-0.164749668219575,-0.0330666647361253,0.059755631646249,0.0977777804431055,-0.0936639483545935,0.195071243861123,-0.0612450757994944,0.111904592091593,-0.152967776008369,0.239638558423208,0.248707298551101,0.0631992744137665,-0.0702860523577693,0.317455483722132,-0.0517212838820531,0.179265624874405,0.0374324883984691,-0.308691407616082,-0.15149104249218,-0.0631517698725493
moderate,0.301121230069333,0.0690322813236017,0.286398753508524,0.415466260123942,0.391148891441958,0.0010378048893716,-0.168130806477976,0.0604643704459234,-0.354847058334444,0.0595070474771892,-0.165923085950745,0.202191135426079,-0.394182035856756,-0.142430653549119,-0.204084300719615,-0.0484702709752304,0.12297638590088,0.163521836807628,-0.1453273436317,0.387378799970119,-0.0157337006575031,0.115402696309775,-0.186884579626514,0.312958282843552,0.294531515391481,0.0650811481800133,-0.029717352002331,0.243752456512945,-0.272248466000858,0.129847243480504,-0.0513788388679489,-0.394849373448099,-0.213107643066957,-0.209981098102366
moderate,0.222878692730364,-0.0355031840408228,0.334331451314205,0.518409443125777,0.212544967786357,-0.046405939027989,-0.392093443586464,0.0549958865087864,-0.544921186632149,0.125190703018921,-0.21223028963798,0.260326495311931,-0.393174692162155,0.0,-0.218668323280763,-0.18247470399715,0.0,-0.112868709944376,-0.427934068606508,0.408431022446025,-0.179397346977397,0.0970286348852937,-0.0776727827185322,-0.102047352307731,-0.0946804977623115,0.0496086224821902,-0.14374857509219,0.0788077725505279,-0.420305800632185,0.167899151604136,-0.112625534941872,-0.369926377703379,-0.212843197215877,-0.225045127452706
severe,0.198868592985711,0.0431047612757757,0.32582145025142,0.507373372684822,0.344015666849754,-0.0958633921029249,-0.104503164976349,0.173262578678856,-0.510261121571558,0.0959336547464806,0.0174888258116926,0.220069887837858,-0.478425845304333,-0.108109079800779,-0.15970790538514,0.0390293395449751,0.0727852753017277,0.15050499570314,-0.0516049838988995,0.335237213464715,-0.104990947600572,0.219975489086726,-0.158457189170071,0.108814157371338,0.103488744780744,0.15934231560335,-0.100103202250752,0.196057542023975,-0.0949073174408932,0.230117971265306,-0.0094697448818155,-0.268799932433744,-0.149678557504968,-0.192676939489066
severe,0.266925079644224,0.0618431329812863,0.261611930100972,0.260361391532244,0.337161870970555,0.0739558767630129,-0.175219035494317,0.0303385368688284,-0.261479681273234,0.117378899634224,0.0549632065555869,0.269750616991136,-0.325877013256872,-0.0275082526845022,-0.152171998504024,-0.0093352560781233,0.081733396585756,0.0611859714464039,-0.0557392236593006,0.230337828633178,-0.156405157454799,0.214275970149252,-0.109408510026011,0.0819553084944534,0.0919368440642585,0.106771653732209,0.135799566312789,0.0455606638665188,-0.297656267070464,0.195735979516523,-0.0717145217884425,-0.200676534164365,-0.0906625025621833,-0.0595382184046308
severe,0.233634794146824,0.171176641149943,0.397676035142756,0.369357245967754,0.288782266927924,-0.0065228459459853,-0.170598510801847,0.251280917031534,-0.273434594323704,0.238335637536266,-0.043873560734605,0.190387816024584,-0.360848161062724,-0.0629567150836192,-0.0881278795772789,-0.0808022203087187,0.0799601137602906,0.170903873894863,-0.117460256467593,0.34717149409643,-0.146572271101298,0.180829498722274,-0.0467513722975998,0.0561520278231134,0.0215784099670251,0.168179852110845,0.0622174813783536,0.141089806841464,-0.174502001275685,0.17391166619897,0.11160198971898,-0.25079907171284,-0.19748742363195,-0.282659649425757
severe,0.172248946611125,0.161453824140178,0.294825484173197,0.469109952572234,0.289329934443045,-0.0630591606420054,-0.245151007406843,0.181397199014855,-0.323241014333757,0.112550294109627,-0.021816300836052,0.317028890764512,-0.305885711098631,0.0393906906574601,-0.0037355205952836,0.0082038914108413,0.0710641075119769,0.245895715282985,-0.0086111159629233,0.315378873900778,-0.0974921719311365,0.192802411528407,-0.113370591462385,0.173208421135261,0.388351380106602,0.187908547774223,-0.0743269076026197,0.320181451845972,0.102495158746634,0.184353106805695,0.124103327332437,-0.191538098270774,-0.0916297013504395,-0.0738072420475729
severe,0.114996811949357,0.0829411268962789,0.194357861093971,0.398186592694906,0.30116441140643,-0.060222778755302,-0.272210565284834,0.153798622154763,-0.368348944246646,0.117517363198726,-0.0726309969408344,0.213646414601031,-0.493544256939495,-0.223199873585713,-0.0656928738771182,0.0101108384610357,-0.0025915747561925,0.0525765129801779,-0.0499206343459805,0.264410629621074,-0.143522452522408,0.265046543619448,-0.022223353796388,0.104933284565615,0.050209567095567,0.0948973135244287,-0.139878031084555,0.220560683288512,0.0691721171243023,0.182490639465655,0.0393499786128764,-0.142790914479107,-0.0034318042543926,-0.124074489297293
severe,0.328981385061749,0.289187149415179,0.567147344501893,0.635979459479575,0.579098827771629,0.0782234714682233,-0.434005599170692,0.483546239108715,-0.478999702911908,0.419318204120101,0.0824624115646632,0.605424244835977,-0.536324192648032,-0.332567906011255,-0.0119946671661872,0.123791071444365,-0.373773421904603,0.137471477190914,-0.200560683260426,0.545395082868905,-0.0854264219418529,0.576996296315623,-0.121057793165439,0.415060803051716,0.402554641102002,0.427007501721724,-0.390438440084493,0.336769768329017,-0.191158941634176,0.525418520928271,0.148262155031135,-0.237070432218229,-0.458931235825174,-0.364354303603249
severe,0.175399710864986,0.137691226715404,0.359246014970929,0.487235327722755,0.437346172688089,0.014688251642725,-0.137397359894787,0.303333018343139,-0.316859163058363,0.243582101462418,-0.0124464350772395,0.3302757254447,-0.288707769838329,-0.0077754072834348,0.0692986925520494,0.0592229275392153,0.138592149099134,0.160501065347467,-0.0727355309788029,0.359214711486336,0.125021721227767,0.354720302205427,-0.0244365657920058,0.200986053547188,0.248461366596948,0.229933544776234,0.0821641214608928,0.219412543100263,-0.0180168683063566,0.230805004915082,0.019599886232235,-0.15138223234006,-0.0633770106167213,-0.165483219007374
severe,0.398137843410235,0.252314861888822,0.367784654698013,0.482078502550379,0.566751424998257,-0.0597770499234477,-0.417723806647439,0.228127190342773,-0.428172086692684,0.153655156441481,0.0936555097772892,0.361200980989801,-0.636694303391136,-0.333523974906837,-0.0239246966688094,-0.0099809051603613,0.000641742401337,0.162956882588746,-0.173728277822544,0.421276060917653,-0.120615002100611,0.375739973693745,-0.129399459503946,0.145495776035796,0.416584874603887,0.197942953978491,-0.236442772338863,0.448415610054329,-0.176402297830973,0.399617247850168,0.0901852511686494,-0.257340995991045,-0.219493953085782,-0.312796967814456
severe,0.300019306882924,0.0131274131274131,0.103989703989704,0.0658928992368726,-0.0311855929044049,0.350723979549217,0.0738211142433744,0.14028314028314,0.0178121810998728,0.119176319176319,0.0331055120491437,-0.0446435164624183,0.0682929486712575,-0.0322129137202486,-0.153707523117217,0.0767741110332592,-0.146453384803848,-0.154379869866104,0.0957832100455308,0.076546455310812,0.137823158362403,0.361656090984407,-0.29276180386563,-0.294197632075247,0.143666328139711,-0.0451766523877762,-0.0145536326217591,0.0377165990322219,-0.161353746774249,0.325315243538859,0.358232997611989,-0.0326500153009996,-0.087432054386874,0.251441121033586
severe,0.360309401812241,0.354915110938162,0.444081878243471,0.297876537651844,0.360735682470157,0.204838250470294,-0.195189316913162,0.262512911365666,-0.229297086717979,0.36573753512739,-0.0333289624499328,0.402193951032239,-0.428916278075534,-0.0612272434925925,-0.228179618295248,-0.213309244328765,-0.10185006112418,-0.137745501733103,-0.212328244535593,0.366494696505879,-0.141402418033081,0.0916298574035797,0.0,-0.229425044337477,0.27218071239797,0.192081198950709,-0.168697904302192,-0.0875389326501886,-0.276156902503737,0.0456142513495272,-0.145293913466497,-0.355073300748147,0.0638866127645963,-0.141103834088557
