group,CD275,CD11b,CD47,CD52,CD3,CD56,CD117,CD45RA,CD7,CD194,CD4,CD44,CD45RO,CD20,CD294,CD5,CD62L,CLEC15A,CD27,CD95,CD1C,CD278,CD58,CD244,CD235ab,ITGB7,CD54,CD62,TCR,CD41,CD184,CD2,CD226,CD28,CD38,CD127,CD45,CD26,CD36,CD49d,TCR-Vg2,CD305,CD99,CD82,CD224
healthy,-0.114652468174391,-0.0146415862929962,-0.074237725752164,0.134592068064861,-0.156716772166034,-0.0623930084913716,0.0523206315880701,-0.485282249999171,-0.209289670931425,0.378038103720065,-0.0078048214118672,0.103773659589873,0.568868600332991,-0.0106250130919238,-0.0259694079310055,0.131384844412007,-0.129418583169251,0.153897564244087,-0.184120628203033,0.512077343733904,0.0442100068176113,0.291489592146993,0.149568766754396,0.0762221177657239,0.0518940619758817,-0.053576000482604,0.239020992380297,-0.30946305412584,-0.265936786140235,-0.172876152786475,-0.0343392738703482,0.179790445756519,-0.100428037961027,0.176906260933183,-0.117280033674416,-0.405930294179645,0.131231111600397,-0.158652123498222,-0.207097120882998,-0.0837082746363329,0.0986335357282843,-0.241577986645904,0.451230402696718,0.340879634367349,0.309895586515961
healthy,-0.0249277804519541,-0.0655296634983424,-0.0671185018987497,-0.150653307232989,-0.0975325522146509,-0.0709411430622432,0.0285805226315965,0.140985255626848,0.0246853674650943,-0.019532691053843,-0.132796195117832,-0.158277031026859,-0.302632197054141,0.0101537398969167,-0.0878310252644295,-0.0444068031003944,0.260536390534526,-0.135226384949419,-0.22924303948199,-0.206862025519553,-0.148139111976821,-0.0905115039736114,-0.0442587800549713,-0.0324477186763181,-0.0263905183478072,-0.0425806791393178,-0.150183071166454,0.242017787089642,-0.105846911059411,0.0489149206425096,-0.0345984010867636,-0.262585865823244,0.0280868347755863,-0.152079456695127,0.037636669417542,-0.163503094538717,-0.222880748129382,-0.210736083331686,0.180707598915032,-0.224941476610663,-0.115063161859022,0.0002105150948886,-0.148792555764193,-0.0167376463027956,-0.169677966559255
healthy,-0.153341693243295,-0.166422887783727,-0.0635672966584244,-0.0193401702516775,0.110370479733288,-0.130420697120481,-0.0732105470410932,0.314189334535656,0.224628024344735,-0.381046595868873,0.0282546761663356,0.053270070251645,-0.355131139902499,-0.104778073644133,-0.152840603229465,-0.0267981861136561,0.558141950207919,-0.0747479417214266,0.238327094102866,-0.414139355701223,-0.0097328533839522,0.0178165202160529,-0.369442577378814,-0.14922602796029,-0.100500134811607,0.130613737830331,-0.228003872638774,-0.178786112195389,0.30594516955788,-0.159985114965037,-0.154009875487415,-0.124852920786561,-0.215960980979328,-0.0180157794137665,0.0650486704165849,0.220533916316516,-0.0251544200082515,0.220336648647481,-0.222355659155794,0.18384641005681,-0.0378098585841822,0.248925245052177,-0.23883092994284,-0.0053691418628551,-0.156505296692459
healthy,-0.0496336730110827,-0.0846001672764867,-0.0124944903669303,-0.169117267901682,-0.0800875179622918,-0.022587430915219,-0.107290868586301,-0.0092447420053172,0.0372683019280321,-0.0091387339848816,-0.221093730435974,0.0184115253759154,-0.162094562596092,-0.0764598685675009,-0.0792926233172678,-0.226466503149043,0.485141538480494,0.0782374048355599,-0.0923255317346598,-0.11435550008812,0.0080820832326858,-0.234030171803944,0.0057654757188864,-0.0659615908731355,-0.0517645684401008,-0.0908447171144335,0.0980474036367563,-0.0635894631706353,-0.0405303961182857,-0.0956061184244604,-0.070613315789975,-0.0978199856467543,0.0264449093975943,-0.0173365711558624,-0.101052209148095,-0.0168783277822883,-0.167673941059547,0.221308274382532,-0.0116843600744483,0.202570182259168,-0.0613894312214001,-0.0238327194573731,0.011159895740943,0.283084187980563,0.0016852394317258
healthy,-0.0760830709436313,-0.0838353148216622,-0.266532787163222,-0.27077001575273,-0.424213221005146,-0.146959808390596,-0.0583008935797624,-0.546279125364123,-0.399722462667148,0.21946378550879,-0.197399180866812,0.135460534986215,0.503662301708671,-0.150837110605989,-0.106284080899671,-0.240515077322397,0.331437776702947,0.187368080840342,-0.218764981850695,0.472173023856734,-0.109224254378673,-0.0122757109404386,0.118463562775374,-0.141494172980409,0.0234919626824306,-0.142341501428665,0.233612690661736,-0.0863007792406308,-0.45244414217109,-0.0736755700794628,-0.197117998264007,-0.0174126742391858,0.217010064921202,0.0005617339436324,-0.361653229664314,0.0406273502600409,-0.21501198180102,0.0266452473135996,-0.0557659140085931,0.264837899522834,-0.134018539185064,-0.365731416814987,0.511808997674349,0.408393065643479,0.397037851003707
healthy,-0.0501251735728777,0.135632590914179,-0.0803571521473995,-0.17085646339368,0.112056836681149,0.0304959870707399,-0.0015715054928655,0.373791365681041,0.162938099184041,-0.359875108769486,-0.0694634546520475,-0.264774665164776,-0.347788943081562,-0.0544231622555018,-0.025114270748128,-0.0857164855676982,0.427132370627386,-0.0395310194564461,0.132109708524424,-0.404815131281387,-0.0355173241277833,-0.187138195946833,-0.210840007421497,-0.0179383386448044,-0.0126870345104939,0.0357797410029124,-0.0896805552032156,0.11976202414274,0.193245114056669,0.143582878352842,-0.034649757736763,-0.200012426199006,-0.0493884990184769,-0.202669314576388,0.0796993633602161,-0.0795375481158912,-0.0975259526963142,-0.224563601195212,0.0754832078697354,-0.0747923668514854,-0.0328580135015996,0.267993023884037,-0.300985429225566,-0.195875511400745,-0.408142352162817
healthy,-0.132671661262922,0.0992055007293191,-0.240666329695998,-0.154171400851887,-0.104350473523052,0.0674039853376639,0.0741928759472128,0.0031475534647436,-0.183969790500467,0.283870171521448,-0.209146767204836,0.0,-0.009934766742844,0.0,0.0383112887422194,-0.171909876374689,-0.125747785972744,0.016004262698493,-0.124683346084581,0.192631210030998,0.0420675926035399,0.165499931747157,0.0586754116968154,0.260346506753107,0.0,-0.0548705118849016,-0.126337539822797,0.343113830219202,-0.391101404296559,0.261332294186786,0.0,-0.149679768424457,0.115355731478128,-0.0930850696424119,0.214589818062121,-0.383475403420929,-0.408582914955185,0.0394438448403712,0.214991576150098,-0.0664625647686113,0.0,-0.0157827067461008,-0.14618295895652,-0.219051013623897,-0.0336741250755983
mild,-0.0762403915598276,-0.369914680109313,0.254604259489928,0.257144489690464,0.0835715002425674,-0.363847834740627,-0.0765266426241367,0.049070358106218,0.237414818329472,-0.0069515780716519,0.0329989249176954,-0.0441724646298601,-0.0920123023508424,-0.122212755980366,-0.0559601773393798,0.0021615177486743,0.338659181305926,-0.474869648241211,0.397493588399302,-0.212320145133186,-0.112946184580567,-0.0231372801736501,-0.152976205536852,-0.528316095390212,-0.0118662253657723,0.0089594255523359,-0.350394043299744,0.0158688016168592,0.149233629856538,0.0183601743708527,-0.0466715660160884,-0.134238307358476,-0.352676344647327,0.364222458198628,-0.111315540952394,0.279726277761582,-0.0696235835396107,0.385796293324576,0.0122066013215525,-0.199963319786773,0.0099862923209409,0.0436451121577774,-0.180405187762109,0.246108181055104,0.0846124440563252
mild,-0.0676360512739399,-0.0905549759225499,-0.237266066188479,-0.329620008766113,-0.200321846630267,-0.0901769936138722,-0.12326969330215,-0.185173724972656,-0.19467580546189,0.117680038732047,-0.181894424822026,-0.0574102013791095,-0.0078357679931853,-0.115737524819992,-0.0680900242039798,-0.222056583850596,0.280749742175505,0.0025586107336822,-0.143266006495713,0.0469548586689045,0.0251613067189234,0.066574856396611,-0.0312174564007442,-0.106270662935351,-0.144949056743159,0.10138319847875,-0.0276053791129851,-0.0410354237391518,-0.0467817279768917,0.0424286753388703,-0.117473111086885,-0.196873683440174,0.0684269502734449,-0.0130747093646185,-0.0508366426921548,-0.126278257886464,-0.304909346301586,-0.169776914293982,0.0795366718705326,0.258045929448293,-0.0921794140647651,-0.0158504019011148,0.183700401724484,0.115552356331725,0.0676321129272158
mild,0.0891638290112033,0.123921502535117,0.0138198224826713,0.0225799411700377,-0.112850671803318,-0.122552204164563,0.0,-0.14914450410117,-0.0985088772471756,0.356397677726768,-0.0490139127765073,0.0,0.213812896315457,0.0,0.145791606395212,0.0441990856391271,0.0841088215306267,0.29596162700564,-0.312901884257027,0.192951533809101,-0.113578378763414,0.20335466958575,0.0,0.0364354200413446,-0.223407936941686,0.067463277554125,0.0604196474746677,-0.306531121174388,-0.199756534908474,0.0004259868409485,0.0,0.235925782861328,-0.0895601555735179,0.251104835728123,0.0834651816587191,0.0289682981070949,-0.0530943568251063,0.116353596152203,-0.0929203170165135,0.0438134922337332,0.0,-0.0685097061121673,0.349632901947827,0.183673061054374,0.0869906132820693
