group,CD252,CD47,CD52,CD3,CD8,CD34,CD45RA,CD7,CD194,CD4,CD44,CD45RO,CD5,CD62L,CLEC15A,CD27,CD95,CD57,CD272,CD278,CD58,CD11a,CD244,CD235ab,CD54,TCR,CD137,CD2,CD81,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD305,CD158e1,CD99,CD82,CD224
healthy,0.0293670951538277,0.0015634312548001,-0.111166542628078,0.0497074734823034,0.0137302344694266,-0.0342237737404463,0.0417938834405708,0.200474663475064,-0.273237350377341,0.0123418784147325,-0.139156701451431,-0.180581901429763,-0.0573473130960098,0.0681150787404114,-0.0696511508434416,0.182868553530581,-0.180729026080368,0.014753765078165,-3.6545166776276e-05,-0.103370118279963,-0.0809897472196738,0.0119320549467663,-0.0091831426439774,-0.0954277699345704,-0.0372157453564192,0.117853366329524,0.0096447871864251,-0.0119889502365379,0.002883208444261,0.110499634477775,-0.0022096207025856,-0.0130026594535538,0.283420751266771,-0.109187738553075,0.128751323835363,0.0584021834014978,0.034318848208943,0.15769128841725,0.0650765128273043,-0.104876158561753,-0.0945998077491105,-0.0945890328376158
healthy,0.0234432421800363,-0.189771605468024,-0.265941000373941,-0.454655333412625,0.0108673510470114,-0.018686405147084,-0.443279514169059,-0.350572193487841,0.144058917635076,-0.334739139141805,0.0948276015643157,0.343353784838648,-0.304832552539727,-0.152846306623014,0.0499838275167752,-0.283797669824949,0.347946495981821,0.0039771054870993,-0.188068902746366,-0.118699252815708,0.179238037506523,0.182121167394582,0.0500533516500045,-0.0401055734785514,0.198193058932979,-0.482480347637334,-0.0768146577919259,-0.0690181813646284,-0.249272570776615,0.0647746725343536,-0.0201456449022462,-0.0509584259827136,-0.277930017944192,-0.189430821343105,0.0478942850609414,0.109960605361568,-0.0029418177038742,-0.255121187648397,-0.0057436468731623,0.211617354204268,0.0301645462443153,0.239109240870912
healthy,0.0713904596185762,-0.158871310328902,-0.113303200216895,-0.248750952357464,0.160234934062878,0.0475511312721791,-0.386199829681789,-0.334722051603698,0.413404311230422,-0.101980626885438,0.127512982778189,0.457064817450631,-0.0493834091384855,0.0399262188889123,0.112706084504139,-0.272416501117596,0.534024131124766,0.0655092521887684,-0.142531580504543,0.0743104667797351,0.387108439297688,0.151188923873263,0.165580144110295,0.0290631691464024,0.280990784500467,-0.359705995606462,0.0805090675545073,0.0867961743092578,-0.0960340784249507,0.139212904449048,0.0815004189277534,-0.237227633899483,-0.184192837925062,-0.0701459113838549,-0.266794635990974,0.0868619523176438,0.0690873202932653,-0.270665810814661,0.0923741825688534,0.361493823492735,0.319732004815026,0.278370023206738
healthy,-0.0678370408139595,-0.131575688177522,-0.236469664466219,0.0059684159117474,0.0106090506849465,-0.0207924114592317,-0.0190059389005921,-0.0005532598626413,0.145786659416312,-0.0919292863368465,-0.102024407274148,-0.0531207737239621,-0.205829365039131,0.539652065740688,-0.0464333519089271,0.0565464621438306,0.132957560419569,-0.123490339197339,-0.040418933808756,0.253381969423039,0.0616743946556706,-0.138973076305091,-0.111371786026878,-0.0405815715235785,-0.0246951184174488,0.0725593882303746,0.0762847650519888,-0.13515184984306,-0.100196900383928,-0.0693195361165468,0.0296590545278619,0.119256001606844,-0.22556664473652,-0.130201463443769,-0.0214074886209814,0.271951836955369,-0.131376378436477,0.0089217611940184,-0.0644679274554629,-0.138366955370894,0.146419743958454,-0.0988733971370548
healthy,0.052523048016936,-0.168421037863475,-0.233914178406782,-0.132540057348266,-0.119630240379055,0.0153006464038241,-0.066779749093784,-0.200269456135069,0.0146750230984488,-0.101641136764068,-0.0652490032968415,-0.0117570811382311,-0.103612165614188,-0.259047766444041,0.101536327571539,-0.0403123121754937,0.0862940123949088,-0.0154161766701209,-0.0507391937692105,0.0154808449776715,0.321162395828487,-0.0114572594502202,-0.0464092678021873,0.353764695844932,0.089482560491153,-0.127149312135408,0.0461714045840535,-0.11398989052525,-0.332829144365913,0.0415921594940689,-0.147761508267504,0.0453321454445378,-0.202863276314348,-0.19603411597041,-0.0849591241202204,0.0956129544568802,-0.0817439120198563,-0.176378364116758,0.0350204694904263,-0.0048583976900095,-0.0786497695746878,0.108895798777713
healthy,-0.0910052978126309,-0.426414773505047,-0.437996098825281,-0.401542126969891,-0.10420976635181,-0.0676148152686087,-0.344091439973046,-0.353481542677297,0.184036008988103,-0.274155656854293,0.0474044588337435,0.269695133897131,-0.278454937910376,0.551296026223147,0.193829672718719,-0.401715890909214,0.270627942902017,0.170160209991095,-0.235684921607757,0.0771131020941324,0.180876883621799,0.0298430843173889,0.132513107508002,-0.0353114612386398,0.220713487811639,-0.381408241074458,-0.0420108646781589,-0.185977480338439,-0.310569535551293,0.171907980210607,-0.178982004125607,-0.231192833684419,-0.307763596851346,-0.31370675646825,-0.155584596962854,0.242487748612294,-0.120000420375637,-0.229040842947416,-0.159408123417414,0.0642323827136327,0.303456493034766,0.184895333867737
healthy,0.0,-0.280958754026269,-0.218227713999982,-0.388690156432296,0.142442352030651,0.0,-0.291262957533374,-0.402576179816311,0.285413086065154,-0.166889493187201,0.0,0.262964667614444,-0.120737392144824,0.0119071117191473,0.106662137745477,-0.221588643692856,0.296986641916912,0.0667456376091496,0.0,0.113972425513646,0.0334595322899195,0.0736659095490848,0.14957793797597,0.0,0.248023690988169,-0.484974443019463,-0.0312757825008021,0.0284732095752536,-0.0809817665567617,0.0906801817132601,0.0972022452468354,-0.0235263524832417,-0.112468012040607,-0.210286172223499,-0.0413487867350819,0.129415048064374,0.044881697808589,0.0044878602404755,0.0,0.166057744374059,0.272784960668559,0.177019358124801
mild,-0.0073261814598845,-0.0246081440489196,0.0498524792765271,0.0037887822623792,-0.293447188662681,0.0073332766940767,-0.0009975311590277,0.167632816022738,0.367907454703589,-0.0728049419922541,-0.129904643842005,-0.11356670886322,0.002146159862391,0.611893537170091,-0.484897708111807,0.370949701900224,-0.0859977522523882,-0.256733214667835,0.0008213474758313,0.269691542819142,-0.0092418139289503,-0.324447787978767,-0.389576610966358,-0.0045553541633292,-0.370050391441932,0.088759025219616,-0.0357725310215728,-0.273328602078045,-0.297307952090185,-0.320183545935669,0.196153594739188,0.123339226726779,-0.273373706046517,-0.146807021143122,-0.169461394953837,-0.38042405479005,-0.238160863355772,0.0520070846493492,-0.0334533704403166,-0.145816915001967,0.141477563657955,0.155587636463585
mild,-0.167764520201258,-0.417156330218234,-0.397332592159973,-0.239787656058353,-0.194180082677704,-0.144242132356397,-0.0611812134019893,-0.228772015269999,-0.120669634306858,-0.262034358843439,-0.0289848004339285,-0.0250141184115156,-0.304031448824107,0.65098734249379,-0.103759927384135,-0.0004269359877337,0.0270038592792185,-0.0138662930999909,-0.0542826632956942,0.178931616320024,-0.0568663960202196,-0.171075889726225,-0.0975813580161521,-0.149321174602473,-0.0373340319860822,-0.033361910065574,-0.142742760742407,-0.345903865937768,-0.0956636138781645,0.0485641984626079,-0.0711320034952953,0.0094735529736241,-0.233171326621787,-0.361685496926873,-0.234602440664256,0.387552743210023,-0.0908175706478461,-0.0552978825753911,-0.0789132915634906,-0.016145387204339,0.0242960501350283,-0.09290089658693
mild,0.0,0.0484566749785018,0.0944259739942299,0.326776414774796,-0.0225108232124141,0.0,0.312243820535743,0.17716398605707,-0.397322737052575,0.223238968033801,0.0,-0.303319751146001,0.137255779561483,0.174535343540963,-0.120611500740919,0.244336946039862,-0.304894678369676,0.0869860050802281,0.0,-0.106178511796066,0.0,-0.100269324402646,0.148161331255737,-0.127029773725795,-0.0077013546422074,0.477813698314311,0.0170448168324269,-0.234158954676031,-0.0190514973798853,0.0,-0.0029857022904218,0.0374044091336315,0.0129635879749753,0.206546866351779,-0.156643513193768,-0.157227315295277,0.029903331784349,0.129784502376478,0.0,-0.151356704866879,-0.116432329368768,-0.218320171508989
