group,CD3,CD45RA,CD7,CD194,CD45RO,CD5,CD62L,CD197,CLEC15A,CD27,CD95,CD57,CD58,CD11a,CD244,CD54,TCR,CD2,CD226,CD29,CD81,CD18,CD38,CD45,CD49d,CD305,CD99,CD150,CD82,CD360,CD224
healthy,-0.175237240130573,-0.508987333979825,-0.360783152190685,0.225228113680482,0.467883814025973,-0.0091751673258767,-0.421286363960045,-0.134816463938931,0.125349717488329,-0.184153118238496,0.488823484274531,0.0355640168303701,0.112596735896542,0.260753020590742,0.153878698121439,0.210345887487016,-0.24626064935234,0.286287448551931,0.29967549611344,0.324469060746992,-0.020953205534113,0.0935917076287171,-0.29461548892142,0.0089919437191847,0.265602135893517,-0.280907120179333,0.363155729220644,0.0736273162467555,0.225314583702725,-0.0869575064813581,0.398153352965986
healthy,-0.524950835953123,-0.734115816874774,-0.537834386641719,0.230431119780983,0.680831412454332,-0.296174661708726,-0.359862143119032,-0.209008831355117,0.146882096253762,-0.40133713618229,0.563652703857642,0.0726436172962999,0.245848694421847,0.27599314884966,0.112149954279035,0.350774939195712,-0.656086248234445,0.164340155719138,0.369890443598449,0.324675483463833,-0.171174161226833,0.239252964118078,-0.322088349656481,-0.134852725759682,0.215917663654932,-0.32530303076148,0.512388626060313,0.286409163280228,0.289301413966603,-0.0714116522991166,0.481595217282402
healthy,-0.394505639755594,-0.589986622631115,-0.566584717219445,0.402467182668167,0.594778960490482,-0.154519899192288,-0.445954654859383,-0.344213463502865,0.21188821226648,-0.495302074262213,0.619668841096309,0.0296110307903697,0.496389500708184,0.0998996014486952,0.184605080806288,0.314138244071203,-0.57157564616699,0.0695406017470074,0.361914380402363,0.383918712552771,-0.184940861148294,0.104064147673752,-0.351701504183728,-0.186714685810436,0.140031752242229,-0.443353966267063,0.45405685833732,0.30058315812983,0.247178784659874,-0.12572266153888,0.308514079600704
healthy,-0.434327455740906,-0.53903792726513,-0.431334162553523,0.159812822548036,0.329823866930735,-0.0825883815143956,-0.346458131937036,-0.169116019801747,0.0954972673325442,-0.430941280827156,0.257237172619911,-0.060068710793875,0.0910927356383266,0.0049344750707035,-0.0825575181355169,0.100126230107095,-0.518845091618453,-0.010826986103883,0.176845169237669,0.0738258350621076,-0.192283117958749,0.040207055140648,-0.345147651743209,-0.279417348940599,0.100083059351649,-0.298426006096362,0.238566201525708,0.0356969764685018,0.203444601761787,-0.130212277767052,0.28862741038893
healthy,-0.582239541053929,-0.775552145867907,-0.658915152806226,0.310637734638836,0.679643486373706,-0.302486588051209,-0.072281874678179,-0.319002532344818,0.274204922685357,-0.357403332356142,0.695745162399348,-0.0422615510334449,0.278098918704093,0.168615498525999,-0.115719135324244,0.346515854781269,-0.627756492151326,0.0372225677338285,0.41167880818448,0.363595890322979,-0.345856226322526,0.313343773499705,-0.576612481006021,-0.274288177716656,0.322694080710706,-0.579874810550243,0.638561145150211,0.299716121995782,0.438225199093527,-0.251652933169285,0.548428364831577
healthy,-0.417435116587029,-0.634948621525983,-0.471695169109176,0.333496900932246,0.628260866049398,-0.137688240440807,0.419171274675752,-0.226432992646064,0.259989959508933,-0.372803653350606,0.653757779754461,0.127108582949124,0.307041251439283,0.226913111495325,0.0893289803144122,0.290510121708433,-0.463506799837478,-0.0042485808592042,0.182686683785545,0.203055469207849,-0.287020703457924,0.326800670954369,-0.401253413032689,-0.167292896559375,0.37971455824573,-0.397148253659912,0.413967345284909,0.244981425311329,0.498593395640658,-0.21480687776061,0.34952012647924
healthy,0.062008450481022,-0.0556304183001557,0.144147753737049,-0.222313651700521,0.17536862144401,0.286999732374228,-0.273133809002454,0.0596452532124652,-0.0387664899958584,0.169515592807723,-0.0493222632998387,-0.0475202154587714,-0.0169722265238722,0.0029518746565916,-0.247875887791561,-0.0564950143809865,0.151489657762613,0.300985172352422,-0.0521010719772597,-0.111046853541907,0.0470373135090173,-0.0712833514002633,-0.046639162476947,0.308301698927137,0.0409865038279816,0.0753968953585437,0.24191210440883,0.0,0.0904938896812828,0.0582904356181172,-0.0143877783156419
mild,-0.361666638855562,-0.484501287339427,-0.677940379285592,0.212760824714547,0.509259473944147,-0.172669076674919,-0.282182006975653,-0.263218853561157,0.625298658547936,-0.677271209078709,0.670742254386689,0.387626901422597,0.33435708238294,0.480797495881899,0.533559246707438,0.590845284550538,-0.52439741668365,0.262428431366018,0.605682022195967,0.47453885109558,-0.040090621110312,0.498772540623922,-0.289418943196009,-0.0295270585337285,0.48012646423844,-0.401559242586062,0.625809019102435,0.201284364254903,0.141404233940538,-0.181030995117412,0.186051713752026
mild,-0.34881912123145,-0.699199571553784,-0.603160438908443,0.216945901025436,0.605252441744824,-0.201251672475426,0.162171580597593,-0.374074618962863,0.226222911099028,-0.332987978092547,0.631965616547686,0.0947187501257138,0.265679626315646,0.142892818955802,0.0963286359407386,0.250558675456067,-0.42541346905957,0.0074195412520794,0.254746550298787,0.335812791488028,-0.110607673868505,0.258523702231486,-0.435295656507385,-0.188822228893708,0.41848870246745,-0.23391832504149,0.384391603246218,0.258719494506905,0.410433585928933,-0.207326062316396,0.316003496682581
mild,-0.314165228634839,-0.482421446701266,-0.296912747195468,0.400351030546636,0.41633167123249,-0.0855402105288202,-0.145636896915718,0.093796938382934,-0.182305359056892,-0.115443484105109,0.409739747026154,-0.13124529788309,0.0,-0.0015225534045187,-0.196362737896536,0.0100034854014215,-0.500532730804876,0.178314096404465,0.151115481068713,0.0,-0.055172898917829,0.0,-0.121791471860952,-0.162708147405644,0.165311996321547,-0.0746236437929559,0.373217097346384,0.0,0.364762072432491,-0.0256268782444539,0.204994521028266
moderate,-0.236218645756567,-0.48469044861921,-0.445494445469201,0.211162999355889,0.448021288279668,0.0598776535355684,-0.125624907337041,-0.153354404006033,0.303874636227633,-0.421192857740626,0.529674900418351,0.194125903597798,0.205238563489907,0.477852219219832,0.18013731930622,0.203101659171461,-0.400884676322765,0.43022958080953,0.409873743427765,0.21152437926188,-0.0833013476408184,0.338836646742429,-0.164204682923322,-0.0475739213123941,0.525478964424218,-0.050579534557913,0.449894932243584,0.0859831536290935,0.122113171933336,-0.031592939618928,0.253970232630109
moderate,-0.309867317330293,-0.640890325366494,-0.361054149218575,0.303831745567756,0.61939293834551,-0.0966805210679154,-0.316190242352381,-0.148438100588542,0.207817569007917,-0.253860311775858,0.570077571292628,-0.0114215705001804,0.162600089229733,0.257831709354015,0.0682500538574166,0.260319032167334,-0.298576170706932,0.2771216744371,0.183256554834709,0.109785119122558,-0.0454954913920405,0.274214952759627,-0.32550221171899,-0.0378462932619051,0.392614919991825,-0.209447357360703,0.589658640774871,0.191755608161596,0.317863667613673,-0.144297698957692,0.219204825723963
moderate,-0.419569188397211,-0.733263222861194,-0.625552758558437,0.21654089836967,0.662085896382045,-0.259788933500176,-0.203723172349519,-0.400161144687296,0.316056749443284,-0.554398700991088,0.636940234765149,0.247601291978873,0.354572488354341,0.275975199231964,0.159096250913666,0.282630599818411,-0.506046131601434,0.0780808188067954,0.21424797115989,0.159044189519707,-0.2557881009676,0.345334066500571,-0.192826962646354,-0.119630517266766,0.254722779901403,-0.314257625303152,0.402448807389997,0.244953860284336,0.284087287497237,-0.166452331948943,0.387163132830251
moderate,-0.0070929957011706,0.0384443764272675,-0.323718059331944,-0.0588582166732509,0.159782097929789,0.0259416090010329,-0.0946813080473897,-0.167651215453989,0.432824085838874,-0.508024170469303,0.0289899787749916,0.520224292493176,0.17122001133532,0.422634474695307,0.191032108804416,0.154900719382815,0.0131588325465847,0.268282488774847,0.264564401231063,0.105992074420004,0.11274837887606,0.248160191972597,0.0574717774815467,0.0394006589179318,0.364246646044311,0.121952324723288,0.415868388839725,-0.0130043479135524,0.0244278883599857,0.0056736144296524,-0.0074871781823645
moderate,-0.251959696448685,-0.208730612157202,-0.108025166562196,-0.0030742128498128,0.108571548306261,-0.0189072551357104,0.132559095765831,-0.124928407394264,-0.0197585134466289,-0.135768801684515,0.14441691391129,-0.0400950325335801,0.0154023443892589,-0.0597990839864945,0.009343692711725,-0.117551696054656,-0.199683863547832,0.002126719903019,0.0479869486969544,-0.0308294028239667,-0.086517764274527,0.153007900101799,-0.110514580246773,-0.117003124213872,0.218376699413228,0.0241088192453779,0.252466422466986,0.002277682009857,0.15650676914363,-0.0232551413664498,0.0693020213640188
moderate,-0.0136443751684183,-0.445176081667951,-0.255610429630445,0.160397779205474,0.36594305684355,0.243903295594582,-0.473959875929952,-0.122292990076413,0.0342180813508279,-0.0296067866787328,0.468379706159978,-0.0205939557574107,0.0464651887190302,0.280108323157101,0.0468139897886006,0.123866295575234,-0.101606881056412,0.327564153266648,0.0828468975397723,0.0540189782643668,-0.0090651944282431,0.0248417451823016,-0.0181548202431343,0.188382683138487,0.141696875455238,-0.121858386492901,0.266418744110955,0.113172444627801,0.136895362979603,-0.0109258438302305,0.168615820663246
moderate,-0.394122109551225,-0.566711783655961,-0.301610171006485,0.225861153279037,0.335367812046382,-0.221058380575165,0.186820926257516,-0.313867947684586,-0.0382420473294155,-0.168013080887675,0.464837622941185,-0.128311045003523,0.0849388190325373,0.0322873408575243,-0.0424102933481531,-0.112830172871462,-0.471761434621808,-0.0998523831430372,0.101963295552827,0.103799740229188,-0.305345311767885,0.0471958522798628,-0.151666390971239,-0.120558323256899,-0.0352067784193615,-0.226018040704508,0.196190687087899,-0.0721849868704469,0.0770653210177873,-0.17524254985117,0.0934321525019405
moderate,-0.53653269443004,-0.717214533104098,-0.596277545252413,0.337624210986976,0.651747971538113,-0.254394571462387,0.35236698428899,-0.341851262577634,0.043032762916452,-0.366481020431875,0.632453331830523,-0.0924019140193964,0.101562906419193,0.159856966676456,-0.0864862902028742,0.174688349907042,-0.589355717302407,0.0083361066691726,0.328441267471543,0.288702506912012,-0.209084923743923,0.287761017940747,-0.510776779373147,-0.309618477816479,0.457214422364567,-0.459108583523452,0.573158628702007,0.151084480200522,0.585307949821464,-0.236688215373579,0.383468949360579
moderate,-0.422932103690782,-0.664342407609965,-0.412026496325756,0.199132666542212,0.419045135266785,-0.172487787853436,0.098668393223568,-0.279540700269247,-0.0766094294385989,-0.22056231099139,0.366723629944035,-0.294547742780299,0.0258727875160283,0.058512872665516,-0.0510719367330829,-0.0677404122591077,-0.404327127355836,-0.155172701439471,-0.0738993221531277,0.151056470814104,-0.311590947074067,0.0786453425069094,-0.0725735388991988,-0.209342944928973,0.176271380537079,-0.386006903148117,0.114245939294332,-0.105736465270553,0.179322648975537,-0.159769529271577,0.0600511260803119
moderate,-0.236637002696108,-0.69722070754566,-0.371351184726055,0.540395774971146,0.737903592068124,0.0807796172515022,-0.403487413311199,-0.17266079756754,0.178613506455979,-0.181230662794358,0.788372864981003,-0.0028417072542098,0.26945435518629,0.366150760408802,-0.0195319134162395,0.264972732327775,-0.409799784212288,0.195155056982114,0.270188529023437,0.426641478880462,-0.183116371427099,0.420382696273481,-0.337881873799703,0.0461308627334354,0.167599008672565,-0.265492631110301,0.60783007997641,0.29234222174255,0.412901371291337,-0.268930592321537,0.475910467999991
moderate,-0.0535115348942506,0.0975817362314269,0.212953125310874,-0.13062717192751,-0.21358503083779,-0.144238468046689,0.145473197192425,0.0612428313689814,0.21850658257531,0.0569578511189725,-0.174878178890536,-0.0595700432397587,-0.0805798313715525,-0.0771675928502339,-0.012768183273361,-0.077830081776845,0.0097256597920644,-0.021527049247313,-0.086206873779155,-0.221279625933447,-0.040706385865436,0.0036329625763827,-0.182830166459693,-0.125043403073839,-0.13561609149645,-0.0819015961045038,-0.222484377048125,-0.113678311309229,-0.0032455552895057,-0.0591975992144079,0.0091330086044181
moderate,-0.115577149737951,-0.684949805716096,-0.423212158514317,0.322053367063596,0.664721568643418,0.073920201499794,-0.028669937800181,-0.277088896307138,0.146637082387496,-0.334039840173967,0.697189962521109,0.0361084596670478,0.081263773906324,0.348393044526168,0.0735447052295247,0.356179630409655,-0.241489313698841,0.328080218849206,0.232548466351241,0.231969825279091,-0.129441732567285,0.362018264583544,-0.177091027603437,0.0885085407920011,0.228704489783338,-0.163954418027739,0.644757507203804,0.27466312070508,0.506525810685111,-0.130011507068597,0.316019155602488
moderate,-0.366519737846554,-0.535854392123285,-0.431756745909442,0.398971897814079,0.376795532250168,-0.258968975917644,0.322376399473103,-0.277587903075706,0.162929523852762,-0.225866951154764,0.546787967952373,0.0240095340960945,0.25985256235595,0.15192539610119,0.0398323755199493,0.217033160446219,-0.39480140014383,-0.0619263998961617,0.209258227403893,0.319876751357893,-0.371624738728348,0.282138973680317,-0.330893770624275,-0.150788224613874,0.276691628250307,-0.311932537321653,0.485054774869467,0.231267582818646,0.313265396444258,-0.186042058770987,0.322956901062202
moderate,-0.475728482953094,-0.667698662009023,-0.699655077428568,0.381273040538267,0.620616641348074,-0.212420477792501,0.0160434945396381,-0.495724026088476,0.0457581055508396,-0.437790179450236,0.702226399710407,-0.0334932067075129,0.301983790283259,0.13268487505238,-0.0533106036818153,0.231038575435529,-0.558455444658672,-0.0150310713042503,0.376818068826329,0.299043993398171,-0.32631923635541,0.247289916018924,-0.547542780090421,-0.272766884711134,0.199737396264767,-0.503049086827592,0.549824159412023,0.230313551889982,0.444624819235598,-0.170502657965718,0.382978113380867
moderate,-0.420950991490388,-0.759163682137388,-0.570087730908722,0.184812286402904,0.674582405115854,-0.0450435463564635,-0.162553284234535,-0.252809918058115,0.361197527889614,-0.368325014384005,0.60644037730885,0.134665925583158,0.180955715639632,0.326476051687726,0.0654208689700268,0.265540067157105,-0.577253941101749,0.252211156922595,0.232462311650953,0.292168621357617,-0.132155555362525,0.291488189233424,-0.448755777076446,-0.0826760019826557,0.426332999166908,-0.18181931660828,0.641412916411934,0.306643983182923,0.30951661478013,-0.161908936375175,0.410446782784727
moderate,-0.194744576795373,-0.512474801426838,-0.368527769506599,0.525732133092864,0.487986025684734,0.0460671349229389,-0.143377770127874,0.0,0.322355928491809,-0.234876266232014,0.5010269660567,0.278942428268923,0.0,0.260888372880718,0.0461792741682495,0.452211119314793,-0.283093357366413,0.721769681743198,0.219108384683346,0.0,-0.0210950269195061,0.0970909783981653,-0.0259810072987918,0.0592211023797065,0.562760876368856,-0.124452793509577,0.690197479747386,0.0,0.518919789585562,-0.181428347403571,0.337935583727441
