group,CD52,CD3,CD45RA,CD7,CD49f,CD194,CD4,CD44,CD45RO,CD5,CD62L,CLEC15A,CD27,CD95,CD57,CD278,CD58,ITGB7,CD54,CD62,TCR,CD41,CD2,CD226,CD29,CD49b,CD81,CD18,CD28,CD38,CD45,CD71,CD36,CD49d,CD305,CD99,CD82,CD88,CD224
healthy,-0.131976646303401,-0.338181422552769,-0.480061183908632,-0.282065995515199,0.0944849258014525,0.248480599265127,-0.0483852871356714,0.0377352339141459,0.453750745100047,-0.0612656847983681,-0.268568271515881,0.0436905137190192,-0.26643426730634,0.393649082859304,0.154077346155237,0.108756675410697,0.158502722147813,-0.104635094971544,0.211745515172452,-0.159048857286279,-0.437034418912393,-0.175209098128961,0.0381066324801249,0.005281628343656,0.0721912219289445,-0.100501809292043,-0.207217200101487,0.118608912559093,-0.0337421524876285,-0.141613623018206,-0.0556760282221329,0.123447642888969,-0.148439674026276,0.0410312727212796,-0.326346215445497,0.198883749601423,0.0827332987250809,0.093806719181866,0.351889352824545
healthy,-0.17041081907845,0.322700553401653,0.635395663108902,0.472321670644233,-0.258028495022579,-0.247989570575581,0.146751608771322,-0.141732631062098,-0.665798429263316,0.107349340300222,0.774656745671579,-0.12539563135331,0.30633837631647,-0.635929781658009,-0.0218925572031997,-0.053280825167182,-0.192221329132196,0.100099680830789,-0.262642133244878,0.0419805771908018,0.464490585557736,0.0346085301286188,-0.213109637980917,-0.294784103346232,-0.248265899871598,0.0196783350706085,0.0292006666956057,-0.141177881849472,-0.225697926774952,0.253501233811421,-0.064915609286461,-0.0777373264212161,0.0328896409863724,-0.240800572182231,0.223462404739136,-0.397200189348147,-0.185843859073497,0.0414751085407026,-0.49679625972318
healthy,0.105916615187806,0.375431151014316,0.707555270907617,0.537664886185297,-0.357664393139282,-0.455338144178579,0.131178546096461,-0.118340449284309,-0.696581649684811,0.118897571969584,0.301306736996277,-0.151361328688051,0.394718165253553,-0.706898990957469,-0.0130407554173804,0.0753158715027253,-0.520463501588436,0.153661011989751,-0.341564002341356,-0.0766651560159908,0.53758979950585,-0.0546520788027857,-0.145594895997869,-0.318820359856515,-0.392801348225389,-0.114392115181468,0.134488851084243,-0.170301401485193,-0.0801875804021004,0.426352268827691,0.119887640042786,-0.192233356699567,-0.11192448676193,-0.198276483337462,0.485025674820122,-0.529710270547157,-0.356260174995053,-0.0942005368854389,-0.365941856581644
healthy,-0.135643547838018,-0.0915138618439705,0.0029147947633795,-0.0054685982025325,0.0607371416462286,0.0489224017102646,-0.217255437154026,-0.0333511636131546,-0.194363728283805,-0.212302506802661,0.488277562802105,0.0874260382702739,-0.0280381570066749,-0.0792351877271975,-0.0515913351054625,-0.236255598566581,0.023633085746437,-0.0052386340547522,0.0340556818462281,-0.0021266255105037,-0.0285052468020738,-0.0817533809731688,-0.117730121059793,0.0138510595856589,0.0022993348950045,-0.0693610857566834,-0.0528217451497663,0.0269377441184235,-0.0088961172331155,-0.0192765020042151,-0.193667161623072,-0.118741156471348,0.040723400591691,0.244478221644285,0.029727058733726,-0.0064340449253166,0.207002605169539,-0.0925085738344233,0.0427330486406077
healthy,-0.123659862648108,0.328834398124298,0.594781998601383,0.531900646102826,-0.279157956021384,-0.292105010845588,0.077830016108719,-0.0923328711311039,-0.603440594261879,0.0913008533271167,0.508553699286037,-0.173397140672861,0.301944246583479,-0.64830013967872,-0.0668521657003536,0.0876534869862942,-0.256235264934475,0.194223568679103,-0.31485773177508,0.0779488120174868,0.391535928870348,0.0379301535232291,-0.194250562589215,-0.363019035125235,-0.271099901109112,0.0122596154442717,0.0795451842186455,-0.19432963353304,-0.214079435044352,0.480182203956276,0.0541376909255761,0.007387235360114,0.0340898160672232,-0.152428865712618,0.469518988688937,-0.470303544881003,-0.219332849300312,0.0409939687572141,-0.452593635832808
healthy,-0.0595501961016995,0.149892710077206,0.432335466956468,0.430503023173085,-0.246693719490648,-0.390536796618245,-0.0362143145990411,-0.111947396902377,-0.556809605660796,-0.13534077884621,0.430801774755816,-0.296472875367164,0.411411515497602,-0.570534458903926,-0.174347058381439,-0.15560617547282,-0.309378895528739,0.282932946560998,-0.277533684432448,-0.123132626169053,0.33143830009106,-0.103674198964027,-0.215263514445184,-0.380976084821831,-0.367360416608678,-0.162663023566152,0.0339609247456433,-0.291768708883132,-0.0860660469432762,0.468074429624432,-0.0831346504014262,-0.0802943803693286,-0.110393575462506,0.0036771435889541,0.33484910942336,-0.268273994560382,-0.276343647435466,-0.0261037108922439,-0.277028579418219
healthy,-0.0832480965230537,0.105489103021438,0.267298322999231,-0.0579669159145058,-0.151675080256857,-0.246377210717197,-0.0503169599938032,0.0,-0.24715954990558,-0.243270195034343,0.483411205787157,-0.160929307724977,-0.114818916049763,-0.229435019522429,0.0200389635398762,-0.195834439375337,0.110077012026257,0.0551829016125986,0.0546728436287776,-0.017912743462674,0.0032329332992706,0.100893980032559,-0.283197319738421,0.0465590488066496,-0.0615849362437649,-0.0569821508281636,0.0450976304777176,-0.0751627174628627,-0.17623028835449,-0.0138781669629001,-0.0698444838392384,0.0,0.0104738784155095,0.0966025737436056,0.0436206522277353,-0.0803841139287881,0.0464021102533833,0.0,0.0990751459241506
mild,0.135100959029551,-0.0602293010711393,-0.0393699900999764,0.106824450424343,-0.13642163598184,0.0662730779502458,-0.0472784547617749,0.133794948390263,0.0903450908958485,-0.0345435270670249,0.372570302472482,-0.209308548118959,0.147415128792498,0.0872453253609775,-0.125215546691215,-0.0984133972041045,0.0132057933157925,0.244140578218975,-0.0478639146062558,-0.235794881001068,-0.0688922214191099,-0.321530650965718,-0.0331800090937337,-0.121710136015896,-0.0126865869606815,-0.161313340104295,-0.203936551590045,0.0082841431022352,0.229790734157324,-0.137663334075106,-0.108313496055249,-0.157968335128088,-0.212616159845443,0.118426691018381,0.104911501576496,0.0797268565981825,0.267740281788894,0.0509195963799402,0.176034492075218
mild,0.118943125820912,0.266615307533533,0.561960142936392,0.480716128521249,-0.318752888608192,-0.187156350586221,0.116847982520634,-0.162360818851538,-0.535793338485102,0.110094682644784,-0.0801518608770636,-0.131825713644132,0.28228262403281,-0.590055376140842,-0.0554885727759188,-0.113936131146037,-0.254317933984632,0.216981701004744,-0.201826996329912,0.0184041891953802,0.412293913633143,-0.015057403733217,-0.0592564293284466,-0.23083669344205,-0.321207917344009,0.0272274958904948,0.0214428737767327,-0.193858436969315,-0.0557988060605137,0.442083509817966,0.0938578035571285,-0.0644373072956831,1.87644041424098e-05,-0.177386445945406,0.139504056162372,-0.218604130514822,-0.371125696215753,0.0263579589457399,-0.234007211064123
mild,-0.118260512268433,0.0083987534109634,0.139591296003299,-0.158452689829095,0.14589323331671,0.0744934341245341,-0.0564437395957431,0.0,-0.0110784677865806,0.157732392304574,0.0210123458443508,-0.360212078562765,-0.234488067906497,-0.12119776431367,-0.10807846926162,-0.0037473695547212,0.0,-0.136828193070598,-0.0107207069669283,0.388878105125514,0.0474712748352251,0.0453822703168259,-0.0087285051672572,0.138647305328019,0.0,0.1817963065504,-0.051072411071165,0.0,0.0287791116463401,0.0100608175826113,-0.180749277543051,0.0581951807485357,0.192915046747344,-0.362667572079808,-0.074668783611764,-0.110002627155904,-0.142804239801016,0.0883197449007189,-0.183136619520318
moderate,0.201139873978233,0.252420217866682,0.335707098606129,0.465111558066111,0.0392950528950788,-0.0856336687903936,0.138382668586092,-0.102736649282153,-0.2196634933338,0.0536264321488413,0.192217781334057,-0.267947028623053,0.329372068182328,-0.370496797164133,-0.226306645046898,-0.0238804838078924,-0.109876929071529,-0.0173240871997199,-0.0988278671501612,0.0253309698800694,0.365160421216593,0.0115876572198446,-0.147321769715845,-0.29324971748481,-0.131937821576408,-0.0329640174763982,0.166874404160675,-0.187475676162692,0.193437108821092,-0.0402969798383528,0.125809936563353,-0.0959597997493849,-0.0133115806705077,-0.377337352254567,0.0889739485462394,-0.263529505512236,0.0938039972638563,-0.0036386201010207,-0.177879920466458
moderate,0.0676761791855929,0.301537069813333,0.618103854558482,0.422891307627282,0.0436109514584401,-0.164780366271157,0.064547270382113,-0.0331685510534321,-0.485329414660674,0.0868897661230211,0.379534572389386,0.0270421775853137,0.365512547795127,-0.391108803260848,0.0176590809191332,-0.134685371391973,-0.0877546482511395,0.105363536204595,0.0167356181826982,0.166572992551628,0.344925161144226,0.144216906867649,-0.0358802463192886,0.0443013580827777,-0.069285292495476,0.131208882960744,0.0466457170919049,-0.0964926383415305,-0.0642049552742117,0.311417071276592,0.111617290971005,0.128687901552031,0.0903962882683176,0.0139460596419363,0.227219299607459,-0.229524972662259,-0.102414125732899,0.0130168909160243,-0.12400780591765
moderate,-0.117710647345094,-0.124833790770402,-0.0667507388024051,0.000217547395423,0.218640490273608,0.177024607228456,-0.143961997023897,0.0683699026654301,-0.0438075771496332,-0.0734601175113849,0.489651395388553,0.0948039335592651,-0.044539446245176,0.0173019128716994,-0.0049100759231561,-0.118966043907131,0.0017734453738259,-0.104591629708997,0.121010749606729,0.126417217990455,-0.063973553640542,0.0710120584689852,-0.0778934864057162,0.0970033025583908,0.125061956470912,0.104103119005207,-0.125564523329261,0.115257794862235,-0.0035469329219766,-0.257731023303768,-0.140629907814206,-0.0350213386052631,0.117253710240064,0.0133820082697619,-0.0906308738626758,0.212406777089588,0.232790974955136,-0.112353610556927,0.0506848209747153
moderate,-0.0454372757863944,-0.0191067496143023,0.044867279081931,0.387541950536756,0.256315182283619,0.005059940141522,-0.133469613155726,-0.077226767772985,-0.226799435320416,-0.0746168388693003,0.403159734972022,-0.371927901945006,0.451313449034997,-0.156288131061986,-0.501456199862288,-0.227325515513328,-0.102678327606252,-0.0349099901203213,-0.127082948942392,0.169179745866179,-0.005083668096907,-0.037179012364244,-0.260948153740182,-0.143258358879356,0.049211203108096,0.0836229162172106,-0.0409259571072328,-0.169772862468159,0.262288899421491,-0.138323507504102,-0.0900089394856531,0.0612112504399329,0.0595767451022308,-0.331831104315044,-0.0705144307040482,-0.307685984466551,-0.0164173506125423,-0.0002214426949475,-0.014850480273936
