group,CD273,CD47,CD52,CD3,CD45RA,CD7,CD49f,CD194,CD4,CD45RO,CD62L,CLEC15A,CD27,CD95,CD64,CD57,CD278,CD58,CD11a,ITGB7,CD54,CD62,TCR,CD267,CD41,CD226,CD29,CD81,CD18,CD38,CD127,CD45,CD71,CD26,CD193,CD49d,CD73,CD305,CD99,CD371,CD82,CD224,c-Met
healthy,0.0363881657972021,0.277636650729994,0.248159394171214,0.281139176305133,0.527127845601141,0.414866687866212,-0.135851830294245,-0.103772791869077,0.204596070772155,-0.26958726142432,0.293994711910809,-0.109764514798276,0.365922515073457,-0.296087459788436,-0.0308527642936639,-0.0336888036534526,-0.0422717363080709,-0.0923635800500923,0.0758686473675688,0.0977778102745217,-0.117584635860677,-0.0676976712928523,0.409385717826911,0.120966928943242,-0.0679017401904884,-0.142737540837099,-0.123861624801685,0.101772535573954,-0.0333650458295188,0.231885209553321,0.360322412327453,0.199839818734013,0.0828770630497159,0.0476363643785945,-0.0034320411536868,0.024792087844756,-0.0186134110973256,0.368760429201522,-0.145522624527919,0.0339829649326533,-0.103483192662828,-0.196139750693664,-0.0460197649963037
healthy,-0.0224605067554291,0.154214969178932,0.0862158678213905,0.545177995855547,0.73339207707732,0.509939447827461,-0.343343041832182,-0.284752108041287,0.270017978246744,-0.62640605073561,0.472487310796894,-0.120478222352956,0.418050094884189,-0.520259729935805,-0.0223812719113016,-0.0524193713132252,0.138372889309381,-0.269045590569231,-0.288735333173692,0.143849076208646,-0.2927114679737,-0.0019909798606203,0.687661779756676,-0.0128165403289698,0.0714783574991765,-0.350694650979035,-0.299967710803967,0.140115651049007,-0.197050014843872,0.295970033295845,0.0707775797933449,0.140293329275442,-0.0328457227731286,-0.196289914467156,0.0276880849472269,-0.260221624883492,-0.0562923645398717,0.358212890240694,-0.472227462492673,-0.0836097332193059,-0.247248952808029,-0.489261550258632,0.013486730587744
healthy,-0.0566287317935429,-0.0215715840234504,0.0662216727216774,-0.0400144163458838,-0.21138270696112,0.0005678695126417,0.0703366456834203,0.0473231608823772,0.0580952892979941,0.230907943032451,0.496478102567989,-0.023136278958924,0.136054454611571,0.161716810227906,-0.0391779482057617,-0.0955176337986649,0.19543060407868,-0.0692304408425414,0.166658453865304,-0.0402399704364148,-0.0517134723333424,-0.286763373123934,0.0432747169398393,-0.127028008360222,-0.182945320182622,-0.155534839130795,0.0663569921378111,0.0783168867563092,0.231137028507778,-0.261630210945704,0.235651612926393,0.0236617766622156,-0.153651507077318,0.106650650569237,-0.14768216258917,0.300791216022033,-0.0358425626986283,-0.0783877453997204,0.222465369485341,-0.154577329333634,0.384318529375912,0.181887963046646,-0.248159274567201
healthy,0.0516495522562756,0.191131900344198,0.322986301225132,0.368549889994815,0.317961138042066,0.28876748829293,-0.003800402569112,-0.25132827204467,0.341728575666551,-0.0565556191824045,-0.284560182665226,0.0361093805138903,0.378157896822931,-0.219115644550829,0.0769864403188309,0.122866613070709,-0.0021459234547988,-0.0312256591589806,0.127326384367518,0.193059734222918,-0.102944661195828,0.0496107281869572,0.309855141719168,0.151430019591614,0.14634079858266,0.0383907077674055,-0.0506338845178973,0.315069630182653,-0.0584506810005789,0.167252543033634,0.177309911805632,0.294584373769878,0.0971640356066428,0.217773078335063,0.106436931655935,-0.146747419473387,0.143692694246503,0.168825643344,-0.0251510560572493,0.0746311256367632,-0.259408441719587,0.0244647767455896,0.0839749563910618
healthy,0.0128619967711847,0.336920847418624,0.421847384885287,0.53876402756553,0.565275346471376,0.532051749895302,-0.323859853406761,-0.185298826388463,0.323432962396599,-0.415218383303774,-0.142409726597761,-0.234337965464948,0.397987480358732,-0.395409985422417,0.0252642868524256,0.0825967605944683,0.183409348456833,-0.264543798124351,-0.0664516904161891,0.196861317331743,-0.261438212842409,-0.0255307937389627,0.565219277245752,0.128196935519285,0.0187603742512104,-0.336998497190411,-0.260784291190256,0.440974374149449,-0.207394314678149,0.428504307691278,0.0805136592918484,0.362328876151727,-0.10719531361755,-0.0112879493123036,0.0680575235493782,-0.213264819466204,-0.11528691486737,0.443479781991816,-0.417579186440068,0.0068053882130753,-0.286503918219732,-0.349267099204908,0.0912469897227521
healthy,0.043978062593285,0.10693599355185,0.13673055312327,0.128306975472576,0.0665424683649216,-0.0336940665406971,-0.0796176289898219,0.0507533802645543,0.11273217409446,-0.0548617781104912,-0.405851786610405,0.0516683902084533,-0.0502096685311842,-0.0888125845199383,0.0009490665335592,0.203886730480728,0.0095178697447872,-0.0761270050647985,-0.111432251371606,0.109200697172272,-0.0105412272650002,0.284123335238546,0.0167201802142524,0.0862031914995741,0.136737951591589,0.130216378529269,-0.0175200567500415,0.0908468484195109,-0.12154079500525,0.107378648639568,-0.0974005900401539,0.102664394079362,0.070618090269004,-0.141616395582099,0.0200211635481253,-0.135561604638603,0.0215988141497243,-0.0440453317003205,-0.149441665850944,-0.0464391494643772,-0.272671575421686,-0.164656164909463,0.0940146441457242
healthy,0.0,0.0406840665791465,0.232513566712866,-0.133175136989184,-0.160047915303837,-0.150106881401357,-0.0626801557940114,0.341381864613374,-0.101728306491953,0.305893391026797,-0.548969504692925,0.0832852220913014,-0.069104566487534,0.279169969327923,0.0,0.126492469690595,0.173065881202204,0.0829214495880614,0.163813676053535,0.0872311125340409,0.148069021759855,0.118145108448686,-0.403503202579749,0.0,-0.0316840207585812,0.123605770104114,0.112986536573206,0.0615849362437649,0.101348438385408,0.109074964512881,0.0104794250617126,-0.0012085871832241,0.0,0.0559752180470214,0.0,0.0838764772519489,0.0909537645553221,0.200247396279609,0.246736219070134,0.126452708095154,0.0248682279634268,0.16389898956153,0.118912618374235
mild,0.0317219085124548,0.352837571795342,0.275731628370922,0.424601779539919,0.42814194331114,0.651747622359774,-0.0789987453337723,-0.0268232843522303,0.193401261030192,-0.37976536239117,0.23726166507011,-0.462537101363988,0.572736623274596,-0.451094931780831,0.0004340775730804,-0.261749317185717,0.112332916775686,-0.237688677654296,-0.236561447324723,0.0972312488908195,-0.436125040794225,0.0157338571855833,0.539623476629527,0.0561318885388109,-0.0561713964718564,-0.460000674898239,-0.36525175745961,0.075130405829105,-0.338983918493755,0.188234056551703,0.145026029281192,0.171917305766197,0.0214606163051321,0.0403230649590919,-0.0313545168793636,-0.493090880951249,-0.0402247181152804,0.241561901815031,-0.400273518918666,-0.0276739649700913,-0.221662357830225,-0.0490697814878964,-0.0450635449938197
mild,-0.0181280110259855,0.0104889221700931,-0.0508668264706395,0.16114802653756,0.649034771674806,0.400945224637446,-0.229092149154377,-0.194991554652239,0.001150569778275,-0.564129370754535,0.349937609869875,-0.242527777675813,0.270325147301194,-0.562998095516679,-0.103694341519897,-0.0979066200572236,-0.0406353680679101,-0.280407024724049,-0.27396918242861,0.280234115010178,-0.278933802563034,0.0618902430224504,0.381279013161316,-0.0115471990886739,0.082206288518325,-0.251427858857026,-0.291668996946173,0.0611804731439256,-0.265097714433537,0.357343559649457,-0.0378186427390351,-0.0587839990673184,-0.148678870009971,0.0177554780196834,0.0549110828225833,-0.189390748773703,-0.0107440233383001,0.0878025372976054,-0.288617459612954,0.0002636931649608,-0.321483177295753,-0.291947697553521,-0.0586282683442516
mild,0.0,-0.0354828065907074,0.070080615422582,0.0839893992558503,-0.0724708474737229,0.0857283373057353,0.0221674401345336,0.221793767002622,0.0969860082598831,0.0391311138518451,0.111009379263654,-0.295226973775424,-0.0470319164649362,-0.0345548815516404,0.0,-0.178406474392821,0.181080286706014,0.0,-0.0724960545178837,-0.0710272462296264,-0.0247240818682916,0.228225728756864,-0.170370225434431,0.0,-0.139147943896448,0.0649144871385135,0.0,-0.0423890250429352,0.0,-0.0563013069947187,0.151544835763551,-0.178406101980464,-0.0924276400123802,0.105110239277224,0.085335934952404,-0.208419424238141,-0.0424356933857144,-0.009983423259729,0.120190594580555,0.175714044543258,0.0750266856551937,-0.0115961919579007,0.064828491087004
