group,CD273,CD47,CD3,CD45RA,CD7,CD49f,CD194,CD45RO,CD5,CD62L,CD161,CD27,CD95,CD278,CD58,CD11a,ITGB7,TCR,CD267,CD41,CD2,CD226,CD29,CD81,CD28,CD38,CD127,CD45,CD26,CD193,CD36,CD49d,CD305,CD99,CD150,CD82,CD101,CD360,CD224
healthy,-0.0680065409867287,-0.0323415373199151,-0.136900894067362,0.343782305736129,0.189501362235708,-0.15486030108362,-0.449111221393221,-0.589815805816494,-0.163669041698969,0.340716241267948,-0.139750518048446,-0.0945029069122872,-0.659838936342395,-0.255435575106507,-0.140411975352671,-0.293732470722183,0.0545499160403025,-0.090996330963192,-0.060197949855305,0.0616354563418248,-0.385854451032824,0.0267447775079428,-0.238661279020635,-0.0387293882492908,-0.419012099709046,0.0944583008032621,0.0797730888110209,-0.181613199166448,-0.105268555576017,-0.0500060770967659,0.0723523620602986,-0.291712319662386,0.160186559645601,-0.452427606566345,-0.189358788847476,-0.290844469907113,0.0522188880410178,0.0103197654158846,-0.434238891429597
healthy,0.0212146747132841,0.140841489344081,0.26306060066439,0.581878822417067,0.31738076555168,-0.156607266490527,-0.250985247483828,-0.639094437968195,0.0647160258609603,0.42850727456437,-0.165422875363622,0.139253361936996,-0.580781782566153,-0.167782748973383,-0.0969062630042445,-0.14197886604385,0.143354916255612,0.306230919515707,0.0761246231629881,0.0955468747267196,-0.170192567287874,-0.132690705555161,-0.104466878615842,0.0142110715694712,-0.306292171595918,0.213144277821824,-0.0441806928298324,-0.0630319440086698,-0.139294756098922,0.050965059567095,0.172747828139725,-0.102278600025968,0.303795438204346,-0.401644706823514,-0.168707458591355,-0.225886567784893,0.204035834513448,0.0354033044275377,-0.405999639223996
healthy,-0.0692050043655692,-0.0858423406856327,0.251693726087627,0.755421868811468,0.418414532536502,-0.35804659592768,-0.522359226962249,-0.826139276074151,0.0263272471719196,0.514193658244003,-0.224920111515402,0.286809966423095,-0.813118070542205,-0.0506787264745251,-0.535987652118522,-0.367754527194774,0.166046157548514,0.449362596343376,0.0023821027336773,-0.03816190568074,-0.316306150412284,-0.211654632811879,-0.398810776070684,-0.0029343660067451,-0.232242705211308,0.435769525955988,-0.0206173277347578,-0.065271873364931,0.0451523120155668,-0.0299597980367622,-0.071603107786795,-0.2591483347044,0.437918653868111,-0.648915732060724,-0.354750390567903,-0.366993642139891,0.0159476435429856,0.208358683806301,-0.426303713817152
healthy,-0.158573152737528,0.0806972737596888,-0.0297190104322047,0.299110743311602,0.176097210386205,0.0840814613835382,-0.265270380500991,-0.528577968074011,-0.278572409794599,0.164222797809852,-0.135058680470659,0.038302830390512,-0.53927487670961,-0.436523010517982,-0.0553742520978914,-0.204968024472306,-0.0746512445181584,0.0224390062608419,-0.0958055157568522,0.107497204098177,-0.263545840792654,0.0537834581774837,0.099279848695294,-0.0381343568864453,-0.293829389025665,0.0496730487046983,-0.106983295837187,-0.189588814874137,0.0186428512845615,-0.0188793883775171,0.140070975971484,-0.093491129468974,-0.0800061041166353,-0.311369954299401,-0.221809825967035,-0.18167680096953,-0.173333166565414,-0.0362464460356723,-0.224439580952909
healthy,-0.0074685373748286,0.0078924321628085,-0.0935169543521574,-0.208150733599219,-0.242023467626899,0.256607021808503,0.0741263786750316,0.186246312033632,-0.0462537006056433,-0.399651359495975,0.057525224033598,-0.122212745243295,0.0682672061840141,-0.221527020262556,0.22649838593307,0.0738652512230853,0.0161315325510964,-0.236359401095567,0.0694737139533209,0.108720994477382,0.0299129261096984,0.171152255380473,0.144429631964785,-0.0224107525190292,-0.0358430763011827,-0.0675315974570247,-0.0861548998876671,-0.0830849253475207,-0.206365576767223,0.0875125108190632,0.241394793046123,-0.0684715772624203,-0.238497964554931,0.0968030713874735,0.0127408878609045,0.0833531545939957,-0.122833338556036,0.0492517319892939,0.0108955329810807
healthy,-0.0239744974055808,0.0783591446057382,0.220213263897239,0.648934272442128,0.504987155361497,-0.217838431546334,-0.45252013413469,-0.615500630801439,-0.0375350186687785,0.263862480828785,-0.207474721612758,0.331884866882444,-0.704941645218113,-0.285672625343132,-0.368054791071831,-0.308549585498421,0.0844574524414027,0.367917176228751,0.0278376029815866,-0.0305238105120288,-0.164961745589628,-0.256087972733177,-0.35180063243632,0.107654507350069,-0.168104002733129,0.400674617512813,0.154799214405301,-0.032665415227534,0.140557241274216,-0.046459648875182,-0.0447539077289835,-0.255370267160475,0.437968513404078,-0.408933195393462,-0.288287788763978,-0.430231127660117,0.319486518251116,0.177497891665596,-0.401339997086865
healthy,0.0,-0.3872397660811,-0.525325696238591,-0.337422572078562,-0.319358844979986,0.177129663291942,0.296868161762521,0.172682467255983,-0.0321895511683876,-0.0263654308249577,0.073223034431563,-0.228504329951298,0.0453199157234385,0.068453439887379,0.0373388983525189,0.0175722733065551,-0.0018222734115654,-0.69917243640318,0.0,0.165266849652758,-0.0885687998941794,0.261415122178255,0.112016695057557,-0.0111531774299732,-0.0530039530411599,0.0587913876446745,-0.0889377651006962,-0.440419237206311,-0.0545388270588161,0.0,0.234359015597719,-0.0137367553092744,0.0043191965295901,0.193326985663235,0.0,0.320879707229496,-0.0902331063235998,-0.0734502628322102,0.0924346328553928
mild,0.033697477392216,0.161784102259584,0.222234276429815,0.537531604213306,0.273313818012818,-0.177142495997735,-0.44057273199795,-0.527815154849595,-0.0025048524708151,0.271933915175521,-0.0906860103883955,0.204336165409436,-0.635160597332417,-0.223513124669549,-0.231496687329938,-0.170824445508902,0.290461338003792,0.322340895341186,0.0496639026331978,-0.058360751716384,-0.109205578388014,-0.144833149442164,-0.244366690834782,0.301624726413901,-0.20429080788112,0.228087451442888,0.08616459623608,0.0501256479336782,0.120815617870976,0.0365710944729825,-0.0127533408967052,-0.103429698129199,0.377423698780933,-0.396730631542873,-0.172390691271333,-0.290824663851323,0.0302558094548063,0.163314079125285,-0.359332636106815
mild,-0.0097616363014264,0.0908784096439015,0.197826865593245,0.44213759590381,0.432734024461528,-0.228817858373086,-0.140407995019447,-0.51921815045867,-0.0177626829490358,-0.0152111068518829,-0.144920670983717,0.135942095904058,-0.579954760757307,-0.19192309207863,-0.248282843315531,-0.309954076495916,0.115452268436837,0.356328634213995,0.0665130675624781,-0.0032001259531875,-0.175094360638293,-0.234298261282621,-0.255953903060412,-0.0355340412001994,-0.175015923083298,0.357553051823555,0.10202926755023,-0.0155530518876134,0.0155715113582341,0.0847524422886591,0.0489806922613329,-0.258090956932432,0.0956519904476188,-0.278342750341815,-0.304588624665249,-0.31831953611408,0.0410934215994781,0.159272432703933,-0.241256605194962
mild,0.0,0.19724813568884,0.246804540468361,0.0726264698862473,0.0333639757123986,0.290364122580503,-0.19314565084581,-0.0708911165447643,0.0713035564595349,0.128108393794169,-0.0417636003018903,0.227650641778136,-0.0548180304042723,-0.0714600337912173,0.0,0.0088134317047564,0.0371139903438003,0.266845892272205,0.0,0.086311409785636,0.270210663123635,-0.0152218658678887,0.0,-0.0283397517511071,0.184739629882965,0.0996397014905056,-0.0110220164192725,0.190644049127047,0.199733275298071,-0.143733295050728,-0.0287816500255992,0.0202214863668363,0.0122504452709813,0.0750587426133583,0.0,-0.055498247442482,-0.157685759147177,-0.111507891294612,-0.135530493507965
