group,CD45RA,CD7,CD45RO,CD62L,CD95,CD244,TCR,CD38,CD99,CD3,CD45RA,CD7,CD45RO,CD62L,CLEC15A,CD27,CD95,TCR,CD81,CD305,CD99,CD45RA,CD45RO,CD62L,CD95,CD3,CD45RA,CD7,CD45RO,CD62L,CD27,CD95,CD58,TCR,CD2,CD81,CD38,CD26,CD99
moderate,0.330640645908131,0.445084960534139,-0.29570619779201,0.6250908708849,-0.420307543159516,-0.108346289937855,0.323369842699564,0.110267372430996,-0.226967076758895,-0.286593823810504,-0.309036839010632,-0.453395791786691,0.303204191561207,-0.0802147818169621,0.259052176913304,-0.366986896280233,0.442457928000038,-0.44140872201296,-0.142336471220738,-0.060091499640656,0.394282794072503,-0.336719185932629,0.31677924075044,-0.257114335105554,0.543248285979129,0.255897989980975,0.454178584122428,0.368773294471999,-0.423511705044113,0.33730092695306,0.289099350449284,-0.444131410770474,-0.195088951779168,0.418069201741539,-0.220998035500318,0.0543044440952309,0.0554961905826789,-0.0317794943460278,-0.258594490496218
moderate,0.630198493301723,0.504350701382706,-0.350943062947097,0.385076171085049,-0.313335367864965,0.092251690887724,0.471303493344917,0.379147735088855,-0.181292284488374,-0.149427779625836,-0.253903402714795,-0.0255691523760504,0.359615937030223,0.0341730320243014,0.167345821178235,-0.0926751522205557,0.426957982822649,-0.152015370487618,0.0215673200063191,0.175913372450372,0.309080733114567,-0.335806972528902,0.206017319198004,-0.290279788887264,0.229408617499635,0.378084430604696,0.47274096749813,0.494655384800565,-0.251967761746583,0.796741152479574,0.427559304069899,-0.154049069636614,-0.0864498826040996,0.479869034135142,0.0122111482355116,0.190625098710163,0.271750887321725,-0.0894188633874711,-0.0395806940768839
moderate,0.584964671647329,0.563280450145301,-0.672554586918167,0.667278542344963,-0.682422597652714,-0.152796490996777,0.352680550009367,0.114400628155787,-0.340590368314732,-0.185353767180622,-0.243036278613003,-0.195795492567427,0.204544511764988,0.39841220982396,0.321340850241701,-0.219261354840785,0.251520254325253,-0.151114863246452,-0.133370179415477,0.0162586549371297,0.284240829102348,-0.272996951147128,0.399832395899565,-0.670542938937181,0.424222694951389,0.302315464163774,0.494491858642649,0.597378831475833,-0.473135107063971,0.580259628901446,0.576558214716829,-0.442905553291253,-0.376047313042996,0.417624518805448,-0.083085550761586,0.140443673215636,0.0444335301898831,0.345767067276116,-0.126575464403426
moderate,0.0655750200744287,0.280480821094346,-0.332378052500946,0.332395104107589,-0.349856368253884,-0.163067171149374,-0.133786492248235,-0.130198828483362,-0.341769027219895,-0.122215666051254,-0.242575450171224,-0.351733163488258,0.321332100680382,-0.110227150368061,0.159126775310856,-0.167640210484326,0.355558221915392,-0.098078331463646,-0.167771164333898,-0.159610422677762,0.0905591131044376,-0.234395803941841,0.32090364234019,0.0493221208957357,0.476138359933707,0.181975351305075,0.104316433276347,0.320090196259642,-0.187724921542702,-0.173276010528927,0.26172546151671,-0.189822518452309,-0.0691324446181571,0.102052368015572,0.0526393333072604,0.216974284089329,-0.234169849548752,0.416302748909144,-0.0672316191764745
moderate,0.162377218764334,0.13977134672546,-0.169687584336418,0.545552028695531,-0.218725240018386,-0.0133359282198986,0.0260773998984041,-0.0179793348569542,-0.0958921127700426,-0.211951241091722,-0.297612556553184,-0.186335180446501,0.294901824140592,0.125835722297173,-0.0716504635941527,-0.116984799272538,0.33589810017615,-0.242443592647993,-0.129735951721803,-0.130411832458548,0.256090631668829,-0.330345330082347,0.331307323944274,-0.152152655562438,0.416888523948539,0.548678456695061,0.545737486387921,0.467389025095741,-0.104129752500823,-0.03802167908209,0.332987260562056,-0.32917007840622,-0.127030275368702,0.551180952590816,0.126014032875703,0.363739130549615,0.0877745786915511,0.273469662625893,-0.156287057560205
moderate,-0.300497646120471,-0.0584000151891109,0.0644759697377333,0.709712411793435,0.0350400337684044,-0.160941009554426,-0.185095396279004,-0.0576063459836424,0.114318006082028,-0.19893875012565,-0.235333689697105,-0.131342976877889,0.0593087186578748,-0.0629841286668027,0.0127964039051401,-0.165616502002792,0.0976205502764497,-0.147530020196152,-0.116694603665128,-0.0528929432212978,-0.0552640813143192,-0.463659633251482,0.20496669842694,0.0180894079111138,0.217334532452981,0.277489272733296,0.385114095608637,0.38656399892905,-0.0202827990858568,0.312892739087496,0.290220916576885,-0.0492044430869449,-0.0837515166878646,0.445436500207581,0.192588297639803,0.34200126247749,0.133712927726289,0.261163696746983,0.206355340353217
moderate,0.286006793289363,0.320055482287331,-0.0609524927570466,0.547944822266242,-0.312184609731219,-0.0804214688167277,0.292848203975376,-0.0241369931959921,0.0911038675898791,-0.233219557517122,-0.2867846661492,-0.0869970311855976,0.249347145549217,0.338533965853828,0.0134997238152575,0.0336763047921788,0.389901685415947,-0.230121238094202,-0.201738577397894,0.0308688636857267,0.217024156736605,-0.113467312815805,0.0754375962707394,0.0610551359223495,0.230259870082419,0.204404466513318,0.429635151414718,0.423769380261683,-0.159346389175893,0.314116235629072,0.231222983474905,-0.432777179507234,-0.215552406457172,0.350762141725952,0.0847655220076417,0.175830757861888,0.0405197592219545,0.210941271347119,0.0344011336974205
moderate,-0.322753595547788,-0.349941768105672,0.209569456252694,0.563427973017917,0.275548004288696,-0.0374801204802378,-0.372666068907554,-0.350000646855612,0.222946254125856,-0.406986710480032,-0.655356638645352,-0.576797965962611,0.62531035630141,0.0686418184047098,0.0751318525539444,-0.29496169181676,0.668046717374363,-0.504472593931172,-0.175150968442076,-0.438264454687806,0.567545029467179,-0.310156113753172,0.372652875435042,-0.170681308274377,0.427054316260595,0.0675014985750887,-0.282521468483719,-0.0178477368605137,0.261594129815512,-0.481110673878506,0.0635381142949157,0.153685378901194,-0.0099678355073373,-0.0579945577547203,0.230726696246287,-0.0212288507225775,-0.171978799611803,0.0909410873117633,0.234536155610905
moderate,0.389461758651392,0.256658182718854,-0.311266924038237,0.628046307102693,-0.333617697961717,-0.0774574060598178,0.333758855550001,-0.0174330550958487,0.0065594857291601,-0.384149423123757,-0.509237017957897,-0.37537811707626,0.277827642772733,0.0257407305157537,-0.167789317199599,-0.198987396664974,0.338261873935,-0.385028845162742,-0.178153164987259,-0.237850433313146,0.0139320628188147,0.0667764575588403,-0.0453493720712777,-0.265673193292106,-0.0036098113107158,0.191168712698659,0.450798404509629,0.254599749212917,-0.415639745086206,0.49119585236035,0.186943879239562,-0.40209725620721,0.0107038581744474,0.269488209722432,-0.114219508238292,0.10119986144549,-0.0963485043299928,0.0961834567845224,-0.0800137135993168
moderate,0.22070128748551,0.267855900929703,-0.282378209321196,0.0456457614978261,-0.312075857480465,-0.0308672574048249,0.142698326866648,-0.124875850119531,-0.14290322667372,-0.341099848773763,-0.75448458132173,-0.420788626874717,0.704022447713491,0.0760503711415997,0.0465053998481371,-0.252700856163611,0.709646865884395,-0.416415962044737,-0.359001302791149,-0.360807511240046,0.628423308590798,-0.243676414227598,0.386933367884952,-0.392812866745839,0.511413797731179,0.074821190563674,0.398516007865745,0.229855199085765,-0.523671172720548,0.257905057948122,0.109980731727324,-0.486914728872421,-0.158452964729516,0.15520652599994,-0.122881384383398,0.019179314020687,-0.0762931471223293,0.168376258975446,-0.314245469016847
moderate,-0.0542568099760198,-0.262220699222234,-0.174660024374832,0.0564382132266713,-0.19020264794399,-0.0384312246590129,-0.166026737994882,0.160001410304122,0.0078032505644921,0.121946683281931,0.0317361547748818,0.183073014713384,-0.0557066423370627,0.102706836977717,-0.203283888148784,0.236643622010154,0.106506262280728,0.0670575583541789,0.0949935798830222,-0.116828161518501,0.0537446193816774,-0.0187573240346701,0.213809594538438,-0.298118530256176,0.209427890938324,0.224823849545748,0.351001264365597,0.323916906944767,-0.0652074871741495,-0.011311445078279,0.253033813857025,-0.05238021834618,0.0383120417060594,0.263628438955082,0.146015115909414,0.149851012845165,0.0898078481140082,0.242562361247625,-0.0873294707045302
moderate,0.602275762480037,0.435405417089105,-0.593401887295923,0.404542998233541,-0.641657563662305,-0.141557436053318,0.237802986399244,0.162095276309989,-0.539037223165239,-0.344123425595507,-0.681574747521723,-0.591570007559119,0.461776746342902,-0.347620665622412,0.0272914276942379,-0.493220524949713,0.483071215453783,-0.439454045986999,-0.24884575305983,-0.247896696559505,0.321919760691172,-0.565136680060332,0.506472859583653,-0.356516599695042,0.533381196426266,0.133986625754015,0.140315474928237,0.291958874515558,-0.0469669087546429,0.611763873528179,0.331754658561863,-0.0780273059727628,-0.128948155933329,0.227776804745074,0.0489703924288442,0.043443627172338,-0.011809389178241,0.195667940957504,0.0155091177557198
moderate,0.478720751195811,0.222032624922986,-0.412628804493972,0.483173610246622,-0.6660636835592,-0.0855272349335489,0.207682975303862,0.165253662676397,-0.35999790753471,-0.312412047029415,-0.490072217916074,-0.371521195197861,0.386428257755331,-0.0373350476415955,0.129442082355102,-0.0989167020725571,0.635366569078049,-0.355876299230668,-0.219151730981282,-0.262824002466007,0.434943759984641,-0.102390349887006,0.0613620803368972,-0.344926889247917,0.164406257519511,0.302463307615571,0.49028786585648,0.378427448040653,-0.588963196294304,0.20650068978116,0.0867946288103955,-0.633465065824418,-0.283693163149854,0.451839793597177,-0.0991795883031474,0.218195303565006,0.194442988743586,0.230987631386399,-0.403232291533822
moderate,0.58659830532511,0.557160176114508,-0.594049979334411,-0.011342632520427,-0.652574137293137,0.0659515005091641,0.42786367748391,0.471332362886056,-0.558895846100954,-0.36744693733364,-0.466271084166938,-0.507936555721101,0.422895884505565,0.0695283476497716,0.0568924482676905,-0.342991640081256,0.485717815964582,-0.358357666379619,-0.239701093755506,-0.293062336542658,0.393772901262965,-0.360276144033303,0.346953447833844,-0.290375968549212,0.390092819135851,0.238893309634532,0.616503344010546,0.494475605455559,-0.621414109872125,0.324078569601013,0.2296336593599,-0.679875648938837,-0.328638750114011,0.416157823028305,-0.182156304931249,0.0744573686772748,0.394362916499194,0.209869148267465,-0.569142509268944
moderate,0.344971831581905,0.407513628694992,-0.419598670810868,0.399170662117269,-0.31223513207054,-0.230638199068895,0.296420494598067,0.30517075506309,-0.329565551341923,-0.239139007428239,-0.224602536720015,-0.283074000340141,0.288393714837229,0.184613361765054,0.234703946492864,-0.172410650536442,0.238312736371526,-0.222865392082994,0.0304713061648109,-0.0028887738172871,0.375074682840991,-0.078659740218796,0.0915294638414641,-0.322540404097597,0.173354946752096,0.284349576852569,0.692177988087605,0.53497581379806,-0.625619325863571,0.262086453107682,0.311202949937684,-0.611101404202043,-0.192490097895995,0.458454550767468,-0.259201714885405,0.079109642178595,0.458301460491663,0.111451785958629,-0.574128863374577
moderate,-0.0239146689233238,0.0234678449733218,-0.155175544944745,0.0136120897494361,-0.253857176102756,-0.115132848950583,0.0456696859611048,0.177480014211822,-0.309589714304605,-0.232968617866298,-0.351693558960014,0.0193270835181914,-0.117656778089024,0.0666207084852207,0.0569849301666629,0.210334649400576,0.026776802962698,-0.189240610075772,-0.214091178635792,-0.0241057212653685,0.0079994137496833,0.223579261156494,0.0044953361209619,-0.175517426480709,0.0461393299778014,0.314729953810971,0.400720391274104,0.370974101721779,-0.560758601581384,-0.0693693035307799,0.407130976298804,-0.360637287544095,0.0,0.436379154536903,-0.553558155805761,-0.0791594068508629,-0.0443578173394007,-0.0985650582250633,-0.506133449805545
severe,0.32986213140189,0.265272426122112,-0.378284067981017,0.234664635449988,-0.30925290834913,-0.0371101995253092,0.264553462118391,0.0633070674815647,-0.114500031855987,-0.0205708820172901,-0.234666856274877,-0.160460190123973,0.142114934390545,-0.172986680198775,0.104335267489868,-0.109321083526515,0.225475040109065,-0.200318328455981,-0.0667064841698468,-0.0662610330881448,0.099938488442014,-0.580179668330181,0.416254110598871,0.0028766394178283,0.542290319343979,0.258983951575919,0.489335058767591,0.420014468095973,-0.56321437484526,0.275390288113897,0.289924014510468,-0.465887220394403,-0.173377474108683,0.347852133095143,0.0874455157460366,0.223605373991364,0.0699623738009213,0.236367684546124,-0.206745421013232
severe,0.57512429668409,0.551718280754536,-0.606989401859765,0.39481405495756,-0.580041549545557,-0.0554190160368119,0.553506470482407,0.106035736968493,-0.480188093508287,-0.378697303049038,-0.478196630267119,-0.506491143249785,0.509812892255248,-0.124081465702406,0.25403187716727,-0.298772447248623,0.588721868358047,-0.373111731888673,-0.218572091207678,-0.201583884652158,0.399204203457164,0.201086302516884,-0.0548092762990562,0.0959298901810189,0.0043915180075423,0.307384014955832,0.436214274100205,0.516497357560955,-0.285957443412433,0.344872368629297,0.345656843004579,-0.277870155077305,-0.157416807143794,0.417186144124389,-0.0258968615170839,0.236252647289487,0.171895392146641,-0.0656421082614583,-0.0266058401791501
severe,0.720667606815994,0.405308662451709,-0.521027153881643,0.448318284791594,-0.483389453657501,0.0241109123241502,0.413549712121254,0.0960816437839667,-0.202272728821258,-0.237196711645,-0.579508526927044,-0.265844420367985,0.587881287208279,-0.0787345045213389,0.0252179389623915,-0.0811050545636477,0.626064557492543,-0.254444991046679,-0.114322833884224,-0.189307726462261,0.315401510038794,0.457900060183186,-0.383121912078922,0.205497796406252,-0.23920205570875,0.465957881981046,0.63990883863125,0.462236990475685,-0.507259980808313,0.339889559649008,0.368338437588693,-0.451077868022888,-0.0725274421113973,0.517748052365298,0.0755358726253001,0.195728344134187,0.0905847912585513,0.219254829687382,-0.197520508507451
severe,0.406890546801542,0.264241758687396,-0.373306118298381,0.260121512693509,-0.352355333046149,-0.0492861289171501,0.276149027929222,0.099435207573383,-0.371799814580791,-0.27081117291331,-0.446014755315215,-0.334448196665143,0.226880519761887,-0.171737296326287,-0.0899985623478208,-0.287714552110903,0.166937594137248,-0.3270289426935,-0.166741781464088,-0.256736463808303,0.165908275773964,-0.251053452705129,0.125463532454057,0.082463686165343,0.131818039329218,0.0579838333171136,0.162581781303663,0.0875915817787708,-0.175069501699697,-0.229030345039284,0.139416164003748,-0.197025083882918,0.0712522782351533,0.0058671234320611,0.0172656064492062,-0.0113986349689174,-0.0983165048760364,0.286219188789786,-0.127960067389762
severe,0.377415503387313,0.112638140828548,-0.361475180611716,0.545927682128999,-0.447075711177981,-0.0333859082315359,0.186733171346902,0.0530701443347788,-0.144483138049445,-0.419867898683495,-0.20001427895276,-0.336016952568442,0.106213298816721,0.398437662065992,-0.0410825293529161,-0.341034112392143,0.128836401780069,-0.250331741373923,-0.328205885856226,-0.136811705429573,-0.0764166506564497,-0.337217562432006,0.351858590205235,0.102388428786603,0.469272508237886,-0.004455719065667,0.293527334826149,0.16029681919095,-0.127732566645391,0.479043791148681,0.0869368192883266,-0.344164385627099,-0.228586488020344,0.188104239754516,-0.190638758391349,0.162838965356088,0.109703799967865,0.054293845375936,-0.061308555690718
severe,0.223859570820297,0.315901200432375,-0.211857739159507,0.124367679771973,-0.261862592788926,0.0872432988550638,0.237009883619921,0.0388947788058222,-0.0282487156961701,-0.642437034311523,-0.724459392361814,-0.666209175580689,0.486957136898819,-0.222608998187311,-0.0374213020167143,-0.688166146523822,0.565425007162807,-0.633749954077261,-0.632935211117657,-0.591799530091376,0.185855359304096,0.238598647191298,-0.494132646575645,-0.108046629695319,-0.43786588341518,0.627848077814992,0.636683259101079,0.622853860013359,-0.402002380018574,0.18783775910531,0.590600236016751,-0.509998969323665,-0.378558061727745,0.555650121235749,0.321236796042709,0.575046715077017,0.39071266186856,0.34375093828325,-0.152290803131897
severe,0.221675066547106,0.239777930482267,-0.0758359912605679,0.409553978980816,-0.0855090322259806,-0.0292956901737057,0.172537000847746,0.0595648284530244,0.0662589498926833,-0.299597945067363,-0.420113271624005,-0.369103625391567,0.329112052342202,-0.261274578374185,0.0063955801168284,-0.301325721031618,0.317184306338813,-0.325262179490399,-0.282971111126955,-0.230818770819076,0.196509922917296,-0.100022630733465,0.170561218282519,-0.11984274181244,0.0903502057189831,0.0223057263884321,0.109410409750152,0.0224564457679033,-0.228003992245144,0.0613881996514081,-0.107232656444978,-0.368322591814325,-0.175524915273479,0.0204026483124654,-0.120453486909652,0.136578819476249,-0.0205786790015757,-0.172105238494435,-0.148996372260045
severe,0.442307094909628,0.462207673744005,-0.392851187481449,0.190314465625239,-0.539620093105107,-0.0354140491960652,0.320546780561794,0.118257016262576,-0.186326949610364,0.367607163083826,0.482241430496033,0.199990836655926,-0.295660477478132,0.529111184584207,-0.0695695238352244,0.314156373897392,-0.307767649295259,0.528292051028332,0.252920932323139,0.265297709256772,-0.0747269964130134,-0.0928498712717836,0.124850288763045,-0.525514373394711,0.176528227473188,0.533909502557661,0.620057857046431,0.666737771021373,-0.417802951698179,0.198656581514646,0.556637051592987,-0.675432483019536,-0.470221679899171,0.610257482511309,0.110258523401428,0.487232897717052,0.206843641702823,0.293102086194024,-0.263071663235832
severe,0.379537597065828,0.506959183826152,-0.369249341530696,0.473731943857096,-0.494103564888461,0.139589292787744,0.0033505182459278,0.632217618065426,-0.186921337598223,-0.298326898326898,0.185022859026292,0.0219072346849125,-0.341824237297559,0.0477181448302657,-0.178611175786099,0.0139753616751918,-0.393432684377045,-0.360051845350857,-0.240755895947742,-0.31125522706553,-0.228822190567839,0.0167827426031283,0.129915828815739,-0.1339557559693,-0.0454379379605578,0.28005148005148,0.387928968367392,0.570103566153253,-0.157340933048876,0.0215594027847586,0.353783692777541,-0.387718931699371,-0.176097261670693,0.355154934068347,0.05997425997426,0.168946924813654,0.548046633411745,0.228107924283917,-0.0427171033521412
severe,-0.0431840931237287,-0.0880119837404762,0.0259442403867734,0.20773105170809,0.188217884597862,0.317808141769294,0.0835135048809216,0.398293534521559,-0.114148560348011,-0.22936002607326,-0.0581810794386637,-0.22076472502564,0.104289139265658,0.166758782233648,-0.117420274224987,-0.0980086198581734,0.303121836393148,-0.125218421352836,-0.228642740627787,-0.153634213736368,0.245138011870703,0.032607625050125,0.0704793124866543,-0.258154916197037,-0.129014851096384,0.507439514350452,0.147973906719092,0.392090760681359,-0.0420961305829104,0.30089771426403,0.472527707531169,-0.263958328668639,-0.0042087902857644,0.513219285253567,-0.0647492822422881,0.0532616937627148,-0.156177990867135,-0.130979931359906,-0.209657510152575
