group,CD3,CD8,CD45RA,CD7,CD194,CD4,CD45RO,CD20,CD5,CD62L,CD197,CD27,CD95,CD278,CD58,CD54,TCR,CD226,CD29,CD81,CD18,CD38,CD127,CD45,CD26,CD49d,CD305,CD99,CD82,CD101,CD224
moderate,-0.417367159082509,0.0871633532985662,-0.504479601914039,-0.611036444229217,0.190915148337688,-0.168072904838228,0.37682817370586,-0.0607857913308407,-0.0411631605565956,-0.375478311738428,-0.214851177490442,-0.488066337673978,0.406445298926546,0.105971464703093,0.135160402100915,0.0479080646340506,-0.533599984844078,0.368217392831143,0.0609815457981188,-0.266069957483158,0.0824610923883175,-0.183346694494069,-0.240628922976234,-0.190286787086324,-0.216898693887604,0.224638198974615,-0.335374107731659,0.235819683521285,0.0119592440489603,-0.0391147143179528,0.157599212625983
moderate,-0.466198284428961,-0.182760765784194,-0.736666975754744,-0.564153126383897,0.217249095923511,-0.203149019916565,0.480662337482377,-0.0101570804136248,-0.250670127907811,-0.56176527828285,-0.234320621931575,-0.378749985680146,0.447277801879647,-0.0959565273599547,0.11437922680443,0.0955572257927366,-0.498025541103804,0.160341795280102,0.152025493702695,-0.198820703017267,0.0855510357435776,-0.375596124549978,-0.0350801005610696,-0.230739195346343,0.041240189118319,0.137913810309846,-0.371286744175112,0.325361144749086,0.171811175280938,0.0645329615626316,0.235035295479123
moderate,0.100949277475118,0.0233520273542867,0.510862455876655,0.348409616147141,-0.205600575441987,-0.0715827154736095,-0.541681738778109,0.0507190880356291,-0.022848272211774,0.306710405135621,0.246289921386516,0.201500034619546,-0.45971643348354,-0.330887511479479,-0.198420001274781,-0.0892281358920344,0.227106315888538,0.0674470160828748,-0.0268942454055153,0.0219375365605097,-0.135661795445498,0.0190929319840596,0.0063773008073246,-0.069213926016846,0.0762238583692392,-0.0006946502358019,0.295048244228078,-0.270629931263074,-0.242328517854334,0.0210374471585535,-0.238357924246072
moderate,0.0008458999876138,0.0564847496196986,-0.091885458561719,-0.404825771768693,-0.0136184066396496,0.119368820570579,0.265139090679841,0.0788414929413252,0.0438993935520183,-0.238596199686505,-0.191823495501228,-0.443275583743669,0.203888553975704,0.309099557931204,0.0892597069543219,0.179260173235202,-0.0041753429675974,0.191441733691511,-0.0143761873746022,-0.0037895246787218,0.206896982772887,0.128129748535483,-0.0750233412593381,-0.0187503294233677,-0.357380592655077,0.380361112302524,0.119200991003135,0.246783488655314,0.0682258247230489,0.0732516258761554,0.0156208089699756
moderate,-0.0021973238456137,0.0002551909322928,-0.182515077806461,-0.184743972454198,-0.0017264940353947,0.052853148820761,0.0474966330803412,0.0788810812278834,0.0942426770790449,-0.511003361982078,-0.0368249192493871,-0.205048247592805,0.0234542969260365,-0.146721610993846,0.115984019210214,-0.134897336056836,-0.136291383053379,0.287843525134482,0.187174956844626,0.00314878052761,-0.0380221655278033,-0.0402499364584699,0.126304204420946,-0.0008091301187946,0.193546816441081,0.0406387925088033,-0.0747097759529515,0.0306629714730841,-0.0419366713477024,-0.0367981114195691,0.107818889183331
moderate,-0.281271956777445,-0.0022542299222232,-0.210976526326141,-0.219803279447958,-0.160447604408415,-0.241389305442055,-0.0337405538373332,-0.167879501974994,-0.211949632663916,-0.324517323779811,-0.236814432680573,-0.416622309936393,-0.0476178862829285,-0.0929394240442751,0.108386984192693,-0.159109959049096,-0.401428193789363,0.0451439305081635,0.0245925786116289,-0.155243591120965,-0.144324778632899,-0.0903278083062946,-0.198081279148624,-0.213188272264779,-0.164579550120971,-0.20444021527195,-0.330585565410667,-0.177903035917803,-0.0314234729146004,-0.167995233178921,-0.131664690390177
moderate,-0.297118566242482,-0.0656727985201783,-0.413000919938351,-0.340648785929758,0.0577963816716189,-0.246187376218543,0.169872318529236,-0.114952237248569,-0.204674238309731,-0.217768620425224,-0.231159807902309,-0.20268467026375,0.338870550853662,-0.0566924688136033,-0.0394963454924255,-0.0388687898142719,-0.377227457635605,0.0513741906453715,0.0082277768288423,-0.236397564311555,0.0352180880844413,-0.0815683257297756,-0.231467144216328,-0.0476763790118511,-0.179942773829388,0.0133631639916255,-0.132968766362901,-0.0243631231090063,0.0332920458897251,-0.147217252313266,0.0466421981926773
moderate,0.271495174629462,0.0344356310931255,0.0745425093369683,0.114717400817969,-0.144919789159734,0.24943848811742,-0.0058130788607426,0.0238642271155648,0.255916680602596,-0.698270260440025,0.0975733844279409,0.146101939685505,0.0086100941184171,-0.144224455501884,0.107771957011874,0.0461920508961059,0.166332861666452,0.0611803087223534,0.008240558787175,0.0362900506335216,-0.134621430303128,0.113647265442688,0.0876305058786877,0.297765331897571,-0.129266305436874,-0.1574742383447,0.0030348535200066,-0.0847710517214488,-0.342387580478011,-0.117108409477751,-0.0201278188425099
moderate,-0.229112007756856,0.101507788179165,-0.465237610614816,-0.272454814523531,0.258543210690103,-0.0615258272507427,0.541027263577025,-0.0946660029635213,-0.0107246893967934,-0.484838761467811,-0.132853035698076,-0.0710780484524575,0.453680304143479,0.114527138035398,0.0638257616368052,0.0511992248682294,-0.209750875361874,0.0853596934179,0.150346817142167,-0.137699838170423,0.217677593667472,-0.132165663104233,0.0490822452890187,0.0898834460321174,-0.0432347606646424,0.0916299271184224,-0.18793821452946,0.152300963755357,0.0666692120709834,-0.0936408431443546,0.231955375457219
moderate,0.226022485989462,0.176792507796576,0.304866459213293,0.233738026606016,-0.113350827464411,0.157588363364146,-0.217471858696074,0.0943905116714183,0.176046559266219,-0.338172488808894,0.128063474598281,0.095451538583358,-0.211759855578012,-0.125479659951927,-0.0138583323386237,-0.0560247482275524,0.199401723464624,-0.157935491670402,-0.225715904863778,0.276822738942092,-0.276470578615323,-0.179304095376752,-0.0415876717884926,0.166083424044363,0.0936847590082698,-0.522897030252732,0.131606957843075,-0.263938499552829,-0.190637624877398,0.0719960471674776,-0.0713925101970806
moderate,0.137616130697151,-0.135079506908655,0.111617944365821,0.002251302045888,-0.043395739426754,0.0567426704436709,-0.0806177368482395,0.143336792923642,0.0922903014705975,-0.217362495293676,0.175874036159305,0.0492295604427812,-0.212917618340307,0.251142934657447,-0.0498634781198329,-0.101269255704113,0.134645704745407,-0.0067779094615971,-0.0474954336191296,-0.0088865424782546,-0.188532871969736,0.403117237673879,-0.107385246895533,0.0624071158508609,-0.256050362054772,-0.190760425096596,0.103374085727769,-0.158387512734813,-0.299312618620934,-0.0844490866872797,-0.0761633658570272
moderate,-0.0076080192638067,0.270658981117196,0.412322539687645,0.0048736964355383,-0.204851568689877,-0.230120091484151,-0.4481705387824,0.0069863687721472,-0.144861299698645,-0.426426329324522,0.0738024330478301,-0.0662355297888637,-0.395266838461335,-0.435404515629024,0.134676562416402,-0.0854296534370088,-0.0098195858892965,0.0807930572215486,0.0826219490665753,-0.0366200044641499,-0.247223713287249,0.0539280333020083,-0.162968287306583,-0.118302524400606,0.0388771389936547,-0.156647482525906,0.1792405189612,-0.393915348171467,-0.410765535568115,0.0433862535246962,-0.153038214650496
moderate,-0.208676705205535,-0.0166788619045549,-0.456932789026692,-0.322482646571268,0.391274369106525,-0.0871257703263933,0.410018587982456,-0.069011663176905,-0.117860476900485,-0.166274067895518,-0.171904246820908,-0.0931645555808747,0.563031412729631,0.0982145212620338,0.237877903732042,0.145596903833593,-0.225482768378953,0.170297881516869,0.282162901147968,-0.424294090416832,0.121741112624317,-0.166981203764675,-0.232807840056452,-0.0548724785754646,-0.258137817746373,0.0873060725049993,-0.210750130186779,0.239083462128533,0.212549599601295,-0.0008498221891975,0.278129856241735
moderate,-0.397163653980568,0.029125236735357,-0.626925316035096,-0.618797506227342,0.283369746480445,-0.210568555179119,0.555358351592424,-0.0531861850408444,-0.177539343284525,-0.0846009943297484,-0.441090707899497,-0.411337065117142,0.648159195879407,-0.0173982517612257,0.256766816013423,0.234590480046939,-0.480752498374206,0.34455058751271,0.264079658049797,-0.242639763695295,0.241008155639209,-0.444118428666843,-0.227867893833319,-0.197432165283639,-0.201798724266045,0.30979718895379,-0.447649851696442,0.495281384523173,0.366059273647437,-0.310958983216807,0.304549347492537
moderate,-0.221189063362419,0.204690588732696,-0.219829706810815,-0.351510333382567,0.0417333908999214,-0.102526678889997,0.227390984176671,-0.0041375451831358,-0.120261919886841,-0.0515151174015376,-0.137025703581245,-0.177705809517616,0.164719199578429,-0.0310910377461498,0.147817521802901,0.194174856159311,-0.358662522046466,0.146815779371732,0.133654119651744,-0.187628963348524,0.052290076621535,-0.237503147661028,-0.262871776224609,-0.146189947928276,-0.0413960267501384,0.101388042105456,-0.122843402462141,0.226173271818574,0.0439601013971582,0.0710000453814921,0.18061237653194
moderate,-0.136470662372874,0.483930107062627,0.172456813524381,-0.0472639856118841,-0.0597139969700888,-0.369549355257235,-0.0074000148452758,0.0,-0.248120945814093,0.0833304212225092,0.0,-0.250922358540166,-0.0897890623947683,-0.113653841269715,0.0,0.166626785422098,-0.127233984219865,0.0697300177761631,0.0,0.0555176966010342,0.124276452349652,0.0251035999228476,-0.281364211059292,-0.0719031776803125,-0.187002432196793,-0.0978768731996306,-0.0342315256922457,-0.0806762580491319,-0.398500731613631,0.224793052274074,-0.170141544279985
severe,-0.308594983420823,0.0587552235492416,-0.622957427465517,-0.40209557744155,0.16055270793016,-0.13419790195584,0.624363914925785,-0.0020513639004053,0.004919578004508,-0.2128177602707,-0.284581061488116,-0.196811761070522,0.526439852632254,0.309929233911222,0.199926499924092,0.124087254069262,-0.391580662522708,0.0458983387740002,0.132911529575256,-0.185301269390885,0.0401847824348021,-0.195890384303278,-0.0277160968056045,-0.0870407974845721,-0.132075797277268,0.172160216707265,-0.314498803447032,0.275887615802638,0.212511041290336,0.0353940465783046,0.371711352384921
severe,-0.107071583258727,-0.147510992871194,0.0314207667255652,-0.226528943667041,0.10058441445862,-0.0685503698449834,-0.0757535448924475,-0.0350145472395508,-0.188644110153951,0.0747381997928017,-0.0825644731665807,-0.0597991247564824,0.167385471436062,-0.0434878503725455,0.0162032989566399,-0.0467162876550914,-0.0156484158628457,0.0939101897865343,-0.083941916682196,-0.214655503959065,-0.0329958463484618,-0.0412707226929589,-0.388109270915607,-0.227572183390551,-0.265115552780778,0.190980013402452,-0.125937855779439,0.0353258844764594,-0.0740945128161533,0.0764193598367498,0.0475321725035358
severe,-0.283349092721218,0.0392390412599465,-0.569918266176494,-0.299163701003613,0.232362320285583,-0.142637571831663,0.415736733666654,-0.0618994445828253,-0.0525882812257252,-0.416621474009253,-0.143606429419319,-0.0668908532123922,0.434393335277137,0.0577124929089654,0.0409423397838904,0.0531575346622165,-0.29644691276074,0.158019507357694,0.262623488488656,-0.149437950827631,0.0483197317238806,-0.0178808231053877,-0.147523635748875,-0.0857566792914504,-0.407627893572587,0.0555552191568697,-0.405457383422981,0.122948627147258,0.137491602037606,0.0207587789195125,0.313738317839002
severe,-0.0242371956814425,0.249911951362182,0.0745273117139507,-7.62371011527492e-05,-0.268227174409496,-0.0786138172961504,-0.129358086067352,-0.0770673266921953,-0.0256278469407171,-0.332479192793574,0.135364887652722,-0.0506680186869065,-0.228491655166929,-0.122943782248528,-0.0165160415965265,-0.13158763822755,0.058719934199616,-0.153964301342799,-0.181041370035158,0.0938880893735299,-0.120423360810999,0.0023093086565428,0.0320647678652432,-0.0157678924191344,0.0931064757032358,-0.0334693393830642,0.0458824120106862,-0.0708258122525001,-0.0930613997410992,-0.101302669214128,-0.0601481439310315
severe,-0.0828020953601602,0.198443206637498,0.329439283481134,0.0906225340206246,-0.0168613303914003,-0.303806840550458,-0.40182548374591,-0.080195351672939,-0.253750409460507,0.308313500143954,0.0608702821202115,-0.103719482315846,-0.248347215612906,-0.0521014669305048,0.0008511490541166,-0.131272432055189,-0.0074330230688394,-0.0653638624613839,-0.116483799197471,-0.145755801676405,-0.282487512857573,0.249031811793965,-0.43070906520189,-0.233785405376268,-0.338333334486687,-0.022324306971072,0.0928739665780208,-0.347920036583808,-0.0960072224665606,0.0461993444545211,-0.370271680055029
severe,-0.668841465042692,-0.065829620641765,-0.730200303323999,-0.717329219941628,0.462525607765187,-0.501983879312775,0.484207207708822,-0.206908703148973,-0.472190256016075,-0.244043302968398,-0.302038519493352,-0.779771025159631,0.570875644698239,-0.181400427234786,0.216760309578659,0.212049736221007,-0.697266418926993,0.323267902569402,0.210434754091774,-0.693835618352681,0.0044928746360171,-0.455201729940982,-0.404706678255164,-0.543753494298791,-0.374484680083804,-0.0052631582901998,-0.649292312748158,0.210764589710709,0.480999254467114,-0.0236484251607104,0.360097983249349
severe,-0.166070002130986,0.0320837025019841,-0.423248880810296,-0.138115360462101,0.0335707210551625,-0.110013767177868,0.165686603642347,-0.0336766156964764,-0.0959565188765869,-0.309820471382088,-0.180632150157612,-0.0790596542213277,0.279679114054905,0.070773885395791,0.140317520290368,0.13606556538555,-0.179220689749775,-0.0250074717281189,0.057273904220084,-0.0950261042468078,-0.12077973523807,-0.0805094602512255,-0.187645283029805,-0.05786478441206,-0.0069605717831593,-0.0079640448661941,-0.121797230499104,0.0883331857417368,0.0117619166562122,-0.239975657407649,0.0211625290014045
severe,-0.46869341862184,0.15081775947874,-0.435568172128512,-0.300828909630207,0.417132242552185,-0.270027553212782,0.241074587573812,0.0405390784607702,-0.176949954240125,-0.337397075951485,-0.130419232259723,-0.41333002272483,0.320728000124061,-0.267499967007915,0.386527833476613,0.28182277048507,-0.59028249775144,0.360817710580185,-0.021635135376036,-0.330014061466516,0.163133560369507,-0.271572933280292,0.0936925148992784,-0.268847576555947,0.0685742759616367,0.0155900936350011,0.0260996895526487,0.0716869326924593,0.101796054816903,-0.0352869589678531,0.230080463468262
severe,0.171943371943372,-0.0029171848919191,0.130135036906224,0.172165091406136,-0.169905739131576,0.124066924066924,-0.092736434932671,-0.481649436291003,0.144916344916345,0.239165641558922,-0.0369198626310185,0.172621596988017,-0.0536004417858077,0.0775773840018667,-0.0085901103253996,-0.174982048033708,0.160051679286243,-0.0701956458740191,0.16329028163207,0.172863777784605,-0.0993104632072072,-0.15765359030372,0.246138010217855,0.0274148916199325,-0.139499749845204,-0.155817098600623,0.464496507527134,-0.229638440950364,0.147100596766688,-0.27919006695957,-0.0603458690480607
severe,-0.192197619791221,0.134500722643808,-0.312112959516512,-0.235208771496414,0.247942331065925,-0.228289637475829,0.270350569802385,0.0324209558974829,-0.435448151949036,-0.228421225056348,0.0,-0.294998936894504,0.476691019720178,0.333690299030996,0.0009456459186369,0.178993486787016,-0.100029020415131,0.0972251077413393,0.0420271650522926,0.0928353885224293,0.0,0.0482411131980449,-0.171802675571639,-0.147170148090766,-0.0219656934902809,0.390774699372539,-0.0087996856361222,0.228882466660094,-0.130974564072692,-0.182122595918057,0.142292021314228
