group,CD47,CD52,CD3,CD8,CD45RA,CD7,CD194,CD45RO,CD62L,CD197,CLEC15A,CD27,CD95,CD57,CD278,CD11a,CD244,TCR,CD2,CD38,CD127,CD45,CD26,CD49d,CD305,CD99,CD150,CD82,CD360,CD224
moderate,-0.167852909015276,0.0009312312524444,-0.260923837810677,0.132130776409733,-0.511248485454453,-0.57745332316307,0.173748521944172,0.402977763950071,-0.372623629871176,-0.149010135392938,0.298896239705431,-0.329986109939567,0.531599405604352,0.224416949404155,0.111186832782369,0.407688692003214,0.198053563423959,-0.448410066737605,0.274078236941085,-0.11542636242297,-0.298268144823165,-0.0374099400807549,-0.414803181838728,0.341470261931879,-0.0787359168042135,0.386150301114211,0.0481146081627569,0.0613957995059111,-0.049510449959671,0.188207885233075
moderate,-0.0534855149102913,-0.20260736295865,-0.117426385726657,-0.0359832909121386,0.0442874481949818,-0.0711850106442511,-0.134079205894618,-0.124386998353407,0.167041634649896,-0.143174216399048,-0.123079546849528,-0.0286773011996759,-0.0720895526094286,-0.0099815681027743,-0.0639638390095352,-0.104607999625941,-0.0323714723214798,-0.0237873902541345,-0.254422437194093,0.0291939631561991,-0.283758921018817,-0.117246758139166,-0.211426416126568,-0.126969870654857,-0.009499679563279,-0.157621977103383,-0.053808907650854,-0.20008394385046,-0.0669791957282652,-0.034475274281305
moderate,-0.175766155514108,-0.0229686044960772,-0.190543110913871,0.086684534048899,-0.266980495101885,-0.39592746215881,0.192388815137087,0.340012516253236,-0.308059378786214,-0.179989461945822,0.242347594998008,-0.362613471325029,0.345381427763294,0.286073710736337,0.252673744955008,0.175176899716919,0.186207675822436,-0.238369469400471,0.0695514705330903,0.0310980380477066,-0.306544587055881,-0.0158435379343217,-0.382848016736307,0.166748551007501,-0.0664154984403229,0.121922974449545,0.201371653083053,0.0505413252009727,-0.10274203110026,0.192249123354404
moderate,-0.0300010614657106,0.196269011903919,0.18281431069154,0.156142617008792,0.130064629498444,-0.250725420336536,0.114870513825237,0.304075763805455,-0.0396944780593378,-0.0934270964825541,0.465902354592074,-0.261517632402186,0.252534753576466,0.585603422289497,0.265907816007538,0.488027046293959,0.208509920454126,0.231220309406482,0.358544188287046,0.164256258824976,-0.0588847535029819,0.172509430042274,-0.453661412477404,0.297886583054802,0.136450919984972,0.473574332216271,0.119645746050124,0.0368358662582269,0.103649751241611,0.0289939186589425
moderate,-0.126283842727421,0.0141822633671951,-0.062158707423887,-0.0035975959221382,-0.169608319584415,-0.139367929486118,0.0464996278255862,0.0945926860451685,-0.0741412239682425,-0.0620927862831552,-0.0256623279600555,-0.113203673955432,0.178892820399221,-0.0094302179644747,0.126546291428113,0.0549714471452306,0.0524208209364057,-0.117408274102514,0.0016748411298694,0.148409754576438,-0.137735890760897,0.0453332350690711,-0.228716163868161,-0.0224051058500499,-0.0398263922749606,0.0245175050472761,0.0507905019623821,0.0740669561165539,-0.008052272774568,0.0754201532797865
moderate,-0.175958875062386,-0.171227225574559,-0.241353184492966,-0.0853674910517346,-0.353713970178778,-0.315945793830368,-0.0405046596992372,0.0686843344535112,-0.267959650843084,-0.191223730288237,-0.0280338498656017,-0.251380776759147,0.0872141903533144,-0.111454846304725,-0.113091370261939,-0.0900759087199067,-0.0203443652621859,-0.337191758964996,-0.163933850317681,-0.109347027850168,-0.162349486148506,-0.192149803602482,-0.192797153195292,-0.0991297326268323,-0.182264145061075,-0.140527175670134,-0.0411574895071753,0.0183717281413438,-0.0892518738128767,-0.0570929486997536
moderate,0.0939124354151336,0.0762560882066477,0.0842490557135207,-0.0388241295474003,0.341819306775849,0.0663343167245249,-0.16622799288805,-0.293555521379043,-0.198314299008053,0.0393885478554183,-0.0491876507725181,-0.0881918373039051,-0.341693045097413,-0.0202294607606925,-0.31272437849698,-0.071158463516729,-0.0062320092682698,0.121590538154957,-0.128679915113399,0.139853779064508,0.0484936782967803,0.0109189750901267,0.157329708344315,-0.220379957394256,0.109452623987503,-0.352197465734191,-0.0403158063171169,-0.108929325216933,-0.0063191658781332,-0.0273406492955105
moderate,0.324349353371892,0.226925179872331,0.424404914509527,0.035592537448681,0.438163649923801,0.404795095812037,-0.211918060158819,-0.454110883481917,-0.491152095766328,0.26842315226318,-0.0592487192935023,0.237173913753472,-0.448103402888877,0.0475252094437793,-0.0673044015698201,-0.162851909506526,0.0271186812170012,0.448780141111003,-0.0200593310764662,0.362512239362504,-0.112603941016381,0.249918268275364,-0.257428362255396,-0.469721456007906,0.266083760115507,-0.482839480570055,-0.114228417667026,-0.577558519401489,0.170640730998399,-0.324761588948495
moderate,-0.0843793274139532,-0.0947642497872824,-0.207490362887697,-0.0287751374857732,-0.106210038375007,-0.138631760716508,-0.0383522936785269,0.0659511489186042,0.109029137655224,-0.0986681428273625,-0.114255435920951,-0.150150399155435,0.0266041440290697,-0.179818190706138,-0.102649184945416,0.0284084866113523,0.0105743091425848,-0.167595461182383,-0.15759941400081,-0.0611427565185406,-0.197600391006077,-0.118601907948757,-0.116883206683334,0.0061593030312031,-0.102685503768994,-0.148804357331228,-0.0222998749349685,-0.0056046722460336,-0.0904625547437272,-0.0059032762460832
moderate,-0.134219400691152,0.0155240307620957,-0.204013000111057,-0.0463419348685064,-0.499349679552681,-0.361029732633182,0.441547909301658,0.51334389618977,-0.111269720034774,-0.164009637565724,0.0279562299671055,-0.213184060560857,0.484803731604571,0.0447156095847203,0.327475505272298,0.169478142185405,-0.0342804916563084,-0.250335089959826,0.0022754855088375,-0.02197753095421,-0.12215657522395,-0.0702763397491457,-0.351932654626168,-0.0709890751261277,-0.204141661611072,0.324252096470409,0.172622560602161,0.212652490955981,-0.184731423711904,0.288975269469394
moderate,-0.0067374137525025,0.214140067340453,0.203826386515092,-0.113049053680882,-0.0048743897109225,-0.0581065594273003,0.0278945688648405,0.176972935738882,-0.140819490962389,-0.0325889481397218,-0.111386149504603,0.0187128016504183,0.175454028799941,0.0898312802607987,0.447612301539414,0.267030214171221,-0.0136143427311559,0.234359347981493,0.171384817526397,0.260582701639099,-0.024491915551919,0.241501863715428,-0.119050136699515,0.213658126699408,0.313942878569349,0.258034908564255,0.152341520042612,-0.0006626314160879,0.0199769116033666,0.0046293921637948
moderate,-0.0233038141795861,0.0103919545951423,0.152618837749264,-0.0150593874092733,0.389978309786,0.127318246402788,-0.113000566457845,-0.219046661967805,0.172716348747367,0.20606298618953,0.0359182307296245,0.227755303068092,-0.244336343726916,0.0495946811056415,0.0381994108432289,0.0315250039492337,0.0238607044456436,0.218172554523859,-0.132125213782407,0.145019294204698,-0.210121417192141,0.0570705437058003,0.0341088245950367,-0.171359617703606,0.326573683090974,-0.262594843768128,-0.0387593203730403,-0.219861501978308,0.122832916976861,-0.145765589431771
moderate,-0.121888030488067,-0.0955986769248352,0.0930626977146131,0.0065734285219111,0.411203265164373,0.282320740837739,-0.316176783848421,-0.4855910911693,0.428144131924814,0.0638621564584002,-0.122220519542309,0.0479147587504503,-0.494244714230989,0.0159266275514949,-0.0740744105148954,-0.202792393658584,-0.0375077308554784,0.262718798600428,-0.191130003134471,0.184323499228573,0.107783401449883,-0.104146548442596,0.0617259306540586,-0.0909082210602456,0.283290450444934,-0.41539672652803,-0.189090791014081,-0.160226314674802,0.0810418391913848,-0.28884100967643
moderate,0.134170829141264,0.173151917401315,0.371915096092364,0.0365405669361273,0.486201078550357,0.459587141094142,-0.30967164938543,-0.436236060291952,0.346153072481233,0.299361094745111,-0.0558925940623813,0.435786448219521,-0.477718844818092,-0.0487498816911073,0.107819294059898,0.0126312559261813,-0.009205144590057,0.506383114201714,-0.0313568020963881,0.206296946517467,0.0229694262246769,0.186829125232611,-0.171406707637806,-0.0786029151023504,0.41984909665729,-0.320303440667747,-0.228521412212578,-0.340126650285803,0.0694348319127577,-0.318762761691499
moderate,0.0755803680838719,0.183530990805538,0.252071898288768,-0.0435244828052786,-0.0208490957974079,0.138608971516769,-0.0208971678819739,0.0802951548143778,-0.380580694620697,-0.0846512257660427,0.0435706787208762,-0.0474996536100104,0.0133892053433499,0.0180272846420299,-0.129690648676377,0.0371412917402153,0.0652811516142385,0.147687768952809,0.252053970214623,-0.0172805723378541,0.133811527643315,0.197419058618246,-0.14713440742872,-0.275453422282174,0.0145521603285695,0.0069185625148037,0.112206571997876,-0.0563947277675158,0.0460055778336878,-0.0890088478898302
moderate,-0.192079355534414,0.115740841153217,-0.290181376114394,0.411280465597273,-0.357909964063058,-0.156777065426469,0.286621733782935,0.359730628202827,-0.194815763123339,0.0,0.1028096464188,-0.101637366114944,0.362336392448752,0.0539361811934581,0.176400674061652,0.163028955011279,-0.0124382718738457,-0.301665244819372,0.545888891500659,0.021862067117276,0.339470310932112,0.0901455622718749,0.164455882662323,0.120570853345408,-0.0159420104298585,0.451904865897808,0.0,0.447589661530554,-0.0573483209887966,0.325322124925794
severe,0.117508778014782,0.0393452846811619,-0.063224204175739,0.140448594618567,-0.118628423038287,-0.0032875929532775,0.166276514519963,0.113507012344473,0.0019507567851249,-0.113302319168047,0.0434974871450111,-0.0768793038788893,0.122732994189376,0.157982339041187,0.0245761684154413,-0.0773859601020106,0.0433841205002969,-0.214801837504918,-0.0605219563156148,-0.204014627346238,0.0498257736075381,-0.0033374187273854,0.0119943323400329,-0.0330823814926423,0.0460370265170107,0.0776705448536652,0.111938225674575,0.0184368097563343,0.0257780254473489,0.141707302523074
severe,-0.260205132267299,-0.0035754173420387,-0.366068024536063,0.0555776979655357,-0.478031831172758,-0.543601996174557,0.211405807408594,0.471353124180951,-0.343629383529059,-0.260771917058306,0.162643977047566,-0.415283341728495,0.536410552442011,0.0694986685953564,0.0831223207655073,0.220528853133655,0.0456735111466195,-0.43865421213187,0.165190769647428,-0.0824507296074355,0.0741838606283644,-0.0555123309459307,0.0212991180910122,0.374610730143996,-0.269433116627974,0.351492779689987,0.135699605690959,0.156887102471168,-0.026227900175066,0.209594928573567
severe,-0.102787893767391,-0.240752080796395,-0.294549171569445,0.0772713620024626,-0.0628764049721765,-0.164300132207047,0.102076846174911,-0.013960871363914,-0.0029788251432797,-0.0786522095345804,-0.0043038437697509,-0.264078970152712,0.101973337398426,0.0284978485980309,-0.178905728255332,-0.0325318573025741,0.152828214188127,-0.272717877289537,-0.0660291377234918,-0.0882375739820564,-0.0889152831205025,-0.167626573885293,-0.0584271535901008,-0.0862427781073368,-0.0319011046133654,0.180282333664232,-0.0663166272725839,0.153545566774287,-0.075619010512724,0.0425396062110685
severe,-0.0920634876171199,-0.316309643403909,-0.151843697588571,-0.112596746721011,-0.134796457388487,-0.156314701360679,-0.06650794735661,-0.0120369125270002,-0.0963753912791726,-0.0318737764011716,0.139107940385949,-0.299000256042083,-0.16367889228583,0.0949272515308937,-0.0450546270028301,0.0455606556059651,0.0682463217401006,-0.164922691151166,-0.132178083178047,0.0862610359088032,-0.21484055780751,-0.143965991334893,-0.308388026595441,0.0482477743275863,-0.0246445004923738,-0.120107025889424,-0.0796311114680662,-0.0374757473867967,-0.092037958561394,0.0738827556007555
severe,0.100035183498618,0.253434634973016,0.308131721502949,-0.057589877064007,0.219897980216272,0.339260532039292,0.0253072698947866,-0.132341234606479,0.208812251861895,0.201467190011361,-0.115938615070276,0.215590712103655,0.0118711887950014,0.124728974790017,0.183786398253746,-0.0022037313704623,-0.004397502839417,0.327654118928246,0.0669354939026666,0.204578262509101,-0.10885530772095,0.233750409460507,-0.0720852233210104,-0.292235011110246,0.208224623206299,-0.142252502356683,-0.0255137006907876,-0.164214680591236,0.106242065966101,-0.131104167323428
severe,-0.3830964160656,-0.155450685795068,-0.13589375897386,0.0635804722737521,0.0595612241669481,-0.0886306655322665,0.160627654209204,-0.108735394534645,0.0952582090867409,0.0751134719956561,-0.132311154686699,-0.149527131778965,-0.0170312821349544,-0.0354909202308138,0.128724613767261,-0.0266221423452532,0.0729382117891915,-0.106700552948251,-0.175637225816709,0.0542556951858214,-0.310211058999653,-0.11566401229975,-0.40526769965251,-0.35318474872139,-0.0658418367307037,-0.118552415765529,0.0230917013713429,-0.016232912527862,0.0787708867354813,-0.0428167117436596
severe,0.0476195445303189,0.252826559681054,0.0634963341003279,0.0209537652906496,-0.228574111384436,-0.0658749450894153,0.172995364399849,0.431645862886834,0.156986387771348,0.0239530503537582,0.0632162448516728,-0.0049444862266962,0.362873273658551,-0.014267084413451,0.380638216964655,0.325327298115536,-0.0364067634975662,0.111748442181526,0.164226846571698,-0.0208732427572555,0.155361352186629,0.165093953340096,0.116092643511381,0.202767028648535,0.0593273549876463,0.29773225608504,0.144951406716426,0.116197328002017,-0.104681159417018,0.190571674373496
severe,-0.359998014614774,-0.271207987347859,-0.217624509772217,0.0934013320357904,-0.0816031211780654,-0.442908873115405,0.135790008102484,0.119632588723077,-0.0461679221799949,-0.0689720341541673,-0.0395793407017469,-0.269860468877357,0.288444893053377,0.0672285025927322,0.0807962252080349,-0.0987059168482946,0.0704953580320549,-0.213801964661081,-0.103924899260322,0.132015293018383,-0.536246857340539,-0.168288403744062,-0.311682150048797,0.240902747956067,-0.184530210561493,-0.061215946385223,0.245705077811608,-0.107613347995496,-0.0108757874568269,0.0382587715746694
severe,-0.368878306961158,-0.146975546975547,-0.0105534105534106,0.008103291366442,0.570888375434282,0.421134370295848,-0.708624108550487,-0.668522257311892,0.396405552535761,0.430100621932293,-0.101497138737494,0.314833842182793,-0.730272008899025,0.0784398604271585,-0.155670232349261,-0.113027810131421,-0.274883530412788,0.0319587894226959,-0.285456885456886,0.572629905120121,-0.350411958061194,-0.0826308000938812,-0.0185999666460272,-0.282896356680996,0.123186382862653,-0.508796071773911,-0.648183827377822,-0.468451744030725,0.451517673978818,-0.450731491037984
severe,-0.40122025039893,-0.431043428660393,-0.347593633361394,0.0749256928300725,-0.10908847344411,-0.199841035145994,0.174805672497356,0.117014316630451,-0.0206967552389369,0.0,0.13704012266479,-0.30771698941932,0.322021734186633,0.26422014719037,0.255684119722939,0.218837097421334,0.285257264246127,-0.274687436657473,-0.0946531555338235,0.249370770977097,-0.364928566845088,-0.155378449273346,-0.0495014575286449,0.0765376944827379,-0.0687816619200625,0.120715410382454,0.0,-0.106389558223213,0.206567109467823,0.0250100208923431
