group,CD47,CD52,CD3,CD11c,HLA-ABC,CD45RA,CD7,CD49f,CD194,CD4,CD44,CD45RO,CD5,CD62L,CD197,CD27,CD95,CD278,CD58,CD54,CD62,TCR,CD226,CD29,CD81,CD28,CD38,CD127,CD45,CD26,CD49d,CD305,CD99,CD82,CD224
healthy,-0.077584588926365,-0.375011273519437,-0.124963923760081,0.0467173185454466,-0.050469850770539,0.327494550612152,0.154968927933751,0.178829842898627,-0.614953657153358,-0.289205720309552,-0.25170920892283,-0.629598651726262,-0.234320170878927,0.221000593762899,-0.136625063908534,0.0587630623642876,-0.702160749107978,-0.505008170784801,-0.286839992367742,-0.217608613937488,0.428239937948222,-0.10026003295597,0.166068209565904,-0.132051069285518,-0.135772668923674,-0.460010396927052,0.0075461607038505,0.234482967213453,-0.231418013231278,0.0763716796590977,-0.0968042869167717,0.128848355430495,-0.474814031612386,-0.270466953095573,-0.33576197302733
healthy,0.161710609828455,-0.0059213454368622,0.500203761701187,-0.0535293913062247,-0.0895989374779041,0.786605939108247,0.592988230183038,-0.421243033175704,-0.271632288826107,0.184619328266123,-0.156515929009469,-0.745434090520745,0.211332393474209,0.661759826748981,0.226198673895253,0.33702239449789,-0.643823667468055,0.0117507944448662,-0.23095602291607,-0.259730987732704,-0.0681551367842813,0.646843857980006,-0.390459580097309,-0.31705666053604,0.141717004633522,-0.18308051735261,0.315458718506488,-0.0224236590089739,0.0874832720147105,-0.257447670006418,-0.230141923834778,0.435288083157283,-0.453098221194969,-0.253410300578746,-0.535814816791754
healthy,0.146515052354681,0.196670409121522,0.317653962807003,-0.14785227108669,-0.164659466070537,0.420567266902005,0.475314126100726,-0.301511952751113,-0.345002895759393,0.164882459264372,0.0591362301364993,-0.419680705680684,0.104149618436828,0.214350713472145,0.285092297528559,0.393989869218817,-0.449506742008131,0.159566881953787,-0.418211557782954,-0.294643794842489,-0.251682107027056,0.484041513152843,-0.356389625717859,-0.289650298461821,0.174324834534603,0.0724736345682438,0.219713462696929,0.270307447694501,0.17740703182401,0.262662644834807,-0.0565874975148243,0.374848774897252,-0.291564222267637,-0.171880892560503,-0.223555257818258
healthy,0.102605414002209,0.013367929947661,0.227296623093327,0.050858334399706,0.0326224610322293,0.427239151702129,0.320160621832562,-0.0096063103729333,-0.369006476582052,0.172434200892946,-0.0745282633225847,-0.336150912656912,0.0427159839123748,0.129325987302508,0.106601630652992,0.379382333549678,-0.487040748606752,-0.220588652753015,-0.0850553056440927,-0.0984184944557409,0.0542345141048869,0.225295211087525,-0.0516257927031257,-0.0338505988403829,0.23429055974364,-0.0726849173336999,0.122468799536476,0.203908458384541,0.065233021077348,0.31764708866544,-0.0214608904352819,0.265293699764597,-0.21719842084619,-0.140730765716908,-0.157998551430556
healthy,0.336877671959219,0.293301775274102,0.545268931064322,0.1556862568593,0.0712326297544226,0.563637492366335,0.562568756010724,-0.207388491923098,-0.359108619513714,0.307391063965023,-0.060665631164434,-0.448108477014728,0.299637785724334,-0.135494450057699,0.282210302641288,0.324713479067331,-0.497644909123055,0.101707586677435,-0.294111211615282,-0.197407343324807,0.017558992537275,0.555494526745373,-0.280857594795296,-0.207473099843489,0.416483472753725,-0.0009340584354887,0.445808817105048,0.064448014151708,0.300340991855741,0.0458762560116924,-0.103393110461167,0.521148433752518,-0.398546677617968,-0.279539780777112,-0.370654237317606
healthy,0.286658074994215,0.0773250420610873,0.298299260626295,0.14453024287838,-0.176367420806187,0.583204765212177,0.517922619227952,-0.0224175076466555,-0.409366475122441,0.114236992769409,-0.118422053533583,-0.656449212071291,0.0106892958254363,-0.0868585972604566,0.167042895722906,0.341860091757949,-0.685188360397504,-0.337124804494733,-0.292144202003191,-0.302417833125522,0.0964004253393965,0.38592395864602,-0.182395350955683,-0.165696685552223,0.273650198823242,-0.15980389247678,0.394769723520057,0.152785499935795,0.044457917720825,0.191688843604003,-0.273805837684922,0.334318709220994,-0.27847548189521,-0.383769745696315,-0.29209545376344
healthy,0.381277940162166,0.214475183002731,0.251313336022525,0.0,0.0,0.217053981076782,0.340851025952921,0.0165616783256069,-0.249701415292883,0.0804549688285172,0.0,-0.133670142090672,0.0681703504820678,-0.219108878058551,0.0441277889620677,0.185083447770696,-0.166298431210002,-0.128545898247811,-0.0004849207578249,-0.232844082094767,0.0862560212620623,0.338761011679145,-0.0359331561376383,-0.110077012026257,0.0577055701811655,-0.0182369525407947,0.0400828621263076,0.123517320221889,0.222631732699236,0.0936013512146376,0.0120085660248313,0.0370933666164705,-0.187187461088408,-0.286390668108704,-0.134608733664612
mild,0.258391732737335,0.150446027233606,0.37547726389031,0.0694043115592403,-0.277773112540265,0.633147800134091,0.582397177241062,-0.203754385516796,-0.424029660129075,0.112332855268633,-0.219222129367551,-0.600469646777488,0.146036233573599,0.303079797023769,0.262638596792585,0.57450991135822,-0.752804364168027,-0.132063910905471,-0.368054406430212,-0.396981299234549,-0.0321892630346586,0.55049612851383,-0.450128513323211,-0.432999076424997,0.247541588637671,0.0474100687855438,0.292106292238099,0.269252682948752,0.070476358344576,0.331697043828714,-0.321238591128642,0.497521485919009,-0.565605919682843,-0.20575050293243,-0.356013848306026
mild,0.325239883836488,0.302417050003005,0.342741369034803,0.0692487007062628,-0.0825072689716591,0.547375399326331,0.477839448144435,-0.122484692637419,-0.0739622554487267,0.217339113483783,-0.131962573907874,-0.399803570259872,0.238164895225344,-0.328885293851903,0.305526215748418,0.211514443292476,-0.483387604450546,-0.109494711568914,-0.192297695535527,-0.170888006822892,0.0721850197790129,0.359206708247275,-0.183950674054955,-0.185323267601292,0.114877834771913,-0.0231512224859539,0.303030759895742,0.228426055491083,0.265634895518942,0.183437298159385,-0.482516265954819,0.122213425094517,-0.235241046021113,-0.279496425187326,-0.15168736955129
mild,0.128462518236527,0.179858329821169,-0.0734737048896474,0.0,0.0,0.0259507903001249,0.0555165749708334,-0.0038850372818212,0.0192170218548625,-0.312788620628385,0.0,-0.0888033291132172,-0.156343041075648,-0.36305590932745,0.049979390525213,-0.279152067017189,0.061532587983977,-0.139806762991933,0.0,0.155694758372338,0.196801378781806,-0.149379468232856,0.151088539713194,0.0,0.0941924733139127,-0.107242845667083,-0.0418507380421226,-0.053837582663236,-0.110374708994496,-0.062274564333937,0.104691564326263,-0.0209022438758708,-0.144590038304087,-0.0363159718237639,0.108470794913081
