group,CD47,CD52,CD3,CD45RA,CD7,CD49f,CD194,CD4,CD45RO,CD5,CD62L,CD27,CD95,CD278,ITGB7,CD54,TCR,CD41,CD2,CD29,CD49b,CD81,CD28,CD38,CD45,CD71,CD36,CD49d,CD305,CD99,CD82,CD224
healthy,-0.0212856205183285,0.151389573780689,-0.0818290940039696,-0.462148148498678,-0.369859061078813,0.155352737606703,0.400414956650785,0.0112059132255851,0.602906376314084,0.0764235482056391,-0.605253216272919,-0.223500967799091,0.692030644766848,0.222426698392818,0.057871434436076,0.241392897522333,-0.200406537566806,-0.0113468242368426,0.379559990619588,0.165330665184762,0.0167687445036454,0.0402915334672167,0.298717637501344,-0.153103671880771,0.145844475098241,0.0306713022160619,-0.0545629592610637,0.229953313280382,-0.218845984106796,0.487188624746004,0.247910482482301,0.417236811043763
healthy,0.0543782162400291,0.433202282270377,0.0914957917224195,-0.218306934359676,-0.0715371530998407,0.240531115485871,0.263118932703381,0.18978750953136,0.376030887912506,0.286706204758663,-0.222506995280003,0.132907532668259,0.351565281569039,0.311772066580325,-0.0540424651870575,-0.110863266252579,0.0390561375387105,0.178659820756444,0.17882388175012,0.0234980030171626,0.0116941233127291,0.0899047563251131,0.241241480372931,-0.013109796565582,0.220454314421301,-0.0215160361134327,0.068482912913601,-0.0086784959746094,-0.158727278297196,0.282323815242779,0.208591492619592,0.248748341275702
healthy,0.185970458770287,0.258472160873135,0.203508325259637,0.055966021341651,0.328106721982354,-0.145332772426722,-0.152991306156464,0.142227022794498,-0.0534987048338921,0.0624640118098355,-0.0236891965473311,0.307127957508271,-0.106217641446187,0.183775122347875,-0.0173514908932133,-0.218044024998474,0.308686114170433,-0.205583875587586,0.081982592454646,-0.0912331368403294,-0.264303764336132,0.196839231360619,0.175167872701698,0.0012556828548146,0.197452318153482,-0.116300022105826,-0.243494884826245,0.0760196414839292,0.168283721787446,-0.0013479157566054,0.0016680244551968,-0.0262486245456111
healthy,0.191242692752636,0.462007863588535,0.407244255834868,0.239322125017956,0.28643191359554,-0.0381275615070438,0.0862396361369121,0.460135227653562,0.179759582707609,0.464720010451016,-0.293802864912401,0.337482709267975,0.144315633970429,0.256648529955666,0.0808032250584159,0.0025446227587521,0.352348476620985,0.165091668015414,0.281028754533332,0.0514246634681809,0.0605619633075115,0.239606314885723,0.247799573820001,0.165106457604356,0.440616667230674,0.175036952193935,0.0052806626520654,-0.255896638711862,0.0693613828971751,0.175434046794166,-0.138130373589049,0.103065466030775
healthy,0.0555976297328303,0.201421266631658,-0.111438569254575,-0.385102378113605,-0.169553096083596,0.180034404284776,0.127079300790858,0.0305204473200803,0.423812125644851,0.0503120170736444,-0.192795082743184,-0.0126757331420321,0.463507755502435,0.105569714277046,-0.0422249677022671,0.0403326791038222,-0.162495501119896,-0.0058921414563356,0.151188362320025,0.175969046415617,-0.0741389914100397,0.0864423836842158,0.211586796205197,-0.206010448191946,0.0909892627137869,0.0134121445617909,-0.0303561709462919,0.268733128094377,-0.164546404983709,0.356192979733273,0.230071383185992,0.311263956859528
healthy,-0.0262410044202827,0.11360534338768,-0.174232284602765,-0.569591527502072,-0.430716723400787,0.306552473571098,0.501753603598444,0.0385096932232018,0.653005504737411,0.144764019395771,-0.469356477624674,-0.326571143305898,0.700598825900867,0.30085461081412,-0.275939032122474,0.308575406218251,-0.367288932639065,0.09284098082023,0.238489804596039,0.423696594489608,0.103245194756937,-0.0596052073750431,0.129927712962737,-0.395840272019929,0.0963017243630248,0.0808789970889169,0.0996562827964906,0.105922821805332,-0.35146287392878,0.368117853223962,0.362890256216327,0.4048470456544
healthy,0.149521110334516,0.0337779322637773,0.468799067363172,0.51280467891316,0.415205542944273,-0.218740400854176,-0.469705503905275,0.210265036341498,-0.414933780139133,-0.0207399443066777,0.593648379624695,0.165224792569021,-0.297304161491306,-0.191704261359857,-0.0818803227696319,-0.247185404201438,0.738481998466505,-0.0654079224051094,-0.232056540951346,-0.112986536573206,-0.124308968487729,-0.0169722265238722,-0.210781877028418,0.0099683106981921,0.256801489138292,0.0,-0.16172085586795,-0.170890845017343,-0.0598208016582775,-0.391870724507219,-0.336031841370557,-0.183430785393248
mild,-0.2484857700615,-0.0461045134587078,-0.245126342707582,-0.438076599022322,-0.303095839923323,-0.0546530086229277,0.130838965794919,-0.091333641859253,0.448372078310344,-0.0614111161103303,-0.487720636502504,-0.405237132138742,0.450196871741849,0.146323741040939,0.0141139328804694,0.194537460601333,-0.385469832793595,0.043906612930755,0.0814467665063034,0.15739060064413,0.0625002794287764,-0.10340332570409,-0.056925738142796,-0.0685914302767443,-0.0824946390046487,0.198970002004734,0.0484333073793071,0.448469695226972,-0.439296175282897,0.292707079041205,0.143056068023423,0.211711335193466
mild,0.33103836695587,0.344148418384181,0.220685484093015,0.0870585565484884,0.296722450649825,0.0263981823257159,0.122139474453099,0.241423760399491,-0.0020182469359068,0.315519384190747,-0.597928705099144,0.0943420722969017,-0.0405821891597698,-0.0832000738567163,-0.213915499425343,-0.0286492223312901,0.0645132887432063,0.0648865878637162,0.281150848979542,-0.0602918642691143,0.12401321326614,0.0705580615246078,0.0917819033670994,0.0839458977543997,0.320450168980617,0.14779365375741,0.0337321836861713,-0.382054099983182,0.129841527731615,-0.0067144031979793,-0.0897686704990854,0.0849418846743186
mild,0.0530944712021832,0.199537073660844,0.362050992586221,0.45119455460878,0.0081260702887248,-0.144104899758805,-0.319954722623669,0.230860929465736,-0.253689959545975,0.246773954420384,-0.0887200718048911,-0.129706947765423,-0.314274748041964,-0.131062140427842,-0.083701983749455,-0.133781884108708,0.452056579295108,0.0676813154494251,-0.0850882018125476,0.0,-0.139969749025426,0.0404853596444387,0.184067334020568,0.118476693722586,-0.0157574308280201,-0.12118290579401,-0.0719503634124306,-0.357716968692201,0.0487886208284423,-0.415635321965379,-0.319052383653755,-0.237599224110955
moderate,-0.0345172029258468,0.183074942567203,-0.192987163840552,-0.569836517776227,-0.347927057521024,0.231098556181142,0.349531293174019,0.107822311275474,0.610148384571124,0.210087631683259,-0.341592290477945,-0.239347236214745,0.642483470932826,0.283766161386871,-0.0770275154666872,0.166601688799564,-0.284735804311262,-0.0145473233058006,0.31764125271923,0.115427619574974,-0.0515468112371567,-0.0609194280165151,0.257619527835397,-0.204821349315168,0.10588271698897,0.0134962179931014,-0.101563103960386,0.335297190976192,-0.147059224754833,0.430086648837363,0.174128421311224,0.301631461533377
moderate,0.0237335486008616,0.167240389228048,0.003295843681891,-0.218796456311774,-0.0719301684424668,0.0512622558786316,0.0736196215210777,0.179044406451631,0.331950665837259,0.130625055576615,-0.502489259870671,-0.048521634857815,0.268139972809665,0.0646049101005308,0.168882791168975,0.202172799970626,-0.0870704225785794,0.0094840349308287,0.313720172930319,0.103235981376092,-0.0508251477560537,0.209992100525809,0.247546473930562,-0.0908900047609782,0.0830259022282707,0.108010203420319,-0.0261394842995495,0.313187838044177,0.0038656236648022,0.243447990996174,0.161453276043308,0.194874316248202
moderate,0.299324375371433,0.317808726545813,0.353744012491144,0.280477175757525,0.310837450956915,0.0184917521851231,-0.05885537837446,0.293136595807008,-0.077673965393854,0.286013533709195,-0.21465950373439,0.353410561162113,-0.105741223471617,-0.0751285644857571,0.0503061075193142,-0.0046145178371152,0.339293583599578,0.0778392848172278,0.235389724748661,-0.0351701457585618,0.0376999404429132,0.284441802786548,0.269930484443158,0.0378279770770899,0.298488894165943,-0.105096850190707,0.01287460265969,-0.156559688087116,0.119071352338266,-0.0006784036002923,0.0033365834434303,-0.0370826313229876
moderate,0.151480059074918,0.322545299281334,0.196827867978442,-0.258050483410234,0.120955968796115,0.0563416889681669,0.186703301292144,0.284738119733767,0.334825402339265,0.21439501492588,-0.0945763600700507,0.230095539561205,0.393794984654318,0.240827289159969,0.159707982870704,0.121180805359401,0.158391918828177,0.0540302670383481,0.2477938674504,-0.0451685878911698,-0.0299734381827009,0.114298303767924,0.526390216978794,-0.01406343498346,0.276355200998585,0.0767366398762225,-0.0101991782323826,0.0840274400559142,0.0023756465455634,0.166644922978741,0.203972758847322,0.170975479791003
moderate,0.302669613962728,0.406301341645751,0.394185359863391,0.163615916248151,0.211294417400505,0.149919244826878,0.0174415520787926,0.247199470976233,0.128141520368745,0.286016593338707,-0.259699315910509,0.238431573528694,0.0880529401484907,0.0864254383694875,0.00821128940518,0.0929466443797201,0.272571651940102,0.241625630792714,0.279554612280401,0.129160838339266,0.100185005694588,0.285612703797971,0.149548828386169,-0.0198214655135884,0.366613163917676,0.0675442562939705,0.132357943538284,0.0240803323243126,0.162885792421054,0.180582542749883,0.0514256553863488,0.0390202318384612
moderate,0.203741624196337,0.294256181901413,0.192857143397528,-0.0359579447654801,0.176026602672166,0.212185872603956,0.174979380690353,0.22224493212419,0.255139900603231,0.201850299222616,0.0683738484949684,0.234572018097414,0.284724529548982,0.359562617515993,0.0277772461757961,0.159224480850306,0.282563205078763,0.0273273227557413,0.387772922228106,0.0575926207927383,0.0749030089952982,0.238603697944209,0.334307253682393,0.066178298279459,0.316256772529703,-0.0501438073567637,0.0621006075597703,0.176724272406509,0.0821917946849074,0.402214235410747,0.109358157109216,0.139032819786232
moderate,0.0357165404041623,0.207053986604379,0.0617734023887731,-0.230012604953845,0.0026342544679896,0.0371934131380662,0.349114783489651,0.185105887228395,0.468743350966932,0.217053714083991,-0.15916916729127,0.098537810886092,0.608391110757864,0.261732735428488,0.0304469721811204,0.170716362115505,-0.0217643335388282,0.0468255617292213,0.318368764277043,0.0493930253427271,0.0130579142971887,0.0424187716098967,0.359844357494964,-0.0656670975567198,0.215304877226602,0.0819235707513845,-0.0495152856067421,0.275741628546084,-0.153031812230002,0.361757018866387,0.210552436692616,0.15985425053864
moderate,0.267541387477279,0.359067408211015,0.0847014694022224,-0.303288216516824,-0.20474217092919,0.32390857706295,0.152426966539094,0.209206526837286,0.49016927083559,0.282555280755725,-0.462555011758536,0.0610735958996484,0.397614680669964,0.106567580730774,-0.213361749938404,-0.0387919267691077,-0.0385316741310319,0.189562645460377,0.332472923143301,0.128735002556475,0.147095142352722,-0.0020275706610699,0.310680714111855,-0.152924910787166,0.249493140767747,-0.190743172433472,0.0278508273473917,-0.041508774773682,-0.177112528638393,0.339609214539331,0.145934343008883,0.19064104201661
moderate,0.0129787209223484,0.25478904779585,-0.111778647288096,-0.392594974670638,-0.302839192741742,-0.0177075163802709,0.205399778465874,0.0035225214791512,0.499681859954136,0.07183638398985,-0.737957419789553,-0.0466136245659451,0.446644541171254,0.205180722607882,-0.0376670247827081,0.0895567814673338,-0.15437408487137,-0.075883349274915,0.17187367494827,0.0865314175606046,-0.028496656778353,-0.0450952575933637,0.249294375011017,-0.0570814780142733,0.13014402656958,0.183323276564466,-0.0586887406688967,0.0505358895638441,-0.115389954145459,0.164381432386908,0.0803286247141431,0.285920718518587
moderate,0.168651166304839,0.23734949628629,0.206494438078063,0.0774688366865912,0.214979322711395,0.0698789882726063,-0.0523223246043017,0.205319910987417,0.0684861852411175,0.243361131631831,-0.311246683356538,0.2631323380126,0.0131386127773451,0.100414030028964,-0.133221138016905,-0.0674776230678291,0.195631894555181,-0.0613737493886554,0.163574601975371,-0.0375345010205416,-0.0820098531806146,0.222236901780257,0.173907788665987,0.0482673415477165,0.245339834349735,-0.0388239565316839,-0.123952986692352,-0.0540430262412457,0.139376933256117,0.0498789026685195,-0.0856452983716958,-0.0353010783535818
