group,CD3,CD8,CD45RA,CD7,CD49f,CD194,CD44,CD45RO,CD32,CD62L,CD197,CD161,CLEC15A,CD27,CD95,CD278,CD11a,ITGB7,CD62,TCR,CD267,CD41,CD226,CD29,CD49b,CD81,CD38,CD26,CD49d,CD305,CD99,CD150,CD23,CD82,CD224
healthy,-0.193416920813711,0.0929530992088828,-0.525834611825203,-0.288912262065523,0.0318049791661334,0.276908725618969,0.0038525301131055,0.431502911564427,-0.0829296603718427,-0.501940729441551,-0.105261771212019,0.166373081486945,0.222941554050428,-0.283648884360928,0.511318561833593,0.1053198487556,0.120281521228026,0.0611197908893644,-0.187759293158191,-0.345574349052757,-0.0365999315325848,-0.151995531627163,0.0695308373642911,0.142736423893534,-0.073629838407751,0.0224916693685131,-0.155936743706589,0.0750643028917154,0.185802231753476,-0.208414308370946,0.252781792718608,0.126742577928726,0.038414299808588,0.111576097603488,0.396528688526522
healthy,0.287249013032942,-0.023380526828549,0.493445587066174,0.522074757907657,-0.180922681437548,-0.143339455032582,-0.122889587354847,-0.402566886971486,-0.0491292145697858,0.551385371510912,0.130787999652988,-0.14752937107376,-0.0482294262706392,0.271462324118204,-0.450789673990717,0.126888585924367,-0.0328703781099306,0.0198901223434103,0.0045199327167438,0.45279728221167,-0.0240857110280089,0.0597914659223674,-0.297391565290058,-0.257777032655835,0.0242346321485788,0.249859549988504,0.253629386177757,-0.209120489719394,-0.374977454818185,0.258911554996615,-0.243788165291318,-0.152299367678952,-0.0243581792846492,-0.170824352626398,-0.350661544104606
healthy,-0.0009288623403956,0.0569086951175807,0.269898273821691,0.0142525319646639,0.0029971702987667,-0.312089832813912,-0.423507154868758,-0.379052211717148,0.145990387468706,-0.377733263221991,0.0679009686075823,-0.0276775480821813,0.0657129199305015,-0.108695566104151,-0.419384175081622,-0.338367105222604,-0.329038594707716,0.0879961398970305,0.423250536062671,0.0070500506969439,0.0947188444409885,0.348061268448984,0.15489572666836,0.0511074943242361,0.411313352962838,-0.120068822366604,0.231485261784058,0.036904009915964,-0.145385559647586,0.0682226998241964,-0.346016802987554,-0.128337912824036,0.190158265915516,-0.430357392647949,-0.228721466062364
healthy,0.110633161619126,0.208558933672968,0.0367113003023203,0.116654304293322,-0.0938117668133461,0.195094772548243,0.160864662292107,0.199281780454292,0.0573167074234673,-0.133088152940501,0.112682565015462,0.0023546101223097,0.0882832029790625,-0.0853686249476403,0.278237839215638,0.181805065911963,0.0976279888094888,-0.037565243362659,-0.0647086343397776,0.0791080734373212,0.222081527320838,0.0473934369028624,0.0369697058735844,-0.0052195038145091,0.0385998646927911,0.119170804275693,0.0425592205254664,0.0490767723780864,-0.11203436095236,0.0238009218050943,0.241616532549354,0.0249655006886181,0.163564630927498,0.0590881377220882,0.166754948755205
healthy,-0.19180087963958,0.0107220580106726,-0.411169729435169,-0.317679397704857,0.0897541309768509,0.118048416379792,0.037839700328798,0.413226105712515,-0.0573179341030142,-0.81514769205573,-0.0740060034365519,0.199765226365315,0.171641712858271,-0.198562284820171,0.44007448348353,-0.0847564685909314,0.0928835477636802,-0.0889757753179468,-0.10410382020045,-0.266300547568411,0.0491985302708537,-0.0962340101345391,0.217885129350322,0.16237439493615,-0.0664972899962741,0.0446012090626059,-0.264477802123671,0.273166684039211,0.107432027388746,-0.313148207137199,0.295208121676704,0.264903722130377,0.0563692031795085,0.0587648705496138,0.333542949555964
healthy,-0.285885012175743,0.1420977070812,-0.552946374546765,-0.422731386873339,0.298301874907625,0.420884587269718,0.250661778929979,0.570121260867713,0.0145256024644455,-0.0915549739829531,-0.202625735163543,0.0828993098538097,0.381848584148801,-0.358879624462658,0.668486149135658,0.235810563625079,0.22635228533723,-0.167875020484158,-0.027824956242799,-0.448118637144889,-0.0270338659814778,0.120345650313702,0.325803994908844,0.408593898896981,0.0779800287329895,-0.106796611592761,-0.558824428217214,0.0827393094505606,0.220844703573281,-0.222158847690832,0.409420500586646,0.249906689040211,0.0059394894125738,0.398380258340185,0.400718012645247
healthy,-0.490928776807519,0.134190153572971,-0.456133519132977,-0.307666549139013,0.0574726038468251,0.339279763765761,0.0,0.456182140610918,0.0130928604612728,-0.766426327012766,-0.0092134943986734,-0.0257008001647208,0.181225566943027,-0.122794385862022,0.317173593681702,0.118969251945017,0.173692901647098,0.105965570775066,-0.0948560309954628,-0.587353810110875,0.0,-0.190612241373171,0.103528821682684,0.103288121416708,-0.0243184566944668,0.0063039698517239,-0.0799515479770425,0.192862697688178,0.166148580248034,0.0749555586483936,0.317583138636687,0.0,0.0,0.205087174787718,0.156346596001923
mild,-0.230702426775317,-0.0352093090361084,-0.451940804620884,-0.0585898905711367,0.0595974963977674,0.397830871399035,0.116632079394106,0.431985936285825,0.0995470384116608,-0.398333551794975,-0.140828365142132,0.176453250658875,-0.0976686809842768,-0.243154057082411,0.427409934520061,0.199919340726378,0.0649188552387332,-0.113971842891606,-0.0197147400840624,-0.388904205998232,0.0241414187160371,-0.0118528547419954,0.0699700668264678,0.0481334480334013,0.0486158678554048,-0.0596418137505689,-0.0739170538469456,0.0914783469390935,-0.0882124237596372,-0.407495200063653,0.249426094981625,0.110400717822347,0.0850697406629465,0.168345560053915,0.422369847387159
mild,-0.170310818296079,0.149073557578699,-0.626339203675893,-0.347421711110657,0.211571274599183,0.280426145087175,0.300833455937431,0.621564262716304,-0.0283136817732291,-0.0131455278810283,-0.224180449365562,0.0858381960338327,0.206201856031614,-0.190959168707485,0.558951918050442,0.225826205300235,0.296330588981587,-0.275951898893275,-0.200365833149199,-0.248154881623947,0.0365690984300754,-0.256141806940132,0.0862992830001435,0.251101790522614,-0.197963415208555,-0.0004906194750771,-0.456169958430945,0.067846270604434,0.214850866624486,-0.0576693135398333,0.53050243446895,0.290226000537419,-0.0938008619060414,0.443119110539203,0.293538408369045
mild,0.111149658454262,-0.0760955766051912,0.101795130071152,-0.104124033475892,0.0041923404230364,-0.146836320165288,0.0,0.0121897320268471,0.108859220459026,-0.0807189294371134,-0.125290800905671,0.0581951807485357,-0.149813579982411,-0.0711566937108041,-0.211856239251035,-0.0530584649735115,-0.115992502362151,0.0020383849618874,-0.0088443080750714,0.230704109355852,0.0,0.0879445279834769,-0.0387643566927191,0.0,-0.0495224723470561,-0.0291412950767899,0.0766825332189699,0.0910963550888539,-0.15238107245339,0.0008501332542195,-0.085609511362449,0.0,0.131926463754481,-0.294084054364341,-0.254209311897214
