group,CD3,CD45RA,CD7,CD49f,CD194,CD4,CD45RO,CD62L,CLEC15A,CD27,CD95,CD58,CD11a,CD244,CD54,TCR,CD2,CD226,CD81,CD18,CD38,CD127,CD45,CD26,CD193,CD49d,CD305,CD99,CD150,CD82,CD224,CD3,CD45RA,CD7,CD49f,CD194,CD45RO,CD62L,CD95,CD244,TCR,CD26,CD49d,CD305,CD99,CD82,CD224
healthy,-0.175083715852613,0.235538581391317,-0.0087472529518872,-0.104467191681478,-0.324968689434883,-0.343533170433605,-0.567975935766736,0.185470865141477,-0.0950074885159125,-0.174862847684743,-0.551038720473672,-0.0606175841489939,-0.307414852846803,-0.0850747203307107,-0.208285346603296,-0.221530193719263,-0.486661540938381,0.0847479807271654,-0.157044609358148,-0.095351437382265,0.0799593197151292,0.0380672362426871,-0.3438074356501,-0.129922708693136,-0.0297203637874449,-0.206322122214691,0.0248090657006806,-0.448046709341802,-0.12974980291704,-0.291098836341118,-0.287578374112567,0.0679271698631043,-0.0732598025466975,-0.0858963387772644,-0.104705582004702,-0.0107740566847046,0.0689532466286301,-0.595233107835339,0.263429747045786,0.251462476947117,0.0017685896553907,0.212040748970785,0.244021556355666,-0.0694456498552471,0.0834882079795616,-0.128392484338965,0.0735413569959512
healthy,0.414641554044962,0.75268536751085,0.566716640204784,-0.399234870852669,-0.251772427766251,0.173376156773292,-0.692010275800228,0.777488858464723,-0.0911754469100616,0.361920427984798,-0.617909076941813,-0.245950095383376,-0.135217843582016,-0.0588414666553734,-0.235812465632086,0.601768594950023,-0.190163528781085,-0.358642477325073,0.133065952599413,-0.0824120412535346,0.290487768958494,0.08224448197207,0.0552748522224534,-0.103882578504165,-0.0250945497822141,-0.130231720941208,0.383231530366934,-0.420497225668491,-0.239933111702673,-0.211453194778177,-0.493663059704398,0.459570571438907,0.746980183567842,0.547322416913081,-0.508222378846139,-0.229711430697954,-0.700151117338595,0.589665112666387,-0.610106322861981,0.0009563854409547,0.570618485089873,-0.217752146443341,-0.239880845278208,0.387684577442794,-0.442469673566231,-0.255092337928541,-0.47998737684061
healthy,0.213391552416197,0.65475610493841,0.344409765408993,-0.265028909663092,-0.52555107842815,-0.0614115246803561,-0.782952629393375,0.0815404500440397,-0.140426362004064,0.163232254763892,-0.783045730604512,-0.480046740291361,-0.410755161898675,-0.0223561340760865,-0.32242082515845,0.351087374707495,-0.330819076255543,-0.0449849643725105,-0.0987522107754651,-0.346182684060783,0.457453788226777,-0.074865011980032,-0.118959933130611,0.0241572894763096,0.0423226194499216,-0.246309687745334,0.364371149109914,-0.639804574313831,-0.328844502160217,-0.499643483498419,-0.430645579888496,-0.0877614001302474,-0.274842845843653,-0.148231452846144,-0.0558222242789468,-0.0341707070956927,0.296728985709056,-0.480839569292988,0.260599513633855,-0.033442058081833,-0.0938482650151612,0.353681823983274,0.371535765442975,-0.0641364538043008,0.264973205887222,0.0782513769908035,0.138241600179285
healthy,-0.0615066128613349,-0.0274519919774624,0.136881920356468,-0.0004949698974054,-0.0302608812926918,0.0318992879823433,0.0880880234163494,0.400482491605382,0.0010933409423803,0.085364882781605,0.0682819556999278,0.0400642294596732,0.0676907627519401,-0.131517053999361,0.0289096498616321,0.0456827595243084,-0.0932721221742842,-0.116948776629395,-0.10552338701803,0.102119715466278,0.0088964736364988,0.126357634123444,-0.0482643017017071,0.0263488318941684,-0.070403297778168,0.285303990017858,0.0573698772440989,0.0117748106746372,-0.0072699965248041,0.12570280902049,-0.101294698299368,-0.186996200784775,0.1352715644909,0.0488529516570566,-0.0995670203402294,-0.290682173375972,-0.442700845261074,0.0149516814009122,-0.368402817511482,-0.0123328496011815,-0.207778684380264,0.295708900904949,0.0304531233769137,0.04909539673055,-0.214994258550297,-0.0112109876714139,-0.230984019109785
healthy,0.0900657143847171,0.285196481790259,0.142091316072609,-0.17905250489324,-0.230739173744079,-0.092140559705677,-0.289770860943062,0.0901930043595097,0.0656669351605872,0.135456445100172,-0.36071520908667,-0.294927545475469,-0.181385220425636,-0.0081495591628211,-0.0546309206615323,0.174978070136149,-0.117999041859743,-0.0299070608237704,0.0670104951436576,-0.0665379822743701,0.155841685037855,0.233861824859419,-0.113253761216688,0.315735628309156,-0.0186463478154107,-0.0090131007578811,0.205701244135839,-0.27785088607483,-0.0015017249958205,-0.106128642294304,-0.201444982703783,-0.150019811035646,-0.262710686943307,-0.209683387633071,0.21062535058772,0.0940789214840759,0.21316336457829,-0.0821662515564576,0.282543410339555,-0.0282121273834466,-0.235705740692778,-0.197268419936546,0.0896597535607414,-0.185445839926313,0.285475323559435,0.250363016487002,0.133955065688398
healthy,0.0451475618563849,0.460172857084121,0.339025035430727,-0.199651217486689,-0.417706479193051,-0.120668353531473,-0.550461799802049,0.448795119421649,-0.356251726004443,0.237187583590494,-0.606346615409467,-0.307884464990994,-0.323627085012568,-0.191892960800085,-0.314460043361669,0.247086356689404,-0.339740872131885,-0.282397215321558,-0.0415444694601231,-0.339993739656108,0.286091648335108,0.134640607774268,-0.211946928239147,0.0543435806793257,-0.073639712397806,-0.178442271355159,0.195924394904592,-0.408754225241113,-0.289274736376986,-0.234234280997196,-0.303983613127882,0.359561967566729,0.446314644074896,0.329930556666931,-0.0897233496502718,-0.223201102503288,-0.32773533439082,-0.525766483584408,-0.399436805265535,-0.0335262384343699,0.358032789277389,0.323367663721058,-0.297914094298705,0.334112217387549,-0.314371076064823,-0.305242236149256,-0.205035315520662
healthy,0.370094415579235,0.332599925782796,0.154903536113306,-0.116809753201078,-0.125931640876415,-0.0304541024977152,-0.301957580644701,0.783897247313637,-0.144309635204466,0.0276595946664866,-0.168448136563815,0.0984389138384588,-0.125413915921431,0.0374967885722415,-0.0368813095893525,0.400853528010284,-0.373457323839793,0.0546470973842479,-0.0780722420098122,0.0043642868204242,0.108847117411208,-0.0929247316485912,-0.120650308776999,-0.261801157481849,0.0,-0.131179039284792,-0.0213907751330402,-0.231237628558862,0.0,0.0451491979687882,-0.0419301393075889,0.112247782809387,0.178366991674286,0.149085633128775,-0.31768820767813,0.0497806333079277,-0.145372019752604,-0.120183484975003,-0.0778803473733131,0.256805848088101,0.173544010510345,-0.0778857882742787,-0.0453185380809146,0.0365283431850044,-0.201141956916708,-0.296326350141787,-0.0863162569029284
mild,0.27172368347634,0.414558068058838,0.601350186560694,-0.203520694469955,-0.190811519572525,0.0488586865156156,-0.450031934550222,0.260676448714658,-0.581229702814375,0.615007166250617,-0.598878456392682,-0.369869150200708,-0.458141855977032,-0.503049675974299,-0.560182073309823,0.425363530807073,-0.287697647250661,-0.564129793547892,0.0027453349539186,-0.482671042106924,0.255170278695674,0.353785650476795,-0.0242094568066514,0.4055245512035,0.0047750504614604,-0.399643668402866,0.316014954336897,-0.543175973764011,-0.179427981264136,-0.0437406787264564,-0.134550949120306,0.0602600313531016,0.286709706501725,-0.0945352867792264,-0.160690234414236,-0.239815841315552,-0.244161665626225,-0.0490313554103248,-0.191136861310079,0.452091085233252,0.0797790537382741,-0.274208202694901,0.103745266486845,0.20856536075925,-0.170789469648379,-0.440266178695253,-0.290210933372437
mild,0.126213462878004,0.671028356833302,0.377580423918206,-0.304798873885701,-0.288079960975251,-0.0710150393115284,-0.641332292813086,0.500678969539562,-0.239594593810994,0.235711910918939,-0.623025014234227,-0.296808289167996,-0.350868268348512,-0.145439741929436,-0.299878397936906,0.38226284898213,-0.293704844380845,-0.284568955267764,-0.0144617254377303,-0.315067036144232,0.426680991117405,-0.0773493679089538,-0.142959500439787,0.0033681903108232,0.0251573549367801,-0.088408558135505,0.0964210930268478,-0.357627536625388,-0.362576589253618,-0.343201201634824,-0.362865768947178,-0.127900865581882,-0.482742240660893,-0.22583660726733,0.0245806718196134,0.166575751943505,0.367238762244176,0.0452341566849347,0.372446915755419,-0.0984936831071014,-0.183049648329401,0.10796128752331,0.108970492330787,-0.0500991188334902,0.165545363000936,0.278282794890739,0.170787311174379
mild,-0.368837327093392,-0.528258773290886,-0.162247464924311,0.118340519037339,0.27900380500427,-0.0413005474996959,0.432925214994094,-0.0693106387377898,0.10707996155953,0.0086726916138603,0.306030896209231,0.0,0.145641810812793,-0.046085485973745,-0.0134240805599924,-0.552812589166745,0.100350231946492,0.0797010374198682,-0.0340841455851668,0.0,-0.0818543858565412,0.247492302941467,-0.0618571914632755,0.279238125238438,0.135956027751255,0.19145105175743,-0.0823425528091443,0.390445941637182,0.0,0.291771796412275,0.180042000833141,0.40930260682414,0.424259829055274,0.306731696194334,-0.244851246936778,-0.40535604692866,-0.429045806850979,0.0869445966473157,-0.360198976555966,0.0567017815749156,0.460697955740061,-0.145778843914534,-0.117746416342463,0.073179169591096,-0.369618614442356,-0.333750771922151,-0.211571065078465
moderate,0.308881090217713,0.467519556445324,0.57019385103729,-0.205454007735698,-0.124000204580943,0.0526563757499358,-0.396862399891392,0.466652167911327,-0.283540204783387,0.455242798470352,-0.571250888077615,-0.233738048841768,-0.364982664172439,-0.212714662776908,-0.164397400709632,0.489136370354532,-0.366178140046673,-0.431230134505396,0.1250386909114,-0.318236274274583,0.176800095666491,0.257110867847763,0.0526940004074995,0.143296477370758,0.0448610374961972,-0.510225275583304,0.122890018657349,-0.376482299789425,-0.132766266254334,0.0004425278948173,-0.226430020469099,0.0498854839554129,-0.0098079221655277,-0.103332594363928,-0.117426085143619,0.0327156752004577,-0.0057493604874141,-0.446873212794324,0.0653844807188134,0.0332026678315444,-0.0022330515423378,-0.15571475440731,-0.147252997306105,-0.135967020221785,-0.189506663901483,-0.215133460972488,-0.0291167842537823
moderate,0.39663952068052,0.687334420257184,0.555197416747781,-0.101245433538679,-0.174142165824695,0.1519355083418,-0.467058701318552,0.586265087509614,-0.0759086980603835,0.360515614356631,-0.426508852444845,-0.117859832040317,-0.096394250858386,0.0029524864771487,-0.0708316063968971,0.448644705354946,-0.0790361409839873,-0.0781979580661393,0.156672308777794,-0.0761926040512362,0.377010693062965,0.0045787475549125,0.207113323941318,-0.0395048171250191,0.0108133080254117,-0.119161962692578,0.289064726383135,-0.29929168320429,-0.14472966104651,-0.146724630514754,-0.212652940436958,-0.0378017575948355,0.088054526170686,-0.133716622734351,-0.0001867986399829,-0.0150842489899954,-0.164716902643471,0.135271528936609,-0.0847812941809529,-0.0102390497536742,-0.0516402751061688,-0.315549186147919,-0.121720348857074,0.0367283525812311,-0.157674059869811,-0.134076596207031,-0.0061334051332411
moderate,0.225212063764649,0.559334158150447,0.538086133402859,-0.113194204826931,-0.246285381881286,0.0294263969356102,-0.616583083607203,0.597088645482064,-0.216556751883457,0.446110261836668,-0.589038257479539,-0.379040401761055,-0.269546012545361,-0.183391486314045,-0.266104999455432,0.34545666769446,-0.191493113327773,-0.182352958645633,0.0694447047120173,-0.252512812958449,0.0028572015311894,0.276006343376741,-0.0508822591764512,0.353277110336585,0.0262821059210918,-0.166047530216425,0.210986372246185,-0.246385507095133,-0.242314885621851,-0.152065780465619,-0.338309521092233,0.36397417002876,0.542991600587782,0.552677111875475,-0.261829448773348,-0.0662778056472666,-0.402830183128487,0.136468288792681,-0.320716881662976,-0.153257773447194,0.424613653274931,0.365494583485932,-0.295055246572966,0.283887332811176,-0.177653659016985,-0.0761759431555388,-0.226011514729882
moderate,-0.0633462977878934,0.130112933547366,0.417059061728524,0.260949709332046,-0.159680949201717,-0.198329399066297,-0.400296999033126,0.13495364550683,-0.372477521744008,0.315313371342262,-0.38965076510667,-0.141455599814953,-0.352875095928877,-0.143056144604324,-0.143042489975414,-0.0860747749409018,-0.25194487171715,-0.0688954196373946,0.0077120961880171,-0.21204323169959,-0.129687805952837,0.182348085896271,-0.0601764713896124,0.529354343281259,0.0174425353788296,-0.238897411079504,-0.0020174688878573,-0.354670144262387,-0.0975971802560453,-0.0528123403229403,-0.0405747259410347,-0.0580223731399097,-0.103905698286793,0.092165437503451,0.0239119896242923,0.0602482165742846,-0.098689487251647,0.327814690089511,0.0567962729431865,-0.119836169227907,-0.0623817244377681,-0.0001526008736268,-0.22672153454316,-0.150823267904498,-0.24988190951147,-0.0324943210523751,0.0139560655002496
moderate,0.167442334001816,0.458741310999864,0.278302763686575,-0.0138493158012823,-0.209124547593243,0.190727652265331,-0.220337109609779,0.249107330119948,0.127673204471403,0.165843844797373,-0.473188316317397,-0.13534951551171,-0.0385918219030723,0.0534889393363511,-0.0395691837561223,0.244331113668342,-0.0626424373760313,-0.0896470486541936,0.141003811807044,0.0144062933690368,0.0494057146827653,0.0773701552120493,0.0193951537866271,0.128838320753867,0.089881824628735,-0.0497372581273643,0.144297645954311,-0.231370073284453,-0.0974496704825553,-0.132070729008991,-0.0954338968877242,0.179499047713045,0.447912089811669,0.355464346314698,-0.259319354267861,-0.321215269697659,-0.345500599280017,0.265532155207106,-0.432919126161781,-0.107544782159589,0.28286032959613,0.17457479415696,-0.182465974466624,0.0340300824191246,-0.280764122401233,-0.117970977248471,-0.193980601239249
moderate,0.262450701435896,0.410248749243211,0.269257573475116,0.0866461407362224,0.0242552643946728,0.135507185918354,-0.1667322477684,-0.0602176132757083,0.0495163264264404,0.246889494448165,-0.131223342229489,0.0558906413405227,0.0316431365313819,0.0642168328294745,0.0608338787788317,0.282919151133519,0.120828689240911,0.0321400976642142,0.218906548143544,0.0592839713569736,0.159880266086133,0.126273081400588,0.16034574756924,0.195569670728952,0.131462612529444,0.0431157053557154,0.162805925729818,-0.0071987973685628,0.10962889488576,-0.0454238356179614,0.0421034045083993,0.0479729232472963,0.217567972664346,-0.16771861625835,-0.0210427179095499,-0.0358143993057807,-0.181570984432309,-0.706798319654263,-0.119356337410918,0.0788502319141807,-0.0614741167547546,-0.128346384339369,-0.0630498604713996,-0.0670698497034229,-0.258289333298459,-0.0366014901153567,0.0430939453405381
moderate,0.343169159726088,0.546609467782886,0.378661629212945,-0.110385235967913,-0.0892410538079173,0.223428972029632,-0.246987302130616,0.0443416001383858,0.0914954383153789,0.164770041221318,-0.406946301337105,-0.0605272001514554,0.0396023654015284,0.0366316287756161,0.0932340799793726,0.457138929725535,0.156786959558894,-0.0905130942804026,0.275334069824865,-0.0104591693437048,0.121921010647752,0.305619055628186,0.106864887938036,0.222256570466559,0.104238486133707,-0.0153816171057516,0.172715543838423,-0.0510320409799363,0.0218428596897127,-0.105911619409612,-0.074658500562312,-0.0263025430111663,0.181728285716722,0.096574589179503,-0.222439549006393,-0.168691847840823,-0.235273340215452,0.186334998921871,-0.373781672184582,-0.187277836141839,0.0848859093022212,0.132174835147072,-0.21726523756287,0.129851560050716,-0.141661983893824,-0.212721199624953,-0.131276450232346
moderate,0.0806684510877293,0.379044083444645,0.29465641835434,-0.148345258802889,-0.199584519436385,-0.0767048815239503,-0.442857865159354,0.320320336457619,-0.0867401225303344,0.149677683454047,-0.441772434744048,-0.253145832866201,-0.120562668118496,-0.0669193469065744,-0.0413344210748443,0.204563446626497,-0.194206595801105,-0.117318346766196,0.0314865259144346,-0.152073237001615,0.241207461345441,0.0288882540481566,-0.104910998092147,0.104853701148289,-0.0090870768860445,0.119982844414022,0.312845334878749,-0.291928385714602,-0.112269016257853,-0.0707683686437475,-0.230957081657477,0.250320934080003,0.617546879785298,0.320951334985944,-0.483135551435749,-0.316838054064979,-0.686446131689873,0.167394826856419,-0.593625272765367,0.0382557028656756,0.407056304278828,-0.0195319209403117,-0.129398286542994,0.350674657224908,-0.577256186278966,-0.380119602572984,-0.32169037608239
moderate,0.273372476788534,0.530681940671996,0.404574538222202,-0.114732835706498,-0.257178928784676,0.11653717029827,-0.398773865159528,0.469506013096446,0.0440570064134988,0.17610622606554,-0.420174479046618,-0.0687245476944981,-0.0944478345749545,-0.0082979378388534,-0.0451319591140374,0.397443164189427,-0.0315355133040876,-0.13870485575214,0.151002745167383,-0.107207066752773,-0.009213666579708,0.0917639805415045,0.0125615053967098,0.30447613810216,0.0096945928137723,-0.0845049942178195,0.207182530959304,-0.0635406611316729,-0.10909399170733,-0.139168060515505,-0.262851878544393,0.0527208546219203,-0.0916813040358924,-0.0288458529708063,-0.0026562610991295,0.0859362815824767,0.0219635814578922,-0.564267961029168,0.167369586838819,-0.0398523985906212,-0.0815596384576012,0.0604386770201075,-0.0437000500228078,0.0574447549781421,-0.125045774711214,0.0225926068653123,0.133374354183096
moderate,0.198147800116931,0.602480533739353,0.372565061330502,-0.246072099007904,-0.530322979052456,0.0115944294640172,-0.702404274306162,0.493100243223481,-0.0983155185092465,0.180571679372663,-0.700868527308075,-0.286054607039335,-0.31182259469891,0.0022920953829928,-0.206459269421679,0.370309993634573,-0.155346565988044,-0.225488247678393,0.144446409970925,-0.359503911891169,0.129780199200458,0.0009588307302514,-0.0511528834263458,0.195421616292215,-0.0080087775514421,-0.0983104795958446,0.280869946066683,-0.485366859355842,-0.257669321309564,-0.277935689093044,-0.396488993269569,0.148582191854209,0.501583642598989,0.291221175238784,-0.0362814072692096,-0.430902271746362,-0.653044896574219,0.518416500459989,-0.595233588835899,0.0094594961721398,0.251350459744419,0.219687635467188,-0.075189910920498,0.206689938282949,-0.430232240670106,-0.19521734909635,-0.344537446109502
moderate,0.131864446108391,0.160854860460443,0.279722296583899,0.213765041875197,-0.157395815804144,0.135871460958268,-0.223472782191463,0.0401061077437915,0.143252947966231,0.280979972558243,-0.116965184354662,-0.0012287579165594,-0.0465232721607663,0.0054139260514502,0.0506407593365892,0.110530762367146,0.14334511873377,0.136676355117004,0.202567498360547,0.0181514937104569,-0.224205450251493,0.353109799668689,0.0679147942740187,0.336167658062608,0.168477396994265,-0.145080753086411,0.0210116121916986,-0.212489586029976,0.0441483638714086,-0.0069984586733495,-0.0086538629923358,0.296710765238422,0.350344376605685,0.299789242634461,0.127948380635135,0.0592566851674918,-0.0839852448317846,0.0519934394635937,-0.0400295844317735,0.177547952403429,0.338207918678719,0.0349469087402996,0.0303595178596578,0.350711312408218,-0.123464581718113,-0.0994275093216718,-0.0432552224436769
moderate,0.34109286890744,0.73401231994373,0.613106736556621,-0.178691409687289,-0.251670483083131,0.213651374024152,-0.482866729683818,0.407663907678142,-0.0185855275944077,0.513734576080192,-0.498044680671437,-0.157282423550052,-0.101925983888836,-0.0441246044073259,-0.170803451354427,0.464064121752196,-0.0205542694326404,-0.176188290218241,0.287045706893264,-0.0683784756000164,0.259374187329126,0.0801391244527774,0.178859257728344,0.311711187174683,0.0269871809775058,0.0514239991305577,0.306390942611956,-0.319774275129928,-0.181870696809523,-0.302643977524799,-0.201232275843218,-0.119327836422609,-0.274894029441207,-0.142716887735475,-0.134854336873861,0.0381331128027063,0.136129612200588,-0.518579013453533,0.120604620548778,-0.187954930442529,-0.128215272947841,-0.0675362943034898,-0.212124263643254,-0.4431616186966,-0.0483992932761172,0.0428271442606922,0.0630424308574131
moderate,0.182933319252912,0.514410200956079,0.395047490672724,-0.277479359188026,-0.477372112710602,-0.0022661655321797,-0.473182946471684,0.563643456157419,-0.129067618419361,0.086416207366742,-0.712823874174683,-0.343921163994184,-0.310628545610347,-0.0461165663657743,-0.213123293427114,0.322204926111796,-0.18812308824427,-0.26572352953681,0.142960770846265,-0.204465909290206,0.297632621964452,0.0819430337465488,-0.113397535052076,0.155791525883363,-0.0349507279476579,-0.164548775421084,0.311294028020556,-0.422526377808048,-0.308956442820683,-0.269512887744076,-0.403115340291559,0.306273703115425,0.163495778637711,0.195425709643794,-0.0584824902886636,-0.143052734544912,-0.0705888148452981,-0.44592681508029,-0.0438604017981369,0.0148882830890801,0.302212505497708,0.387598527951879,-0.292241508735167,0.301507929860197,-0.0987957975144812,-0.0630615674710911,0.0363471951268228
moderate,0.299975989142999,0.701182348082624,0.529418261025652,-0.395869923428276,-0.480830922342362,0.0407478341784917,-0.721010734410458,0.584550976895972,-0.0999488195613438,0.272441606677,-0.769388820213606,-0.329787636852876,-0.295589650787911,-0.0084750441518861,-0.277526895708303,0.502688570929331,-0.215039924597563,-0.327019959255495,0.0854113040971538,-0.236088735775832,0.4345978443039,0.0183913022671466,0.0148174761199641,0.0995733333214004,0.0807854866360659,-0.0607723234214495,0.434477359480118,-0.600808015168643,-0.252534325600182,-0.309768650237764,-0.410217302924498,-0.212706955190433,0.0425171820138106,-0.147885482086635,-0.126581085861712,-0.140369437196519,-0.205151634535913,0.380607351173522,-0.106145291774905,0.060362926584307,-0.0965799590625904,-0.0993135597680903,0.227189827050377,-0.0879047074353619,-0.14145915302752,-0.0573792007038769,-0.140454838047539
