group,CD3,CD45RA,CD7,CD49f,CD194,CD45RO,CD62L,CD197,CLEC15A,CD27,CD95,CD278,CD58,CD54,TCR,CD41,CD2,CD226,CD29,CD49b,CD18,CD28,CD38,CD26,CD49d,CD305,CD99,CD150,CD82,CD101,CD224
healthy,0.293552150336243,-0.182190539429103,0.117241782222403,0.166469462513858,0.241036247081205,0.474680283404493,0.0726062558414617,-0.0453604625197175,0.0244333922978051,0.347128237864884,0.429599187948963,0.234594007155059,0.0235521743924201,0.176641700917145,0.22659057795803,-0.0560621343430364,0.353880909369602,-0.136729496244213,0.246992495964983,-0.0241087478370353,0.132985534648736,0.456819027889564,0.169639074167381,0.0040419661481145,0.290943205288634,0.0928480031142335,0.274181543697364,0.207173643441856,0.268835886521444,-0.154069996830205,0.338502813787368
healthy,0.215432406927479,0.340446066946029,0.266010642849247,-0.0561186423381807,-0.125862763711076,-0.291465012394856,0.416981879364143,0.006346869662765,0.0155973228321385,0.110333424643497,-0.305124222722613,0.0496269862128507,-0.173647850074936,-0.244528127413285,0.339315781182946,0.183382846447336,-0.159500862127046,-0.275793011952588,-0.157424347238764,-0.103164435933322,-0.139785161633115,-0.102625653094689,0.245047566179927,-0.0671754053977313,-0.0458329750031738,0.0916918552090401,-0.252581182689589,-0.202922861431227,-0.16866716618503,0.0524591437554247,-0.287006300192828
healthy,-0.288347749367705,-0.594730192230768,-0.40444358932191,0.162674784469985,0.479502457363176,0.675014132473908,-0.121741086333586,-0.288808394220177,0.139740254996139,-0.290444377081412,0.728235070653012,0.0831514277154409,0.481732511353343,0.324629074619533,-0.40616676432901,-0.210610158288976,0.187258209657205,0.155706371038816,0.237827899117982,-0.143029393819447,0.277907375679294,0.179981319441462,-0.405791673320454,-0.16415046684909,0.210402206912964,-0.36236320932442,0.546970427709064,0.306200790022827,0.427740147600621,0.0681715790832101,0.377590072391497
healthy,0.172011289962981,-0.0013276226080747,0.010855476855564,-0.0435494520273149,0.421272171439494,0.251387779500564,0.0805056217791627,0.13848695069662,-0.0959728113704519,0.0155168694525919,0.370787465251248,0.459577682468,0.0443741919216287,0.0884755246027218,0.119780979121832,0.0620127113464625,0.174065657445712,-0.0467543303698923,0.0001488151671347,-0.0081315514973209,0.0335448554666892,0.295486406097841,0.103054746259459,-0.220614491720994,-0.142452356863993,-0.0033117723116764,0.211830266330553,0.0549693412628405,0.15232465415527,0.400198065045676,0.156033219321512
healthy,-0.501740070685968,-0.612010770323102,-0.472424000851574,0.195041871064903,0.274725461485666,0.56363699930103,-0.0406964682712189,-0.24144791120497,0.210518420794239,-0.311598106966726,0.56801146698671,-0.0907842921225128,0.199611564820503,0.355111529193731,-0.505199296605752,-0.237626199044214,0.0153192415298789,0.294444546990833,0.153128471839321,-0.186806984248259,0.242470828878886,0.0945769284104288,-0.485541283669766,0.131758915669674,0.140574404873716,-0.393942374053757,0.482914968717227,0.307006850571839,0.318329223497092,0.0268996452907746,0.465053792114992
healthy,0.255998913549873,0.0841882326751474,0.137601362560109,0.122045181285513,0.14708143634488,-0.143784105475001,-0.550324930623543,0.0756684414365114,-0.260028282404154,0.168479876412692,-0.142466318420641,0.0798982006997707,-0.0836993063743501,-0.209393432049024,0.199131615182307,0.247923105918323,0.0982671249298239,-0.0613735072657339,0.0415900860531735,0.274884911594285,-0.252580439970433,0.165252297122649,0.0886585637151758,0.0291763091660526,-0.338727021350733,0.0317875379424501,-0.228130537619138,-0.0771981129022225,-0.214763144729684,0.0119630639730014,-0.0437277872325328
healthy,-0.392117290650894,-0.49006484343826,-0.254949868378563,0.278506293079236,0.467056582052858,0.503877756437343,-0.465099238928398,-0.054796045634216,0.0515104514215529,-0.0091782800407004,0.308366650192477,0.303859082193732,-0.0916500232289099,0.149743389315456,-0.666559496212566,-0.0666305963284413,0.400930610683849,0.0572553007896073,-0.0392785813838185,-0.0522977733950761,0.0441277889620677,0.365072939146871,-0.0169928368427695,0.271400635717079,0.0441930147187114,0.0098569883703272,0.521690910218332,0.0,0.327113602967184,-0.330816973799378,0.141203132059281
mild,0.192303660840948,0.324643140271276,0.503439205066816,-0.167709875561605,0.19256836595642,-0.291809952992334,-0.0950439032564438,0.156044615149199,-0.559025228578301,0.465629339432397,-0.304796291059965,0.291491057908751,-0.0939076852463562,-0.504870633778658,0.235525259410181,0.062918098489286,-0.221819459321798,-0.499262916735029,-0.426904617340774,0.00100865283753,-0.426301516736789,0.3024664911553,0.324355018055372,0.181962777403263,-0.558710484823204,0.161236035633417,-0.356969015668614,-0.221256752579181,-0.0701572192541617,0.260377488970748,0.0207179672789436
mild,0.122336531006539,-0.199849055664313,-0.0415922550698641,0.17233294910342,0.36634963042504,0.332261952611627,-0.598605646839853,0.0058444407361876,0.0763859066507279,-0.0231333663019804,0.29426070212218,0.132337652075061,0.132788631277797,0.0829911209418425,-0.110663064989759,0.0982000147000406,0.298759391876327,0.0662323679166639,0.0658445153971121,0.111998357375934,0.131861619102415,0.235681182740031,-0.0162650637442373,-0.0728139922910881,-0.286790295074874,-0.0028218697651234,0.153513026086657,0.176975421244441,0.0821025588563023,0.0497938604480932,0.210636849853951
mild,-0.25748809799401,-0.182720792614993,0.078578102395787,-0.0441524190289707,0.035183081576395,0.118928842409265,-0.290476172162375,0.0965355351240415,0.0787192535964321,-0.105851605316975,0.0598515590667805,-0.121090442501341,0.0,0.0020438306849231,-0.279007620988762,0.441199933950127,0.0726175732454262,0.12843511362047,0.0,0.112344611505367,0.0,-0.0995883703072855,-0.0438342799803417,-0.0789172733805162,-0.0479324725226316,-0.0576159631731411,-0.250298110247446,0.0,-0.114193090088873,0.033683873818387,0.125263031878573
