group,CD47,CD52,CD3,CD45RA,CD7,CD49f,CD194,CD4,CD44,CD45RO,CD5,CD62L,CLEC15A,CD27,CD95,CD57,CD278,CD11a,TCR,CD41,CD2,CD81,CD18,CD28,CD38,CD127,CD45,CD26,CD36,CD49d,CD305,CD99,GARP,CD82,CD224
moderate,-0.0107591438917237,-0.0911662591984685,0.0103197090481378,0.14604380785582,0.265475851424203,-0.117560457415751,0.109160694441536,-0.14253492230163,-0.002847706716705,-0.284629155609939,-0.161234875285362,0.0753993309631034,-0.250841395091379,0.187058973503888,-0.131644339241998,-0.183407780818364,0.0176025104910665,-0.393814791345855,0.0947430419669799,-0.155355472005753,-0.332688193435307,-0.183759458255059,-0.156034211992108,-0.0443665763415797,0.140378387693631,-0.0181219487348177,-0.101116773939874,0.101831595432198,0.0055044576783033,-0.324003058777384,-0.0620466728357537,-0.167897129648728,0.036909229741626,-0.0069345567287475,-0.117299922086182
moderate,-0.0046616396697281,-0.113052390978418,0.160468414467157,0.472225508130805,0.340309542416533,-0.247996104977985,-0.232614971422503,-0.070244585750735,-0.133866776882636,-0.440523755592312,0.0026214293685801,0.685791562747799,-0.207795205867908,0.186721629011985,-0.373834993492654,-0.0597209871678931,0.0244679659978876,-0.204724423324874,0.255488156873638,-0.0872303444924941,-0.297259997829481,-0.090476598174581,-0.138940256027258,-0.213314142553871,0.225918304097015,-0.301212495331264,0.0345812606288714,-0.353581309990763,-0.0399329463047523,-0.239729675069975,0.157412517301691,-0.361339815549407,-0.070619864768589,-0.273958843983242,-0.250652707280385
moderate,-0.158691029944906,-0.247161222478419,-0.344115636927295,-0.111610524761358,-0.0258967181959694,-0.0971963925876148,0.0965316912685072,-0.265013396539186,-0.138811233689738,-0.0710754975728615,-0.210310120078695,0.462522400204014,-0.213058407953835,0.0067217935517602,-0.0672918484649091,-0.272508478909903,-0.09264829049969,-0.280549828823754,-0.25494855111294,-0.154140102045256,-0.343550765099012,-0.308912078906635,-0.2189359409148,0.0450502027963582,-0.0612183036895041,-0.0476104206742446,-0.348406092930207,0.0223932182709929,-0.067490538603191,-0.10617141449316,-0.220299944232883,-0.136586796038175,0.0155148520182493,0.066094354295635,-0.0638982993592612
moderate,-0.186915753034832,-0.384127392442228,-0.354936810205652,-0.187932428385547,0.119262122579851,0.0948821888808522,-0.0518379038777941,-0.399620928290729,-0.284828699808345,-0.285643040836142,-0.353003879087246,0.22752312654767,-0.518428871337952,0.253894172655308,-0.204185859357223,-0.636771431522992,-0.156533465436028,-0.562251710261666,-0.305201593937386,-0.195741640787842,-0.581341940566254,-0.359479783884305,-0.294266768402805,0.134512753053993,-0.0919671716873976,-0.277991878188982,-0.371521946110763,0.0487712128703656,0.0386503412452644,-0.519405089092261,-0.229457480008522,-0.63581656090092,-0.0214530660734426,-0.15106200588227,-0.0513634143528169
moderate,-0.125640765488566,-0.13676293892487,0.0624031158054019,0.302160764465216,0.277839638301851,-0.19344753633844,-0.210302520184649,-0.0085146745861055,-0.142059860379865,-0.293390376019556,-0.176344383215477,0.317740589598631,-0.04783046593498,0.0471676446442773,-0.385001430863717,-0.028758158358684,-0.155222972036674,-0.0643742711275103,0.182799207582627,-0.24495202263264,-0.285387128289555,-0.0151028145991959,-0.0934346123633122,-0.142444336506807,0.114522613692528,-0.119428298828578,-0.0964831489167841,-0.0444594276940506,-0.158838218575295,-0.222577023353575,0.033523265857819,-0.331088437510543,-0.151072927849708,-0.13860448221198,-0.216472217182556
moderate,-0.246254767417777,-0.327555266848662,-0.259493822557364,-0.0955720521980291,-0.226975643771116,-0.202131201724855,-0.166498780975555,-0.248869740960105,-0.135787054397622,-0.189158313605894,-0.214338914932767,-0.0626054839644666,-0.0564279132794789,-0.268625682397616,-0.203857773153109,-0.0990272203648743,-0.315245482739911,-0.325657137170107,-0.336455130997283,-0.080757827871342,-0.387824694749344,-0.303913370160267,-0.117733412828555,-0.32919248932541,-0.0660274984958377,-0.236071019971269,-0.351835404980358,-0.272238595110995,-0.0883575927149087,-0.155704581229376,-0.113996046320017,-0.362947191787465,0.0055567447221461,-0.0827200797630015,-0.152446135667076
moderate,0.0218470282902409,-0.0781688437926036,0.188374415770398,0.446792869812819,0.198536562276982,-0.12416408750197,-0.253196198336914,0.0125683136853256,-0.221868618423032,-0.43889805095754,-0.0178081132725197,0.143247482246049,-0.0535943962018825,0.0842937649720429,-0.588411851049989,0.0443397145669384,-0.262265139211348,-0.201648634903836,0.251761000611912,-0.0140997411806247,-0.0733094794197362,0.123899220350941,-0.0847031670258677,-0.162940174655254,0.141572575567433,0.130001709078593,-0.0828989995350437,0.122649168975254,0.0136706284151653,-0.113499478755383,0.164258045002551,-0.353695396899469,0.084796748837735,-0.212897478342283,-0.158444402841992
moderate,-0.139578330344305,-0.284458669682894,-0.0448205136844305,0.328077556472194,0.275273550827849,-0.194624164984177,-0.271553910416911,-0.16101348194386,-0.226685932953392,-0.514418705342257,-0.221764242328575,0.0807427461393637,-0.0715524633967308,-0.0633220755771622,-0.580436534957433,0.0123649950329313,-0.265430398582673,-0.287733507979084,0.0228520999319616,-0.073376211603491,-0.287497894997252,-0.0895736524345724,-0.263254481073891,-0.40952199980031,0.0315520265741518,-0.0180850493885471,-0.219736144879312,0.162231401257908,-0.0069494444245387,-0.269457860560587,0.196476512059554,-0.448093316866484,0.0258848275216933,-0.231133512860463,-0.265506572349766
moderate,-0.121500563322918,-0.388851583564307,-0.288931846953695,-0.214177754431659,-0.234528301104238,0.0649309376068192,0.0122210678422376,-0.276772926688253,-0.240831659118271,-0.150576799495057,-0.23296165432979,0.287625974016599,-0.139938584306388,-0.307171655990422,-0.139836279873748,-0.220139100603423,-0.132424855829724,-0.155505084064751,-0.342811422661915,0.204393003159736,-0.329773210893673,-0.259429580505215,-0.0534270206726004,-0.269556284020942,0.0011473837931803,-0.106283035206937,-0.331263900598299,-0.325940275360686,0.0697703075298665,0.001093699255629,-0.176014755656135,-0.185878920307455,0.0037059498860955,-0.0014811669163486,-0.073118401517084
moderate,-0.13034147086844,-0.344375594120194,0.0612709100658705,0.599894128638914,0.20421484066745,-0.240208166069561,-0.453618767091716,-0.126259265364521,-0.401674250849845,-0.745143389731635,-0.193212126138495,0.3066907386572,-0.125102262031214,-0.013788403893854,-0.768863628525576,0.0025801076927001,-0.365091125948452,-0.541051706669108,0.225348156356781,0.0411349284734139,-0.309389748693416,0.0272282567850147,-0.490757839113826,-0.393073834232636,0.166795881527529,-0.312737193840766,-0.214835730384692,-0.0151476269131206,0.0689760805747467,-0.252709204065455,0.132919149383542,-0.607712999824145,0.0700073037636731,-0.328383271686895,-0.411048930942672
moderate,-0.257186810568909,-0.243425359298649,-0.148589913658016,-0.0337442535936258,-0.0429067019057034,-0.128085768765241,-0.17490555979298,-0.185989461431363,-0.151706429945815,-0.188802168200682,-0.155598622583627,-0.0504552072345421,0.110896726415937,-0.398437305911154,-0.10559759933905,0.117597416870124,-0.324595667919156,-0.106532492026904,-0.139228256715804,-0.0480130685840245,-0.141452478469004,-0.274169800195726,0.0374902964193406,-0.283298173003395,0.0267702256407779,-0.0595741095955459,-0.26154159200738,0.12514863172066,-0.04410226649352,0.0652679673521223,0.0392888162602137,-0.0176069777209192,-0.0549995079515566,-0.0147084094631653,-0.0072622268395969
moderate,-0.243700232371669,-0.198355682698654,-0.411030749120708,-0.342647737527245,-0.319545669591155,-0.0402191633742639,-0.0178188253075762,-0.373238219428752,-0.112665360630176,0.026212614400352,-0.31740465716034,0.0983885296304279,-0.136919918732635,-0.26871943553784,0.0117602018864419,-0.114831859753612,-0.145777240954214,-0.235072944256161,-0.43657510926493,-0.135539051765458,-0.311489894822704,-0.262699608873631,-0.152493891421733,-0.196107626324985,-0.120917450676677,-0.228074538813026,-0.361300008686937,-0.371531020406866,-0.0854266228960486,-0.154862556606592,-0.21233423316865,-0.0973879119573508,-0.0487990011349461,0.0114192780394105,-0.0179912764608362
moderate,-0.246673672213497,-0.168391150979061,-0.145224593339764,-0.0247248800188649,-0.0433584109502344,-0.135427960780487,0.0719913302685094,-0.163489502652096,-0.0467555385405307,-0.183215646537417,-0.14759064031662,0.15562344276797,-0.0413572798692753,0.0249812681934976,0.0024717230679683,-0.0315501805149357,0.0481611819593765,-0.0639690017566698,-0.0872796926632038,-0.149900961725034,-0.138440588889213,-0.153490326420235,0.335415635929839,-0.0866224548394158,-0.0901176553354254,-0.0877128580748798,-0.131241107412134,-0.259410172833015,-0.12611882292,-0.145617879174799,0.0573187809880171,0.0711443784311501,-0.110415133805298,0.162468251974177,-0.0536780861840146
moderate,-0.313807954625449,-0.46384538755243,-0.153564413618838,0.373796493470443,0.0438091371011807,-0.391479655885132,-0.279442784101875,-0.324209249951361,-0.201731934313767,-0.514374649636083,-0.412622791058222,0.604564224482971,0.000388927573722,-0.118539690894432,-0.458748247111349,0.0160550622520715,-0.230920493761274,-0.44172209862248,0.0751870136351919,-0.108318801302613,-0.420437133443232,-0.154119423379166,-0.199693240830156,-0.391764103149527,0.111764930930854,-0.231149971592566,-0.363265793386731,-0.0489553563416303,-0.109623671153692,0.140614109115436,0.0681266734978666,-0.423609097108645,-0.034173913621606,-0.0990212922860999,-0.24841395550702
moderate,-0.0917133435891786,-0.12176367303948,0.173249314340094,0.494503777993964,0.276195533851188,-0.209722486274079,-0.0945788387660543,-0.139379059175056,-0.386608955939969,-0.506589721923819,-0.104885302952593,0.103430880654294,-0.392049193437556,0.18262089237988,-0.46450925830058,-0.0864293069231933,-0.0701319115273389,-0.342598205899811,0.26421813431577,-0.0139321874223375,-0.346287651675709,0.0300454390286093,-0.366040152561208,-0.167621170948207,0.204630003115304,-0.0873511269655893,-0.124790853220036,-0.321852321237232,0.0306452393165619,-0.521935365415976,-0.0390009649343568,-0.56163887313532,0.0243610124224514,-0.308561049357561,-0.315699088765316
moderate,-0.15292381187182,0.0687542717569084,-0.135267520513163,-0.334400330033134,-0.083111754219598,-0.154836237306787,-0.004125099608098,-0.0381774812374954,-0.0970909783981653,0.102528243066556,-0.0884414387872778,0.141821687218483,-0.0103088984311773,0.132139479296409,0.0439404883364804,-0.0537412017765816,-0.0151757318803114,-0.0797801269204129,-0.148236471205768,-0.219168046170336,-0.0754721903816395,0.0220288108072911,-0.139811008893358,-0.118193891431212,0.179844139641449,0.205197800566102,-0.0747061829119179,-0.238946937334381,0.0684036593097539,0.185870549190304,-0.102098941522215,-0.283715641536734,0.0,0.0522192384913357,0.044952965673645
severe,-0.394351099667554,-0.29703277225832,-0.34955591589177,-0.321161126303986,-0.386013966193311,-0.0076027953981819,0.0440138912856492,-0.221756114515641,-0.163816240760777,0.25875190153631,-0.226609615850976,0.128383997003976,-0.0560369021508909,-0.0749086776255449,0.208086851691064,-0.0257989147994484,0.326408455282921,0.0196157290586387,-0.163653946975536,-0.109827850041794,-0.249290303386831,-0.116836022151167,-0.0085000412586718,-0.0866119773158457,0.030268441717919,-0.239724366304144,-0.336815471131134,-0.278941359035403,0.112114345254214,0.0576624431073079,-0.151708213707916,0.0578455688960681,0.115566213185685,-0.0860083546949002,0.0515943366925645
severe,-0.109190682956788,-0.279576400881219,-0.0981880921852933,0.366962625698323,0.0722525109733767,-0.246736255848184,-0.224508897608242,-0.0989554083375085,-0.0979511036822425,-0.437519251810313,-0.142040069119451,0.370197711975445,0.0127212330532532,-0.0406491922645689,-0.44531148889867,0.0114087246792651,-0.171551082874697,-0.395510785235973,0.010859298392851,-0.20438419067981,-0.261775436296502,0.0849230868273926,-0.191365706723777,-0.260357472478407,-0.0202968197436808,-0.264354853681515,-0.283590519969048,0.0049321081594556,-0.0296570481744148,-0.266538498232397,0.0665381696004564,-0.22805740523678,-0.0077292500378337,-0.110340198281063,-0.249971922125645
severe,-0.103426351028035,-0.189103136352111,-0.392605117650649,-0.42565811914466,-0.182624065982242,0.210522453084666,0.28322612396899,-0.203471992473108,0.0710659929576402,0.295905956897083,-0.124605696311753,-0.28448001889104,0.0031712670913055,-0.305297765972991,0.362229497628302,0.0312672524645368,-0.0020182317924568,0.0814571938705198,-0.393754619828512,0.0141424941659166,0.0076694197934574,-0.18698172076198,0.116006266369082,-0.0477269374937716,-0.0765231600192365,-0.0545861100684835,-0.190827704582101,-0.159882438112323,0.108502004501765,0.0693368630431992,-0.278865247092334,0.212418218638188,-0.0612085999156154,0.250964021396767,0.238633249996977
severe,-0.0849353032008494,-0.105366271196435,-0.127256223526954,0.0136678843003339,-0.18746703173461,-0.116770430339279,-0.0259037433041684,-0.262204687571025,-0.0175135176613501,-0.104793222673411,-0.102778933516866,-0.287335376601394,-0.152992107713613,-0.201981396811982,-0.162071471017371,-0.15092766913428,-0.10977895121054,-0.187880287386462,-0.200702558363949,-0.138931473712523,-0.11305680687472,-0.0919299843535095,-0.0596433825072282,-0.045073723222801,0.0190468939213521,-0.214889053950301,-0.11022495917494,0.0273087483772666,-0.0605059378378205,-0.228949096171666,-0.174651830360669,-0.0569596478544706,-0.128459002200051,0.0825031890558592,-0.0631126043315386
severe,-0.0850654258018563,-0.107576445036446,0.0702976457156236,0.615585283223467,0.155706881132862,-0.235726215310874,-0.34582653006221,-0.140730826619409,-0.172055549002455,-0.622099826517292,-0.172128240957661,0.126298558769255,-0.0044220977101409,0.0240812656636679,-0.64269619070643,0.142592081857872,-0.295564866756219,-0.186801646611274,0.179637038897878,0.0278428463256321,-0.150034954451406,0.0787474903156553,-0.19950532881811,-0.310718802547591,0.363982543983387,-0.315597304841516,-0.0814103685766531,-0.0490672537068863,0.0910065375222805,-0.0931258983844515,0.313778812248281,-0.318515160553927,0.0987681225935443,-0.0490249397831053,-0.358237809066089
severe,-0.52272835710052,-0.405322984566874,-0.645221969671624,-0.718163796348571,-0.690776877877623,-0.0481693881036703,0.368313119739886,-0.494898099499197,-0.125749561467172,0.43853755035799,-0.465615462231009,-0.0583613536410425,-0.156637002748397,-0.663947225688264,0.490071718912777,-0.202093661063682,-0.063814614205231,-0.112993005578235,-0.65490476870073,-0.209407484781545,-0.392932405465442,-0.607533690507312,-0.0072711352570671,-0.23347434915046,-0.389775939712902,-0.444666537900633,-0.56961841147847,-0.433793339041984,-0.0428178930155763,0.0105714899481032,-0.62910868644453,0.102091656590016,-0.113254853194446,0.411263018660999,0.350427832804034
severe,-0.249243565271545,0.241377680822421,-0.0652416847690332,-0.349368789657742,-0.111226931716375,-0.162734195652896,0.0996297398511055,0.0089395358933622,0.264370572071886,0.376018595185451,0.018217288520998,0.225758299556955,0.0310498087576684,-0.0026939060243288,0.468282152784627,0.0184620664833181,0.349431784130577,0.340750238674912,-0.0537332016127025,-0.445439811808891,0.145042585898203,-0.140819886777599,0.176963853196925,0.285248901694227,-0.0853192215346211,0.131659562585052,0.0522011704969044,0.0125477948198187,-0.425787013194907,0.311305752575861,0.0470753787206103,0.29188991695435,-0.176981575674039,0.24620495665908,0.147532529172627
severe,-0.309193984966237,-0.209103864559706,-0.176386437373109,-0.126829645591356,-0.358864615293658,-0.155160773287032,0.262969596086916,-0.17572746728498,0.0326608563708628,0.109405532836427,-0.16741410654965,0.443515932068471,-0.112506400882878,-0.271885030865818,0.261320392542094,-0.0128337205309146,0.342028109372999,-0.12155940812585,-0.137298273814649,-0.145926214517113,-0.159503195774493,-0.250535109173927,-0.0656698749385078,0.048240930902136,0.105773628371218,-0.416687260912622,-0.178797460334275,-0.435342957677124,-0.156408082346357,0.116610504845561,-0.193345000816851,0.116565344027747,-0.116659996209523,0.200065632116622,0.0384553379571718
severe,-0.0241971813359029,-0.264092664092664,-0.0491634491634492,0.30277718417611,0.115979477743655,0.455526115450018,-0.350943233585566,-0.0365508365508366,-0.219719969961636,-0.441346265030181,-0.282625482625483,0.599926314823883,-0.236099789524132,0.157611023336885,-0.359966418693521,0.120252843877999,-0.614433499868606,-0.277806394377684,-0.129123818554602,0.227614334328363,-0.124581724581725,0.0851262712353189,-0.136585897342515,-0.257657657657658,-0.0986002963085977,0.0347579826144461,-0.157281678683369,0.0968748262813918,-0.009520580209959,-0.0595848803447391,0.0257981953639063,-0.370577673666346,0.419068535055977,-0.230697911926067,0.0108026555703319
severe,-0.0584269303862686,-0.187707365562284,0.183864856477865,0.402418432448501,0.209792731897339,0.0421313681218234,0.0298733325496149,0.0772105213541712,-0.0564364787845072,-0.31474540276504,0.024778112858129,0.0383921683284208,-0.29708182098932,0.166266931723572,-0.29034263720758,-0.0456393198380204,-0.0935032052339409,-0.248383566688357,0.173909674474443,0.337074599242479,-0.358843618157568,-0.144530841067741,0.0,-0.220272447154007,-0.28779888179634,-0.274974379009137,-0.176799972049054,-0.170738391733847,0.131211558419809,-0.191029661448003,-0.0292813360745409,-0.259576545651168,0.0,-0.254514377736899,-0.127046259000843
