group,CD47,CD52,CD3,CD8,CD45RA,CD7,CD194,CD4,CD45RO,CD279,CD5,CD62L,CD197,CD27,CD95,CD278,CD58,CD54,CD62,TCR,CD41,CD226,CD29,CD49b,CD81,CD18,CD38,CD45,CD36,CD49d,CD305,CD99,CD150,CD82,CD224
moderate,-0.254774604973585,-0.227702426205091,-0.105459633467281,0.0448131207690956,0.048937800488439,0.121225060640797,-0.119161915706464,-0.263941061369741,-0.134118316872019,-0.154100916421872,-0.193576382012985,0.515384347093846,0.0202933431051686,0.249434642515156,-0.0876730079041495,0.0124081730239242,-0.132884965460527,-0.0022466542827282,-0.0297633814180844,0.0663504463060327,-0.0540840359562453,-0.147782551592072,-0.106115360422474,-0.0554622278406644,-0.15048639340584,-0.0271999621764166,0.0426313298646405,-0.201198593830779,0.0005520396322577,0.109030015415504,0.0695536017012478,-0.0518783435872684,-0.107668353182173,0.0028917607139766,-0.149751421338071
moderate,-0.0832319659448758,-0.173239692441706,-0.386550232074884,-0.0028007805325174,-0.670243803510233,-0.419465196795614,0.238007792227588,-0.181231600383823,0.522638941420482,-0.0018827762387507,-0.233674538352252,-0.119908439853228,-0.214070687320248,-0.24937375873915,0.495991056667417,-0.0161327837402782,0.121843380716624,0.155646873607356,-0.0007847201823915,-0.352231559766283,-0.170175716265084,0.0960731202031135,0.036689140112593,-0.0374998170292437,-0.0932341116487531,0.20480958394624,-0.388647461268661,-0.159060351704618,-0.0083425759635378,0.267694458234448,-0.29596916162275,0.512969112786557,0.129806274376563,0.293487068444086,0.166315550852771
moderate,-0.273655640456237,-0.0406990334843493,-0.415731077103061,-0.0509989686224937,-0.729950758888008,-0.598715039515831,0.269565259017264,-0.202592282858368,0.62424793559839,0.174748864433183,-0.25031755110902,-0.307734202867038,-0.371816775452368,-0.451167101828171,0.633970344531648,0.230624986497119,0.310520369380728,0.222530043347254,0.0013038429037093,-0.475170715472147,-0.103010182537016,0.169026499740347,0.0916833271568254,-0.0780030976186811,-0.248666040442812,0.242059538799879,-0.123082453353748,-0.147225836128721,-0.0376481849522228,0.204847748489038,-0.333529197085556,0.337757900024708,0.242836985489411,0.224433494050597,0.36087168321421
moderate,-0.309089342932342,-0.294901536825207,-0.333428029469416,-0.0811384793657907,-0.259811864655486,-0.307489520463906,0.0228687636675772,-0.233828581456219,0.116665571125227,0.0013803592376547,-0.281929550227844,0.0457424136708738,-0.157852180255234,-0.174074493828784,0.149419060478673,0.10278138766141,-0.0243843768750176,-0.0019362448760787,-0.098339832929229,-0.270052492435431,-0.271304793494827,-0.0569975039511206,-0.104963664465836,-0.0678557183827151,-0.281157625840714,0.146802745706873,0.0406331730821294,-0.280880313487315,-0.108846690884526,0.0253876272678439,-0.18668040401009,-0.143358292265834,-0.0364577053122212,-0.0886625690559583,0.0072721677971059
moderate,-0.186200695209726,-0.21714388856336,-0.377246923614956,0.0372733927307255,-0.464528817431641,-0.36432671086035,0.136626720643708,-0.239610882027403,0.179613140749186,-0.0043062989424829,-0.2078573924588,-0.0500989815714544,-0.197201239610143,-0.184577547803663,0.316727876185536,0.0666239646297657,0.0706308157819357,0.0249493883988246,-0.0818196264400783,-0.402304034006074,-0.125163701226254,0.0454944912148661,0.0512239992223976,0.0138289663072992,-0.225173906705342,0.0361186873409687,-0.100662937993309,-0.170982241215606,0.0479951896157157,0.0986667534158445,-0.162446409136958,0.237436744974367,0.0513720816938971,0.0765801223916228,0.0785855816538842
moderate,-0.0989904130020659,-0.102612647873396,-0.180716934373612,0.0547895011662095,-0.192952772224464,0.0648030091705511,-0.0524253428958032,-0.163665771465323,0.0874521858581987,-0.0037977273804682,-0.214591519359514,0.682485081230673,-0.0494274688277799,-0.0273319182900529,0.0392740270972011,0.0576279990337007,-0.0668797446615625,-0.0209020141386461,-0.118210609718924,-0.0472516608572448,-0.326737956954985,-0.0665264390615635,-0.0198922032979061,-0.134101201576182,-0.0831351781299733,-0.0365557990112642,-0.065375766537255,-0.107962131901292,-0.0914680401226789,0.0556287595974073,-0.0018832565128393,0.169131373905351,-0.077588724714041,0.0123535267690903,-0.0825657750435449
moderate,-0.176027006136057,-0.302868820500818,-0.33958003902696,-0.116935483752693,-0.211644895026673,-0.0744284488867541,-0.0194201859382772,-0.32519965042303,0.0333441459692524,-0.0970754392941076,-0.341426525494091,0.487501075914298,-0.243164741809639,-0.0972171195952407,0.021255096578923,-0.0040291714375366,-0.0644637713254741,-0.128577662822924,-0.0701701499222661,-0.226753690876374,-0.275167654420119,-0.135087940235294,-0.0366922583218388,-0.157168592703295,-0.25633204691655,-0.019884185771747,-0.169488450953246,-0.222959637180439,-0.152595261464747,-0.137153995015196,-0.0580098354106895,0.0061719830436126,-0.183309712007978,-0.0823696712189401,-0.0859719414131765
moderate,-0.343161387574588,-0.211140351682029,-0.515452316411918,-0.031724068018388,-0.716525001211661,-0.576405081926262,0.349160028512113,-0.258448967899028,0.6524253386592,0.0103937268909253,-0.232721439336691,0.212736222494961,-0.317470106898518,-0.370485501702714,0.638054382455862,0.0363392565976881,0.0970869422062158,0.148073204997328,-0.195560280046486,-0.581232548013144,-0.128411042497105,0.330724285322125,0.236739811036086,-0.124533753253993,-0.13672017573018,0.366616341796358,-0.52159650802965,-0.293328543307073,-0.150370917311398,0.373822805376908,-0.395523838883524,0.585445240084814,0.168894479478662,0.597790093692518,0.380293412611095
moderate,-0.125351816090355,-0.173961399412464,-0.272109105262967,-0.107220853439085,-0.244652040298804,-0.14201414769944,0.142266270497168,-0.200999412564184,0.079086138300804,-0.0872518985952265,-0.213770862843862,0.440770267760625,-0.202191582688446,-0.118448394452741,0.119569241884809,0.0678363912897557,0.0507557165834514,-0.0049221968101199,-0.0284464220601937,-0.199200512011972,-0.0111331268906114,-0.101136888374261,0.073718437288371,0.052680950093821,-0.157412128047342,0.0939565267068394,-0.144814776857207,-0.211697876009325,0.0272666396098265,0.209116431435006,-0.118283078327328,0.0661650494048626,-0.131460541599277,0.156385020716683,-0.0432320593167287
moderate,-0.337191952365135,-0.216238178590848,-0.392469137921835,-0.133068507401414,-0.490243941083189,-0.412193226760199,0.253142129718928,-0.317277461767149,0.306505224494485,0.135111927301986,-0.31383877413703,0.599745612031119,-0.169728091627287,-0.336579350597858,0.369809110355836,0.0369313923267728,0.13635569655973,0.153819397629379,-0.112019878011361,-0.355848449613993,-0.162467188562348,0.0702070034141668,0.22382279843394,-0.119011773603656,-0.353864029417152,0.146050679733135,-0.267174323114847,-0.348493435601634,-0.178491650911955,0.144353887488827,-0.293448593515078,0.37090439411717,0.136298581501843,0.41091997843321,0.20367080822602
moderate,-0.173615915119707,0.0057962772401165,0.0077023271534462,0.139467994511647,-0.0056379334404555,-0.0295946136493002,-0.145200465171084,0.0578778327831449,0.0590191938031498,-0.0040716735747003,0.0553784679710344,-0.0980085011859086,0.0439382338300699,-0.0883232314070058,0.0753657997244223,-0.127085911060906,-0.0833550079993898,0.237317285973882,-0.313919065417765,0.0287362947818074,-0.24312577965464,-0.0030970830314953,-0.121175686030778,-0.245014805873186,0.0080691362059402,0.0546231906364891,-0.0857068446251402,0.0592573492068481,-0.185213010226406,0.249611951416262,0.266835230726169,-0.184262747438653,0.20771185195496,0.0894793368597366,-0.003838097277959
moderate,-0.16577681651513,0.0336253162742224,-0.377212237303442,0.014099499614604,-0.781628935420318,-0.539235292143702,0.233140331121083,-0.226043879756882,0.558130187717053,0.102467764809147,-0.167820388301983,-0.135043900177731,-0.340797562142596,-0.438042788059955,0.572152187899645,0.0300436688885847,0.0531613684176868,0.25611213301276,-0.0166128529636743,-0.424466918793628,-0.0612851489915699,0.212600617437683,0.127488184652227,-0.0227494450977049,-0.26576821291716,0.224464407798263,-0.276317780977585,-0.168245539793063,-0.100230460884481,0.13114278475755,-0.304066371699648,0.458738818104261,0.226405178457223,0.380800675199726,0.214666494229165
moderate,-0.265803083704071,-0.222676959503183,-0.332353467873707,0.0719812957386472,-0.409942825657712,-0.369614089773645,0.326107024780347,-0.239988789856861,0.285288683585457,0.202383816090974,-0.25949707178717,0.400186491140752,-0.226662396819719,-0.200649570966276,0.369268841368334,0.0131138713939422,0.149492413887464,0.145586093737465,-0.0073345155459915,-0.354087937394175,-0.013926672617144,0.189989913231844,0.275276223446809,-0.0133183165696521,-0.266455971483477,0.20476802530585,-0.301158518767853,-0.159021055111171,-0.0345162868239753,0.400045270100187,-0.297491161402097,0.409289278373117,0.183876855200976,0.350706989086312,0.26760157444793
moderate,-0.29207566493327,-0.292862462863822,-0.48815298246328,0.0794706145891594,-0.622126812861043,-0.578303748955945,0.22416911418287,-0.2793255012725,0.54395334463211,0.0986878635253399,-0.281798497261853,-0.0891817607836965,-0.402220665095717,-0.447587782701651,0.60027320406515,-0.12929227159964,0.245055009473191,0.215950278427568,-0.0459518594717313,-0.56073387214804,0.0118681634867062,0.397255144699155,0.380625234103829,-0.0158396376920532,-0.276874057135569,0.251921071304842,-0.518213044699717,-0.306397375365643,0.009493054247171,0.37846544755352,-0.392466448937605,0.515222122752937,0.262900339949949,0.491656472787134,0.366081618662542
moderate,-0.117364644841135,-0.0357226338640864,-0.376452095692983,0.13917932032038,-0.680391709964826,-0.551555372420777,0.0453757953008517,-0.056773139970734,0.582272271734221,0.194109608340928,-0.0955399509837844,-0.329056715006782,-0.282573496233084,-0.433275410044657,0.514425480041918,-0.104811029492905,0.175500489926694,0.246075615937117,0.052721354835063,-0.508694766517718,0.0279186990383992,0.259774759763769,0.320348567187706,-0.061449120820224,-0.0839774894604492,0.299763702241368,-0.553943241982136,-0.0550011807775246,0.0569576539906765,0.371174543308848,-0.200195416984655,0.568087769162767,0.206837917358193,0.285811431372193,0.355638940244975
moderate,-0.0587376767707525,-0.0454108706025506,0.317532302863092,-0.503941657272634,0.419070232966374,0.307665989244108,0.0598230304399063,0.411289171891891,-0.124901185145497,-0.159229204572991,0.342552977207544,-0.0804945691913767,0.0,0.286930661947418,-0.0680187129211936,0.0724050794596575,0.0,-0.27231136691667,-0.258961789643879,0.344791455108232,-0.159886558821656,-0.18990021877332,0.0,-0.115553297577304,-0.0508487771621093,-0.104858256670018,-0.0227638469203298,0.122501992228015,-0.105315678591301,0.0249156232158584,0.068638238312292,-0.0947217403305526,0.0,0.126697460964928,-0.0325497311853595
severe,-0.180214032048768,-0.0088712108826489,-0.41980553395249,0.0495714187680696,-0.701668034789979,-0.353663620373328,0.164171406321282,-0.188391291733474,0.623055923662182,0.269968059038571,-0.0599389845315034,-0.059946604164964,-0.418565371883326,-0.187721761284861,0.612831236397843,0.343658081986942,0.10603148595423,0.139856281695606,-0.0963205703161226,-0.432679924452461,-0.199817843808439,0.0813344664960259,0.156354503462518,-0.0282257009099309,-0.24723043743204,0.179667462916521,-0.161532788859359,-0.125697419173223,-0.0610915957239629,0.155897989300919,-0.290037784197544,0.397716212392671,0.100338223484856,0.250462534124975,0.274374198594079
severe,-0.343117012926082,-0.109369120497278,-0.507794090500415,0.0301969957434134,-0.578708688203374,-0.593451612717156,0.244406099522634,-0.130158160998475,0.499027183415027,0.170849433397051,-0.151262318441391,-0.251287230575659,-0.306632731284156,-0.463414204709836,0.600420186363243,0.0872149803511587,0.0743160990982087,0.177650464741518,-0.101738222035822,-0.543721714953491,-0.0769543242549688,0.276702620053719,0.179216607692348,-0.022200833149623,-0.253320428182717,0.211030293746383,-0.163181547994116,-0.236914825457436,0.0266836945331085,0.503274823245923,-0.301683521204646,0.396963461810134,0.146104693020224,0.249042531689854,0.266960849796052
severe,-0.185862565921564,-0.0816287464872275,-0.545153162308096,0.0132135346108794,-0.696599032569872,-0.426659593641536,0.379617719134301,-0.260885264942033,0.563367132025723,0.0380050588906372,-0.195734885838466,-0.0913832010703981,-0.276582164303996,-0.300873786495883,0.530286079438051,0.130590148583972,0.0641660909271748,0.16934448692432,-0.109564031274817,-0.588030731494221,-0.0765622738163008,0.247776452622869,0.18072725476215,0.0068561291271878,-0.193447733769474,0.146015339413948,-0.243820644010525,-0.266423808233121,0.0524280600389897,0.0746415453552131,-0.322128406472097,0.360390611381765,0.0706265772092056,0.453465075493054,0.447049173690906
severe,-0.325105544465969,-0.22610485281029,-0.401822987942271,0.108298511659975,-0.462759842349635,-0.397670346688151,0.0266590580254742,-0.350358751681521,0.204521629927133,-0.0174846334516133,-0.222862092741315,-0.201653557784218,-0.222264767414449,-0.317007058990684,0.175730256299406,-0.0026870519095762,-0.079040158530029,0.0474659578109176,0.0449476518683413,-0.451895652821587,-0.186025655865544,0.0771202806251173,-0.0810824049986076,-0.0339235551936631,-0.194572399713663,0.0114085433018255,-0.149361751033306,-0.246182351276145,-0.0683301559175455,0.0712060980809793,-0.371279577734747,0.264982568583541,-0.136824042767879,0.0005468676069548,0.199087670392168
severe,-0.419135629793447,-0.418762634327874,-0.4118080971195,-0.140441806455862,-0.168187483568113,-0.404410250468347,0.015184875507797,-0.417219326823095,0.0591209202461661,-0.038622363136732,-0.421260018824817,0.407960267759583,-0.229929826809005,-0.413176119348768,0.020217232099632,-0.0867091577715758,0.0761274423657733,-0.0215591528853054,-0.0131596131378603,-0.292200949482717,-0.0793875344755345,0.0591405777049188,-0.0739606837169111,-0.0514403396319905,-0.322760521569509,0.115211995389696,-0.0804060697432289,-0.422538613680749,-0.131089468952416,0.165577671989332,-0.249485326907273,0.0095532232673768,0.0251997933581327,0.20533696253677,-0.0507329545897946
severe,-0.337566074711741,-0.424594431194077,-0.525324294840051,0.131182670705258,-0.440845594473104,-0.441435010748249,0.18207293985233,-0.499875575237267,0.238935977086692,0.122273564066184,-0.424743680159278,0.115048985685102,-0.180619885608992,-0.406044535773699,0.315263897273817,-0.412164222618135,0.249085584310325,0.181800443524355,-0.0497280395744662,-0.585303000176544,-0.0430072439416155,0.187798327254993,0.0904596941199822,0.0060162371923631,-0.4731160511915,-0.0233035721288885,-0.320886750503632,-0.431222048521661,0.139394312506821,-0.0325778343107261,-0.396129365249025,0.0427248638501321,-0.0191208324718076,0.337284341617163,0.190507295685232
severe,-0.183369514386796,0.0239843997518626,-0.282122460560975,0.0608786548185818,-0.433964107217691,-0.226860626865124,0.120318701475883,-0.188790716693993,0.276653030700272,-0.0014208282862637,-0.131817917975799,0.301192321023781,-0.130148189197125,-0.107114540174812,0.334008191883662,0.24926503626167,-0.168683352597116,0.130764755336955,-0.0997868321718421,-0.274894010719269,-0.243681367819271,-0.0657136395245355,-0.0461865721623173,-0.192819708098783,-0.300624342356003,0.219789678886116,-0.131212488901367,-0.128152684723298,-0.293517332121192,0.17071114052076,-0.0556741583697899,0.28029638317098,0.098110812091699,0.205605453444532,0.194145529542814
severe,-0.492004684444924,-0.398678795363151,-0.539655485912143,0.0484671291211769,-0.617158133912092,-0.714397202095187,0.411551915298485,-0.327880240917512,0.393620670935371,0.294525299160645,-0.284239386941738,-0.151221865971809,-0.240299566186055,-0.466951546657645,0.662913657901588,0.103165627564645,0.383855226255707,0.251620100490717,-0.105954742902564,-0.579350421464473,-0.116335843790677,0.261210416822096,0.216299765049377,-0.0823845551873355,-0.482951726054453,0.192615412791768,-0.253551093385884,-0.332443075968693,-0.122048785495326,0.369649250500434,-0.400258563866383,0.318417395247367,0.417607012144879,0.418390376949535,0.443141541220057
severe,-0.0823733832711588,0.018018018018018,-0.0280566280566281,-0.272270589912451,-0.596200052802935,-0.473454001366874,0.419637881562039,-0.0252252252252252,0.447425025246804,0.412613430625332,0.0,-0.419689707543301,-0.113915131707673,-0.0756998757406223,0.602120698842601,-0.0317010572499323,-0.0789216386146091,0.431532130063787,-0.535776754424294,-0.0033505182459278,-0.698362162143841,-0.344985918136947,0.0585169951241207,-0.656814134885253,-0.0146229177582143,-0.142571733481032,-0.436887491773868,0.0514833645444743,-0.670541787710651,0.587939306056497,-0.420381593454854,0.334934740296088,0.480311224360685,0.378565456538254,0.368035300120271
severe,-0.312346797310804,-0.422295622119654,-0.297425243928405,-0.0197901484111104,-0.231106542542761,-0.260297402556616,0.174192541334063,-0.2781696085252,-0.117874043515183,0.126081495156878,-0.244891302485827,0.0452932807049593,0.0,-0.31863178677074,0.179568236251317,0.191086565612685,-0.0470159167998372,0.240584362855595,-0.0742571048778989,-0.2345980745386,-0.191790431424239,-0.0072943576800221,-0.0012007761443512,0.0877786619336323,0.0382447628176756,0.0,0.178988917449437,-0.387446876920841,-0.0712617192132349,0.0392125715178931,-0.145140224375446,0.237004141911606,0.0,0.220054596280606,0.0160959762837546
