group,CD273,CD52,CD3,HLA-ABC,CD45RA,CD7,CD49f,CD194,CD45RO,CD279,CD62L,CD161,CLEC15A,CD27,CD95,CD278,CD58,CD11a,CD235ab,CD62,TCR,CD2,CD49b,CD28,CD38,CD45,CD71,CD193,CD36,CD49d,CD99,CD150,CD82,CD224
healthy,-0.147151763413784,-0.221312735928233,-0.0383312460233122,-0.177550819812895,0.276832103115079,0.106591945513248,0.20264361531921,-0.344734127972142,-0.489378567196286,-0.257676303165495,0.479983656919653,-0.208173390556568,-0.150986490505354,0.0702043880758814,-0.549838061296652,-0.254926623835078,-0.280869048468928,-0.231752916101362,-0.123699727435867,0.401803169402896,0.0265227794372767,-0.32664710921296,0.219255118118387,-0.34129761856212,-0.0237624201037786,-0.194112595996023,-0.0184803781652892,-0.160818205186028,0.224372135601025,-0.181071806965169,-0.416073534850489,-0.205399090658232,-0.205825569666582,-0.382080554261002
healthy,-0.0848349152343585,-0.333735274931661,-0.113734084490421,-0.14808934342354,0.0853713812658453,-0.0419860934485486,-0.122935923609032,-0.105306607120107,-0.376650670599971,-0.0985346200229925,0.54135287268876,-0.227584387874567,-0.1930138492741,0.0340146548259434,-0.347684233108405,-0.125978359253686,-0.0463704883379653,-0.149613152942422,-0.0142258018801865,0.0229326922056041,-0.0397494816984823,-0.380169254270894,-0.0603928235213005,-0.230964289134053,0.128208209741344,-0.273018216634274,-0.0566523413465318,-0.0905151365996561,-0.0018300490903673,-0.286095841561545,-0.196698262725686,-0.180327591269065,-0.0013155197727759,-0.305726574236284
healthy,-0.0008221887185553,-0.289319988997605,0.0653758619048502,-0.280792498550288,0.587026789902379,0.204679049206377,-0.176115337898839,-0.418749710429943,-0.730588433200991,0.0142189019678949,0.610795953822327,-0.218772330203451,-0.170343243456978,0.129150597025618,-0.713350192859495,-0.11384590653868,-0.407018614956921,-0.463869754689231,0.0069439465058802,0.193360564916338,0.246312185080364,-0.401589189541879,0.120366273928972,-0.326420722404424,0.333462446612507,-0.224676789769784,-0.136564465433361,-0.0331192242232707,0.0748664331067789,-0.238693644541359,-0.584322670207618,-0.324294405154115,-0.267135650014125,-0.353187819061406
healthy,-0.126082158384875,-0.229818979993375,-0.16157211944402,-0.134730682680335,0.0128893836009705,-0.0745418490698671,-0.0328326970339266,-0.110975489330531,-0.253997124642123,-0.0997355387416006,0.407788525160298,0.002397198662501,0.104967772188044,-0.0864987150648154,-0.087044251030206,-0.205090079941477,-0.0015879965767282,-0.08709028703873,0.0251020255694856,-0.0620894088326748,-0.0851495316132354,-0.155108845683866,-0.145889378695615,-0.0530449067567391,-0.0576526407774446,-0.346784600435057,-0.128278381519731,0.0144763934195968,-0.0554446558121284,0.261909540552225,-0.0736651666042286,0.0074205860619647,0.189609369275131,-0.070360962917089
healthy,-0.0788814498423817,-0.321938791077292,-0.172597260241591,-0.147056720536046,-0.0492341983602142,-0.0898523824995082,-0.0004890585333274,0.073430805379512,0.0153499423902668,-0.0635832118569597,0.750211393955118,-0.154353863267607,0.038175784028934,-0.0403602465596709,-0.0318712116805273,-0.0035703168691958,-0.0292315508110344,-0.0269541716358854,0.0678591555147136,-0.11254797204111,-0.149093267178561,-0.215083344377306,-0.116148843321895,-0.150938961259072,-0.0991125020686298,-0.158032864673722,0.0014832332190449,-0.0858035384215829,-0.0988389212588553,0.0344130051496348,0.0914858152102469,-0.0739467633005066,0.136525783287447,-0.0469947306912822
healthy,-0.0631381930328862,-0.316307409085981,-0.203577912936639,-0.118454831596328,-0.111629532281035,-0.116706308465202,-0.0354806385098494,-0.142333312662145,0.0723530661478426,0.039272526073865,0.734708598911337,0.0001482383238799,0.225568886697584,-0.0377864743617959,0.0868808967900169,-0.0459974060889995,0.0507031927892144,0.0681893201902881,0.0323880422297732,-0.181007670524439,-0.125049063305446,-0.104622818534439,-0.243631827668439,-0.0941587748415175,-0.0407049316999009,-0.151368375709992,-0.0723506297549498,-0.0389561207760617,-0.202291848648286,0.378532207643148,0.228134429785558,0.0476306647755229,0.151550213191179,-0.0386217012981668
healthy,0.0,-0.103997109989756,0.237715382095301,0.0,0.10710462508678,0.1040344064577,-0.0798514697633733,-0.168732749801419,-0.276494925746726,-0.103288121416708,0.723510301423644,0.0043642868204242,0.0215003846494068,0.0024856397858559,-0.267918036174803,-0.0879113285889285,-0.0237611171334211,-0.143667699447479,0.0,-0.224464599919776,0.375310948295947,-0.168120497988008,-0.177443011160324,-0.140090739890458,-0.119050110624123,0.0726888272062189,0.0,0.0,-0.170309983464732,-0.0106204951321474,-0.0312017688431448,0.0,0.214648297379078,-0.0001428067326614
mild,0.0142536051612093,0.093408689797785,0.0657175820629541,-0.195906237353066,0.0487056135507415,0.0868238918543186,0.0948884502788172,-0.0411428505586087,0.0096154829973046,-0.0852277972371357,0.600480332855982,-0.0156767334130667,-0.102044521342831,0.222735946888514,-0.0663830696567409,-0.0539761857418168,-0.0383288500967377,-0.0229613739136929,-0.0185979148950284,-0.0553327696538331,0.0626212662371782,-0.0089648673322462,-0.0580022440845496,0.115533728843469,-0.103721600212013,-0.0079182000780905,-0.250849061770229,0.006540888301378,-0.0825200135825074,0.0551237089664567,0.0337297413667319,0.0183271396371733,0.12108059055651,0.0083258268862376
mild,-0.127119506715005,-0.449470079380428,-0.192247366124702,-0.115794462306981,0.189015031998503,-0.0875567723254734,-0.109038222942928,-0.166241693366794,-0.316795547861319,-0.163053039655911,0.651484988248456,-0.161317922716994,-0.225326183928818,0.0129480586443842,-0.206924643162655,0.0244123807641287,-0.143297063930138,-0.279310484698917,-0.150458675451252,-0.0785672583119783,0.0638621766863756,-0.446129322561304,-0.105865945009612,-0.222936963911169,0.0741901494377588,-0.415649259627903,-0.272477580423053,-0.147622005549127,-0.0093109092873135,0.145095698907178,-0.166087659771626,-0.22042150733648,-0.0946518593143316,-0.238518447972353
mild,0.0,-0.0754227104746191,-0.239536998237444,0.0,-0.16783124179088,0.15195890303941,-0.0260812870858438,0.0668796032333948,0.0354461474899009,-0.0294399149669063,0.0999232050076051,-0.0581951807485357,0.288557869083442,0.11521342823962,0.228703566018191,-0.0202786748089021,0.0,0.241935908233213,0.157169287110959,0.0144116979927393,-0.268078766175426,0.0362311957553165,0.067698286057361,-0.253654151799958,-0.0319995901610345,0.119233838518799,0.118444309052902,0.113464588292578,0.0755113935628489,0.294092909740405,0.0404628942250714,0.0,0.133944640910994,0.203157690357686
moderate,0.0055097456857161,-0.23666240735262,0.155703517512972,0.045697212376216,0.521636957940554,0.4425174637673,-0.119934023151892,-0.421973292790188,-0.563741242966483,-0.105632121741257,0.601653372311316,-0.0028738575129983,0.0595462172505766,0.290792938747326,-0.612664385589464,-0.218884485654809,-0.236572571879522,-0.184134688654589,-0.0432964692210786,-0.0885931640940324,0.306092511465027,-0.277706779264091,-0.0889945256509188,-0.211220299832857,0.199496802057445,-0.0930117951304818,-0.0358295305145763,0.0212554988429689,-0.0443694353888652,-0.0874024584911659,-0.288600649626822,-0.131224185853571,-0.089296575882919,-0.310391790991954
moderate,0.022847805551581,-0.064708804066888,0.236678897778398,-0.126034933341068,0.478943428925395,0.370038345990989,-0.129449118474118,-0.136190034083555,-0.394658583451971,-0.0243894582928456,0.707275693275561,-0.0512587616497251,-0.0409472405456731,0.310641517639564,-0.304755842369636,-0.0642225647996725,-0.0972386444396111,-0.150781095350044,0.0076976075354842,-0.0562121956654216,0.336540525672192,-0.152175201719629,-0.0732440919874146,-0.138984169923528,0.184292479571353,0.0618271438500294,-0.0711968375714568,0.0058283037780334,-0.0813096574618502,-0.104465483088174,-0.153305252625361,-0.125701093193455,-0.0826426100578188,-0.221228406707531
moderate,-0.0964374717361654,-0.202362152263774,-0.0248045510186818,-0.0835630705080657,0.199717035383959,0.238565315046289,0.127634522760594,0.0447559832775237,-0.356575136503825,-0.281430754124485,0.750947856190057,-0.165882916242484,-0.18170221453867,0.161715550617225,-0.307074124536902,-0.298954828383635,-0.16797587621599,-0.200494408041387,0.0284907540113778,0.0938656606725025,0.102699217009618,-0.264718274182783,0.095894528610502,-0.0453629191601485,-0.153710498909406,-0.213532112721114,-0.0828400291996882,-0.0101623497278992,0.131116924585926,-0.181203592997568,-0.100665499649544,-0.210800904177037,0.009926677343744,-0.199338379261449
