group,CD47,CD52,CD3,CD8,CD45RA,CD7,CD49f,CD194,CD4,CD45RO,CD5,CD62L,CLEC15A,CD27,CD95,CD57,CD58,CD11a,CD244,CD54,CD62,TCR,CD41,CD2,CD226,CD81,CD18,CD127,CD45,CD26,CD36,CD49d,CD305,CD99,CD82,CD224
moderate,0.0960374351940849,0.0245537543463245,0.243531918531126,-0.307310171384653,0.446243764333238,0.108580846613315,-0.0862173562604884,-0.269548945108145,0.221752088771849,-0.371000704877695,0.0292285627127276,-0.0654542439209096,0.0598993805316131,0.0213001310217889,-0.503237251470922,0.018675389351961,-0.175166796702354,-0.174865737846734,-0.001577176153793,-0.111747603906921,0.0347991939776329,0.32740014277229,0.112225776333931,-0.171352071964683,-0.0464122199639622,0.125638695130053,-0.258446302215725,-0.134867835014154,-0.0147338675272406,0.0561374460826068,-0.0286943904365982,-0.224942823536005,0.0020233539770299,-0.48782092938304,-0.241130405241321,-0.250020269854484
moderate,0.112416649757714,0.091040362869967,0.0567454109082888,-0.0339620373253587,-0.0925793505601929,0.0063633158866351,0.228311604933184,0.0900924769679498,0.133067171327114,0.179384193384616,0.133687949891541,-0.119455450096134,-0.008071407740852,0.0615230362405845,0.20777681982069,0.0436748664987102,0.0632072953843034,0.179016901060667,0.0299390709692364,0.0836139739394132,0.114693349363176,0.0778395740340501,0.122879139119137,0.246254305032958,0.0643611841832022,0.0611177674260045,0.0009902373327919,0.0225445000462774,0.143744012661051,0.189879626645458,0.098657291739375,0.139402494928456,-0.012970382590298,0.2617880573187,0.0726378129185696,0.101096553820571
moderate,-0.194261987898913,-0.106075327443304,-0.294389200119858,-0.0193051632945537,-0.444687046392829,-0.146382256795362,-0.0507265817837615,0.139635818580643,-0.231492524298947,0.25565403831591,-0.183627692434263,0.288875725930361,-0.0297809245748275,-0.0240594998127371,0.372174476792821,-0.0119165409525625,0.0009892172879578,0.0931005367483516,-0.135319447251264,-0.0987217428266153,-0.152016244491942,-0.2670963548571,-0.297240884693015,-0.0646989910623132,-0.111009822761929,-0.229625324276296,0.112032470703598,-0.0931047733885892,-0.0437797250985234,-0.172958424714317,-0.154142219249457,0.0102092944267104,-0.0864448572896047,0.205596816860962,0.0338840829145099,0.0781695824015842
moderate,-0.119546264546133,-0.217302306716084,0.100217281055516,-0.0802749663381376,0.42565190184326,0.223013252112752,-0.227370293243614,-0.262254375739091,-0.0699198253059628,-0.603123058191884,-0.161511729625212,0.399561578312719,-0.193984280805347,0.0550314030571483,-0.526598580367769,-0.0359157521186473,-0.107829305092307,-0.329451431721224,0.0173497372806633,-0.153410663996192,0.142379350762999,0.263164912573679,0.104566001833426,-0.295985697080288,-0.206041205334835,0.138295429404763,-0.273289225087715,-0.223936795754432,-0.112285410295232,-0.163678178854282,0.123239139288024,-0.18476314812486,0.186709850712867,-0.455202688553718,-0.172716341805633,-0.322397649392538
moderate,-0.0621948893796761,-0.311997768430382,0.117844921504892,-0.067323304372994,0.495369607105917,0.27269647709116,-0.208862802951217,-0.255534298155491,-0.0707906153606151,-0.524682163925912,-0.125714594657001,0.489951426295387,-0.052581904227327,0.0035188126692647,-0.489855598714746,-0.0266030402666987,-0.0329961129259429,-0.326898148313535,0.0316248808008394,-0.0538615548214168,-0.046878527449547,0.216518264089387,-0.036686658478426,-0.194648295321251,-0.0759941021568602,0.064967836245116,-0.193709910851274,-0.114889649923785,-0.18335911947281,0.140178646640069,-0.050782176055061,-0.137735662000122,0.178126378027267,-0.348938547816078,-0.155481001637224,-0.314069386741261
moderate,-0.169832511995324,-0.154946112453061,-0.165203112367152,-0.0053939001953649,-0.0307708659948371,0.0234820851416282,0.109476560310099,-0.0558174607065688,-0.172394051176465,-0.144554153665875,-0.190090559734473,0.780954743805284,-0.0305993575118855,-0.106034625497231,-0.132090792952557,-0.010829251902653,-0.0507008709793421,-0.18510991691343,-0.0592001235561023,0.0086111262437296,-0.118657439826737,-0.103686825185339,-0.179995212226612,-0.187110446163845,-0.10866044543115,-0.0689124397389677,-0.148406017592653,-0.016760485430118,-0.229290475069197,0.0444300914932422,-0.204597148625648,-0.21850894069843,-0.0777717713518726,0.0297677963321399,0.161965561601664,-0.0415685471435753
moderate,0.26058159201226,0.174586922140084,0.10954932213391,0.101929330917919,0.225380309418841,0.112727518336041,0.0696275997832117,0.043126422007177,0.157314081756202,-0.101645553301108,0.174130193839454,-0.0338249101611605,0.0084540772428369,0.173019842700227,-0.0555618211585543,0.0269219801336255,-0.0264240405296204,-0.0352026933439835,0.0799570871668239,0.0230547132754721,0.164835382101524,0.226417877212941,0.155939250301515,0.0813022020730925,0.156169601108432,0.0462786536726447,-0.212150299947523,0.287243603049028,0.140471018098322,0.189755619791912,0.0443591472551578,-0.0985915951190462,0.188356404549689,-0.15695643175728,-0.021553592788753,0.0017073085559931
moderate,0.0258898906699293,-0.0917736705819703,0.250698075203175,-0.0215435389625676,0.737146057177808,0.558789308640928,-0.30636581756122,-0.320891626335191,0.0978432411632265,-0.605880014033394,0.0309300034652904,0.463423721414767,-0.038106430675907,0.426133902823749,-0.639849778156256,0.0214789401217796,-0.147615674577753,-0.232347983738762,-0.0738018762518741,-0.227900233462034,-0.0820349593844061,0.38661807464538,-0.0999446514095674,-0.170812253940527,-0.25422860152154,0.21460296815449,-0.180959544548237,-0.0432133175247964,0.0512344831725343,0.21561896516629,-0.0578305936266378,-0.0766676806152005,0.241261334331464,-0.477119646400484,-0.415767613994637,-0.269885809294186
moderate,0.169512970588146,0.0125073843315548,0.156116520565095,0.206191188284518,0.283029783187406,0.219754832070069,-0.307578032537608,-0.305543142960627,0.0045150119916161,-0.120840817762044,0.0997603865840735,0.0289732495069525,0.0122863195204281,-0.0436369979243562,-0.378577142021868,0.0036594228283711,-0.170873750974056,-0.137388606595418,0.0143304360513122,-0.100759181326106,-0.134947465476022,0.180022391588482,-0.156829000074372,-0.0007325152088748,-0.135404137276307,0.252116846524901,-0.0773535399178408,0.174257426429038,0.0533379237026747,0.295145555778375,-0.113883845630088,-0.19723012705492,0.199750637700689,-0.243538187803353,-0.0807151289246297,-0.228015717166489
moderate,-0.319648761446486,-0.370970310049713,-0.0742503245258889,0.0167776220331743,0.400619710669528,0.157281483494867,-0.414908940443013,-0.388864257488805,-0.238577742957848,-0.486862033838976,-0.329289950838818,0.655215140497772,-0.009782968325353,0.007323787334523,-0.506700013840578,-0.017329576698852,-0.175416553856922,-0.372483657467196,-0.0758929210301485,-0.0718060738228418,-0.0622988886903555,0.135566390054352,-0.0918244322894221,-0.391606774491498,-0.131150528735135,-0.162361346774593,-0.190290420011508,-0.148075290459306,-0.298691577090385,-0.0358392534878899,-0.0890537671077,0.193020272581441,0.16348995400919,-0.460879564418354,-0.185671857131221,-0.241864951683535
moderate,0.0059701938340067,-0.0882858308176273,0.0553049334801032,0.0838543440830902,0.0446316062119268,-0.0977099273209304,0.020490286237259,0.123418930684869,0.0337798970168019,0.0433215125263219,-0.0419883255192873,-0.0639897890989929,0.259796874991493,-0.303819377981233,0.15725454089266,0.131436871500162,0.0960096288633903,0.00966297391973,0.24261090171106,0.201596716004103,-0.0105414786287733,-0.0636568921329366,0.0159151517111256,0.0750384007294524,0.138106268063767,-0.103120139044132,0.129489104089281,-0.173226732096107,-0.0730969325502107,0.0490008232453572,0.0513667720562471,-0.0253221339529721,0.0013590970621259,-0.0157051495340477,-0.0864798332308373,-0.0713401920775371
moderate,0.0817564960457772,0.0884159181687778,0.417654629797259,-0.463510157868742,0.48093491037995,0.239211047950087,-0.4645446576516,-0.251449353644284,0.347435990244672,-0.358468476138095,0.259505309845252,0.0732086108960055,-0.0291309516958431,0.339284899704821,-0.321875889023949,-0.073141653755792,0.0,-0.110297689743285,-0.0092148324023138,-0.351608836286255,-0.253107194378171,0.407851591597614,-0.405787392746474,-0.100935955952606,-0.342936677472979,0.180390069231189,-0.120392813213725,-0.0420197176745269,0.228879087512257,0.0235869892282549,-0.285295172813114,0.132904086837258,0.0978594178694393,-0.490181130525653,-0.283853180075774,-0.0631373687793518
severe,0.10696099795796,-0.0637074507866192,0.217791597758656,-0.0720890034711976,0.374454252728369,0.301777534905508,-0.106387488145461,-0.141067141245839,0.0682900712655175,-0.425013929174722,-0.0080309514165704,0.0819971123158483,0.114773516373914,0.295146641260841,-0.388576569007961,-0.0554116963441309,-0.115294259293293,-0.0621481183849724,-0.0195716022598183,-0.0668327712397332,0.055927705631723,0.294130187313002,0.0725644201224885,0.0610294687099779,-0.0890654600008201,0.158949437280844,-0.123052901789208,0.0500778290213239,0.0496983261294903,0.129996380350526,-0.0082135693956772,-0.0112585424871603,0.265939652724107,-0.218070677635044,-0.156705217125175,-0.182451189826407
severe,0.0170800859157348,-0.137650190024603,0.145413003760427,0.0071041530950711,0.403006606004634,0.265574293539322,-0.13472758477656,-0.140136989492578,-0.118931847299685,-0.464829518218562,-0.0378164239918888,0.372024525930121,-0.255039026798502,0.215888091577156,-0.525774141655292,0.0277842697431582,0.0099972381677085,-0.394478372904567,-0.0056374488885323,-0.236573547282009,0.193123153032234,0.171294465528599,0.0268019306927409,-0.347370657472309,-0.233076941903901,0.113598180311144,-0.23510123952939,-0.268118316138418,-0.12508468014904,-0.252740527384988,0.167740480262501,-0.583710129778307,0.116272006682787,-0.427825447179803,-0.203749692503298,-0.217699133459774
severe,0.178204700512492,-0.0234733379468566,0.406857257094143,0.0343097569226901,0.617625872543303,0.455478487578021,-0.374373686579993,-0.304400761701103,0.118902246359966,-0.549180905309883,-0.0088571638922795,0.11920368035487,-0.018709716159654,0.318938278489416,-0.48813365462436,0.0296743599094605,-0.0868745687802279,-0.0189571761385164,0.0944885992542242,-0.153514863824324,0.0103573721846671,0.524813819407859,-0.0554854467366911,0.0031945202523181,-0.185755968784673,0.116578884708321,-0.170976653620408,-0.0278293010901132,0.164804214710081,0.0145900702199367,0.062917626257373,-0.143363746648482,0.287804960261318,-0.246240910507363,-0.412399594818462,-0.411955518260276
severe,0.108903283019288,-0.0094866814385441,0.127437963440285,-0.228658544412417,0.175880880922242,0.318770675794564,0.0791678258177805,0.007617076672228,0.139634681639429,-0.0864948777551907,0.100925255081478,0.195332177233016,0.0217084528778189,0.265649906028909,-0.126909413368487,0.0392815815005378,-0.045317431511222,-0.0825684942907956,-0.0128017530590516,0.0852744671277124,0.0789719496744158,0.156662662804598,0.115381076853185,0.0052382959315768,0.10607621489744,-0.0519109072613954,-0.0308727747837571,0.191550946543254,0.0876677127236197,0.0435786709905611,0.101597087920004,-0.0572070821403913,0.0261733371390596,-0.227135424879818,-0.0167188826798427,0.0536697205964352
severe,-0.0776752775550895,-0.0620845411131464,0.108167090605235,0.152128068979327,0.662724188279802,0.380642858392129,-0.247521907825414,-0.332699568669969,-0.0909987986874011,-0.703605268486073,-0.0866294040328232,0.006521103833012,-0.0893853032110918,0.158598579701338,-0.682913204901123,0.0537716407166751,-0.223139375863395,-0.273672468527626,0.0200322196232014,-0.130071056254806,0.0682765709873525,0.137333261823879,-0.0570143904255376,-0.158500400131027,-0.0673098702519212,0.122875191980116,-0.334532603442747,-0.211281533818884,-0.0501760991163946,0.0643630481086751,0.0521790729910497,-0.0631563017333157,0.409913261211484,-0.471224551503313,-0.187528749073149,-0.381653471068182
severe,-0.427865955282948,-0.43303373508852,-0.635602512487265,-0.186991733035267,-0.621219760880746,-0.644830840515992,-0.126521632671608,0.228892898481035,-0.440209768263867,0.352139543604039,-0.449955607125021,-0.244222450559656,-0.141229240615885,-0.678130703698521,0.402738835185906,-0.12981414368022,0.300433871515964,-0.173344748828798,-0.124074787392482,0.10772273594956,-0.117276165535504,-0.599174417331803,-0.200534508129992,-0.358635164832712,0.162652846657254,-0.576042547688221,-0.112708940071977,-0.410505840001477,-0.543841674317158,-0.351076365017787,0.0050923238913393,0.102001925227436,-0.617458454833873,0.0212633619041151,0.217926844855174,0.194485387149126
severe,0.192636019168443,0.0336396290850235,0.36000886826526,-0.0544974616267581,0.514505136430253,0.44945688682709,-0.0056353707076839,-0.0820801515840009,0.295724065197978,-0.267566420349582,0.244817273022896,0.0731232036499515,-0.0738352735129166,0.370505942637413,-0.359962002387242,-0.0014101195264534,-0.122676009997307,0.027987728617562,0.0374524505482759,-0.127301132844488,0.0559948959632592,0.38347637410287,0.161636509022534,0.136614154310271,0.0490892710196896,0.364517752398221,-0.177773824978645,0.208141302566985,0.215873755167597,0.114249500248402,0.0391832415895284,-0.155073928597812,0.156909327495234,-0.263986743426302,-0.0838599186063758,-0.194935005468449
severe,0.405476765048758,0.287670653078511,0.482660059841586,-0.0520408864729054,0.647268941498313,0.627492958196804,-0.137033182993943,-0.502044260989718,0.258409194930057,-0.539474558141853,0.197518909929455,0.199628960579775,-0.0438111138096586,0.428649150228253,-0.769471198961894,-0.0174232807846189,-0.405064271782599,-0.0872368148481607,-0.018920899708381,-0.232039337999888,0.0829772717202366,0.578931772240718,0.0560126232100768,0.0538259652887999,-0.183487127151874,0.435606826442159,-0.244292807521404,0.244125917704036,0.224249543403612,0.395543336388563,0.0727027601223368,-0.322977490701285,0.425715170692029,-0.376977926140643,-0.396517246265797,-0.524534138129966
severe,0.218418174079932,-0.0205920205920206,0.0465894465894466,-0.0907568633041504,-0.123807117564061,-0.0134020729837112,-0.141379118975091,0.0290011520241828,-0.0105534105534106,-0.0122988869499122,0.0149292149292149,-0.0773263913213342,0.0911888355844676,0.0856637910090461,0.0242154280149081,0.0139376611502802,0.136904883311057,-0.0695159652288922,-0.0740897015565718,-0.0521223121802535,-0.40547097397366,0.158763018422425,-0.531763325362708,0.0357786357786358,-0.223855626781171,-0.371578785177481,0.13576964695999,0.326210103500024,0.0969174337549728,0.0550249013278305,-0.505762514845976,0.143689202601251,0.0926155213564238,0.0059858361385166,0.316749460191043,-0.212328057761695
severe,-0.313346573669228,-0.314737233884668,-0.0290243604619163,-0.2062485349916,0.282488764077932,-0.0343550541255324,-0.319651726730093,0.130110388535743,0.0889587667008537,-0.0373036105020634,-0.0924916023385539,0.127079854277556,0.0296338424057351,-0.0912379070373109,0.15194826366287,0.209420689323296,-0.0304870916585913,0.0179878386975368,0.0190620383061965,0.0894358301769733,-0.0949092552319091,-0.0004636439408906,-0.0731702990851536,-0.0439215821476478,0.0372712743671279,-0.165518473380941,0.0,-0.301171651351707,-0.332537570703712,0.0552288224277535,-0.133820790410295,0.159850335876944,-0.109482937418157,0.228199563035343,-0.20957459249144,0.131276205524231
