group,CD47,CD3,CD45RA,CD7,CD49f,CD194,CD44,CD45RO,CD20,CD5,CD62L,CD197,CLEC15A,CD27,CD95,CD278,CD58,CD11a,CD244,CD54,CD62,TCR,CD41,CD226,CD29,CD49b,CD81,CD18,CD38,CD127,CD49d,CD305,CD99,CD150,CD82,CD224
healthy,-0.164326361970184,0.021651761691756,-0.151247185322381,-0.0253842450681911,0.197140772024793,0.164957807890332,0.0729958105083448,0.164468220353962,-0.0806379766136248,0.0682418353525569,0.407435201730231,-0.0752426923487241,-0.089463419783468,0.0733035615413405,0.136996730203917,0.0947318685310553,-0.116602124718897,0.103296155934263,-0.0915189254662187,0.0181426559733993,0.112078652144699,-0.0167775379364478,0.186305402105661,0.0012470753734863,0.0879800872741762,0.127204719755762,0.0292747335590944,-0.0428679270815449,-0.0974364650000569,-0.13834536502837,-0.125993629196886,0.0238254049003301,0.0501834660122858,-0.169928550046836,0.136583959695385,0.0934136451522036
healthy,-0.142693093827562,-0.336139312254548,-0.655972211808542,-0.419128499113961,0.249010262991972,0.249145744269459,0.125898219944188,0.593764995261369,0.0520325019489378,-0.148583010394399,-0.623526508432842,-0.19022004981005,0.0559690136681438,-0.235189063874484,0.562958184400018,0.0357724554925372,0.171987947677234,0.244386957401643,0.0718536124870262,0.238140051159244,-0.0574851299555693,-0.484274793128175,-0.0473621470394522,0.297410784630182,0.268990701858885,-0.018170435662798,-0.0767999333250969,0.187360953585024,-0.287659265588639,0.0889562138687661,0.126952576389495,-0.2624097820534,0.404511018736198,0.188703928092723,0.200746911796427,0.498778954959191
healthy,-0.139792523486884,-0.0088228159148479,0.146146201418109,-0.0394989592139168,-0.072179459109985,0.109523043371713,-0.0567135097074721,-0.11080938433141,0.0641128669213749,0.051297070105946,0.289003496239193,0.0347641846245065,-0.0596096099739664,-0.0521482121082645,-0.0215613281457424,0.0026836650737926,0.10789669602629,-0.119922247773738,0.126242812431513,0.125269755139179,0.0514124095085085,-0.03542709741091,-0.0711430445206958,0.113837420990542,-0.125732358460228,0.0167948862623228,-0.10559915564091,-0.133606264629782,0.111573086248013,-0.268574067851147,-0.18890822771022,0.0060414622562081,-0.116817046220977,-0.0418406148235558,-0.0096459115167822,-0.0459123443021313
healthy,0.15831767650127,0.212323634866119,0.192837752094876,0.18379088117685,0.0492993324350668,0.0246350244492213,0.183416416606368,0.10170582948627,0.0499117975230572,0.114030247955692,0.281338443590214,0.200900443208555,0.0700634375918817,0.269159782687533,0.0307617520042177,0.0889100007240958,0.0101410881457776,0.266940451480582,-0.0234810465332403,0.0801354609261504,-0.0230362546862214,0.349578202941814,0.045506031084108,-0.0677961046037774,-0.0473724654619343,0.0588059656575285,0.160903251577619,0.228696680100087,0.164289241218889,0.166804272519625,0.167616628900273,0.201222233168551,0.0449223381222436,0.0201262698730276,0.0663670256005853,0.0524836840305541
healthy,-0.258550122994605,-0.541125030896196,-0.756501767231775,-0.59119068348123,0.378101448153477,0.234370283203813,0.145058307350679,0.661589124384802,-0.0554489157892994,-0.275065313106993,-0.445890839314114,-0.286889767982568,0.263600493792996,-0.326486054561453,0.650300306935011,-0.21703634094772,0.303388064974556,0.186241643265222,-0.11514366125301,0.364504546116698,-0.0529620621403736,-0.589808901008396,-0.0268909345559186,0.441744815214021,0.320678983819229,-0.0354906100332697,-0.304744809367605,0.222394130460393,-0.519635298477223,0.218228356773585,0.355075677547958,-0.52378700029995,0.554372864841591,0.338543265680898,0.282565597564706,0.56521346386015
healthy,0.0748976953848493,0.0585171610614253,0.0680403832735134,0.185797621658529,-0.207110284320206,-0.175114008684287,-0.332383800969865,-0.293910833414543,-0.0363339099805306,0.0316581003681138,0.205232274456862,0.0558999566615819,-0.316104688864688,0.232503505747721,-0.300223506631949,0.126798079599213,-0.199014729301151,-0.154394789292455,-0.141730894142348,-0.324951155224421,-0.0398754504580821,0.156195697449623,-0.0074251591332445,-0.219313194458905,-0.253627083038266,0.0778945053571328,0.0044819452312808,-0.332209253649965,0.213497079267036,0.157486298355204,-0.165148854015798,-0.0250638921509094,-0.244506539890495,-0.188569498385564,-0.176609715333728,-0.159745212992241
healthy,0.1885273294932,0.12343727763303,0.241024244283071,0.237014887869182,0.0838073517174471,-0.33755549150187,0.0,-0.261847256590427,0.0,-0.0789179957615403,0.261311885254334,0.0829214495880614,-0.177885183032193,0.151219519778145,-0.281837311634951,-0.218847762268438,0.0189119095551719,-0.0349654831436746,-0.0250107274856766,-0.0718555167388931,0.21865560962821,0.241317636750975,0.433205803075458,0.244934680083663,-0.0780722420098122,0.209068906228561,-0.0383087398681687,-0.0169722265238722,0.107714717315893,0.153823028857445,0.117293855115956,0.0142422448533476,-0.153621828812305,0.0,-0.0229319089781434,-0.0996225717326862
mild,-0.343605271625467,-0.382275605553124,-0.546987194503962,-0.664763614209704,0.209176964418448,0.212322962714446,0.217636310522835,0.570874742253028,-0.0170492337632799,-0.178604849156517,-0.351533286401281,-0.254939190116514,0.54721197859165,-0.667242627164972,0.704717320462712,-0.0463995358076681,0.290185234737461,0.448818305147337,0.420983318226652,0.567651400441563,0.0636594522297472,-0.535003785042671,0.0636750895837785,0.602109355179045,0.503440015434714,0.0946945253773012,-0.0996604958784547,0.468743827674264,-0.356524141070684,-0.190472787029307,0.548367753136728,-0.466816792056798,0.600889507900678,0.253513049313506,0.159920032835066,0.257697746038261
mild,0.404713056996049,0.205019263496557,0.083925891863334,0.259006088534992,0.0671467266324542,0.0889693400535735,-0.0145959094234527,-0.0241304033173252,-0.0062957647833552,0.328918434660936,-0.663044003621285,0.166638546469911,-0.0420208664239143,0.126004159852673,-0.0536714351449651,-0.0377059248132614,-0.034433400839385,0.118959903374083,-0.023385828839328,-0.0214663276580549,0.0628994045704879,0.0506460459119465,0.123461011267253,0.0547688071247445,-0.0658666929503675,0.171267369108788,0.0999226757820649,0.0157391927392693,0.0396416481705768,0.368884056915573,-0.307354079953878,0.0527154897772276,-0.0105958786301174,0.0606950841725482,-0.0350047663939271,0.0832508379024531
mild,-0.0051731491571554,-0.227560894384058,-0.228206713756977,0.0682844909099608,-0.0075577366292612,-0.160342968851796,0.0,0.0038287354365068,0.0,-0.271036316149675,-0.0729996389572013,0.115705712311794,0.251846860509952,0.106970796013948,0.109643229375356,-0.122244531968589,0.0,0.126774787172362,0.0241292417494347,0.0138654476772273,-0.001318218836465,-0.117170872076248,0.156798572052045,-0.0091260296903336,0.0,0.163610950478258,0.0637598028790785,0.0,-0.0217357590579008,0.0178061552621508,0.17441419266859,-0.0102492466371546,-0.180053867767994,0.0,0.0012940531345772,0.122262363820684
