group,CD47,CD52,CD3,CD45RA,CD7,CD49f,CD194,CD4,CD14,CD45RO,CD5,CD62L,CD197,CD27,CD95,CD314,CD278,CD11a,ITGB7,CD54,CD62,TCR,CD267,CD41,CD2,CD226,CD29,CD81,CD28,CD38,CD45,CD26,CD49d,CD73,CD305,CD99,CD150,CD82,CD360,CD224,c-Met
healthy,0.239584780871201,0.0374131138840858,0.234285240530978,0.31696675673435,0.398297583367357,-0.0456308285411834,-0.378786623651241,0.208175891962557,-0.0546852009135101,-0.32659439313917,0.144123867832009,0.39198502100237,-0.0027510767236259,0.309229014265661,-0.378440100739563,-0.134130040508307,-0.134428461333474,-0.0845467713764235,0.0126286298920797,-0.164378213095643,0.0890039117253278,0.371382598754511,0.0076540679549226,0.0950565108267265,-0.0252534264395591,-0.0664065653371394,-0.12666788556422,-0.0106895286950948,-0.0878399793673842,0.0692185628473816,0.130998580498183,0.0948050458366415,0.0260939776714406,-0.158850548003825,0.138681780513571,-0.225161623605414,-0.159078912397867,-0.113194569068936,-0.0088313810270105,-0.152455654261389,-0.115922624111552
healthy,-0.130748411037557,-0.143172213094439,-0.122262582096833,-0.259401971701534,-0.28319757983206,0.122002244842705,0.225293937301792,0.0237823485350676,0.0394694023435981,0.18716752073133,-0.0014676160389122,0.304809694841738,-0.202747814620847,-0.0685867098479546,0.1149911094418,-0.150022253422062,0.157277907134653,-0.0663701846767209,-0.142636386510496,-0.167174651908264,0.0703282308990534,-0.126768352208861,-0.130546021764243,0.0594910304614535,-0.188724170153319,-0.0753071709164332,0.0485471474936468,-0.270760246456577,-0.12408095112584,-0.0501321204807423,-0.16159887299279,-0.24884711186366,-0.0994187502284682,-0.0926952564098527,-0.308745487467325,0.0785065431973615,-0.162081728907103,0.184096358932016,-0.163680034062231,0.0379393723735211,-0.0997182348773129
healthy,-0.27396888737565,-0.203297537938658,-0.352074271469798,-0.452820475339655,-0.444704932566599,0.073323404992595,0.204213813737849,-0.159786921412859,0.016074314382756,0.450786025970812,-0.149598250817635,0.26444263458128,-0.224694110509195,-0.30500030528807,0.461985434242254,-0.0351961458778425,0.0040947701662222,0.165971751455698,-0.0624392670394088,0.18896649404177,-0.207069229322733,-0.318317977195036,-0.0423484115943458,-0.293749645597058,0.0170176902854315,0.124537202562988,0.218617918566506,-0.182462163197652,0.0742757630372689,-0.501506909457955,-0.208380562169863,0.0002858492577146,0.36686307343812,0.172576590239719,-0.275441018907194,0.423302834354284,0.213470108956062,0.528783585277459,-0.187006379294317,0.299086046042389,-0.109677986594525
healthy,0.0270967710201967,0.014423559486844,0.0694927422986061,0.118661042921911,0.144879284618561,-0.0395959385250102,0.0824075908585284,-0.000839296314093,0.0236809180962753,0.0423471010375899,-0.0938681327032835,0.538373735196531,0.0692109006340085,-0.037197790773032,0.082320287520751,0.0009129326030541,0.0320344618137953,0.138577211364006,0.0783100510644253,0.215473902450744,-0.176646336526055,0.156626215586086,0.0543623378069273,-0.162444116660712,0.142915570220528,-0.0186504493764502,-0.0674246971051449,0.118768999328714,0.258657852679864,0.0483960588606637,0.0349673216470166,0.410828466051099,0.354350164148286,0.105630725830672,0.166848614279242,0.191304985070383,0.170461986506312,0.37083993183325,-0.0005650857911578,0.0812839407582182,0.0332964288876866
healthy,-0.225894800732575,-0.251994677625723,-0.17673073930874,-0.100484531240534,-0.0929323401627919,0.0286593627195044,0.0825075640396859,-0.147141992755426,-0.125119345985944,0.0680612400350059,-0.147809021831981,0.796557129389089,-0.161377302531476,0.0160712055730624,0.0996447724226262,-0.136703999167506,0.0957389798580351,-0.0230281049862574,-0.0688770268475292,-0.0037478857948544,-0.0880848457201732,-0.123106051238283,-0.172141498855546,-0.058768631489155,-0.16311278135635,-0.0788707276691814,0.0292529231443057,-0.264084540074797,-0.06169263812834,-0.0911727007844403,-0.122750567127649,-0.186938224015008,0.117973693161271,-0.132487580363049,-0.0979901528124801,0.143963191405152,-0.0727206680905099,0.207395325364253,-0.136884666856986,0.0384088407119218,-0.161298911893514
healthy,-0.411669412446358,-0.414408939416917,-0.245757486078867,0.0948346028205118,0.0102750922504766,-0.173344328492701,-0.178726627862215,-0.263769930684699,-0.0813088715544476,-0.0942174149801076,-0.280341777946301,0.701151140748419,-0.0433003875294087,-0.0799620746258815,-0.129294302696548,-0.0554287825103226,-0.0897252139297297,-0.145253826307412,0.0050509377971293,0.0210272867922723,-0.157960297073803,-0.105027864263757,-0.104781620459886,-0.189698666684062,-0.279793756806106,-0.0728049013011888,-0.175806094105046,-0.228435543456808,-0.221102859347182,0.0220458310938871,-0.300388645724161,-0.106090170712489,0.14097624097269,-0.075162337200932,0.0398231029943619,-0.0969664952056114,-0.0673795049341328,0.0372482041713115,-0.0161038793335497,-0.118799615008298,-0.053032921441334
healthy,0.284247007397523,0.182788080431929,0.583439846406409,0.579314194739525,0.463826154168922,-0.300183187041062,-0.465220335135973,0.244031332140558,0.0,-0.475443831617743,-0.0454659439755998,0.527120021164453,0.03055000774297,0.224775555235786,-0.336919397802516,0.0,-0.159788754947876,-0.167789152333915,-0.012720212197793,-0.235740583544707,-0.197486354899839,0.659497157903285,0.0,-0.0343152789126174,-0.221940226668503,-0.270794182353613,-0.112986536573206,0.048976996540317,-0.17538175307296,0.0337452949932741,0.270534878415317,-0.142220984640739,-0.127627934760306,-0.120487228382725,0.004347307148071,-0.375771127742355,0.0,-0.287094883667265,0.0929567699716863,-0.14085652821855,-0.0781291359158952
mild,-0.262744415531501,-0.104733382554528,0.0845163805624244,0.258939027447035,-0.0254409131166055,-0.332015998392168,-0.127604440252165,0.0081079198194269,0.0115056959935792,-0.246376231343002,-0.0422140038668355,0.623154389236459,0.0554782143435776,0.0448010426763683,-0.181896708463995,0.0149294259344022,0.118940331055919,0.013061261420741,0.186518340091405,0.127740351141687,-0.203220272802176,0.216816519603742,-0.0249975792048801,-0.212509303926287,-0.0604796230136945,-0.0766244811707857,-0.100765015633615,0.0005626391788742,-0.114672360794715,0.0196540025504931,-0.0245059378193188,-0.18878406932066,0.233066539965155,0.0758764028519499,0.254708886214399,0.0054995976858522,-0.0660189029681707,0.0755992887618875,0.0386145081699708,-0.195912687467519,-0.0575359784354358
mild,-0.379454429405534,-0.462402320012496,-0.315308876303832,-0.192374432555443,-0.303471495805272,0.133205715179495,-0.0231372066297157,-0.258043522406046,-0.155224400810746,0.0746885342561801,-0.2609078207132,0.489100618515236,-0.183629297233174,-0.162142150230994,0.131065156867173,-0.160350270318866,0.0535759541548152,-0.143791720451715,0.0725381330516638,0.024057713175521,-0.0447462037340487,-0.148394190196372,-0.127441798132424,0.0059066360991403,-0.268050205211586,0.102585123685617,0.0988031004680844,-0.12668140226383,-0.0577618590430751,-0.275427436244302,-0.392843244788911,-0.0483692373112538,0.388397859677536,-0.0572994380991504,-0.0957172241883569,0.0715689931806841,-0.0346877609180133,0.160245414223915,-0.102707766518576,-0.0411766085003641,-0.12817623429515
mild,-0.187173854540727,-0.014081238638916,-0.121776329020321,0.0387881333100447,-0.0321217738848229,-0.367678605240818,0.198495444475735,-0.0740865470414703,0.0,0.114509711019022,0.0516605544537997,0.114627437171153,0.118444309052902,-0.133698727917961,0.0673439061454866,0.0,0.131034770717156,0.158221143091372,0.0348833049138102,0.115209356436878,-0.423747920753891,-0.212314209429566,0.0,-0.498923680511727,-0.057481745124717,-0.180904112475569,0.0,-0.0805736584747661,0.0090876497571679,-0.111560921662822,-0.0056804542143788,0.141676802151586,0.159063408646543,0.0200956235590406,0.0370622990091775,0.355606467940914,0.0,0.314815948470233,0.104160131899735,0.133195149294221,0.0730771206190159
