group,CD47,CD52,CD3,CD8,CD45RA,CD7,CD49f,CD194,CD4,CD25,CD45RO,CD5,CD62L,CLEC15A,CD27,CD95,CD278,CD58,CD11a,CD235ab,ITGB7,CD62,TCR,CD41,CD2,CD29,CD49b,CD81,CD28,CD38,CD127,CD45,CD71,CD26,CD36,CD49d,CD305,CD99,CD150,CD82,CD224
healthy,-0.204299736741331,0.0155527083111568,-0.325647093726134,-0.0139717545343667,-0.539658232322055,-0.438001190537315,0.0546209854656735,0.487969079364924,-0.126963932362016,0.100488193002776,0.602580679845206,-0.0885152635250313,-0.48859077194621,0.0904397253047268,-0.351696175743448,0.635707828498096,0.227346337576486,0.278444380473763,0.0712742213084095,0.157448699692564,-0.116963642623778,-0.17407544510247,-0.427256740741526,-0.11622606273086,0.133394202189523,0.152870474248583,-0.0841653032489626,-0.0668675530816112,0.133152447497036,-0.155214901619794,-0.430410245020433,-0.0490364674813057,0.0975820310049283,-0.0882392215726853,-0.182742595462534,0.032653800757701,-0.354683756023293,0.334782480253975,0.15457514907439,0.145372333680578,0.317849552984941
healthy,-0.104063329388128,0.197932659358489,-0.16834795941532,0.050419508963966,-0.527608993570578,-0.414921662392624,0.347387967636809,0.232615090452217,0.0425576484771402,0.0541129848499222,0.644483431500074,0.0001906877605,-0.643600038485016,0.152082451883621,-0.251531825975812,0.621410940930578,0.153743202735333,0.169985047564099,0.0593239910767933,0.0172457081150711,-0.0205597088101611,0.0484442206953106,-0.338604146132007,0.0917631504951765,0.265707725520874,0.286800671992588,0.0377023226994172,-0.0589610888933232,0.264282990290546,-0.254711775284079,-0.0148003154545698,0.081699780844901,0.0362652870239105,0.119205533922055,0.0252339849504641,0.187396341317893,-0.232891339926546,0.371001589941716,0.196142526369039,0.170744610830775,0.43499719555279
healthy,-0.0417130032740434,0.0016473688621186,-0.348826124857375,0.0304310504782375,-0.68637733607404,-0.537715784320875,0.263170223744199,0.474463779506524,-0.0827061981441992,0.145138483320796,0.777863055549575,-0.105015306025354,-0.532398153263754,0.271483226235581,-0.437552290869421,0.784097117744047,-0.0718143411588399,0.534437527135575,0.328708667607228,-0.0081545437004856,-0.172113852429631,-0.0630445915591677,-0.530899771979135,-0.0732986170552767,0.24406313803425,0.346204367257703,-0.0290493795055387,-0.056130093969732,0.11899859020744,-0.509192256810608,0.0722131005938782,-0.0392090488924379,0.186891049579022,0.0558061152103737,-0.0153132421863644,0.221954256908041,-0.430685885580397,0.63454071596691,0.401755058660787,0.393253286893366,0.415239329779982
healthy,0.0913629837032535,0.323519575394492,0.140722689606157,0.0584834362470026,-0.0654535249083994,-0.0508968660205478,0.0528948216916698,0.0882091146003731,0.263677600338781,0.115752329313698,0.256508487288995,0.379658601507016,-0.496262013758549,-0.0619805061036227,0.113534367803377,0.180908814387514,0.19876652622201,0.0335825210761233,0.037251524864631,0.067742475374903,0.0267917670940359,0.0674083093154914,0.009962116094353,0.163075294864887,0.200567915197346,0.135400400277024,0.15216162719444,0.0808125169224694,0.0903622856725018,0.101229835912833,-0.0047438726410402,0.250235819520179,0.204102823684861,-0.176969887178637,0.0620855139503675,-0.261329229516849,-0.0062908064976133,0.134157778124617,0.0400347581539264,-0.125629678747309,0.168467606349986
healthy,0.119713382963751,0.222250975295612,-0.0197728597883561,-0.0429065994012784,-0.315068016726746,-0.230648858532158,0.297571412900147,0.0992016573856144,0.108801243435213,0.0375855887422627,0.370900748307866,0.0721078249038512,-0.736202791108903,0.0907177982263945,-0.092037355322347,0.415109822398324,-0.0243491308813611,0.108116478952947,0.11107774711979,-0.0848752916024199,-0.0697205214697835,0.0675733506750894,-0.0528143464201899,0.0485074912852539,0.250297886699902,0.242496975806702,0.0251302730751395,0.100460315323282,0.221930629961228,-0.152914699931147,0.230272869454673,0.103651313424588,-0.0402507840825213,0.231714206728504,0.0121517651262478,0.11204887645296,-0.298686668395475,0.329387394668746,0.157146792507248,0.168105717185024,0.321848802280792
healthy,0.284215794923055,0.344409146024881,0.170309133409862,0.120863310757323,-0.0196053169424726,0.0636184606683352,0.209756203122789,0.0796749331044362,0.213533958250924,-0.0352857882701544,0.0891292088577724,0.229539651441154,-0.686457099784812,0.0002746913225584,-0.0868480195957391,0.0875856793796131,0.0302457296346359,0.0673462411567668,0.0879547857352698,-0.027431305473595,-0.176757517647184,0.141638373036011,0.03736511401517,0.119477736297135,0.244269394247076,0.177852521851963,0.0770890705993326,0.227214286120019,0.0694440457337556,-0.0598781872763328,-0.0550709708423232,0.231432615393336,0.033013495583354,0.179362798683181,0.133746951927673,-0.0733125514518593,-0.0207873443947946,0.0148039939844958,0.0011816038648211,0.0074479031240802,0.115549355543925
healthy,0.29325526084646,0.354399615045951,0.334486706591032,-0.120559060991062,0.255130822418516,0.30641657226742,-0.166997508093165,-0.323602625385575,0.230318018322295,-0.0334595322899195,-0.191968423431626,0.134412765117524,-0.164562970968133,-0.0629644330561955,0.194918894426516,-0.161693063265424,-0.108043680074393,0.0072738113673738,-0.0253762334670328,0.0,0.0226824693710617,-0.236276696387965,0.380342734570961,-0.143525608676496,0.138587417152473,-0.112986536573206,-0.175561008573725,0.101348438385408,0.0335419628091491,0.017347139085871,0.060433640321274,0.296293921868121,0.0,0.148828881644895,-0.24647649250397,-0.0466745364059545,0.0411244293066314,-0.194728388609897,0.0,-0.376602543005648,-0.129298108293764
mild,0.135938401001976,0.0654248926338702,-0.219964006417256,-0.0663920215601086,-0.458346361538328,-0.0795980313477661,0.332082283116123,0.0557135566449083,-0.0382367655735423,-0.139727381256723,0.414175172775513,-0.0150345904964822,-0.56006248610174,-0.0792559478767067,-0.213572107970451,0.281065639837056,-0.132640677353395,0.104868447228303,0.150646448814253,-0.0321176663244278,-0.148436283181814,0.152396552501266,-0.390090674538926,0.201426528164413,0.109393549979605,0.266026504711121,0.206496134298525,-0.048208043477534,0.0644622009897678,-0.151069810698466,0.158522363459969,-0.0348223819253672,0.0283357228781747,0.178419652759681,0.20346917985152,0.142533508671535,-0.399984886942505,0.18031878113936,0.126328562034221,0.146311367533546,0.281777708606743
mild,0.178613785449994,0.330250735801234,0.051303111629371,0.101827293532311,-0.536058530604326,-0.210959512700158,0.23544588261923,0.332406732692091,0.232389195014692,0.226228710162602,0.667101353585414,0.272432626048775,-0.5121532920437,0.284738421426107,-0.115913159794282,0.629411010844215,0.106508917481625,0.273557264665677,0.363891138314275,0.0450790344978965,-0.272523279222115,-0.0158074850274448,-0.191462387834852,-0.031607249858324,0.451160037028757,0.203621509636589,-0.0314054961384515,0.145097500220558,0.311350069979015,-0.295487864104508,0.0647322074777283,0.316722883389298,0.244754963622271,0.109163866978688,-0.0431734079755014,0.104447980011543,-0.0287709096849944,0.476700989040324,0.362969911347604,0.319682686969064,0.366080709403203
mild,-0.151180774613429,-0.104337384673964,-0.127925716094704,0.0688357724813534,-0.0580320996381483,-0.135477005619868,-0.0059337248899225,0.185238759293955,-0.0913301621850845,0.0,0.174046605978454,-0.0809357700130925,0.111707298224083,0.0223814039883288,0.114276624174746,0.0370411794739474,0.137617186137074,0.0,0.0857823571191836,0.239538996371051,-0.0870351918632333,-0.184882409544428,-0.176530841909736,-0.50382708248616,0.0075347276050223,0.0,-0.0290541062052505,-0.0127875847236238,-0.135121211400698,-0.040785749082005,0.036825477146558,0.0904010726618369,0.125290800905671,0.195787594864979,-0.0147331353054278,0.0867024152577256,-0.0453730412052946,0.12338092599459,0.0,0.0075290364193587,-0.0562898484623097
