group,CD273,CD47,CD52,CD3,HLA-ABC,CD45RA,CD7,CD49f,CD194,CD4,CD44,CD45RO,CD5,CD62L,CD197,CD27,CD95,CD278,CD11a,CD62,TCR,CD267,CD41,CD2,CD226,CD49b,CD81,CD18,CD28,CD38,CD127,CD45,CD26,CD193,CD36,CD305,CD99,CD82,CD101
healthy,0.08729833762145,-0.0182724882749614,-0.11879725404854,-0.224090914625822,0.0825815667490747,-0.463705816207977,-0.322829980647123,0.181796565740071,0.313391404210951,-0.0095026196489528,0.181908716730814,0.459167421280599,-0.12185646917103,-0.393200827821145,-0.0437879711843799,-0.198527408060575,0.527444371529915,-0.0011668932753948,0.0457683903966889,-0.16494431757369,-0.293998725127752,-0.005191791654763,-0.0277765485503429,0.079309233512279,0.146255876625571,0.0206420577930037,-0.0143568387624906,0.0387377405684013,0.0509648158000665,-0.259691363085656,-0.274582493719976,-0.0418290495718552,0.0104476346507538,0.083770186891886,0.0470055482132831,-0.385824204008278,0.219476514369671,0.0831341517491741,-0.103665125492248
healthy,-0.106252589734259,-0.150560120083991,-0.271913850964007,-0.063379261377433,-0.275506003276669,0.193970401326546,0.0843603647067168,-0.252351134414327,-0.216328422227865,-0.0562974331275273,-0.0725198870723117,-0.337785840722955,-0.0374456061291419,0.309747929950367,0.0750858812517318,0.0700452211090364,-0.30105839392983,-0.178842139112189,-0.102435732024121,-0.236778284248432,0.041546130644786,-0.035909999056259,-0.257183393801779,-0.202604194728923,-0.129667491913505,-0.227699425125875,-0.110350445678094,0.0643965226957639,-0.118117039923416,-0.0946995297805402,0.250100882634752,-0.141367884805091,0.0653358722414754,-0.0061671649477606,-0.208840059687586,0.0181863037875987,-0.199125351246401,-0.0970037151108927,0.0196558240566508
healthy,0.0340969378737143,-0.274747756932468,-0.335277828507122,-0.0300515665916018,-0.155774826870789,0.46467742908451,0.021659383694396,-0.249064527550789,-0.31004866292823,-0.18229554962675,-0.289647329895751,-0.545070019251528,-0.0665840648779732,0.36709429378552,0.149853100205766,-0.064656971808099,-0.46628406631796,-0.198095215797317,-0.366130040647253,0.181499724464916,0.0896021715007715,0.0997334744485263,0.0037406922092782,-0.301089432861466,0.105776838065311,0.105277699266652,-0.22300234543079,-0.278337779541329,-0.328245619609528,0.287315172776898,-0.236616444985896,-0.241401137508889,-0.156391176503195,0.0157226488459088,0.0453353132039097,0.229279602673836,-0.448334345228027,-0.245719927312248,0.129718648917099
healthy,-0.0468480914302193,-0.327439377035619,-0.212274565547828,-0.284794405460768,-0.161396190188628,-0.234984933790382,-0.240738740441763,-0.155775770661206,0.0393985092950024,-0.31832079628598,0.0415814716172349,0.0848844448164386,-0.255109634661309,0.272102431050454,-0.119811102189871,-0.343982411416448,0.159108612370362,0.0317248383787446,0.0535796093611529,-0.142283731342022,-0.221348542651151,-0.0203109677874241,-0.357834264668854,-0.0729737396010872,-0.122891202861724,-0.237783689923626,-0.162769815755973,0.149578397479981,-0.0949654506992435,-0.0998717431730014,-0.0777634723989926,-0.224815255948676,-0.157474804255641,-0.0018865185528728,-0.230803877626196,0.0201094507395582,0.122963067636061,0.170921619736669,0.0990310655031041
healthy,-0.0357436147009224,-0.225388808915498,-0.33287899531788,-0.414308379410308,-0.165876737515875,-0.326255104958487,-0.194298863120735,0.0617156061305389,-0.121831073096798,-0.227692297701007,0.1716237322154,0.21581010864142,-0.293485527055725,-0.166986446136233,-0.168020332517681,-0.176316999417651,0.11987827282134,-0.283276524807194,0.142070015875491,-0.0988161695435499,-0.399800850002744,-0.10941839659897,-0.163392994148622,-0.0694583867967427,0.24868207176396,-0.130983952841089,-0.25385388928556,0.169405995348838,-0.114778351347806,-0.28802988476738,0.341242207669723,-0.26292060429835,0.487522913996172,-0.104883308585081,-0.0854401962543644,-0.0629372723781836,0.214588445106987,0.158288360865492,0.023139234043594
healthy,-0.048168004015876,-0.192614417592641,-0.338977129983381,-0.21008400913177,0.0533080515171409,-0.103393003364709,-0.141236674572168,0.115895093491498,0.0871243120662207,-0.182434669579484,0.122495787881847,0.202776396475772,-0.233396489935695,0.226200984415734,-0.109148139536123,-0.192114138240907,0.216300135996637,-0.146419282192857,0.0390059270140205,0.0194335474504615,-0.15767746759956,-0.0573262648130044,0.0379635448603594,-0.0743056873692196,0.228722999358252,0.0655966695805501,-0.185327084628264,0.247673553210014,-0.0920068459590964,-0.0075042526876192,0.0673758372660434,-0.175973993768965,-0.079250562823918,-0.0251784606603241,0.130292375992088,0.0362836061597627,0.0192322368259036,0.180917526978279,0.143817212261394
healthy,0.0,-0.395285533412873,-0.287474794120556,-0.543608431122548,0.0,-0.420855253582857,-0.315657650725286,0.178685881117719,0.0654625804155435,-0.161225094746219,0.0,0.293265797174501,0.152464276172951,-0.0611881067504636,0.0615849362437649,-0.178477757652847,0.0676183281874229,-0.0301794899721992,0.0914720344015446,-0.144451191000971,-0.474224267353037,0.0,-0.155994145364803,0.0796018113173589,0.0800419009295291,0.0119822947145135,-0.0528563626029163,0.0460674719933674,0.103576093876477,-0.141529505675177,0.13018090981826,-0.207448415162694,0.0730731723143749,0.0,0.0060989305077901,-0.0844316481383047,0.239705579877166,0.397652345549283,-0.26488284072451
mild,-0.0012108751562862,-0.266839634526043,-0.162336128181235,-0.0091717105433011,-0.0077966787594185,-0.0473691699937263,-0.38913836159079,-0.15609134780505,0.0402435595170291,0.0178726731038457,-0.055629383090542,0.0696667183977622,8.27129811587486e-05,-0.00621191378347,-0.0194982831123844,-0.123148834982849,0.14913529712798,0.266325004609664,0.162559571466537,-0.0589330086664968,-0.024651652320703,-0.0024247447313167,-0.0833704114428447,0.0473224567918087,0.109874590480243,-0.0318113858900351,-0.0193546484322687,0.0896339355638597,-0.215494221049171,0.0515361202558623,-0.534843607058443,0.0456123634648345,-0.465904720384583,0.0094116098085116,-0.0624780373787989,-0.0382745835190643,0.0813271636790379,-0.158402490772724,-0.0149096928659326
mild,-0.0683069047900347,-0.310864512512779,-0.26484361788455,-0.369260302890351,0.111839518978254,-0.527284536194111,-0.510441518698495,0.248010212841942,0.167942474152971,-0.220756115512547,0.168451524923145,0.460329446435538,-0.191710410670006,0.163879110623684,-0.324681986558577,-0.293518834993723,0.482216297227205,0.128298653968817,0.11240076763992,0.0009827169089933,-0.440488899138946,-0.110039206043545,7.80753420062747e-05,-0.0841761531064319,0.229578527489051,-0.0054231584402157,-0.0901912390619681,0.18556255524023,0.0303061471570517,-0.358610584090081,-0.15075383164142,-0.219446911807217,-0.260201714046479,-0.175683092043521,0.0038617422601574,-0.157617094480636,0.158846399292502,0.333292689696228,-0.0696570665804022
mild,0.0,-0.162649867188215,-0.451625954881755,-0.228445906263583,0.0,0.117276046062858,-0.120638753301447,0.165927690884267,-0.280526571182497,-0.0511945473614148,0.0,-0.202265411383992,0.019347415200655,0.135963816818561,0.0609337774896432,0.136005504298945,-0.353149885858411,-0.166140986290053,-0.195623427762689,0.166966697820843,0.0107064871458594,0.0,0.20977878818522,-0.488479382088727,0.125756575695511,0.244093615807639,-0.0701164867535903,0.0,-0.275971390594135,-0.0320528396090404,-0.114137392110375,-0.255842295512159,-0.272272716622496,-0.0150638882055562,0.159511580829336,-0.0224670909278856,-0.135460944512391,-0.235144463946416,-0.002470333578088
moderate,0.0219072497152093,-0.071312015851592,-0.239584468223871,-0.142111386689885,0.0604176927889941,-0.0610931451339262,-0.423190823792264,0.0169114383511528,0.0107535413449498,-0.119682932617214,-0.0056884465668249,0.0285973703695971,-0.171622725318115,-0.23758271341104,-0.0405924846597885,-0.0498281517091533,0.143543384715348,0.0148956022335416,0.0431635216572665,0.073700285598111,-0.0973869197230559,-0.0065535600554461,0.0383365204509247,-0.0581114191606577,0.165545536170972,0.0764009108960377,-0.0935615808160488,0.141614191190002,-0.20249443175546,0.0136702363366701,-0.333859666286793,-0.146652798839199,-0.0823796059285579,0.051616525779438,0.0542116419846338,-0.106023540477501,-0.046839286363913,-0.103825605448136,-0.109866096872666
moderate,-0.107533925164413,-0.18000014584089,-0.177959628642601,-0.288609137111099,-0.0795118335983001,-0.193713819356891,-0.262668212087485,-0.0532978354763151,-0.0530918083465544,-0.246690828342487,-0.0468084222770721,0.0007723954673478,-0.250735164508158,-0.460919561837183,-0.18690267747938,-0.188751775914798,0.0172389983989576,-0.12617973369176,-0.0654358281480498,-0.0617042453617877,-0.368009036772954,-0.119745786000011,-0.0687323828414558,-0.142660723845154,-0.0064101548128073,-0.0508430546748402,-0.11761927672126,-0.0087981946883955,-0.224082806234133,-0.276442130923473,-0.10662064815811,-0.18802029703148,-0.213750286706973,-0.110340909387805,-0.0906212789767834,-0.176752473198568,-0.0333152689571233,-0.165757519106315,0.0334617621910565
