group,CD52,CD3,CD45RA,CD7,CD194,CD4,CD45RO,CD5,CD62L,CD197,CLEC15A,CD27,CD95,CD58,CD11a,CD54,TCR,CD226,CD29,CD81,CD18,CD38,CD127,CD45,CD26,CD49d,TCR-Vg2,CD305,CD99,CD150,CD82,CD224
moderate,-0.0695584224882174,0.325256263135074,0.717074298324364,0.518567424438782,-0.231659162658681,0.202814211008211,-0.527891817680841,0.142150860410206,0.0666942008735512,0.2968493709207,-0.0815584721757749,0.413895252788643,-0.554050648854763,-0.031839201294755,-0.19117657252119,-0.230611527870978,0.368057167415588,-0.241414559558964,-0.154832739442361,0.189505125170134,-0.250398520937705,0.279337782585411,-0.0350190325686307,0.115297102760924,0.188657042410201,-0.0689519192127448,0.0703394176719361,0.251810814608519,-0.493372318195481,-0.207874318230488,-0.386848103850595,-0.232090945877876
moderate,0.0238836579119888,0.263033744729048,0.453430981365456,0.340250156720212,-0.274455831055687,0.126406548111039,-0.267314587419592,0.0660606312392577,0.01405764719796,0.156885004620994,-0.0461865492478992,0.0536975767622596,-0.421294980002256,-0.17427224948185,-0.1744842042913,-0.0594146751668577,0.249615517608437,-0.0873000978166239,-0.210734901718103,0.314316214363565,-0.165366975247509,0.361346661746928,0.0360773665526209,0.0367106023388504,0.365363817921171,-0.261240823387092,0.0508539430450904,0.185685694965127,-0.202033636738703,-0.155513076655271,-0.212390406451785,-0.217606625605884
moderate,0.257363010539975,0.37728314990885,0.421659083768416,0.4699688629502,-0.229084306435213,0.258558427417242,-0.375554966262641,0.259151261408192,-0.112216559193575,0.350019910449327,-0.0348717753741443,0.386002286275471,-0.499604153370647,-0.165640674552429,-0.0342274440288407,-0.164710025850624,0.398456094768287,-0.228661209574909,-0.146925662064648,0.247727955403951,-0.16728091474885,0.365991197438771,0.176164978506709,0.256585664218046,0.166755308392487,-0.208214087082715,0.0002026501331553,0.298549574310214,-0.410484698325764,-0.15168995732415,-0.383521655568476,-0.208071088469035
moderate,0.0485471927769028,0.176162517286051,0.184698133408046,0.148864182323737,-0.0850361678588363,0.105843693988149,-0.176362683879552,0.126795915281923,-0.170602757884975,0.0667462752880299,-0.238714338107599,0.0444307980166475,-0.226560459118268,-0.0387511675323345,-0.246146864705917,-0.125189899068504,0.0976326741245916,0.0013168726913926,-0.135468002288165,-0.088236334574867,-0.233221862486975,0.196375838973582,0.0664242588090047,0.0434061011957642,0.0396929473807118,-0.40636763463253,0.0772068877547925,-0.104714944848785,-0.336192646482084,0.0665935018801587,-0.235027616367679,-0.0660970070701732
moderate,0.139191851005685,0.290390618176952,0.565921797142808,0.171010271042058,-0.51002222731665,-0.0078266823820217,-0.47303038820538,0.0351900688957899,-0.117462445412602,0.0,-0.109287625174907,0.126733236417955,-0.531701715565376,0.0,-0.0764515752922007,-0.396782301669615,0.323962044869257,-0.135952792905932,0.0,0.166468200358758,-0.104858256670018,-0.137923565013005,-0.0893259333070262,0.0696942876880148,0.0443404405670526,-0.38959729501864,0.0,0.117620503325352,-0.442076128848779,0.0,-0.314960621533998,-0.233173800902656
severe,0.178467338667621,0.301180135847017,0.318530817342486,0.133847286852091,-0.0632876088740704,0.213107414433546,-0.190795163267922,0.161080470862977,-0.21225111915783,0.316332791311493,0.0908877307184137,0.111510523390745,-0.186018926194044,-0.0456203786139003,-0.0774705601270374,-0.0531452413880383,0.187394781002621,-0.106662915538825,0.0443863960059286,0.161640712774478,-0.145476310166014,0.0685994347257451,0.0380831118019073,0.204113089261674,0.0208703128825599,-0.0756186758146847,0.0681320482248692,0.104878791942601,-0.176014617334023,-0.0066693406667085,-0.132204082077739,-0.0466795639648744
severe,0.0314921402322742,0.352582907336488,0.462354963988436,0.435619322306592,-0.274600252588517,0.04957065378397,-0.453443662275389,0.119455372188642,0.138464632454108,0.251082015835397,-0.0848516466090894,0.317167904467048,-0.545838576717579,-0.0040487334371987,-0.330198196629926,-0.123718662382486,0.304854379170643,-0.227423513922258,-0.167464317398208,0.237815207490146,-0.208970884331542,0.149312119821035,-0.0548217558939951,0.0983835279283473,-0.0511057158934749,-0.488436624219099,0.0023767153967121,0.262281709681517,-0.394264928269815,-0.1512620339388,-0.258774119095965,-0.140715478277231
severe,0.11548245689353,0.448488726624653,0.525804025424962,0.339873435988612,-0.292676342732957,0.231361495541349,-0.398603180883833,0.170277548286833,0.15542528040153,0.183244644917629,-0.0460958839106409,0.289150404449929,-0.466480759839808,-0.0823425840718571,-0.143255656121231,-0.09746854556834,0.422902460567202,-0.238594601076168,-0.199893303275284,0.132943534888579,-0.122946417697853,0.131072236455729,-0.0478705111951902,0.176612853150027,0.158643685952153,-0.0853316268685545,0.016279368406766,0.268675224389227,-0.286294445021866,-0.0906101322805389,-0.293456807316514,-0.299876350736604
severe,0.0277621932278364,0.237947271999536,0.414035693448491,0.360679047584312,-0.257223730607451,0.124401367047727,-0.344069917476549,0.0574233275788576,-0.105269329216395,0.132188383536686,-0.0631916391543599,0.22793959641624,-0.340206755088067,-0.008737872587869,-0.0384621085035515,-0.0041685215700797,0.242296001178033,-0.0437391281285581,0.0891347540855255,0.110204890005951,-0.172033372587142,0.149076472507397,0.306277389795459,0.115832694955535,0.293116307389352,-0.0563659424205938,-0.0021759849369804,0.179944827967161,-0.364696411324273,0.0509854325724161,-0.0569867181241868,-0.140461358231626
severe,0.225394385908886,0.339205530350989,0.287203090393798,0.3718522217738,-0.137917169720837,0.319876954978069,-0.232918672373936,0.324510658412496,-0.224611335055061,0.208662134729321,-0.122911203001834,0.275925323947806,-0.265086912328431,-0.161564632895995,0.0899837624925336,-0.0971769722620352,0.275215299862038,-0.166779325155213,0.0390914937517353,0.341641549401818,-0.129473949560949,0.092661966470679,0.140809007243489,0.250387816113878,0.167329836943664,-0.0718120352095124,0.0017156422110988,0.134997505916823,-0.163263780056007,-0.196039286344214,-0.194215149792331,-0.0803512863867666
severe,0.46095431141678,0.59619629560914,0.44369040436318,0.594137470465632,-0.244669277088289,0.501827903747819,-0.184832509126641,0.459770844805827,0.161874945409235,0.186961319232656,0.167324064485892,0.659328915728333,-0.303967822259618,-0.352612379688413,0.18318357093804,-0.0291420550664288,0.538583557115816,-0.132109103820535,-0.120970954244561,0.663001311192393,0.147028209452412,0.289845237935199,0.496100340392195,0.52198791729765,0.419696459366514,-0.065812526264081,0.18919330973275,0.541887874784599,0.0931473765966569,-0.0391751131588139,-0.207465593091892,-0.111609047157193
severe,0.127441110806974,0.330251604979697,0.354751334537451,0.370857792338625,-0.06919467637802,0.304907233640756,-0.269239726076652,0.247146480023227,-0.0645978454701124,0.133516499291755,-0.0307134449757943,0.310938641762047,-0.254713557543004,0.044020080560436,0.0002314873413927,-0.0994641025074536,0.310927361241496,0.21490032097993,0.141031560709745,0.331749151660908,-0.0988712315767334,0.164847612077913,0.173756192642448,0.235820912983193,0.20052775641344,-0.12532939588358,0.0775351275255993,0.117742401356356,-0.169974500818867,-0.0825229738115889,-0.0794308371561244,-0.118744480413733
severe,0.255301704312636,0.379017485264192,0.493930816923728,0.628694962902412,-0.328596117614276,0.199525165695958,-0.435969670268823,0.128247748294357,0.21369583215966,0.208840547246286,0.0259022005383874,0.338203953816095,-0.656045882184256,-0.306156867362361,-0.124922476990695,-0.236769702552078,0.382389021644197,-0.132886672341587,-0.290368288071524,0.282685181462522,-0.240166917594325,0.269862498402286,0.201240006928505,0.186928183392566,0.274680148263666,-0.316496670475429,0.0581811370261154,0.408220550639935,-0.359931304141399,-0.403773846287478,-0.356350448256834,-0.368028401426315
severe,0.13024453024453,0.381467181467182,0.645722899828559,0.724742869811459,-0.636560639884336,0.123037323037323,-0.559245939929339,0.0803088803088803,0.307005895654963,0.444931677860992,-0.0719598854720907,0.586059379879109,-0.57246360161086,-0.313002144981749,0.0921730205627534,-0.0802142077059745,0.410825083385301,-0.179769336994439,-0.0005573047154678,0.125861542133202,0.129511727360632,0.436620282298777,0.187950572655894,0.20516120770973,0.180316343318431,-0.309788647810038,0.493937654503768,0.652694342706831,-0.499273150644453,-0.528391241729671,-0.204621685179105,-0.38032797714858
severe,0.301302487004307,0.407864424502121,0.296120095993216,0.281068809394925,-0.355141392519124,0.310799172561626,-0.249552496016419,0.40580597536587,0.0797527693529015,0.0,-0.0683998059463413,0.36001138944779,-0.532699253425263,0.0018912918372739,-0.249718212527487,-0.121917802894066,0.311799110360936,-0.0583472472881105,0.106869076847258,0.0395642023886999,0.0,-0.223977475347741,0.303593037641789,0.107321944960939,0.045300773095373,-0.326508731797866,0.104467524558556,0.0270541203552246,-0.39285250484602,0.0,-0.0797149224388723,-0.138452856367283
