group,CD11b,CD11c,CD123,CD127,CD14,CD16,CD18,CD195,CD197,CD1d,CD224,CD254,CD269,CD32,CD33,CD35,CD36,CD38,CD39,CD41,CD45,CD45RA,CD49f,CD5,CD54,CD57,CD58,CD62L,CD64,CD69,CD82,CD86,CD88,CD95,CD99,CLEC12A,Mac,Podoplanin,TCR
healthy,-0.0780280598645995,-0.593081660560896,-0.0319863060078978,-0.0761603022018301,-0.0057571553218818,-0.428371528899502,-0.236669450686397,-0.205758409400022,-0.0424146275212918,0.0878268522976849,-0.139287430162055,-0.189515687425474,-0.191247480677988,-0.367993408678692,0.0579389831272269,-0.0269303504832438,0.0980822614504627,0.131581170270586,-0.353545842470737,-0.0137193146082912,-0.37999359292473,-0.250320486216676,-0.110638463203699,-0.0830384572102546,-0.352115218879451,-0.17738000923297,-0.13700883047478,-0.0067705789349238,0.101673937314593,-0.129381659375539,0.0489405760211521,-0.19070024888336,-0.525774476152783,0.0639688461447937,0.275443712320298,0.051975034913215,-0.087464386334781,-0.197463755782174,-0.113782481091746
healthy,0.67093837490606,-0.106247817330521,-0.232003337949579,0.46130896684905,0.716175400850723,-0.431670532050389,0.337360442129881,0.569460014166301,0.55606198613517,0.669341967853681,0.691234751203136,0.496740665022152,0.527666192104528,0.14844925038004,0.750387875331221,0.676001230547401,0.769973164403665,0.803028740753477,0.45495786895676,0.664684243331338,0.134692552122361,-0.219755426101282,0.717607021155196,0.442848596444164,0.24925182353169,0.372048991543009,0.592752589023552,0.466049792494027,0.763027427262808,0.546639079117777,0.643669638636228,-0.0724259102243397,-0.237650913851367,0.667151753176427,0.825160808293047,0.670594960408062,0.544641204582725,0.508951988926829,0.470344697321846
healthy,0.605963294285115,-0.460765777235625,-0.193000636496733,-0.0242846041911026,0.580598389225557,-0.581515345315127,0.0362226176905889,0.418262155052275,0.21285277841069,0.347051149027506,0.497366118111352,0.130193933851337,0.353170065860691,-0.393913172744667,0.692320632178956,0.616062724180811,0.6139662517767,0.590749451288889,0.212213690628074,0.508190184214777,-0.394145694132191,-0.461561924719374,0.501867643700773,0.103991288118783,-0.359198499675065,0.130393635877475,0.412657301353191,0.157847497603576,0.631334308126981,0.465847365397175,0.457213685292859,-0.243043889616129,-0.520738124373952,0.46323616043206,0.658344830443216,0.258987690401528,0.20031748080543,0.343572799102804,0.161840155188678
healthy,-0.475053739507517,-0.0901985598502263,0.062706741045468,-0.0612453844313444,-0.560278381610761,0.375534990286815,-0.136378600661609,-0.268349596487585,-0.162647287008286,-0.397453364160067,-0.34926217842446,-0.244027777610493,-0.254406728298516,-0.310040715665491,-0.56180024020264,-0.331039772936026,-0.533751992471897,-0.275545235224714,-0.485176148222932,-0.47228622775597,-0.0261859500267208,0.197398477036516,-0.354574723309315,0.0028902140133931,-0.264518747666747,-0.114924069519173,-0.465346627702968,-0.0237977569178719,-0.418587864964215,-0.276877946821903,-0.343411023935165,-0.167627012805068,0.093921121894439,-0.26974172122622,-0.345199175835035,-0.504793717031888,-0.333523963749849,-0.285425364559,-0.0307877224749781
healthy,0.434880698383947,-0.0845117870856569,-0.305894254624067,-0.0222172119211759,0.247396530348896,-0.325323022839923,0.0924465975417746,0.0701362551348862,0.121542822611878,0.0274750713017534,0.310986534402981,0.0637832603396147,0.139871678863021,0.0857670939031307,0.282375589788345,0.528339008590426,0.322163921744605,0.352293487950829,0.167049281600701,0.177570626327423,-0.118737626946036,-0.200629253840814,0.207877153307935,0.0125337685523806,-0.367842930538229,0.0311173746354061,0.245954841515693,0.0842384453956177,0.296076471670052,0.321847752454505,0.305580171336223,0.0104773630520615,-0.0827490198516618,0.323628479060063,0.265650251673393,0.15833632092167,0.0138763444590611,0.252510941866241,-0.0306779664665838
healthy,0.12652183050612,0.215576160218399,0.153921173799792,0.0556092817481553,-0.0792589773570222,0.114567634421735,0.10981333582098,0.0126969195221903,0.280882867484976,-0.0155516914598896,0.0109479149195667,0.0887336808949241,0.0632768430794498,0.130005596406865,0.0838466412134634,0.168056916720403,-0.0330193219524572,0.119324365087713,-0.0545772955912836,-0.169182486093242,0.195283387127721,0.24538476883426,-0.292733901960803,-0.0128469804208721,0.0854845347544617,0.186000404274081,0.0960447991534945,-0.0682904507515988,-0.0063291512223335,-0.0221666544030922,-0.196943311628213,0.272561601083853,0.305045847296177,-0.010195191082789,-0.305811001204259,-0.0953500732253514,0.0658837396706051,-0.0239864902624069,-0.059377569963727
healthy,0.718015446829622,0.208124913905902,-0.661794279561887,0.340103669865656,0.785481875559708,-0.621036107548923,0.307994797040083,0.372674029102389,0.275303534332492,0.761048451997308,0.700240717614902,0.26961722402596,0.405948939141629,0.178145715378508,0.846269570909253,0.483998150793316,0.772496366353179,0.564966347126325,0.450391502864859,0.603938148233294,-0.075749343077852,-0.457525740892746,0.601645885765804,-0.0004092141960369,0.151506392148565,-0.098579751243722,0.65300728264401,-0.0202473940634434,0.562902826395314,0.527161475129791,0.409937735602432,-0.112726056765511,-0.560685041177228,0.416085685591391,0.655668008890864,0.611000417601135,0.487116526259323,0.467574357333063,0.220000432388818
healthy,0.179129674578248,-0.224805126834121,-0.170226451745734,0.002012840050681,-0.0132237161083859,-0.0686683008918009,-0.0653946423666529,0.0622323744552364,-0.0178193883009804,0.0757249476742285,0.103967028411487,0.0735849382378006,0.0684174320256778,-0.178170000675352,0.124853083036243,0.217666059252004,0.0208048324101832,0.229077231811838,-0.128114969196263,-0.277844746272285,-0.241182660385019,-0.0309664824465852,-0.234185947585974,-0.0822908165707914,-0.347219011554062,0.0017744844914463,0.0867805530598,0.0704129424998757,0.17046539932995,0.0249926341391516,0.122575644391472,-0.17281588062904,-0.18132842795088,0.17164030901579,0.103889422779625,0.053345964736428,0.144664481113429,0.126813889756597,0.0241074444763002
healthy,0.492236265013173,-0.407713717226319,-0.403875651987397,0.0330062283590191,0.509757132753042,-0.646287087217027,0.131076545616053,0.211764131080942,0.093880742698571,0.316865691318541,0.421889014538286,0.0841681154652193,0.131463334095134,-0.0779163250619372,0.497215252572404,0.388221517132323,0.550407744355198,0.542246904971333,0.0773672205583786,0.175158431897112,-0.270992291356577,-0.473367377386605,0.0882909467894817,0.0698700731150269,-0.385653278235703,0.0665955516592178,0.368382361514267,0.0856624401983012,0.516686650776674,0.129083344092206,0.339092545700415,-0.0298374799637219,-0.454207022812182,0.448760460651929,0.559751863646597,0.264795713296764,0.201732539141072,0.194853182405029,0.106073814108538
healthy,0.360026930522116,-0.588794630458462,-0.226456611670199,0.0179229450618729,0.434118555728446,-0.562473119738116,0.0052784733468491,0.0887346880881217,0.0070349188850386,0.193691619627932,0.232387445014272,0.0292663709818071,0.125003026249127,-0.501535201918313,0.417699285464365,0.361267130712605,0.489107260096163,0.484914204422832,-0.0092678773249554,-0.0829310664398686,-0.41309208482053,-0.326691698166228,0.220723302828963,0.0578549432736282,-0.227829237348963,0.0292865019416249,0.176438540055141,0.222758700586439,0.51750242207888,0.112601323387151,0.392320729756166,-0.26940524866441,-0.566736477669413,0.365396273021021,0.658946609351969,0.271424977806845,0.119160581039327,0.185126880599443,-2.83465820361656e-06
