group,CD11a,CD11b,CD11c,CD123,CD14,CD141,CD16,CD18,CD1d,CD224,CD226,CD244,CD31,CD32,CD33,CD35,CD36,CD38,CD41,CD45,CD45RA,CD47,CD49d,CD49f,CD52,CD54,CD58,CD64,CD82,CD86,CD88,CD99,CLEC12A,CX3CR1,KLRG1
healthy,0.292848461963428,-0.133398799031216,0.323151914194009,-0.0357562150535162,-0.0548449191185747,0.229046926000842,0.147823057746372,0.0471426169192291,0.0703943959989823,-0.190736501729437,-0.025687183970162,-0.0626819600760225,-0.087959967585946,0.302836385138991,-0.212905014938901,-0.35814502810862,-0.2865332825929,-0.302079579395993,-0.254876169382446,0.310293729654936,0.128949805872527,0.173424339819835,0.381344822151179,-0.0185384659344705,0.302346474286578,0.271999215428591,-0.114246501957026,-0.161659877248897,-0.225977323627639,0.141944650162637,0.152351807788015,-0.350594417634256,-0.204579772574661,0.152585851386149,-0.196377705313937
healthy,0.177457375395711,-0.358849451882911,0.0467660729951997,0.0183217352627477,-0.422604690930431,0.132593870464884,0.333141217290526,-0.0175511088644892,-0.267411056507973,-0.32871490662737,-0.352316203395331,0.206924158064232,0.0427698323855353,-0.272788884744588,-0.271339502075798,-0.381260621892008,-0.419013191308488,-0.307863317855859,-0.487416472215408,0.0243476121025685,0.222408858017976,-0.182598231905804,0.450311192112278,-0.424056924905474,0.145956821235777,-0.0653336602412981,-0.269951722578549,-0.317570504720295,-0.309335270850786,-0.0144453541763369,0.0182263371166336,-0.287400878921646,-0.234815507336398,0.191145808856882,-0.0593718861122538
healthy,0.0822959833128839,-0.0686131025321452,0.156624902381494,0.296718645577694,-0.0542285515486242,-0.152054076468964,0.0448684398123925,0.0607536887598098,-0.0567746857026013,-0.0018040927641958,-0.0351626778506291,-0.0158824258208563,0.13960045102396,0.107445827106468,-0.187876437171627,-0.231744621150931,-0.0130475801668839,-0.172372246435694,0.0191077182603318,0.13846279743403,-0.0846442402689022,-0.0416191373629861,0.187086744897151,-0.014778026075099,0.128006026743962,0.215235092648119,-9.41097618659157e-05,-0.166204618671825,-0.0325428588720855,0.164352044536858,0.0966598692674298,-0.152952325299107,-0.186890085310862,0.216589595513278,-0.100414611841204
healthy,-0.0111016749953761,0.61149865969786,-0.0363371582316853,-0.0279407813381069,0.707572903289044,0.0102280060509044,-0.452792501632411,0.239793044195625,0.443660462370449,0.497522428303062,0.622795280318453,-0.031355812931185,0.0659486579419382,0.256701098427636,0.64873868599458,0.511640501786155,0.735650190997116,0.505227159683392,0.748753140220355,-0.0255041947003825,-0.294832276909489,0.303182538309199,0.0359507127829155,0.636482062737725,-0.164709574649912,0.0473439997149978,0.532777273924029,0.489325130409524,0.442922699631249,-0.0155025747302485,-0.216142031174511,0.476482106787488,0.546173449285527,-0.106035169339164,0.142922629689206
healthy,0.204713984316802,-0.135904533883379,0.338388941006815,0.258305828745124,-0.173900904655119,0.198002034628208,0.402334385681593,0.053722690122367,-0.0810373036841671,-0.0972641245878506,-0.150845507855161,0.212402063976916,0.203498524987165,0.155235516219104,-0.168009235102013,-0.258639934707828,-0.35596566762883,-0.33095642973331,-0.207213106762768,0.248759614388753,0.212003280306586,0.0143529180049352,0.519867293053339,-0.149903627368801,0.278334281371517,0.352749470232062,-0.0886166018641774,-0.291157661631465,-0.179984054359193,0.253673429804869,0.306895016234081,-0.343051100610164,-0.108993345670325,0.381408277177494,-0.0367943111098522
healthy,0.0397689430325485,-0.247858942283911,0.106538880505285,-0.105254132285737,-0.333043465471115,-0.179968363782854,0.134047335042762,-0.0817494599296137,-0.343254825198756,-0.242944948834107,-0.156360216408418,0.139242067923143,-0.0127499151583203,-0.0263287850546902,-0.417961528505669,-0.0867739374457506,-0.264669189734056,-0.346955945834087,0.0032226235174427,-0.10586309996586,-0.165463307766056,-0.0214086733572101,0.0136895710132058,-0.0638575605648576,-0.0068599663318803,0.0033698312238956,-0.291549557167801,-0.170929207137597,-0.3019930761302,0.177838680098931,0.19043032980799,-0.507868261400377,-0.598407527704275,0.0375550889168291,-0.204147463367062
healthy,0.0087032747033496,0.408881954138057,0.212866854150493,-0.419293241646751,0.492144063496728,0.0967868587173043,-0.493600437464924,0.262692903453195,0.647426969762326,0.382854600835328,0.62299303197898,-0.0222480205833387,-0.322227963175637,0.0290543044574434,0.600115709934008,0.139822974090237,0.547742753275106,0.39360792240734,0.545918395162368,0.063240277248482,-0.239600994500291,0.149793280683887,0.119270884461124,0.544202600308369,-0.162939321861399,0.250216854514061,0.339584623938345,0.56656899801352,0.180658404098564,0.166205395324033,-0.456554513513277,0.368010024061383,0.330932037907083,-0.208049766372404,0.302296396906719
healthy,-0.123521761665085,0.272348816063582,-0.035741161733045,0.0698964703653304,0.328949412154288,-0.187969617098659,-0.271787248016419,0.281485965442932,0.418989549216536,0.348438556601189,0.267110830550725,-0.109607749649183,-0.0943482924508111,-0.0529728160834588,0.305868775032119,0.230093283454215,0.405773836232546,0.359432095339894,0.0963669532285384,-0.0171673975538445,-0.0424029524449448,0.0780296272114205,-0.0310964519554221,0.177065079616845,-0.071637631366634,0.0171482666006903,0.292561027796688,0.377439175318408,0.3030907602647,-0.0623676055580199,-0.323656737155719,0.534205750091973,0.3846649929441,-0.214906396822025,0.183019148283091
healthy,0.156297802548758,0.553072156550876,0.134850021942579,-0.0328362517848164,0.612313953429929,0.228406010642749,-0.487532826177053,0.379164501475349,0.50858471242706,0.410237116333163,0.369694683296599,-0.0663842208398585,-0.123432319989361,0.267868806350472,0.61444690339907,0.333448351527709,0.596938563292743,0.528348120375774,0.300997173226209,0.151193271634357,-0.285041696570904,0.154194861630887,0.114095629646155,0.280418697874226,0.0497277454604653,0.269343796330201,0.561576847029856,0.586428684172781,0.35429046900867,0.309331298687715,-0.198153699262792,0.468011400495597,0.422947203095099,-0.155361454710889,0.28040936191138
healthy,0.448752454793768,-0.317865660892674,0.643906031831659,0.32295285691511,-0.282092075293707,0.437373841229227,0.550058699072056,0.0442030810330856,-0.0405542243460415,-0.202626075277344,0.103940911227347,0.531979953246314,0.547328899037626,0.508243432882251,-0.222515394469659,-0.382224132328026,-0.273461431570949,-0.323615538139939,0.208225469728793,0.491556510078543,0.361249432726053,0.416102454621974,0.67616939635805,-0.133298431781675,0.48726466624965,0.427537448641076,-0.0250159054780617,-0.327774619002663,-0.319166399699146,0.426811748010693,0.579899222431145,-0.452126341143789,-0.0508628896561586,0.481023437053608,-0.18522942265207
