group,CD11b,CD11c,CD123,CD14,CD16,CD169,CD195,CD1d,CD224,CD226,CD32,CD33,CD35,CD36,CD38,CD39,CD40,CD41,CD45,CD45RA,CD45RO,CD49d,CD49f,CD52,CD54,CD58,CD62L,CD64,CD69,CD85j,CD86,CD88,CD99,CLEC12A
healthy,0.0176588816583804,0.505654810501005,-0.17793207402947,-0.111722765496669,0.31778863216285,0.0476442068566954,0.0141777859494746,-0.0191573086810429,0.0050919879992828,0.0106869455308239,0.40386062408483,-0.141294495512205,0.0180413611216558,-0.290918766719184,-0.245532366018759,0.0755582178941094,0.296757546383992,-0.0935701884655276,0.360329856670449,0.215150676235047,0.153339233494151,0.207116412118811,0.0792101823091724,0.325966184997396,0.299158977454023,0.027430553452914,-0.0425756997173132,-0.207690601165753,0.022915739251474,0.305595231390849,0.22670318166898,0.489027342724327,-0.451340371819004,-0.145346912623807
healthy,-0.587647906596535,0.132712194016896,0.487512143654336,-0.531288535841689,0.647194863396678,-0.035857115849521,-0.336144636051375,-0.518303002651374,-0.463013693083099,-0.364999373204768,0.176218245209383,-0.610361476295107,-0.540409526234641,-0.675277772638826,-0.521359453595068,-0.468232424518655,0.0134717483718497,-0.524922167136399,0.171254909030996,0.640331731801511,-0.167253136008504,0.275851132135921,-0.40882844847886,0.287302942815537,-0.276739569894842,-0.205828249577401,0.036969326637472,-0.580981291792564,-0.24105041751681,0.20508384878538,0.124048758369789,0.482183943291466,-0.569981077518104,-0.413521664045441
healthy,-0.574844307834679,0.449435356497005,0.248063384322739,-0.634707079395495,0.714168141758063,-0.132524050094507,-0.451507084591332,-0.380077178479458,-0.447481350589304,-0.596995006225162,0.3076200688871,-0.674364753554588,-0.521964983153934,-0.700181355576571,-0.541328795269892,-0.183100911490626,0.0559749174465578,-0.63439924856586,0.434200665365822,0.630474881221571,-0.198042571427499,0.478667624109919,-0.594194996084634,0.43726383435314,0.257797641555963,-0.435817041535808,-0.0957968868007779,-0.616688776412874,-0.502017514741822,0.22263545434165,0.253674285963487,0.636941988076224,-0.658517029894423,-0.282675596425353
healthy,-0.337570157458769,0.538998280222368,0.277624471966186,-0.40590851429185,0.693288675539585,0.113055558867149,-0.166779995404836,-0.257312354037503,-0.237093210852928,-0.315064648794889,0.218434916373719,-0.437654086835661,-0.348326411409425,-0.494529346756039,-0.519901853336638,-0.0748377895998522,0.171197708173483,-0.283086673155001,0.513386033131956,0.48082751145911,-0.0103158728950127,0.432501450373831,-0.199930926700181,0.433204860404861,0.485342604793375,-0.18804291528799,-0.0988054262121652,-0.468147418701147,-0.154792883667454,0.288831059400984,0.234025934709425,0.634167118736851,-0.569515678846608,-0.332859640837684
healthy,-0.0130252350585064,0.334734243356633,0.164495667743085,-0.204610647577747,0.3718003424053,-0.0237216689719546,-0.0186539529787371,-0.258639880550826,-0.236648554467552,-0.239123295592493,0.2746074640605,-0.379730341770335,-0.17452569529408,-0.387997470535689,-0.403724946922609,0.0582029011536906,0.134342515002375,-0.199499847809903,0.169264916667319,0.10858850179928,0.0391450469142559,0.138231950032526,-0.281743114716268,0.13383262692087,0.249211034726932,-0.204460042664203,-0.0937053110067776,-0.344004607939469,-0.109245257443942,0.16198632503183,0.149360588582277,0.543071648317179,-0.605448010730789,-0.339827393636035
healthy,-0.285002099327557,0.253923438815878,0.132079414142085,-0.198257949203503,0.234385522857005,-0.0107219926936674,-0.0806408710977671,-0.244651829583239,-0.131417005579597,-0.193769429699897,0.323097356285419,-0.237698606709063,-0.258515990529548,-0.248705649858823,-0.256343578206794,0.101718934932578,-0.162313398619283,-0.121158047681839,0.183627189695328,0.17231975564884,-0.0066644221639991,0.39871006903389,-0.27317837781876,0.125457421075676,0.336006816147127,-0.259468072286443,-0.278103240425401,-0.285422604956582,-0.0832227325300642,0.294611920541315,0.0265639704552614,0.357834563997365,-0.422838500171337,-0.411643996629495
healthy,-0.856564614148925,-0.174179561179376,0.810467052926725,-0.796558886651845,0.800713945470213,-0.465449409678419,-0.450179893040494,-0.609281367064267,-0.776938985849981,-0.371237565019672,-0.11123978718567,-0.831231976018848,-0.697089289286798,-0.739461410330873,-0.70284227571837,-0.311778285803477,-0.0975490547553133,-0.417487444751874,0.209063553907527,0.575495670273195,-0.443783148384826,0.163194514400956,-0.52215366245602,0.194866621415322,-0.0495576252180611,-0.765932048504537,-0.212777348264352,-0.76529877700039,-0.547792625978326,-0.110538642370783,0.139931776925456,0.470149332402737,-0.721142184950865,-0.611347609807367
healthy,-0.188177452379709,0.393099022069188,0.234776906222143,-0.290541715524032,0.31597526993364,-0.0417085256264794,-0.105434978503993,-0.17674120978951,-0.110110917194257,-0.251730337214854,0.253520477639842,-0.274102412767384,-0.1370431520703,-0.27180877249461,-0.32684461488506,0.0829786696100301,0.337352897336008,-0.210532516403283,0.306674652495653,0.0959899320035264,-0.0870067996095069,0.393020215859032,-0.128563798957383,0.403567608345088,0.365552116214635,-0.154772934523354,-0.0735937887577818,-0.290120569842952,-0.022286990914122,0.174603334085249,0.0013586367098713,0.360518258535579,-0.353399669473576,-0.187685003135098
healthy,-0.0982732457936484,0.510108335518483,0.165196074000213,-0.341943379380145,0.642402829606555,0.0008717023518998,-0.124332120359131,-0.467907929810731,-0.116547361809889,-0.126746427951767,0.175856344539857,-0.330927837890443,0.0806876997162681,-0.398504774851378,-0.36490989547381,-0.0192574141214501,0.186667709736158,-0.0774088143408432,0.429446865194904,0.41304126149815,0.0719500733492726,0.293914839518866,0.025439713793442,0.40822665257888,0.303112603874743,-0.168536565635177,0.004159933305433,-0.380811377604245,-0.0211165105099545,0.150283625513806,0.13202235938546,0.790102689541702,-0.520598219129655,-0.295679397915094
healthy,-0.286284283840479,0.582037705299139,0.288905693413356,-0.427727629319758,0.570399642887719,0.0201637908382366,-0.0414052651270608,-0.305947808147568,-0.239100883203841,0.0494772356490462,0.489779735126532,-0.404504378117037,-0.309954443063546,-0.493962251227492,-0.408697413153868,0.0663453083604423,0.203634860514284,-0.03924821078939,0.48094034715424,0.411595387573951,0.145169089845739,0.449012324167456,-0.211957074284622,0.457579334567084,0.206693563754809,-0.122563045950627,-0.050877480852222,-0.417444694724216,-0.0552115788070403,0.275820704659649,0.227683346285025,0.573317415732859,-0.599389860671014,-0.287797600399182
