group,CD107a,CD11b,CD11c,CD123,CD14,CD16,CD195,CD1c,CD1d,CD224,CD226,CD3,CD305,CD32,CD33,CD35,CD36,CD38,CD39,CD41,CD45RA,CD49d,CD49f,CD52,CD58,CD64,CD69,CD82,CD86,CD88,CD99,CLEC12A,KLRG1,TCR
healthy,0.123517368281936,-0.193304562945953,0.2345693821639,-0.0676292525728277,-0.223574364142272,0.254160739849085,0.0741686061459433,0.131475344608568,0.0599018492366479,-0.226658248765654,-0.0844180715974491,-0.0042220557846377,0.154805052289422,0.176832667193675,-0.24366803561709,-0.354303190938212,-0.308495865731892,-0.267123465758534,0.133274299195928,-0.296856415031916,0.163172144177461,0.328068232572921,-0.0787799570778972,0.178278864030106,-0.116227979671517,-0.227364810704899,-0.111511459048962,-0.198202466336451,0.0904049990455756,0.291898557771777,-0.383683114136423,-0.201937622171085,-0.184172904445472,-0.0077026964127831
healthy,0.0054080651680526,-0.371825480654832,-0.1689895693728,0.298498276869504,-0.242848826117572,0.648514738643541,-0.163951448409345,0.266745663130462,-0.227193540469905,-0.203638592847957,-0.130196548787468,0.147898652009471,-0.332355145649343,0.111897596453636,-0.364143839907423,-0.320690436362457,-0.435616032642994,-0.185898809180473,-0.451033042894334,-0.412907675895728,0.562684325285233,-0.0690123402901187,-0.201052918105543,0.114816582446533,-0.0192073779383184,-0.247335881065558,-0.0436836469293397,-0.0541195343699305,-0.142761459434978,0.22052646176147,-0.171053908066591,-0.132872087645599,0.10854076548507,0.306502794695058
healthy,-0.290165091643402,-0.47702083837494,0.129638553856841,0.215847769270153,-0.531215501206826,0.492675203823734,-0.452084856257338,-0.0436702877595094,-0.341599192130851,-0.422274707247092,-0.560450730580241,-0.205859662467277,-0.235735280474639,0.139406713130229,-0.466509285920827,-0.468186876633233,-0.583785400622197,-0.428257831133568,-0.421781510795948,-0.571976610956041,0.431743744592099,0.117748747899494,-0.585141821193997,0.158216749405752,-0.441184995131382,-0.398713145706085,-0.506817181714841,-0.503483968565257,0.179326014438136,0.459139757977958,-0.535087779537023,-0.24191310003457,-0.0546194303939434,-0.178031291746377
healthy,0.361876586930131,0.671007087336475,-0.336991979654145,-0.412832418585791,0.585660102382637,-0.506109063640974,0.369713777334262,0.104420821279758,0.281783448436986,0.546247705669342,0.566728115935415,0.110165555160759,0.0807432659960655,0.0716491747086396,0.491741546086356,0.642681394752467,0.642445834629337,0.508828768848681,0.255735531899394,0.644588780738151,-0.4893415030045,-0.376369960384475,0.547301490527148,-0.393837241944921,0.424431135645073,0.545730680325812,0.535141216631473,0.506391735405295,-0.119282235527528,-0.259600007973014,0.420808146544028,0.328948978418766,0.181302990194762,0.154295637215798
healthy,0.059896478255815,0.45149052805379,-0.0145143986549819,-0.322182619794882,0.325623603072573,-0.376487442030081,0.258104145638401,0.111746974788271,0.216791053914361,0.238428376381389,0.207544014487385,0.062265382582375,0.0999148179838376,0.0845173848395384,0.388030701499397,0.400467672521925,0.356948743728262,0.290253932785742,0.217498718648784,0.256113653143394,-0.202546498228952,-0.27840329616471,0.210475398922443,-0.0919771464942344,0.342443146133794,0.29460685289482,0.196284722403435,0.366552891194942,-0.0430387683274014,-0.249832495425118,0.363119625548444,0.395437192948772,0.134874151553153,-0.0489719799362746
healthy,0.171733557165043,-0.108091939641853,0.199252585562205,-0.0205985584210555,-0.24824867320375,0.197061821667097,-0.221403199346291,-0.174287323397688,-0.151468203059507,-0.23752352455532,-0.09113308770109,0.10273184029127,-0.11520267805857,-0.0534662324345544,-0.149500936483018,-0.117000454796787,-0.141256323238088,-0.208483227341001,0.124847406780987,-0.133324238746061,0.175214465540801,0.0588136750053153,-0.111574720763149,0.302006861334805,-0.194916299726277,-0.264002482516937,-0.0202216546843659,-0.133856618067957,-0.0202568824980066,0.197303477473245,-0.0774057515152843,-0.104713968999546,-0.112097480149385,0.139816731988172
healthy,-0.46782295599438,-0.73553648092718,-0.321815822696955,0.70269526918629,-0.73543234376644,0.73080335907222,-0.514650679861736,-0.606917376356343,-0.5771924707488,-0.677607492799871,-0.48327746913759,-0.092808044758143,-0.370100460868803,-0.0790022422000205,-0.816830587066114,-0.487817818131874,-0.67089938756879,-0.623517193906365,-0.439492596630004,-0.484771829051691,0.451888754119395,0.0324652916946582,-0.575709372028962,0.154943010902341,-0.591190957713696,-0.741614144482775,-0.593560581308982,-0.471803073340365,-0.165797600803434,0.416175008896923,-0.534329482788511,-0.395104730692353,-0.291384468259947,-0.19194155371249
healthy,-0.171620319149894,-0.1894277691759,0.311823529717721,-0.0453731692821669,-0.246365362413608,0.376915014812358,-0.0220382036563929,-0.137868947417465,-0.185280890761594,-0.184117046443262,-0.128562421438749,-0.0551296206490011,-0.0150890616282375,0.234370925500632,-0.289447015676187,-0.160581242091086,-0.389260080457972,-0.270272396718723,-0.0440093411755924,-0.0285363456615587,0.130841799218298,0.244957326795218,-0.108496835685458,0.172877206251533,-0.233329154569225,-0.365702998129882,-0.0119739303643164,-0.144252082333849,-0.0117172491499662,0.494706612429459,-0.479981519921374,-0.236041948705808,0.0020799862885979,-0.110931785487221
healthy,-0.164694681992384,-0.252694248004222,0.364828973431362,0.195013313972299,-0.434404410520707,0.594376653130918,-0.17332637922916,-0.106185872660433,-0.318996169044381,-0.321152405382469,-0.330348686113476,-0.270180732001251,-0.142920376354298,0.144396110439006,-0.327415637522275,-0.0769779154532657,-0.413760647418166,-0.432029068292825,-0.288084961727321,-0.197752123161164,0.235362098919118,0.19248804063812,-0.233410679860144,0.0984161763954973,-0.291268874735967,-0.338006363255729,-0.182222211596148,-0.300208628834437,-0.0276662273503857,0.474099616246472,-0.525096527173601,-0.189118637039381,-0.241895305616581,-0.257534050580702
healthy,-0.15299802091015,-0.397081241562225,0.482088195964985,0.193709110373835,-0.46553286690845,0.640131885980991,-0.144440365836962,-0.0359253527818696,-0.210414168569574,-0.27973153018821,-0.0977654909718771,-0.0930920450606685,0.207764164322645,0.424064246774263,-0.438410442898556,-0.368028411868538,-0.456821299911913,-0.419905503401712,0.0349588087540401,-0.065498652446662,0.34054313170061,0.346515657819274,-0.312206709306306,0.290093694672994,-0.249471634728971,-0.49765223966022,-0.19927203322933,-0.375025985964124,0.240666019351083,0.574619282200692,-0.622001703923392,-0.326509535125302,-0.234075834187343,-0.0702959729687084
