group,CD11a,CD11b,CD11c,CD123,CD14,CD16,CD18,CD1d,CD224,CD226,CD244,CD3,CD305,CD31,CD32,CD33,CD35,CD36,CD366,CD38,CD4,CD40,CD41,CD45,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD64,CD85j,CD86,CD88,CD99,CX3CR1,Podoplanin,TCR
healthy,0.17017338938031,0.64459273245262,0.2732019594344,-0.05836817230787,0.342618023742169,-0.057353869923026,0.288890124725854,-0.0704343774823369,0.379952162393914,0.093944751763337,-0.0603122914456927,0.125085423474412,-0.0116151709554983,0.111981487844805,0.264916584350652,0.2341542451398,0.454752131960274,0.342265255747608,0.0851787409464819,0.30670415266382,0.106982393672137,0.008232257362116,0.117242250626606,0.111547422594133,-0.0542459654638851,0.0519147419192433,-0.172966886589161,0.141918021418553,0.188765170359108,0.039034151775726,-0.0867328150924139,0.223564659038937,0.318268514005269,0.378281904286371,-0.129362112277997,0.0191631758014659,0.0851954601840011,0.171996463460001,-0.0257371747520581,0.37792106882458,0.139401846577093
healthy,0.0440903615249766,0.726004020839773,-0.0351827370293256,-0.362665970070588,0.718114221361416,-0.4629760999323,0.434712856359813,0.627565670135306,0.634684180925938,0.596611050982974,-0.107824439383631,0.403533984311089,0.287863714429168,-0.166642249175259,0.0887138085260831,0.775050412356741,0.703954071612993,0.770748462970927,0.345876171560197,0.730338960574025,0.470072449999005,0.226795232611422,0.594260883961108,0.14987723113527,-0.332364050920737,0.355013099147551,-0.184847965610611,0.638268802772626,0.332139484021552,-0.0051830158270309,0.317582916487381,0.210021457480279,0.482873991007884,0.741192656966934,-0.083565332636094,-0.0552653069156066,-0.254029807791413,0.772384062158833,-0.261942968731105,0.3391723940205,0.285552935944725
healthy,-0.2946832708395,0.586018085893131,-0.298554391512765,-0.163591676234856,0.648433401900032,-0.701561099206653,0.0888609923295157,0.439419101486202,0.482127597206968,0.529240132771625,-0.231554004871828,0.155882065566455,0.105437195987007,-0.292399387460053,-0.108830135958311,0.656974116288582,0.446900171514656,0.622190087353487,0.18504852580497,0.523040059897289,0.397748211445007,0.0429908256344872,0.469058686346174,-0.247972888054948,-0.485472196812608,0.0868395349222708,-0.279297181370538,0.524218208251502,0.151753884750156,-0.191917006708502,-0.0884927552351405,0.031042283853745,0.463401172915862,0.577424351227293,-0.16970435647572,-0.200269733972023,-0.555509275593014,0.683033436602203,-0.382374549590847,0.387194024652889,0.26122313922475
healthy,0.0527802238897058,-0.208546498355689,0.131010490308435,-0.0963617944323937,-0.353145321773213,0.180148965316265,-0.124579663631009,-0.229720382982392,-0.331895536477641,-0.268118743119369,0.0477255721543526,-0.0795486786732853,-0.13487374895624,-0.0347525676698972,-0.191728533760246,-0.304560194838053,-0.169318076243069,-0.261976578233001,-0.0235795460313441,-0.260244685344423,-0.0965617330512232,-0.263312152677789,-0.292750610613646,-0.0024919471453309,0.112805210828977,-0.196866833257789,0.0072215915062478,-0.25880991928871,-0.0555930792017981,0.0017218483906055,0.0233736650666069,0.0533546301073458,-0.216710666472933,-0.32120020098162,-0.227398469016109,0.102724766927277,0.161171427572528,-0.148677087086546,0.0763519697708748,-0.227906186595876,-0.122969390187938
healthy,-0.0067642955111566,0.400019784709942,0.206476493644656,-0.0914883957560565,0.366747525516515,-0.228797231979383,0.195984694052908,0.0200072498699205,0.258247847693213,0.0108554194502677,0.0479365289669469,0.0589946939516122,0.0867684592600743,-0.0606595310968424,0.204925881618924,0.180365281351915,0.299333091350777,0.150075554542612,-0.0800636288178855,0.232923380459931,0.184678019999261,0.234865202641599,0.0262717032278499,0.0737735014289072,-0.167519114036298,0.0974379415745816,-0.226769293298334,0.0482035510932167,0.13224147413069,0.126513229989364,0.0211385549907397,0.0583081652585081,0.244403247505275,0.298082724925199,0.0467876537897863,0.161138045839977,0.132441446106889,0.0843523592786664,0.0152464874967505,0.256702137195976,0.123734861863318
healthy,0.0564982361545848,0.0746641478407749,-0.0889451112938497,0.0897569858357648,0.266371626199207,-0.2789726473554,0.0853074456952858,0.302367056058788,0.389974815805715,0.358208187254382,-0.131588972207176,0.137465508385479,0.29040106256642,0.0219155590314079,-0.0324935225206269,0.254924057316842,0.043717686088821,0.389583889257761,0.396992405306761,0.395953822644754,0.306863240179506,0.264165192011831,0.236584654189334,-0.102991130742897,-0.0485339315462431,0.0818083278805061,0.195488755059647,0.40604245479458,0.0672851332347902,-0.0978281701745754,0.0953105846783444,0.333423499644047,0.260434825188207,0.258505282952781,-0.112403939242551,0.0457820384661907,-0.346988863094393,0.477099186384805,-0.151514995784124,0.068732541553847,0.252017962603681
healthy,-0.254541774157298,0.739295118604874,0.101546915481735,-0.77287764910998,0.723253431047336,-0.731977340371935,0.204671632051528,0.681612418287151,0.631704302829745,0.374202814168615,-0.112746479310357,-0.0187942412537928,0.136364981439388,-0.40721370696684,0.0860053713620736,0.800578417203791,0.557613557681885,0.697733044829013,0.240631543389635,0.605122131042864,0.314686911695409,0.0931342494254076,0.515924151558835,-0.200318790295329,-0.503435220799424,-0.107127702284762,-0.178125076356788,0.449218096981276,-0.275459613103727,-0.389443521419084,-0.0061874747938536,-0.0134347625588789,0.632807004178954,0.641696419586594,0.0960140397584745,-0.167312266165658,-0.682633459130344,0.570221604059245,-0.193475250224072,0.448466055423477,0.0774119168512525
healthy,0.191198870018941,0.321907597347253,0.301588136389211,-0.0145260826282703,0.317654601651215,-0.123612793895687,0.18367060516893,0.354619556849765,0.184867113250853,0.121600416074326,0.150173818433321,-0.0766841994649069,0.343812339748834,0.189326623839786,0.361958183253861,0.152117309084334,0.162672626692167,0.318200548005649,0.146978607539992,0.147953832571718,0.176436322442176,0.0708984226418784,0.209421663036234,0.144756097666691,-0.0858919061067627,0.0043982365422266,0.0572578083076583,0.153376911596298,0.0109916172563936,0.159583857210136,0.256164699564462,0.0309328012459109,0.264416529220782,0.10615514976314,0.0494010043589988,0.280626591458208,0.173828695575862,0.149976035891484,0.177946494586018,0.183528217193565,0.0227480326715776
healthy,-0.318662899282887,0.225769649344723,-0.453189989446177,-0.231568214412341,0.392042131067606,-0.621575882691266,-0.0613815751559155,0.381448445990961,0.174486924326513,0.0574487941791428,-0.456257006811166,0.0591619161958298,-0.0373365765794562,-0.474265816770525,-0.16775540487964,0.40037021291845,0.0748771598538268,0.424936170201269,0.0475816798525751,0.448218433240187,-0.164135114539662,-0.219471031776654,-0.0599100277557335,-0.412345395816824,-0.354405990722576,-0.261941831444258,-0.448461289025158,-0.1311895363906,-0.0058410097966018,-0.371783951035961,-0.431956175896811,0.0054549345900036,0.228967701814438,0.423508929616009,-0.171917347580735,-0.113136932584462,-0.67095754195399,0.545669033702434,-0.600569884427984,0.0025509173076125,0.100834424694996
healthy,-0.225593947150839,0.308694937739876,-0.478183261638044,-0.186797046640057,0.45645701047555,-0.542149665248679,-3.32080101811124e-05,0.311587089625279,0.293849561577642,0.129305237351537,-0.430598589298325,0.137262243706623,-0.170843764383809,-0.374610272383374,-0.444396476387875,0.470059714019662,0.219279650935945,0.494901476167059,0.241654790260959,0.427566378247563,0.202971739113054,-0.115883685743986,0.0991595066316735,-0.306485825846147,-0.22545335188835,-0.0785867939626609,-0.227585377119623,0.325767407803303,0.165030481950697,-0.242484774986862,-0.024294660292617,0.0482942642471837,0.218851417121998,0.450291075889002,-0.231323428119788,-0.190762535665208,-0.564194644407846,0.68140658013518,-0.278288976249242,0.132483154930421,0.119771782292609
