group,CD11a,CD11b,CD11c,CD123,CD14,CD141,CD155,CD16,CD195,CD1d,CD207,CD224,CD226,CD244,CD269,CD28,CD3,CD31,CD32,CD33,CD35,CD36,CD38,CD39,CD4,CD41,CD45RA,CD45RO,CD49d,CD49f,CD5,CD52,CD54,CD58,CD64,CD82,CD88,CD95,CD99,CLEC12A,CX3CR1,Podoplanin,TCR
healthy,-0.245352621656531,0.280257047787045,-0.221234468366832,0.126885559891468,0.267172818892441,-0.21249942747133,0.390131885022935,-0.276629728778146,0.0333247959740042,0.0297390194468188,0.0593167551425924,0.243022268674379,0.0209092279075978,-0.0595988554267049,0.0433883566024912,-0.105227856028577,-0.116253804624793,0.0753080726647108,-0.107737060869334,0.243567325395181,0.436407910028289,0.434244865016935,0.32411801366109,-0.159122916545032,-0.297318840252819,0.32870137135232,-0.187349121628027,-0.0427875819479828,-0.355938027286282,0.0304279246081008,-0.175985012424201,-0.341182616905371,-0.232329433294919,0.201232112496025,0.327814469836837,0.223306186662043,-0.212890430657796,0.323105416686757,0.331506633568181,0.184087131880325,-0.172001187144914,0.105489820709009,-0.148962959139757
healthy,-0.0963190489624082,0.680670284068354,-0.0459099078409599,-0.196279265706904,0.69191139252485,0.0033854714322631,0.51598391572871,-0.310359107774916,0.517588789249875,0.635048770886922,0.521231951974046,0.679981506851017,0.55119849884424,-0.0893881078924571,0.5292060415867,0.306986930751253,0.159306489384003,-0.22277362476535,0.258591979390615,0.65698277310514,0.655905586589957,0.691849695087483,0.709325614265763,0.42957675185541,0.164263270991494,0.56500889155082,-0.345670718856473,0.353489550745926,-0.453227123069898,0.566183000120042,0.218276864389896,-0.221137734246069,0.150771022926696,0.598920339793935,0.687112176185462,0.620365154068376,-0.0849690444772355,0.604826429087587,0.684789667344815,0.600641416693192,-0.137738218246084,0.505325656588272,0.271172366553416
healthy,-0.372653602194991,0.556288458890002,-0.44376421080411,-0.33635152236827,0.586949916836973,-0.239340919398155,0.36980718099437,-0.719393091449302,0.367716142483696,0.316656583443962,0.225723255868265,0.482517038277634,0.518090769661576,-0.219128173349989,0.241934924150171,0.0208488076489234,0.010814841251689,-0.33301758512446,-0.23571857864821,0.63539748926423,0.5458076700033,0.635629390819372,0.53144154108945,0.210040397379153,0.0922045789008016,0.568280337013486,-0.626612091679807,0.250916187981935,-0.519673125343718,0.52404537959666,-0.0011798468700812,-0.514782082521851,-0.30875363226066,0.367071092882496,0.49840290425532,0.434098116820031,-0.633291917053015,0.370906207629853,0.57241685614653,0.266343384421719,-0.551384545351072,0.313180754005121,0.045578158093504
healthy,-0.293306389416473,0.381381565855733,-0.562489441734454,-0.223093891995959,0.457574109536086,-0.448151384257134,0.384953127619196,-0.62971216119246,0.341663617844777,0.293613286345567,0.154597036011285,0.257222924912336,0.353378475450499,-0.446504444621624,0.143854961339792,0.0918553686349533,0.123026565235577,-0.222490446622885,-0.140960663997228,0.457676905646681,0.413644132690343,0.556320778330409,0.5017353286477,0.0943698209455621,0.0191732762746408,0.338813325058386,-0.526309844719489,0.0023565513024738,-0.36596169140736,0.258222114305381,0.0130968026532397,-0.416673408370295,-0.482339155396956,0.248866065041745,0.564297545657475,0.351239215919155,-0.619664795932646,0.400779522909897,0.568133178819597,0.390505746345593,-0.394939429402294,0.291198199548736,0.118184387234865
healthy,-0.254303930955248,0.344410505927002,-0.29557250049794,-0.390872422048044,0.365684390160066,-0.123730700219708,0.31517546116248,-0.510351211667351,0.0509216246584222,0.0972780850012118,0.182224410533964,0.307524050679781,0.242056502069642,-0.199876362906277,0.208051744301705,0.194553358434879,0.104499358714543,-0.150202035800043,-0.149751286957519,0.350201504466942,0.467255714974866,0.397849651445019,0.470989269205989,0.0120859493666539,-0.077810784237382,0.155680933469316,-0.162886377578174,0.136454842609824,-0.545970984165853,0.277500949600211,0.126280219153954,-0.19186149696854,-0.387687132639749,0.270729533410673,0.448761443932561,0.367009427688839,-0.287279844761935,0.359188858297946,0.514473422442365,0.279522950784457,-0.294857106810253,0.187757807191859,0.0521593932228686
healthy,0.0156020674519746,-0.152550377968184,0.0179401859083193,-0.0253355838227759,-0.243007540455934,-0.0343600076800862,-0.0700623932701877,-0.0712044253469746,-0.116102845823616,-0.234709290568543,-0.123374651104949,0.027075601485339,-0.035140078197135,0.144818497170727,-0.266897127524051,-0.0981190742599461,0.0113476472466878,-0.175177317418438,-0.070532158128161,-0.150551909674463,-0.0205884684006191,-0.198609541171412,-0.029902186643483,0.0375047760711233,-0.100252779569671,-0.219400827811308,0.160107038002463,-0.238094917786293,-0.223718898814431,-0.140125155526144,-0.01554770590094,0.113641865568465,-0.21183745877567,-0.115411381739916,-0.230977160997406,-0.259819505710456,0.158439715904264,-0.0330975842471161,-0.306241558226661,-0.390449259445527,0.0637847081939418,-0.0911633786353441,0.125563569989378
healthy,-0.34163254302215,0.294850669516328,0.0071129103668868,-0.139609485891249,0.289916117537137,-0.400459261083189,-0.0346943258140792,-0.490782882345609,0.258646462611631,0.352919621908761,0.0666483852693835,0.234378330629308,0.266232859862972,-0.283836075098375,0.0977607958718868,0.0063058969956014,-0.0620148742348277,-0.288245244098364,0.176062139760046,0.31098902971426,0.213033264745928,0.302530649888483,0.159578621055608,-0.113221084450389,0.126349370651293,0.339664542429195,-0.279989714165026,0.268741475136425,-0.171643592096892,0.281588145782761,-0.105577262577532,-0.0953183444032724,-0.32614353119004,0.263876990034927,0.284273783411673,0.174617094122277,-0.184658135724073,0.190324749309616,0.0953456834401601,0.212655226317281,-0.372027589491486,0.263115526900488,0.0461765613436423
healthy,-0.127357853690574,0.402540401238999,-0.0996787141529786,-0.190889921857425,0.504057642593886,-0.355672484737872,0.201528341885496,-0.448274888227245,0.185232887214749,0.400054711311661,0.127323658974611,0.386483098082553,0.187619198517028,-0.13097750335537,0.0921559861723701,0.0361589782890057,-0.0693983338360877,-0.0728101176809353,0.0852226254684278,0.505727274052317,0.4046602749397,0.626436156317599,0.347904169889828,0.0667227080070846,0.0089178384905308,0.19893287185578,-0.31103230105173,-0.0344056142803695,-0.328209835044908,0.149167471270352,-0.0820112240367576,-0.244331231231662,-0.180123573527082,0.311650191117246,0.447012197250289,0.292211231326983,-0.288340905671032,0.298821286121214,0.432438547588458,0.352298912113654,-0.319714851489731,0.168954464835058,-0.0939274161662477
healthy,-0.3797923102673,0.435788465850856,-0.391606815084818,-0.401908718162118,0.420530577121589,-0.334843173555138,0.377289521544447,-0.639412637628179,0.209505710229764,0.291202075526565,0.105860881996886,0.260161648235881,0.0879474265609445,-0.418334638458309,0.0322758997036451,-0.10370402698917,-0.0885434190705409,-0.376219578592236,-0.13736495974497,0.43813285877896,0.318137884873029,0.489423115885583,0.393158867540554,0.0250644308095352,-0.291187442998093,0.156001887128706,-0.579103666429114,0.0471113259998718,-0.608912231932135,-0.0016648805326547,-0.115639960676546,-0.417642054550194,-0.400710189153406,0.256615269961183,0.4465729173736,0.216665119161723,-0.509426379049624,0.304830328275953,0.418386268099862,0.166988825719864,-0.595846898084218,0.0978774466600859,-0.0376225227217839
healthy,-0.311858351408679,0.359565753975929,-0.527663756825001,-0.132942361918756,0.507903512667183,-0.219923120636386,0.448951542648063,-0.586628812006022,0.111896366112686,0.390961641373529,0.216256005814981,0.283998137135149,0.0596661076777552,-0.434055460375955,0.115065485487094,-0.0288955714868707,0.0032903908434841,-0.429537260487479,-0.461105168104476,0.471172757998187,0.3334209260996,0.512674999004558,0.475500064807747,0.0520414698127871,0.0410476922955039,0.165499115549441,-0.36105087484828,-0.0102557248599135,-0.364696668315342,0.308200292920802,0.0187805159702342,-0.398053789009558,-0.0778036290443103,0.234241506891701,0.557707359482483,0.315422000515608,-0.551101834192492,0.345914416939535,0.619934700274219,0.307768597125428,-0.249445183557433,0.177785893105249,-0.0171148645119247
