group,CD107a,CD11a,CD11b,CD11c,CD123,CD14,CD144,CD155,CD16,CD18,CD1d,CD224,CD244,CD3,CD305,CD32,CD33,CD35,CD36,CD366,CD38,CD4,CD41,CD45,CD47,CD49d,CD49f,CD5,CD54,CD57,CD58,CD64,CD69,CD82,CD88,CD99,CLEC12A,CX3CR1,Mac,Podoplanin,TSLPR
healthy,-0.348149757052126,-0.220318044257865,-0.149328546522964,-0.343364655643798,-0.016997558652959,-0.119536878961426,-0.0501851767007418,-0.262552147408074,0.068696235927098,-0.251115095075201,-0.238299581002521,-0.155249212013988,-0.273436048468309,-0.186005565231527,-0.162256215488272,-0.2896109572801,-0.199465537593069,-0.166036095775913,-0.208341531066183,-0.0982471216080617,-0.183626038610995,-0.263598405038609,-0.201526700545761,-0.241038193192939,-0.140759318175387,-0.224622643405008,-0.217857402764436,-0.211893277572074,-0.245454664658695,-0.213715409140951,-0.232151868149298,-0.124556855330242,-0.133462371505351,-0.123218466563314,-0.0462175780481746,-0.056438544158632,-0.194419171431134,-0.102254374698389,-0.0632675493614446,-0.22859344227467,-0.148457033094043
healthy,-0.082554691679597,0.0108152458129334,-0.4616615956182,0.118941305119728,0.445993664585014,-0.329378867339745,-0.0531644883738244,-0.339960385034262,0.321763353017649,-0.296139619518505,-0.212711244191006,-0.301103488688559,0.119089964930534,-0.0058702733967701,-0.100738143338175,0.101566467575357,-0.391928761944496,-0.477183772083331,-0.336310650007152,-0.087525416343458,-0.358533988828713,-0.0486521299600993,-0.0100690358325708,0.137357845009274,0.0721085152912081,0.219564735350969,-0.0151685099905964,0.0763243519259858,-0.0048196661448682,0.0971028385388059,-0.106457349398896,-0.447548519487162,-0.0037153839857626,-0.198461080630969,0.307136603623945,-0.310926122730914,-0.199495116921274,0.26517992872222,-0.0215373153185528,-0.0018181125987072,-0.0823932456585338
healthy,0.507716186084923,-0.114744100399999,0.485033927274027,0.0124328231043085,-0.294955189375061,0.405459531244818,0.306122335903983,0.280850525962332,-0.390185584717756,0.018239392731839,0.349865367702226,0.246091006530947,-0.0009475731628644,-0.0565455410300168,0.195311691751647,0.138059600016392,0.430549361057328,0.409679212612168,0.457726040977342,0.0159417633459649,0.319699006559264,0.131286597472793,0.4720196474757,-0.131724599983087,0.130711563578848,-0.168326017041555,0.403299082323752,-0.0441544891221603,0.1636268709963,0.101259195536576,0.327642575759032,0.426519879940051,0.330452095559222,0.362653933216398,-0.0859365809743608,0.23239867640081,0.162518707398159,-0.188656470079164,0.267419389601162,0.314768484303332,0.270452362190909
healthy,0.16550551285732,-0.294024339082437,0.546539654833035,-0.435709646211641,-0.227053638781894,0.601364944820845,0.149796125814512,0.471044094534002,-0.540058435571271,0.0428509815335721,0.237204095164933,0.462694131653247,-0.219738587144053,-0.0646932631181268,0.0512031181886031,0.0102062451088711,0.46857813065302,0.546198155767942,0.542317999009049,0.0195381494173471,0.470940001614304,0.0404233523237358,0.447766838611561,-0.386878691125535,-0.0678396800423894,-0.319055628960453,0.305976025559723,-0.011171593074656,-0.315452011556699,0.0869942270531813,0.365607601807508,0.58940693986058,0.333702296728022,0.416529943484007,-0.371441020269358,0.41406275043434,0.302042493094181,-0.288432209987377,0.215715108093455,0.344876753176005,-0.0058514608376364
healthy,-0.0100533613494969,-0.170229398364496,-0.104608766026807,-0.463741767928267,0.046375692507137,0.0514948074952583,0.0693353356174182,0.0713060636573993,-0.142019029781519,-0.150966195012201,0.0115987823850273,-0.136085046331883,-0.168554887208167,0.132289899486419,-0.160262686052776,-0.2154574864356,-0.0186274773929959,-0.0077160739270028,-0.002175801367035,-0.100422043220085,0.154832072211794,-0.203932319578672,-0.188003734485738,-0.21155322379369,-0.0491672144999712,-0.229753599679097,0.0368175933649036,0.124204539815543,-0.359580944295084,0.0201290451226768,-0.0227188245819744,0.0479890105457593,-0.0215921364015403,0.0188365707750909,-0.317984940836525,0.334829705088322,0.0774124702590974,-0.151863041779766,0.0343811872976214,-0.0570442114546347,0.0612696543912225
healthy,-0.319632507936975,-0.158938819478691,-0.277634341134667,-0.159225710858623,0.173512310529078,-0.13164925610928,-0.322135463297241,-0.194687954849079,-0.253785154244711,-0.365167237311138,-0.296156922994466,-0.165878772312973,-0.118285657064546,-0.126622201016422,-0.106937909814988,0.197817708532168,-0.16810316197159,-0.306748231137628,-0.507840112280874,0.0098641482583529,-0.131015603965581,-0.152464923127127,-0.237151500019763,-0.350832606654225,-0.243622480862551,0.0815595853994753,-0.247570203539254,-0.150446295860254,-0.0743357473408257,0.0411995852208907,-0.356059296993108,-0.366869619188741,-0.240355454371726,-0.358217486707258,-0.0337772119206887,-0.336139017806639,-0.183918670363113,-0.109760220634724,-0.327510705252165,-0.32026484303474,0.0354714340860164
healthy,-0.173757837767916,-0.0427040678777688,-0.262237259512953,-0.151337288049943,0.187133647130966,-0.185815411200037,-0.0657921660897259,-0.489678974409454,0.150797897948316,-0.449127619368463,-0.255255231489455,-0.0782611763425103,-0.0785633226849146,-0.151578310568049,-0.304261110475072,0.0100706154892334,-0.277038767404,-0.355923547456522,-0.341187344040901,0.0160575614355406,-0.0074856880422448,0.0387787807312717,-0.279039111825143,-0.048472630088809,-0.263007784234829,-0.342187646685408,-0.309439435701517,-0.0002922958543121,-0.200370094959838,-0.225250369656009,-0.233026708023824,-0.235042335967195,-0.308696558817007,-0.205578807750745,0.287400256352504,-0.0999190343762698,-0.374446794421531,0.0063291723512676,-0.18652191620441,-0.153792878399581,-0.0751218203099384
healthy,-0.0626839816434775,0.245141539543476,-0.251831638018372,0.305827083332786,0.304098870496067,-0.183486373896224,0.0744342487079051,-0.0826194110512331,0.474715473437491,-0.050959631158311,-0.0948821948845773,-0.31785229347685,0.247775708606936,-0.0393450175891814,0.166584738003473,0.185001862715941,-0.391830132223286,-0.315316743797874,-0.400313586859427,0.187358228039555,-0.302776640267267,0.17047423993273,-0.0134718122038262,0.349561265415896,0.201966157197258,0.462315519549427,0.0019004652706635,0.0794162267383586,0.321757624145548,0.0825046874522559,-0.170373491253265,-0.389466955676348,-0.0871684340504492,-0.201774895613875,0.424698064850074,-0.366864020909557,-0.137505045991266,0.398302095892895,0.0246407376517467,-0.152337418164961,-0.0298339239872308
healthy,0.144911746806267,-0.213441945796565,0.593229345158173,-0.292549732483445,-0.381439223483999,0.603544275632846,0.0897195646907019,0.379914088721779,-0.719005406528746,0.212870992933064,0.381508606534477,0.379471435227129,-0.320881578370326,0.0599896909750013,0.202690058608372,-0.0317488049677324,0.478923948321848,0.44109527751444,0.59323568400018,0.122540775524979,0.501272937896544,-0.0627830472965783,0.240042305018919,-0.20765763424002,-0.131312259264079,-0.449959510411508,0.167166639463577,0.0601347047549446,-0.202137451391256,0.0861592749052835,0.420430454632949,0.573415432358648,0.192464021336904,0.419518230145946,-0.389629036043393,0.500639540458307,0.229757360813605,-0.473251958081221,0.242064446986857,0.139631762908332,0.0716834360447006
healthy,0.0835391546663966,-0.19450617802471,0.465852552613222,-0.381005828034468,-0.224041231737384,0.617504907620982,0.177262746242044,0.323313984977647,-0.528912983179376,0.0972868854435676,0.254153644426287,0.255307177617686,-0.304290076043587,0.0438287441885835,-0.070455258467646,-0.330857758245074,0.503076937444538,0.441544572539241,0.488292293835581,0.240485413763344,0.415037127335335,0.0786528113381224,0.0956008018344896,-0.24104984698039,-0.130620592520431,-0.287755315462307,0.245827703198049,0.0851532732903539,0.0457252161680333,0.0419930675166547,0.318574415545974,0.513907761100402,0.181206776511895,0.393174671536284,-0.333704627047795,0.570177882413901,0.326117628788648,-0.14930642438765,0.179628312330079,0.254564771838427,0.201936326809251
