group,CD11b,CD11c,CD123,CD14,CD141,CD16,CD1d,CD224,CD226,CD244,CD31,CD32,CD33,CD35,CD36,CD38,CD41,CD45,CD45RA,CD49d,CD49f,CD54,CD58,CD64,CD82,CD88,CD95,CD99,CLEC12A,CX3CR1,TCR
healthy,-0.602261662556707,0.13253673187428,0.0206659070366537,-0.2464201184068,0.223228109615343,0.14333842077238,0.0893383818427885,-0.270570110967593,0.0389926924454559,0.187879275651521,-0.0299292990198791,-0.053801951381172,-0.124205022919382,-0.490431134462264,-0.237433050208873,-0.208030763259539,-0.0657313866488178,0.186950548130837,0.218145476055208,0.445988754368825,-0.0447473877947713,0.36217865979711,-0.178938739678177,-0.20059925072612,-0.379491684860337,-0.0408785387496537,-0.296935515161869,-0.119532234764929,0.0398979173154111,0.103010690490261,0.0128729405305935
healthy,-0.200784675857129,0.217791207997753,0.608764264716981,-0.070482548710005,-0.0071764142164175,0.440820444501457,-0.0014788209913014,-0.031415300902443,0.17672044701881,0.121010764764658,0.331260794483113,0.384227953010855,-0.174102286436075,-0.234729734792996,-0.151095567075634,-0.0871820251770199,0.068851039948333,0.308446599680201,0.517139291711018,0.153703291889481,0.162318273382521,0.0219978119022081,0.240271047405821,-0.176048108230133,0.0882808845289551,0.459010778756316,0.0350410913248523,-0.0474813512423199,0.0580391604115424,0.478098405884556,0.424673002587627
healthy,0.77015126970233,-0.270992316600261,-0.359975264872431,0.725776629462346,0.0189689623666096,-0.607194256562809,0.506465017988476,0.586066000851841,0.721294326783366,-0.0012127141200993,-0.107527920805896,-0.0433655250309952,0.788603885488634,0.711117264188554,0.765568324218621,0.621634229898823,0.733864696978217,-0.180309776843574,-0.511177462569618,-0.329565043961041,0.723401944862492,-0.0765600870265617,0.632865629426694,0.674043978066735,0.623225157765744,-0.373471004270743,0.577784853132671,0.684220010699624,0.43458173130548,-0.293886059366995,0.204656165342547
healthy,0.0770837325033487,-0.162610995577006,0.0191905675863576,0.225435687525637,-0.0773384289866637,-0.343442496180277,0.405531676494703,0.154748132419767,0.348791266490829,-0.0733567239732413,-0.0800610011828166,0.0086631736033588,0.384031888391134,-0.0340264157340158,0.410634062773325,0.206852793904612,0.441721098726069,-0.13048594484397,-0.126468048080307,0.019913357683798,0.32667039273307,0.014589946790693,0.178086385421291,0.285442088721872,0.0248833048707394,-0.438265581920571,0.111217004570633,0.389948875570876,0.455026191900702,-0.124994542528011,0.02102368763417
healthy,0.321651429359299,0.119857556533481,-0.234479151495389,0.316906047522191,0.227820117414876,-0.24627382600715,0.361061185674728,0.249581978374828,0.328604751685361,0.0360017832582139,-0.0799540814745371,0.100758905314556,0.333104406117807,0.235486744791509,0.361808684445391,0.331488449590745,0.314775321068015,0.0200572447566156,-0.110756249978944,-0.033672368742007,0.312335953220837,0.211696351330929,0.353958914643793,0.426569715959995,0.370540687975322,-0.0938974411600209,0.292484386972322,0.345501989505271,0.330821217120008,0.112906682417121,0.15454096875459
healthy,-0.137447523210963,0.374476449331465,-0.069951504065676,-0.315288865178817,0.0158911057439855,0.299195848000131,-0.24912228190798,-0.087310146815354,-0.11008456784089,0.27712428826039,0.100233463272664,0.185645765222082,-0.384761285387929,-0.061030477721978,-0.234327961642247,-0.460413626187591,0.0188108838542588,0.143566901046814,0.0301197733648975,0.206677851858621,-0.0544002947250728,0.285816276952594,-0.256462731744003,-0.256430669324162,-0.252104699841309,0.443307515008865,-0.109130586610926,-0.456180415930532,-0.518079578753445,0.375992961403299,-0.17577839295388
healthy,-0.230433402240158,0.284574243215044,0.423708689390294,-0.185235462975318,0.268677994589418,0.145925875554501,-0.219031468316642,-0.332089030086525,-0.222626254731452,0.151564640223995,0.323270022704412,0.188737224772357,-0.221226155599227,-0.150934733620587,-0.146049279256509,-0.157953820550314,-0.256572381095084,0.297032401105736,-0.121921631448366,0.465162236437901,-0.183470372339808,0.361013132131103,-0.0832320929305164,-0.169400406041224,-0.0727280777914475,0.134386230979643,-0.150835403696851,-0.123712037347676,-0.0451349868101985,0.221637163897144,0.181765063123382
healthy,-0.497217321546204,0.152990095323041,0.391514886150875,-0.421447968787067,0.473044924938991,0.403499889478952,-0.25929811907499,-0.279538307527819,-0.160917428562683,0.151094044845915,0.10631641160992,-0.151340227623306,-0.230237468919429,-0.534467692278651,-0.381422955002877,-0.387059490093235,-0.138735433660215,0.271704553909147,0.365093581356209,0.502287465987227,-0.108704175999102,0.35702442449971,-0.299795617414031,-0.367362012980261,-0.360993718068177,0.0719993419134121,-0.347866966633456,-0.20944134131239,-0.133020073966604,0.221529019717128,0.024061964039973
healthy,-0.626264000526632,0.321729978521461,0.525984375699013,-0.536180498932566,0.430801289034407,0.625944017674923,-0.204309798898129,-0.433671308315726,-0.183926562306506,0.363544037907878,0.274633782523047,0.130699550206041,-0.446106195938907,-0.499798817906128,-0.529558505775284,-0.487689654917337,-0.205276637493028,0.252596484711216,0.479044800948569,0.594799045431686,-0.121236372364419,0.34507010101369,-0.358326660503877,-0.489906097015411,-0.42672101920402,0.343488835519885,-0.38485845014657,-0.444768444991777,-0.10081607683319,0.526667621881764,-0.0015614442867731
healthy,-0.73635009577543,0.26560203423819,0.232622246529258,-0.493848937456109,0.411512227467249,0.502182491843505,-0.266363241962191,-0.468496991213566,-0.0942793788609949,0.302501965648465,0.304282040506375,0.0797026217673887,-0.457059606600405,-0.742279538750183,-0.447878724264697,-0.466761586619981,-0.0964489816385216,0.150727174366275,0.437237987045723,0.551206697598938,-0.278703106996655,0.121187211781437,-0.371699069275244,-0.398379899382248,-0.540332494188056,0.166611309843115,-0.556908606762431,-0.420984879546024,-0.228429148895954,0.213135628759801,-0.0125124103740527
healthy,0.306359073355669,-0.0003362733804402,-0.0828172075298336,0.0450452794969978,-0.216136779506852,-0.0348378089936975,-0.0020748785742989,0.0962394342700393,0.1099026126821,-0.111013904016949,-0.0058803063164234,0.0832865776465203,-0.0128939008461008,0.31504136240115,0.0232729666963106,0.0720515689493427,0.0106840730399997,-0.0156375594180199,-0.232710508784588,-0.28619327751697,0.169919775272318,-0.0251410290497906,0.0223838733152448,-0.0112646459062794,0.106750545349112,0.0434962662446439,0.0807848423024663,-0.0263782894302341,0.0145853543171122,-0.0861891016621281,0.0058499735573092
