group,CD107a,CD11a,CD11b,CD11c,CD123,CD14,CD16,CD195,CD1d,CD224,CD226,CD275,CD31,CD32,CD33,CD35,CD36,CD38,CD39,CD41,CD49d,CD49f,CD54,CD57,CD58,CD64,CD69,CD82,CD86,CD88,CD95,CD99,CLEC12A,Podoplanin
healthy,0.0231395310269391,0.374067744489125,-0.166413831623664,0.40830570713529,0.0428816807940986,0.0239510653189331,0.254625606051343,0.162241027092963,0.122762648181667,-0.124842773449114,-0.0398953415754491,0.0038172242003577,-0.0020917235769497,0.236666085314035,0.0382113116735953,-0.301728684395191,-0.217628150494798,-0.270678583058011,0.237659373512531,-0.20477559207027,0.463146192492837,-0.0849933699387386,0.362594597266053,0.0382116464617487,-0.0174347766976486,-0.174722502688661,-0.102928994067902,-0.22453809929615,0.448816394731388,0.27886370744465,-0.248705330568578,-0.291958359265888,-0.0446723486115612,-0.0610300279387743
healthy,-0.578144934661341,0.0387195573390299,-0.78594952354669,0.0661115533373799,0.410250024271486,-0.751336432857214,0.265474255087092,-0.543615773539936,-0.610036359615941,-0.708507967762061,-0.578866173528195,-0.449693123486727,0.189711948502536,-0.268327756350008,-0.691058210550493,-0.781582213625487,-0.704005019793375,-0.749018207622475,-0.391352727525891,-0.5287471999253,0.473803430770201,-0.591029193387304,-0.108843614953892,-0.393368397998011,-0.584700599573805,-0.762799291431985,-0.543761862925346,-0.674126209859074,0.0215367016526634,0.0564952740509341,-0.703522034837589,-0.731117476432226,-0.557711280426551,-0.524140749947143
healthy,-0.31495638127242,0.283923495158265,-0.652008348337034,0.461051680652895,0.38580335614816,-0.584828989436652,0.510267935468422,-0.415628925841386,-0.277073170083395,-0.444678383504865,-0.638805397994447,-0.386516285743513,0.219585397216367,0.371956147679047,-0.538070790997529,-0.671827683935252,-0.655198631529588,-0.592628404789719,-0.186340734521957,-0.575230196572384,0.532744851751884,-0.609265811598331,0.350791171092936,-0.103455486549616,-0.457039689120019,-0.524996243062889,-0.477513719925575,-0.596932212439023,0.244130123090231,0.41562813673565,-0.551684457279313,-0.650596303283203,-0.251896403579376,-0.422585189790887
healthy,0.19134491838374,0.0154353702050804,-0.107582214416638,-0.113907151289666,0.118774007812348,0.150843235042669,-0.137892448353978,0.181160403734584,0.253407109980689,0.0403978375059133,0.187238352862327,-0.0995656762816126,-0.101352795306241,-0.0231373823023122,0.173144585553329,-0.231579038057218,0.122287670867111,0.0558180629395355,0.178786765860985,0.175415416982118,0.210286919249768,0.1628415757969,0.0732050228446988,-0.0511091937374527,0.105633453407798,0.161826467472549,0.171957696829288,0.0100910404614853,-0.0447127428086617,-0.328807965649348,-0.0111390311205486,0.194863858463046,0.215399931522716,-0.0302315236630812
healthy,0.147766021328695,0.175374299326017,-0.164282632856197,0.237107063618126,0.298406978142068,0.11348792752565,-0.0047321166311611,0.0438809789681816,0.244373544890768,-0.0676542327484138,0.118924982010355,-0.100818848004121,0.0204897248076561,0.058382102968764,0.107905446708838,-0.267009843231179,0.132659763643549,-0.121298495547835,0.296004273982659,0.233248058017389,0.459078216268347,0.104292650546354,0.449610852822692,-0.110521089814589,-0.028116123680148,0.01441288013405,-0.0212698098547125,-0.147025671821331,0.117267477777915,-0.0666760866324229,-0.130316729674252,0.0234041693277318,0.162856969579788,-0.0693749178775245
healthy,0.0909109445087061,0.0146433988914549,0.14287363572624,0.0132478142868923,0.150759584447965,0.137469228819204,-0.242312376955873,0.161452027788455,0.218535531450258,0.203555569723305,0.0532091169113569,-0.133182233361653,-0.0171540490835768,-0.0166983519094366,0.311876294561234,0.0023727658636103,0.100969389710853,0.319876508757512,-0.103720032223651,-0.059004452089726,0.169611998800609,0.0706983161889685,0.21274027960201,0.100382016565363,0.150172453468555,0.243572277240187,-0.175515083313754,0.116406211340746,0.158588811644519,-0.176631487476981,0.15287531371048,0.276869168186199,0.441131870205408,-0.0234188870747777
healthy,0.381060107810333,-0.104207209114773,0.107150086411798,0.0861645239565972,-0.211767197700209,0.19584851548768,-0.237789912257154,0.11931205721381,0.334691265199612,0.125785159905529,0.101516176746178,-0.0505841321918912,-0.214837939515772,0.261604494318017,0.280277633995779,-0.0250014589432874,0.366630055784396,0.13793395718152,0.324184487581451,0.349913540726155,0.357465431012306,0.125214757593076,0.225698262807576,-0.368554503617384,0.137176676109405,0.0538287102673075,-0.0131019664871439,0.105200118913987,-0.170166827809849,-0.353638842005406,-0.0665876062385333,0.174482021790311,0.235917104134845,0.132600034463494
healthy,0.167621289521394,-0.0523922013771854,-0.0965479289842353,0.0970627971492452,0.158618835062903,0.015477244672084,-0.163610430321114,-0.105517745099284,0.202234024583225,0.0077335803131202,0.194613429677012,0.119959489365196,-0.284444929624614,-0.153260668048969,-0.0330878062763325,-0.310924312365153,0.0668051369545367,0.0057325365461276,0.215378739343694,0.229781659604812,0.260711213874883,0.153222177716399,0.315486854850461,-0.079345825855376,-0.0350831823506071,-0.0805356621869072,0.0063663295079193,-0.10899580516976,-0.0425678146335162,-0.131515261308189,-0.246550720885216,0.0463563777364302,0.0286974125345291,-0.0012395420263669
healthy,0.27901621960644,0.398176211184881,-0.0582619526435384,0.230575599968062,0.315977954237477,0.132474674258923,0.0346386611969475,0.0455187935611338,0.14387554585772,0.030317951039665,0.229660097135105,-0.0326361829011334,0.183586176344704,0.190954662133618,0.0105920542199545,-0.11108748705224,-0.0077794617824066,-0.0206790803844423,0.342550734933825,0.164720194080566,0.490788176979305,0.279432048218498,0.363178029296483,0.0390680245128519,0.127078685790806,-0.0314852089772627,0.161824988717419,0.0231057847097922,0.209629118841363,0.210963165062414,-0.0565826040382561,-0.0055460061323059,0.181363338261368,0.0491375386261013
healthy,-0.267062733949731,0.315023653119474,-0.580427794088884,0.439222644792016,0.248628930538492,-0.432702441981659,0.526862035712811,-0.150511543505421,-0.152552502094342,-0.38764006563052,0.054835924258397,-0.155395685427763,0.371722827671224,0.405752953023042,-0.431581445371656,-0.643604466152658,-0.457058388574572,-0.488819394910373,0.0505139554817538,0.0395033313545271,0.613619859293447,-0.234090121883613,0.208366270924305,-0.113928197294865,-0.235134686674574,-0.470800921984781,-0.276104761104331,-0.460797790371316,0.221000120367411,0.372259201620875,-0.491705170972677,-0.524341789874884,-0.237328296327858,-0.338405067184599
