group,CD11b,CD11c,CD123,CD14,CD141,CD16,CD195,CD1d,CD224,CD226,CD32,CD326,CD33,CD35,CD36,CD38,CD39,CD41,CD45RA,CD49d,CD49f,CD54,CD57,CD58,CD64,CD70,CD82,CD88,CD95,CD99,CLEC12A,CX3CR1,ITGB7,Podoplanin,XCR1
healthy,-0.014500589132123,-0.511669254601541,0.165776553888641,0.0495731701076833,-0.0519708423480333,-0.305686426023484,-0.0475701134470717,0.064530103102003,0.0821351772780891,0.039859804898818,-0.521930245508618,-0.279732246555755,0.22950297415747,0.0518542385397801,0.254240608559104,0.269137335970692,-0.169565724758133,0.133978917157589,-0.141256296979089,-0.231049709735131,-0.001707582312296,-0.295059473379313,-0.179503540614225,-0.02308780641695,0.186394535182809,-0.135677741851324,0.126966265293683,-0.542506793584356,0.14586207323158,0.513032578164789,0.217648753385905,-0.202797002618241,-0.0032054073920545,-0.139220363548261,-0.088441249043456
healthy,0.693336417615708,-0.115731135457902,-0.396707112958144,0.651001776120431,0.0411520704670478,-0.58757424731838,0.484818338159974,0.644241916053508,0.622137237034918,0.561820010697208,-0.0322072567920809,0.258302735684339,0.722154423542152,0.662310687084898,0.777650653961808,0.715523241698904,0.523692520205711,0.624943000429862,-0.505410109066322,-0.321806377965737,0.593134914788054,0.266670555366924,0.135022382493393,0.420371918093819,0.745818551979362,0.276115790472336,0.507539630690557,-0.386099134232218,0.552725346207362,0.750802202189201,0.572961724030201,-0.33173696640861,0.270474887239359,0.284593116972974,0.264086723243266
healthy,0.626412197268378,-0.170701362170201,-0.132899621635234,0.663873235663251,0.0460507988051693,-0.671192726272694,0.544699762028162,0.50471162137611,0.44585600847481,0.48767287353122,0.0099970268014589,0.137275042695117,0.646477384872286,0.425122857693645,0.673806328840055,0.501125189163374,0.35431063402263,0.493528947106028,-0.500603850822611,-0.202194884146642,0.510581881773813,0.0630626916900322,0.0368920172351013,0.519257333221038,0.605234355157167,0.179581621653863,0.442719645327182,-0.410826520525333,0.469876274536839,0.638604745793902,0.370785795500505,-0.323739314476809,0.27312650932883,0.370805074853659,0.200051345922662
healthy,0.318902669817179,-0.565661127576494,-0.31084466342293,0.338537442426718,-0.476585727956242,-0.627693079700016,0.162766220510947,0.197197852151776,0.28971820718804,0.364180887048235,-0.227342799064108,0.0293025474977687,0.414502679244817,0.320505184653647,0.46392093098748,0.538420969029131,0.0207146816032764,0.27409507802408,-0.440279977619737,-0.452955279407495,0.227261301252036,-0.475358425684036,-0.0251094498703814,0.163999882920104,0.518064702494604,-0.0377347389022519,0.31294654982709,-0.625581395865304,0.355911147680425,0.574871107234786,0.288533918725049,-0.426158921698827,0.124766356955584,0.182681650940652,0.0166503693928975
healthy,0.483003660668108,-0.0697816077599785,-0.439824419840801,0.345714833416137,-0.226739568904172,-0.432541315250343,0.103661124424127,0.133686927890468,0.395690125484524,0.167545146049122,-0.0373496396373358,0.17851252016058,0.392597121216885,0.494420359272548,0.433506179969991,0.45981762293849,0.120051898278482,0.157179872897929,-0.218746400350361,-0.462034484538662,0.163620857456398,-0.218501237248759,0.148388663389261,0.391178833682827,0.418747757618971,0.0767573666134178,0.442778198351907,-0.127680234581024,0.379321981480706,0.41356384598228,0.336780489313426,-0.101212090438083,0.16546578752024,0.31241621720037,0.162393446529767
healthy,0.290533165663246,-0.190676147945413,-0.205942715202395,0.44301253390871,-0.168087163226603,-0.0965749338481136,0.283089155382012,0.204059278993019,0.384826564068107,0.182549817288973,0.0198069759127027,0.11677273146288,0.35399930007434,0.241077211328412,0.214541574060049,0.214170857065369,0.0807495417403263,0.21708095876455,-0.190406410156278,-0.303671036504758,0.178122348055768,-0.10037058047248,0.184273539382545,0.242150585524412,0.222573396146454,0.211632149123139,0.280132705338633,-0.204365794340297,0.035241727526383,0.168778352781665,0.24848966016925,-0.208121292923896,0.104511639227249,0.107424158843908,0.175016938699494
healthy,0.819383013737275,0.223333819812335,-0.750684214399012,0.788323621860832,-0.176657816001134,-0.715893796565847,0.499090790510525,0.713584839479876,0.709849708201334,0.526825932128935,0.122641575986699,0.215941242606585,0.871081602478421,0.674981517721206,0.788666107985149,0.614406705358826,0.360127688994273,0.567632374605079,-0.471821604256091,-0.0796875341596156,0.633326728048389,0.0770253871533925,0.0928801550066218,0.723679317044678,0.717987705165449,0.379904553223468,0.598438224766367,-0.538759780074652,0.629918755016525,0.642121627637071,0.658507884487254,-0.235747153634374,0.292302028173808,0.573886000684581,0.254927741218216
healthy,0.391692925018779,-0.235880916039236,-0.109433957701881,0.314979510890965,-0.238759096001465,-0.385820353692611,0.220740068333011,0.313291385363671,0.300231735131324,0.174092073901932,-0.173055502962783,0.150790579758755,0.395370444207965,0.327248696823562,0.375698693910888,0.446489869041763,0.102696345732892,0.0495800154020908,-0.199084904705978,-0.342672096403306,0.11172696328,-0.243844971531521,0.0438328691843402,0.318908823084303,0.435615399148117,0.156614869889626,0.332855132665099,-0.406051918615373,0.406550621624529,0.528587374118892,0.312236715415237,-0.312548882168733,0.181489508551102,0.223528381746457,0.0896952634985215
healthy,0.302659701774831,-0.460025479229155,-0.167367938272627,0.414660936722229,-0.137859089467331,-0.600648544210335,0.0962532469869312,0.308326059667,0.209810567608348,0.12070084769052,-0.190602270452422,-0.0046130780502797,0.436134833963905,0.153777037943465,0.459144170983728,0.452735860300265,0.0548475345314786,0.136359006973669,-0.438604449182404,-0.465496370706378,0.0115599881687969,-0.40476521345642,0.0243066507517122,0.247684967577843,0.434243226476477,-0.0405404179210281,0.0919556709676133,-0.623693620090538,0.258479859038655,0.509911856012228,0.246924716881179,-0.612143648421713,0.100099752003564,0.0297565991881871,-0.0238685755345751
healthy,0.459782366320678,-0.493416621551234,-0.208060754187304,0.478968251755834,-0.312395046883132,-0.553796416542049,0.0924112514711181,0.257748999277587,0.330616677063829,-0.0201957701328543,-0.473334404732879,0.0729033756643211,0.505700481083438,0.475685845038249,0.513933612458201,0.471920540877828,0.0089148357135786,0.0632379097593064,-0.368860770697375,-0.439781781452048,0.261291101340338,-0.118441986707301,0.0543737674411103,0.239910513602833,0.455408930775485,0.0429886884529896,0.413223120152586,-0.48187514967702,0.441506025148104,0.663752384579795,0.395363587902612,-0.313589794213733,0.168318319276391,0.241609678141141,-0.002407303546966
