group,CD11a,CD11b,CD11c,CD123,CD14,CD16,CD1d,CD224,CD226,CD3,CD31,CD32,CD33,CD35,CD36,CD38,CD4,CD40,CD41,CD45,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD64,CD82,CD88,CD95,CD99,CLEC12A,CX3CR1,TCR
healthy,-0.127545912591705,-0.498821474130621,-0.315011851093195,0.192351994787961,0.0076917455329597,-0.294806845812759,0.166103006402426,-0.197528514929673,0.0607045053945137,-0.086289129517508,-0.184951622543263,-0.20299507055189,0.0184987670909762,-0.427197456719853,0.0844358846929273,0.0053445429803311,0.05718115643113,-0.175743070464631,0.138408677053225,-0.176539340146582,-0.054824592814434,-0.0392354112191772,0.165614813840455,-0.0097190079018074,-0.139983621303901,-0.155527108624829,0.0528872498540779,0.0789674432832539,-0.286138257553465,-0.445851349430386,-0.219998579494762,0.224764096699329,0.115064401562828,-0.173860230765841,-0.062756051312817
healthy,-0.132852527610909,-0.810750284732661,-0.112419940706097,0.229014540912304,-0.830446368272693,0.397784514487335,-0.743027248623508,-0.759137221948416,-0.790910393248723,-0.425527804190619,-0.01184798213462,-0.319727746536215,-0.80413997778045,-0.781508982923422,-0.868634428599588,-0.804068419261335,-0.492558215067455,-0.401774833711087,-0.799121076930462,-0.291287862909206,0.239314234556783,-0.545675174004233,0.247465995368925,-0.832514480977566,-0.47262021482665,-0.0578971446193402,-0.389071158335654,-0.781777312586575,-0.734907202257031,0.0190790781512018,-0.726550264910137,-0.85052299433691,-0.725611701449256,0.0974749764276669,-0.449839130358672
healthy,-0.354923011095007,0.636123043770481,-0.465174826762194,-0.292249717432643,0.607936462513031,-0.686515877228389,0.319466467110792,0.525589444832035,0.656085510282023,0.0309026911488979,-0.25984221204903,-0.324489008285314,0.647040497894182,0.593163394977998,0.726717891118197,0.588349814452154,0.206459224049451,-0.0286714765109873,0.694524117625921,-0.407848501080834,-0.644316618589082,0.113705039206777,-0.505867048652192,0.665218612568544,0.0618691083491114,-0.439279265086856,-0.287014989814286,0.618604028978215,0.516770434342499,-0.606741269949436,0.471677291173077,0.620167192582281,0.291168431779259,-0.500047575190503,0.0907974339438471
healthy,-0.365708341960931,0.307719439451202,-0.514618159955525,-0.232471308215683,0.512441693173164,-0.595358840895551,0.323704307445442,0.227771901925998,0.398927931733499,0.0872986424319192,-0.30630178112481,-0.100982439158514,0.412504034188737,0.312103188532745,0.532395931785801,0.466528440543707,0.0719956297042728,-0.108129654657272,0.408912435653928,-0.468018158185987,-0.478113650768279,-0.0736898375754976,-0.386689032048214,0.316846883680864,-0.009628418627044,-0.475483278884565,-0.416217207552956,0.595379709871621,0.29991059499218,-0.554424928991951,0.354433674140857,0.512178835369594,0.351595697592337,-0.316299052971504,0.0679429583351417
healthy,-0.262789443230904,-0.0961789731447091,-0.25580840491745,-0.19649484524624,0.185964835042083,-0.386543634118072,0.28010863124078,0.0099301406778534,-0.125926660343026,-0.0293305299453224,-0.438444232544283,-0.169721579432688,0.143021539933986,-0.0583677528391176,0.167576885102279,0.12769940981836,0.0264777525641178,-0.053094835339957,-0.139230729135606,-0.259351690572834,-0.266975383626651,-0.176503152005707,-0.149512242627791,-0.0933565494046696,-0.0906579444575882,-0.312695186865296,-0.224579217270806,0.220247133922477,-0.0073523226099977,-0.493336067605852,-0.0411839846021511,0.241656175364026,0.109593827399813,-0.329088753138352,-0.0531187090309367
healthy,-0.142936428891554,0.198362720577825,-0.156338905051257,-0.0797363551782794,0.27655920953231,-0.0717763484421311,0.369845581715258,0.0885394232506604,0.27787450176156,0.260995886673819,-0.120120387822988,-0.0050620161134266,0.242879904542885,0.117357419572728,0.200699504615603,0.382008597172414,0.210750445428035,0.15463487250193,0.240132689202023,0.046950910776869,0.0330144832568589,-0.140521430095996,-0.170210851868723,0.321252812504332,0.274700850104006,0.0415596119799498,-0.0838258639339773,0.465913990646389,0.346818939972898,-0.33337918996518,0.356800156378802,0.446340612760023,0.34485800457184,-0.347679287304008,0.22566445994966
healthy,-0.0372500157303364,0.750628856832997,0.202862516805197,-0.755971132091939,0.660097069375413,-0.759918095305137,0.494611608724605,0.663309777891143,0.216230619312163,0.0301197612275767,-0.211306515557146,0.148165377312859,0.69086181140726,0.575496545676042,0.586109667111539,0.598855043379589,0.302937519921606,-0.03864466583301,0.329357640187054,-0.120457670949489,-0.500820123842714,-0.0238834487777715,-0.0892361493639268,0.381040460200987,-0.178125093617797,-0.207092864983158,0.109524086537932,0.651763843236588,0.45484093379156,-0.43069543247673,0.426160679926613,0.614449959947698,0.433469469481021,-0.0513301684267947,0.186882720240448
healthy,0.208151005170792,-0.0545237002590365,0.298246422946592,-0.0690054156361243,0.0977903893761656,0.0019077163069397,0.0506727697008991,0.0149934747857705,0.207133074157206,-0.0074849461026115,0.21292649196885,0.404532208874547,-0.0972239737248755,-0.0168159584317484,0.0127348279666389,-0.0795185793325923,0.0889014803232823,0.0560045947375318,0.470923262212386,0.164408512181664,-0.123222868022182,0.100143583730527,0.265413823014991,0.358826787588271,-0.107672450236155,0.284087332482848,0.1421291194594,-0.101024882125635,0.0047127400017472,0.32895129144517,-0.112616827462429,-0.19027249258686,-0.0159883999620679,0.217252307746886,-0.0557958994147615
healthy,-0.375319045827276,0.263983169283781,-0.542803179057832,-0.31316166262401,0.404027027673471,-0.697134586794883,0.376262535760357,0.255296434255042,0.0938853172187958,0.0157530542284838,-0.527963114444023,-0.210034425108852,0.354670982630603,0.105619844567361,0.405580725388369,0.448263352638001,-0.215626476103196,-0.200089550646823,0.0149877353478071,-0.437370583339736,-0.496761094284993,-0.245016996204915,-0.510999834962292,-0.0439997144697761,-0.0445978681213017,-0.394864161044275,-0.480199028579174,0.390174413501449,0.119822013848598,-0.664318683068138,0.249093204204947,0.489209862695902,0.178905764291271,-0.66045711386337,0.0471022903975094
healthy,-0.360482385571623,0.245109391301507,-0.611346491055117,-0.223814536565682,0.411158697467026,-0.630679046434802,0.252518741896054,0.22472615192665,0.0630342266982048,0.063515308341076,-0.518293149433068,-0.529426992402337,0.393589482549609,0.234871548811191,0.390872155532557,0.400816108483151,-0.0019820781819933,-0.156051371685617,0.099222316580202,-0.426406098804077,-0.352566279898632,-0.224564001100406,-0.419997659556529,0.290877380294751,0.0388618699086287,-0.402347602413401,-0.207729864073699,0.475686263519042,0.291095391783963,-0.659393690058895,0.265057951303293,0.577421458466943,0.188286824909092,-0.435291765725163,0.0286566382866797
