group,CD11b,CD11c,CD123,CD14,CD16,CD195,CD1d,CD224,CD226,CD3,CD305,CD32,CD324,CD33,CD35,CD36,CD38,CD39,CD4,CD41,CD45RA,CD49f,CD5,CD54,CD58,CD64,CD88,CD99,CLEC12A,DR3,KLRG1
healthy,-0.326690484807081,0.119292445878947,0.0697852861707256,0.115377322625892,-0.0728557797896151,-0.134902770307195,0.0976486059720143,-0.349423644731812,0.0113296429392584,-0.147400976755272,0.0318329043845195,0.100405945908754,-0.200200502300697,-0.111458193564117,-0.415011768722705,-0.120419659863745,-0.262557384692968,0.0787999086085852,0.167995175885725,0.102363510346557,-0.0343387160526637,-0.0126045243446305,-0.117428785490046,0.303419993462548,-0.120035272232548,-0.0765361481669667,-0.0113494606953797,-0.206874634938403,-0.0562093614953462,-0.0580725420540761,-0.14923140561029
healthy,-0.611559452101858,-0.104233460974109,0.490935427126346,-0.397691151800352,0.431737874925009,-0.241532601119477,-0.25985936424253,-0.364530075388517,-0.17958570176202,0.0181658890215237,-0.300300631453664,-0.0399197668789192,-0.136775276764866,-0.458690476974648,-0.613295137048513,-0.461354279058459,-0.39055707732661,-0.456834822670728,-0.105641709598125,-0.275923918702153,0.499570744614064,-0.206279142920548,0.112657316755024,-0.250933977404663,-0.191609708506822,-0.454945367680703,0.0718380917563985,-0.31017683379853,-0.186508283986424,-0.0225285698234787,-0.0356247891003307
healthy,-0.545156674044474,0.314788509405874,0.161509043471323,-0.595805140439238,0.755647113974887,-0.355053096291392,-0.356214100836343,-0.399838755009937,-0.404823167441382,-0.0879227220009807,-0.139266479068179,0.268640615986309,-0.121863701289033,-0.622122158582346,-0.479797389201922,-0.576116142122222,-0.506035002729515,-0.290633748706045,-0.294398781596591,-0.417857800248616,0.597006427845328,-0.422715592037421,-0.0728761255746581,0.145981358509807,-0.384597915675715,-0.538203221325463,0.607785908352922,-0.599216894223183,-0.262120260559757,-0.14427647309607,-0.0655307313505215
healthy,-0.384365357059406,0.141277593502462,0.0721721775113014,-0.405255479081894,0.483143077214056,-0.0659030239848703,-0.336807245217849,-0.255184950149507,-0.32092026528336,-0.144191481780144,-0.100698257453337,-0.110668015614902,-0.163595498620912,-0.550690630293366,-0.315714161195831,-0.494624816463139,-0.371515440594995,-0.217906196722538,-0.288886659953987,-0.384068390220237,0.278954483409475,-0.264080798581976,-0.106279663927515,0.0894733289758938,-0.276056991113474,-0.432336544577325,0.422507647748069,-0.490285680518772,-0.49607450819153,0.0111535829023497,-0.0327844822214889
healthy,-0.0818368168760893,-0.319096301896838,-0.0897343306430331,0.127068497579587,-0.39236082349347,-0.0022186214150317,0.130901008162631,-0.0045011448400688,0.158683214796106,0.028697467666382,-0.0563555056117985,-0.19474899802629,-0.055124270325071,0.283008859740426,0.0447957868033183,0.335897377254135,0.148736860909527,-0.155843060717617,-0.0707339310170186,0.105155095986421,-0.172948408912153,0.15605815559001,-0.0009520712989937,-0.238261896599335,0.0460202405547523,0.262432656365155,-0.560376655269263,0.394076899762399,0.211790108879678,-0.139792985113164,0.20799031121571
healthy,-0.0112930310762825,-0.0133317940921975,-0.0911395113489366,0.0349935068001724,0.103094857132897,-0.0353129748320432,0.140017940737175,-0.130650021137055,-0.0130055057722132,0.0993988115347548,0.0796967296067898,0.0421659640983571,-0.0150179313194527,0.0143668035270499,-0.0536077101751969,0.109339745816486,0.0599307650586186,-0.0343767450424449,0.140612377759284,0.0192202725095692,0.194970332321706,0.0254505531821762,0.184835533639786,0.0199775352619109,-0.0715397147305241,0.127604534710508,-0.0554791231267318,0.0852187862632658,0.254746254206716,-0.0302011458769067,0.005443932356455
healthy,-0.735305180147014,-0.193783436092991,0.763814361636391,-0.714960171433851,0.677504608065186,-0.299571907433494,-0.619589415426948,-0.600909224564793,-0.339957093605328,-0.174229350515617,-0.251554916970072,-0.147470852106705,-0.252737675872422,-0.788490504388043,-0.609005445509753,-0.761426758282547,-0.603033101821772,-0.388128602352971,-0.294139945785556,-0.359351883790587,0.561025467112736,-0.394675987557045,0.0538408963642897,-0.184641187072659,-0.699890450428237,-0.753252784540571,0.545933216424835,-0.5919884388944,-0.618117857828897,-0.383569384704584,-0.227112009417424
healthy,-0.378941326286695,-0.014973556371073,0.0806661549926233,-0.172626246346462,0.120720014968074,-0.239484597930861,-0.24859815607453,-0.124799031859633,-0.135229306359615,-0.0931651844230126,-0.106897185354292,0.0334206555655382,-0.127116096299593,-0.171788805166069,-0.196225823937871,-0.151338668537366,-0.246130450898495,-0.347570759972884,-0.16139744341098,0.0218806224992585,-0.0370743271746775,0.0216192387450483,-0.159054637998768,-0.0581793688109258,-0.299775119769723,-0.259968090898273,0.12214433329878,-0.261072842261453,-0.141484738485775,-0.149465158908264,-0.263553412758144
healthy,0.310084575932559,-0.529910660634355,-0.382773855201274,0.393762370497382,-0.673257126098436,0.220601129806919,0.356593932871154,0.26804958444463,0.0815284182634645,0.113071648650965,-0.0646545665418832,-0.202917700061538,-0.0058546721072426,0.305387558586526,0.133404530237551,0.458505691876262,0.388214072880984,-0.0256639849085923,-0.180340577966418,-0.040230322243259,-0.459544797831457,-0.0832884572282019,0.0431166917456322,-0.439198798049633,0.196311851286722,0.421621858737753,-0.666562141413449,0.489444796659958,0.177422393941237,0.0291472533580218,0.262672551379352
healthy,-0.690424041484643,0.253866523708264,0.182741144322058,-0.452757048236795,0.468021005019968,-0.308583851523021,-0.278414400682153,-0.484285544310068,-0.0950279508299955,-0.164091904799066,0.0864426207231018,0.187730551379857,-0.215790081366152,-0.554033750891143,-0.68096095540992,-0.371977087898422,-0.560411887473192,-0.183222734688841,-0.146984564078999,-0.0002114595305617,0.318514276135647,-0.311769591899645,-0.207993841125443,-0.0458801715850514,-0.393122707550645,-0.514517824079138,0.251363510862776,-0.568772644530969,-0.364803799319366,-0.0921682602209599,-0.363086819618346
