group,CD101,CD11b,CD11c,CD14,CD155,CD16,CD18,CD1d,CD224,CD226,CD269,CD305,CD32,CD33,CD35,CD36,CD38,CD4,CD41,CD49f,CD5,CD54,CD57,CD58,CD62L,CD64,CD82,CD88,CD95,CD99,CLEC12A,Podoplanin,TCR
healthy,-0.0804089577241339,-0.190503106741952,0.14097862913748,-0.434875576476907,-0.271275216479134,0.208602180688071,0.0238571568882019,-0.155869225007664,-0.0934626857763876,-0.0156313461324999,-0.0280331699968581,0.0190272395937683,0.0767225486905043,-0.223452236745797,-0.24296806146301,-0.302529304263369,-0.220115177804068,0.1648682827869,-0.252872550869192,0.0443891357761395,0.254059377312397,0.160794742617554,0.056569392133719,-0.135080923342899,0.0420927278876326,-0.260132082873553,-0.115052676362869,0.175926541570885,-0.123541652867858,-0.248170757594186,-0.180486783326784,-0.0409336367026808,0.198127805741306
healthy,0.360179600570413,0.606923914175592,-0.181254749751601,0.587746751580692,0.595507782405729,-0.479152068862345,0.340500651059834,0.562852400310211,0.538947866181007,0.392431194218503,0.256686592039275,0.156621661017187,-0.0619501869787262,0.686320038540694,0.594789731141233,0.66135039052622,0.649221001359015,0.259837706725573,0.405144348750112,0.4031031530001,0.148335931462484,0.165667048595007,0.0791521846836685,0.327761448351439,0.141617880020846,0.703961206022605,0.434620044810849,-0.467332892653577,0.492631205874457,0.69098456875818,0.516978054607043,0.195742053952199,0.117471423968541
healthy,0.0411949981492726,0.685196536356531,-0.431660630177973,0.619534767225831,0.441679217653181,-0.612018136901525,0.154789967007962,0.358372478448963,0.513477547360892,0.629167266013212,0.390790510456014,0.115645901648079,-0.3287182309179,0.669385566400571,0.634604372799259,0.67951136679211,0.645857519590562,0.265485922526728,0.608874061412658,0.636384117252106,0.252801307193485,-0.312325111851089,0.0864274804198052,0.499727316925244,0.310897763097544,0.63883375031122,0.580414599853339,-0.529943874235353,0.568978587842752,0.660036687250424,0.274800047168693,0.441003802725109,0.292457555222353
healthy,0.107636135456986,0.669639317770296,-0.280089487981943,0.517147328719787,0.321609637592383,-0.53561194195929,0.131150978886352,0.275393468675318,0.473630829872104,0.414842018201277,0.186989136596285,0.0187960406379207,0.0930993189337064,0.485151825979646,0.669237908028121,0.570820505928462,0.457964595117617,0.134501916469229,0.48978636759341,0.405281278580998,0.0504972729323457,-0.212813184627094,0.0563889316459443,0.361685837492157,0.0845649933950673,0.45479335626835,0.444608428756375,-0.235758514973631,0.427597805254769,0.387414340057858,0.2871350344003,0.371486596140912,0.0968818663902571
healthy,-0.256319401002254,-0.189503660885072,0.0664337888457483,-0.39416274872951,-0.304980789965295,0.424006298155893,-0.0353195553189272,-0.385372920587667,-0.307562480721105,-0.123393089683315,-0.202796837703919,-0.170953686922383,-0.0132965656579252,-0.360006685573731,-0.176390985195071,-0.332587930385085,-0.385345423037018,-0.152693915846941,-0.136232360543211,-0.184905130438922,-0.13911403570328,0.0106623360035412,-0.042022207700157,-0.252137281197965,-0.058166034025489,-0.442596642073933,-0.273170152100502,0.327660155882986,-0.265275698678331,-0.5009073814853,-0.352981952320303,-0.0722287002710299,-0.125679164112403
healthy,-0.411444798409544,0.0468513854317148,0.147321573456614,0.041792245264206,-0.302277004208078,0.166155097604844,0.121550478213656,-0.251283703432914,-0.165153814415229,-0.025485748791106,0.116896640464002,0.0971609095166714,0.0849935610082202,-0.0990226940979258,0.152738928246918,-0.168688406234214,-0.208272574388247,0.0329097270319892,0.0869373549558994,0.059685855522197,0.0357448960597225,0.11755566992269,-0.0830600693508875,-0.18457624695089,-0.222439716527575,-0.0523287061959656,-0.0180187553178442,0.268725360551341,-0.0409489324314907,-0.207171437510993,-0.250620681292749,0.134217131534038,0.116591713552637
healthy,-0.116336342193815,0.513661207553156,0.247853120589245,0.578266374867532,0.0004074836924472,-0.612759539385936,0.40823975643876,0.640263749713683,0.460247494895932,0.492405785145122,0.203323823218957,0.377910928622013,0.132133420470804,0.682822481831236,0.359685341047526,0.675362004434961,0.48941312363018,0.366141144635858,0.595078844620667,0.475618798883431,-0.0579914974955216,0.256230848706218,-0.201812234109567,0.481333855918063,-0.120166486660554,0.669629155725305,0.228988883908855,-0.577635177069193,0.199878623248189,0.313477155937138,0.363394509189803,0.32791004155754,0.155412070152743
healthy,-0.0884892190444642,-0.0687273791530438,0.0628816664715975,-0.295599844435276,0.0800129054497661,0.264488564743528,0.0105566900375224,-0.0771146960711762,-0.176381770541386,-0.213492503401764,-0.151683953878804,0.0527941509291377,-0.0116741021928122,-0.0007779119210727,-0.0535884953499184,-0.195319815154734,-0.15998998187818,-0.113774018121867,-0.199037779794063,-0.113473620297164,-0.0382615090456144,0.0616357626260191,0.0097486517310239,-0.0485097558428581,0.0713936403924118,-0.0539496786339992,-0.149311392841305,0.266313321974958,0.0539786367960165,-0.146429501535328,-0.0912239058073914,-0.0179393687074278,-0.112018002093662
healthy,-0.220838578956587,-0.61223914225725,0.166883478922778,-0.6488832787324,-0.476433243601627,0.57821143947778,-0.356662527610791,-0.375359894848231,-0.432366086466214,-0.402319547740163,-0.243652663696022,-0.313478810276224,-0.0282009123128283,-0.544413229054584,-0.417255223163761,-0.714375132711937,-0.577120391490318,-0.0460288728759538,-0.367003101258716,-0.278211504537972,-0.161170533497867,0.0714649904751055,-0.137623961217769,-0.521536267287072,-0.102240939498289,-0.625122473520364,-0.471550822707579,0.385317538176388,-0.482068707707618,-0.593184805962597,-0.358212399050438,-0.253512837095436,-0.152039532599495
healthy,0.288242227156138,0.663363464311045,-0.234133153940862,0.488965478733886,0.442297425420391,-0.38177482370667,0.258095315934809,0.24774343858031,0.398326963270205,0.0048073656100294,0.281714194054272,-0.13920284731474,-0.212879022393598,0.48598243409637,0.709057616629627,0.407502884525683,0.432027479648463,-0.0370005217979714,0.0467361726417333,0.211139534176574,0.084190790248114,-0.0232852660832756,0.168874825851236,0.351779282709465,0.1706593703198,0.39326207295285,0.511234289858383,-0.180362044858686,0.521849650657913,0.437887771102182,0.316365366677056,0.416835557399188,-0.0464985783113764
