group,CD101,CD107a,CD11a,CD11b,CD11c,CD123,CD14,CD141,CD155,CD16,CD18,CD195,CD1d,CD224,CD226,CD269,CD30,CD303,CD305,CD307d,CD31,CD32,CD33,CD336,CD35,CD36,CD366,CD38,CD39,CD4,CD41,CD45,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD64,CD82,CD86,CD88,CD95,CD99,CLEC12A,CX3CR1,Ig,Mac,TCR,TIGIT
healthy,-0.141360200945002,-0.095523898007223,0.16440874457586,-0.431088466003749,0.073052135978589,0.160559742386591,-0.10924461489436,0.238645301306359,-0.249348183662739,0.176234734727965,-0.0925573143802489,-0.0505638857709547,0.165230088381601,-0.225512432064371,0.0615662122380088,-0.069995674490407,-0.0681670319378163,0.0533319856309882,0.212111996385773,-0.108622157771732,-0.0751555183559177,0.0181202459012225,-0.166455462000748,-0.0387907220516954,-0.514734695852031,-0.213657717347988,0.198283835205727,-0.275918840670807,0.131906128859446,0.225710394047479,-0.0313482970403971,0.166212515318151,0.12176060839134,0.121191370813843,0.412194307646148,0.0261800337561871,-0.0493423816813643,0.135309012998969,0.318203185352378,-0.168757134193487,-0.174710204424925,-0.07394380067566,-0.182638789686169,-0.301660977089072,0.195440518169926,0.0863356987169702,-0.363311901756812,-0.186370453136738,-0.130674690510937,0.17922259799224,-0.0404749216618037,-0.105963393676032,-0.0045549800579286,-0.0557657845817993
healthy,0.348190540956501,-0.0570830998266286,-0.120566709823037,0.309126294698521,-0.180178772587786,-0.2787101404818,0.226906419135351,0.139420545896977,0.333302676367983,-0.370908168641352,0.228960252497449,0.0511048295762099,0.204011340525057,0.203242319117724,0.0020816747809918,-0.0826728727707883,-0.267542053847255,-0.136002016034475,0.0615632939954764,-0.125443879065389,-0.265352594026365,-0.298395764728353,0.342676430555125,-0.152819064242443,0.329901389570908,0.345041858196882,0.0725613485165483,0.295267045472073,0.282858410291529,-0.0698693922804152,0.132666400131075,-0.260941823478145,-0.531318816848712,-0.17093564974547,-0.160542268209722,0.0143501930130943,-0.316611808872275,-0.324892536946997,0.0441388512171436,-0.262748751329215,-0.0147743468876176,-0.235464227714482,0.353897705448206,0.0485825899508212,-0.111658618543125,-0.46965516350477,0.12375210291706,0.237445285074269,0.152077329785619,-0.402831626103206,-0.108907145005143,-0.0979692362515107,-0.300003376223508,-0.105627878855255
healthy,-0.0681116981940774,0.187233657218272,-0.0112407655387963,0.292001877727812,-0.174664254542676,-0.0637438255462052,0.129954156955204,-0.0109023209721397,0.207996457139172,-0.133033726014487,0.212446712159104,0.121877414644364,0.135285215045013,0.316917281203148,0.371774398080325,0.25042152958104,0.0789494585755679,0.0727875156091237,0.0971032958031453,0.13359743829866,-0.102393147007755,-0.428485154762362,0.23706856589914,0.146581788523244,0.294469727835026,0.281815828596292,0.0029144215314541,0.283560886952509,-0.0012947828896896,0.143032330883273,0.306379517516926,-0.0920354316699704,-0.178679949356575,0.175901668277113,-0.186706514390294,0.36564595729052,0.182075114779908,-0.0669498759965936,-0.0469730591053871,0.117633138768373,0.222850907779611,0.216602864914373,0.299561195759705,0.28362829851095,0.121744530847138,-0.120733394303956,0.251268270034933,0.22123114426195,0.0711673083544863,-0.117379941959105,0.110252733270074,0.1601537970665,0.151515328155859,0.0650400103427731
healthy,-0.0796835354468555,-0.0861858689133481,0.242392834658274,-0.18750157935799,0.532229811781217,0.158778336452165,-0.406875354626533,0.285004759826509,-0.376368336599613,0.427718707946091,0.0809354103219524,-0.291826428261773,-0.291434702237153,-0.277700329329945,-0.339136749051956,-0.21977973638317,-0.125729835387873,-0.0785433414641263,0.123028598294893,-0.06882510031094,0.296930833019245,0.283388258831545,-0.326812335679314,-0.197004129179724,-0.149998154823286,-0.395723257905448,0.0636173401333561,-0.510652743697273,-0.0709863242594888,-0.140652237676893,-0.158402749740366,0.381307140193584,0.287455589610112,-0.0392089718751945,0.299503026132367,-0.223458756393613,-0.171048467183877,0.301584552004204,0.473052268172538,-0.0245072993781767,-0.205297655336513,-0.135046838547791,-0.512819746030869,-0.271986728265278,0.247033288710889,0.57388000497321,-0.361954297172322,-0.557179277309196,-0.250048031867708,0.251155221444377,0.0460780000195312,-0.150397625655846,-0.248053492743867,-0.178846544607473
healthy,0.0638913668803776,0.160637344302577,-0.233607477339832,0.454443736460213,-0.193578281018344,-0.401028151421213,0.32638865916071,-0.123192444159032,0.325753592243061,-0.473074983192136,0.0545205455906817,0.170489332873735,0.104720340409229,0.339800665386738,0.20231955332182,0.218273717623131,0.139531912319483,0.145805212278615,0.0304175030699149,0.11941693081004,-0.0916811310207532,-0.0821900605967302,0.353473375879026,0.142897684641096,0.584434644222992,0.380587649935763,-0.14748162651138,0.462668374936329,0.0201770188569095,-0.0948991475947205,0.145587421669764,-0.22161974162176,-0.238956263558323,-0.021815018384247,-0.570178107392417,0.200556708840728,0.0621554335804111,-0.162375140263326,-0.35302115909464,0.0877956357691386,0.365488051120592,0.114686481814008,0.434934908760145,0.452876339099578,-0.0686965473405388,-0.171161151339307,0.366731727235563,0.458363883446025,0.28426509835386,-0.219945841808998,-0.0277295003513118,0.13573715689118,-0.0456362159200474,0.15101892330669
healthy,-0.0122764483356073,-0.0756255932172376,-0.23461042684367,0.092170445085421,-0.151783000613451,-0.149259169162352,0.0247112042005428,0.064657069098526,0.104746120867422,-0.0166772774547613,-0.0864864232271061,0.106002781593475,0.194517393724408,-0.0221164691993165,-7.35367854648565e-05,0.026430364145315,-0.114382992866773,0.0802838045851131,-0.006763037800339,-0.0711207455689372,-0.139765558005098,-0.229408049754549,0.131150944560392,0.242343237227978,0.0565054242387211,0.113393644758486,-0.117209291069841,-0.123547956790439,-0.177076046078011,-0.135095900526911,0.185505546580615,-0.0187151401012884,-0.11744704331728,-0.216679807745353,-0.233458140816919,0.211517004543363,-0.216439317296737,-0.286035344629599,-0.156691902952855,-0.263432173237742,0.0338153351943047,0.0271511084215664,0.109986115417723,0.126552286180934,-0.0607282469027105,-0.0718002214816881,0.103318276643109,0.0024573254449296,0.101911098851889,0.127190497329306,-0.0203180511620786,0.165067756720321,-0.0568111524014441,-0.0032131696945287
healthy,-0.0046303021768682,-0.345948721087024,0.276880179229229,-0.615549201216182,-0.087957208683211,0.692992903749819,-0.649252037573164,0.232986023867241,-0.306777008456707,0.540442291323529,-0.208098313745921,-0.23087352803381,-0.627917386703013,-0.672397799108432,-0.407111265507869,-0.333050477895886,-0.419305557113755,-0.485504525424393,-0.277821230747536,-0.338274251522615,0.397603602423693,0.0160319568420554,-0.790341285297631,-0.478901513864606,-0.445454234922415,-0.695588670490723,-0.324977218078124,-0.541232654031146,-0.375258617330961,-0.466271429210634,-0.508570350520903,0.173157901989891,0.404410216038692,-0.053447912070644,0.0519097444743465,-0.493664113809958,-0.0571146099325852,0.280797992084047,-0.172902333024507,0.158367352587997,-0.570064591983767,-0.0033545978329965,-0.602997941394422,-0.439505300774834,0.0270309510796885,0.487620120933023,-0.423265566611894,-0.588225555212791,-0.515811887725781,0.180758839720149,-0.128823050011415,-0.398935141038502,-0.232471045133853,-0.160283955545801
healthy,-0.021792544191878,-0.117398350368982,0.142372637269524,-0.272231916525727,0.0868893244846637,0.0651033990120326,-0.274141541385385,0.137376430838409,-0.0060994673272543,0.318185544754583,0.0107252185846518,-0.182878637393149,-0.116370867774103,-0.213330807542366,-0.0169179259078197,-0.217147025717654,0.0012527028849911,-0.103584739827461,-0.0466805325373267,-0.209521085836023,0.167051271139326,0.0485242477290185,-0.283445405854068,-0.0682826867548472,-0.259539350112897,-0.291929147202806,0.0238238508070009,-0.151877394868732,-0.164049191972857,0.0043018884452688,0.0777492603045762,0.113041099577727,0.0977862199347947,0.112874069373853,0.218726132002813,0.0470201241480864,-0.0217647737536754,0.1578749766103,0.127348064416727,-0.0199524028936828,-0.168784076172449,-0.0688909144995359,-0.311254687353062,-0.203475102438537,0.197515295082026,0.252759059552876,-0.0807124302778008,-0.209202543386585,-0.178577185555441,0.176562126285339,0.0825076868637243,-0.200658157556383,-0.0866578919913725,-0.124314340630113
healthy,-0.191592843470589,-0.179419075639971,0.154846853529672,-0.510055253488492,0.225200935677666,0.230487823460942,-0.585510190020632,0.140836386349621,-0.419768060986338,0.65416053020318,-0.20503767856241,-0.284313012320353,-0.524604098091826,-0.445211447710613,-0.191886225956254,-0.222463879112984,-0.278693624077762,-0.144569039180613,-0.254513485917045,-0.0580050413152115,0.224873661945766,0.0893172609330324,-0.569620835953872,-0.104176053388639,-0.334174400929074,-0.64986876384872,-0.196308762115196,-0.548511338239791,-0.260942376420177,-0.0082551625894896,-0.11519775577587,0.19533209419638,0.444175834467343,0.13154652540452,0.304865680127436,-0.0405808913798326,-0.0708341811770217,0.213726269974916,0.12672078981481,-0.0960070539017742,-0.458173199548576,-0.104929798113819,-0.648292125341328,-0.322389061248574,-0.0785347446010811,0.487259240194406,-0.445809706861948,-0.592789247897279,-0.418061608728204,0.430139068193324,-0.208445574624044,-0.216474855867604,-0.0723062588577724,-0.117428736505702
healthy,0.0337477169489373,0.119493603262597,-0.389400575193738,0.393746173297714,-0.498510320140135,-0.405367481791777,0.262122826664163,-0.548510694978657,0.113304518397052,-0.540141754190993,0.0650334800900538,0.129797230717585,0.148868868867265,0.184972465371333,-0.130469703694059,0.0717514424082775,-0.0299646001394858,-0.0708287955914884,-0.449997774389757,-0.0598069752672171,-0.582005374197584,-0.33637944631553,0.190496106404089,-0.196082634547876,0.402872211988805,0.184102515936846,-0.268284792783594,0.284815378817953,-0.0863410788003775,-0.133804072030163,-0.181851239973924,-0.371792191877266,-0.406179274063326,-0.369581384942801,-0.708943486978622,0.114852875125064,0.0020807181205636,-0.440609331259969,-0.372709646551993,-0.0962336079072255,-0.0083318296744135,0.0855002482588412,0.239245074773076,0.214757660424886,-0.293056174338342,-0.460487480998566,0.282862914458344,0.311325945856942,-0.0320706402469865,-0.425125945125012,-0.166833341500262,-0.0246046624309072,-0.0702433075008042,-0.0684774970305475
