group,CD107a,CD11b,CD11c,CD123,CD14,CD155,CD16,CD195,CD1d,CD224,CD226,CD3,CD31,CD33,CD35,CD36,CD38,CD4,CD41,CD45RA,CD49d,CD49f,CD5,CD58,CD64,CD82,CD88,CD95,CD99,CLEC12A
healthy,0.0494537492271393,-0.536482663961132,0.129887138467688,0.0897720390036384,-0.0994046639929426,-0.195373960006856,0.230080439155855,-0.103021482748,0.0194988171846973,-0.224480180618172,0.105112599207264,-0.0140050222255434,-0.0356952593421964,-0.128942273013769,-0.51380291138818,-0.177639534089069,-0.237490481897658,0.283351711303787,0.0262963161529403,0.266057902698111,0.577928494079797,0.011453117640762,-0.0380941487399549,-0.163771893594114,-0.149858034904858,-0.326754866138294,-0.0070059299370957,-0.366277115017343,-0.0801218964500774,0.0452696577179946
healthy,-0.52449483205078,-0.830564168497139,-0.0681908865135338,0.41611246777525,-0.754327161026056,-0.610963429728512,0.507832617504351,-0.55919952147343,-0.656990751934122,-0.711897959831896,-0.627851091604519,-0.238964184281337,0.136242536262239,-0.761818597191775,-0.790017461065595,-0.819139896388288,-0.722877826617081,-0.362406639172001,-0.705294549513586,0.479724207399557,0.341465838940903,-0.686795666665106,-0.23578303577592,-0.552103517745412,-0.729310067267079,-0.644547562207181,0.0988206709299325,-0.628357190855072,-0.737604192752931,-0.597222917916652
healthy,-0.322297210519429,-0.610811438712594,0.419339906298376,0.265890729904436,-0.595916673421659,-0.406094960301533,0.697479743821306,-0.468275153712854,-0.307193831615782,-0.473889825885998,-0.581911489895505,0.0540667149204723,0.209855066422055,-0.667776656049769,-0.58391497289263,-0.730592197062848,-0.528905863795373,-0.136691513369888,-0.655564073293222,0.672857567938148,0.500268146033973,-0.594111885999156,0.0550433186665901,-0.428589859966229,-0.622272289542963,-0.478256973216143,0.599133518761465,-0.428955540292517,-0.59761332184509,-0.280929904175014
healthy,-0.215238464467489,-0.181313711281994,-0.301690054351799,-0.134052448031631,-0.0167014317062666,0.17262747047501,-0.319204333533227,-0.151339989708553,0.120759160181015,-0.149140482999031,0.158665075364616,0.0065925004931651,-0.187507987555121,0.113483074327738,-0.268022590690462,0.152116925076702,0.0256890033796318,0.0196819131502289,0.205128675016279,-0.0972261387365561,-0.095633773118543,0.0942250986023529,-0.09864722996613,-0.0981665157556492,0.129991205579297,-0.0883409622908604,-0.460166213474904,-0.0912550797735047,0.264395504501008,0.142483078916707
healthy,0.162972651472786,-0.078821973982516,-0.23313212338371,0.154987239857515,-0.0106695256741826,0.0930762546362681,0.095787082517364,0.0880772992932806,-0.014015972250035,0.148830800037357,0.259651960215271,0.1244071593372,0.0153059209191253,0.0920130597181236,0.116469675452258,0.182374196390729,0.248377530834689,-0.0927996120303633,0.200974160555721,0.115920048844224,-0.0221365087700118,0.274001870547016,0.166151348697566,0.129488285488334,0.0825592101667629,0.157512602220424,-0.100446550208826,0.15131803280888,0.233831317148857,0.0938592891351715
healthy,-0.283653953483333,-0.218146515725401,-0.115409247440645,0.190563458524864,-0.241955104161192,-0.215683508227611,-0.0760886485796105,-0.0842807256464587,-0.140650551915205,-0.0260039245930206,-0.27108810698866,-0.224376425993686,0.0218840258529454,-0.32507651784578,-0.330948343153654,-0.31282236758139,-0.356561720479686,-0.177052650219993,-0.196569537419002,-0.183740125697053,0.16143817973056,-0.157915323378094,-0.222550370637911,-0.231915614586173,-0.300934817519805,-0.175977563618198,-0.0282492674682051,-0.335716080799344,-0.288042647987075,-0.305481353171609
healthy,-0.317105152158949,-0.653424703968328,-0.233511642776335,0.571684286795625,-0.63283950281361,-0.298976606344146,0.561573954718388,-0.456051549399441,-0.46153267386583,-0.533125321090621,-0.282512659112073,-0.222653600781904,0.104437521661669,-0.590052088738122,-0.567799337251372,-0.587906305070646,-0.511405959041116,-0.267052678050877,-0.262536487448682,0.646626307495693,-0.0291088087743549,-0.385740365374777,0.0363031451055634,-0.670429299314445,-0.515242595358638,-0.404942036968195,0.384068096200538,-0.515619681351425,-0.640558583646249,-0.621300453052693
healthy,-0.13346620312923,-0.268365760795499,0.224391244187414,0.0514797768634913,-0.36937106776602,-0.26614133275424,0.376025812314933,-0.0727066351650932,-0.393081807870339,-0.390284916360897,-0.217710227860003,-0.143505360613354,0.130159847520315,-0.380280036597551,-0.270936132977701,-0.498185798081128,-0.287437730822015,-0.19731579132656,-0.0831675011346751,0.162522139219592,0.14980854173055,-0.160787785098379,-0.139886568268173,-0.291197240920887,-0.495052041343184,-0.208930184085996,0.473781001288025,-0.320797815963672,-0.587582324657551,-0.379075954336325
healthy,-0.299215787819551,-0.60221449403348,-0.0891486549408356,0.233754974510208,-0.44361739489654,-0.226268731476506,0.299988239449144,-0.431742643684025,-0.208134935669081,-0.262718513173988,-0.3985566717461,-0.223341081959796,0.0751186542482547,-0.322132378206687,-0.527789235831197,-0.375430841180039,-0.406533015813088,-0.295983983994264,-0.331111923070106,0.118722174330423,0.12646145454723,-0.390137766956937,-0.282289107310116,-0.406358504151327,-0.339650496701898,-0.454000944897122,-0.106124512055355,-0.371131677160243,-0.262005003868327,-0.0520479301053869
healthy,-0.236795238953594,-0.607256283090214,0.321584662107844,0.195386676181298,-0.541709407376621,-0.437342153661424,0.597642722504033,-0.169693770551879,-0.313995676715338,-0.448440387233258,0.0439434525709342,0.0611382164871052,0.379987125653457,-0.46505315475154,-0.647056082172378,-0.419782497291095,-0.445672362845926,0.0793776685294769,-0.126174620698993,0.468075606730742,0.566582928552818,-0.232476927317461,0.0159650487717083,-0.296046146067957,-0.487380427332646,-0.418641247875032,0.314448484410453,-0.468966430405308,-0.429533766209649,-0.275568607598632
