group,CD107a,CD11b,CD11c,CD123,CD14,CD16,CD1d,CD224,CD226,CD31,CD32,CD33,CD35,CD36,CD38,CD41,CD45,CD49d,CD49f,CD5,CD52,CD54,CD58,CD64,CD69,CD82,CD88,CD95,CD99,CLEC12A
healthy,-0.153857949855816,0.0775658470054405,-0.627656652994269,-0.131056553902817,0.0180411555447134,-0.415249536700258,-0.0391930957216557,0.0584470126413833,-0.164730533159593,-0.222936661493518,-0.278068338802079,-0.0919556772305501,0.194306494741953,0.0036776746571394,0.0228630506108435,0.0493478412465752,-0.539663936312766,-0.586037686407683,-0.136095635563337,-0.24646058365858,-0.428580365463606,-0.497834800685293,-0.120121474753075,0.0169300104740288,0.0289259719622247,0.087286663932362,-0.392919851883485,0.0788980580926722,0.124292659712239,-0.111566905130535
healthy,0.586239527066417,0.819460626348143,0.020105266961025,-0.368212916062763,0.768565423480772,-0.47404039894523,0.68351526350388,0.73502344819382,0.658890889011455,-0.156893086717459,0.235372504835006,0.745819111231431,0.780652326123115,0.819204435810207,0.752524721481399,0.719400299582781,0.0930143504539965,-0.418019279157519,0.706922801249979,0.251955163691895,-0.133462751282318,0.310797114958904,0.594713123593118,0.756465845714899,0.577033721775469,0.664600975498481,-0.0757410478214449,0.650063276829278,0.75704905010418,0.611032336956017
healthy,0.0672529534035019,0.341566746896016,-0.649062798132138,-0.330934076316181,0.312562798564849,-0.470512928502908,0.0093023565362487,0.270175050965286,0.25981657432216,-0.432175095150322,-0.523815814637382,0.338290904023102,0.392800369059391,0.379469028564864,0.443223292476812,0.196958453240207,-0.485334351475733,-0.639234271706933,0.230162180911439,0.0431633139987475,-0.431820971911134,-0.564590661318124,0.202789395400137,0.392014215278715,0.180238434232685,0.274152637650489,-0.618620697955954,0.316217950817891,0.471410282279501,-0.0127192069112277
healthy,0.136970157052725,0.369583706315735,-0.551770019969947,-0.268193789526098,0.394296398658581,-0.652114817039456,0.239867438776337,0.298536575028137,0.402889011382024,-0.201241584718013,-0.242112362192656,0.445468606876413,0.325158358420183,0.572891296179752,0.485860501567171,0.441225758111342,-0.463262723538978,-0.327059880913583,0.321186894568134,0.007325857562957,-0.440327033120681,-0.390018651731741,0.239654326733426,0.592234144515791,0.265769543865756,0.326388197849654,-0.643253453101914,0.378405096203731,0.559669408761846,0.40133852875991
healthy,0.0858137744425907,0.327689650228661,-0.39543200264195,-0.29314322338198,0.292596728888597,-0.409668603747313,0.0912163242548939,0.216077562347619,0.254803120311192,-0.181767622492151,-0.202993206089461,0.290135527415443,0.420347141163613,0.311272244959701,0.408732996351051,0.160167747165269,-0.256751943528963,-0.508209537396172,0.303744567623593,0.123449509689961,-0.217491553315773,-0.400974488230558,0.261250735087837,0.344903047662744,0.250277137413749,0.364517888373385,-0.381179948047495,0.328469511509562,0.530199492949932,0.25300660670233
healthy,-0.0866205045255146,-0.0907850546559886,-0.274204561797079,-0.0024113817090205,-0.104570070245568,-0.116683749873813,-0.104802585160205,-0.180283370542077,-0.146831950063186,-0.20878117459993,-0.252743733995283,0.0511613749595312,0.0714454500082677,-0.115704157108849,-0.0645861953144902,-0.316688367745053,-0.187035680641262,-0.501397610924199,-0.30871668123004,0.0362214946738521,-0.116282742177824,-0.267413429178485,-0.0350658090563688,-0.122886631636289,-0.158168645604896,-0.116185186888833,-0.0893824478486178,-0.0843047707990212,-0.0970328509023507,-0.0628178837587254
healthy,0.449599856108232,0.699973985976692,-0.0130114214028419,-0.775143470978377,0.630055751334958,-0.598906560049306,0.600254545051749,0.508755531711778,0.271698221039456,-0.41821322421502,0.198460577658513,0.698438445755887,0.580010697985247,0.643196389360611,0.548660313483916,0.428662906171723,-0.238425111201465,-0.1778357243809,0.36670865059696,-0.369812714875675,-0.339843215759995,-0.090730354687442,0.567112688826982,0.573144829646175,0.376755642650677,0.495155059979472,-0.599097635826596,0.477635794662314,0.530566599106902,0.527327095899152
healthy,0.222863306915939,0.29713244219592,-0.216080320448767,-0.252264109177946,0.471090892248528,-0.526828098633745,0.262089231953782,0.22306641574225,0.311550202629166,-0.196189685627662,-0.0893154254545388,0.288109161980285,0.21414231651739,0.366159132117996,0.346162989707247,0.345005699202381,-0.353273043359451,-0.371204105502729,0.205015911481349,-0.0562887109056495,-0.400820758139596,-0.19677646321662,0.253538444798284,0.410366213581824,0.238649966986127,0.235347985040636,-0.413756941541829,0.177438320398941,0.310814758333093,0.20506785136148
healthy,0.119285140293386,0.582795961379328,-0.285007645916845,-0.369248414560077,0.520062656238507,-0.654998263314385,0.348848165910421,0.436887006726327,0.180429625687557,-0.245041554996354,-0.149925828743711,0.530448641022127,0.449934636207977,0.632596678849277,0.518915973644966,0.211219142491625,-0.28197123309917,-0.54104112542382,0.0843251144769467,-0.0206633345256725,-0.322040158986307,-0.307308435345648,0.399196246607257,0.545227078579343,0.165583769768297,0.336809254509147,-0.418502350507074,0.430997155865623,0.517816675675409,0.250161126225298
healthy,0.249852577627296,0.547736482214219,-0.430631040216072,-0.279764191280265,0.379426496519288,-0.498260498258246,0.088612378056436,0.308027417253416,-0.110789627423036,-0.387057702193275,-0.329325311337401,0.287585812534761,0.626010594757648,0.350629259524097,0.381572716200134,-0.0037003671029225,-0.373852632649313,-0.683824114074101,0.147568783113653,-0.033876988503177,-0.437193847884063,-0.286511660390953,0.177837930874563,0.380501897266041,0.301239845062611,0.420388046771288,-0.32858401521887,0.398030514740837,0.377407813318346,0.120230386715698
healthy,-0.0436563158838741,-0.195509218651833,0.002305295824946,-0.0783941662204115,-0.0226286094613945,0.106213359801371,-0.0786094192403997,-0.0911906353628171,-0.0048516845797703,-0.0256381355396063,0.0226061830697739,-0.0844108266529662,-0.281399629219435,-0.183315686254066,-0.218443733203429,-0.117370842584661,0.0525172184811613,0.209585965533822,-0.0323367197920556,-0.176091067571478,-0.0185633735375488,0.151721208503506,-0.056415463513988,-0.172456852532439,-0.36818816739492,-0.211723200327376,0.0503280343861637,-0.14733832594892,-0.19694357527133,-0.130972512412702
healthy,-0.0869310251012843,-0.660384695930699,-0.350006459484849,0.0273590113883288,-0.501565111673505,0.267452051370922,-0.297116121621385,-0.41039556640147,-0.289699799763472,-0.147681574531447,-0.349837759980532,-0.414926976712086,-0.602028106223714,-0.48618178670306,-0.417968690368073,-0.325700271764896,-0.350100678264632,-0.11833706096449,-0.243078659477526,-0.30128442914577,-0.290383470260959,-0.38030899128085,-0.361975386748174,-0.424254735307776,-0.412586770475116,-0.509318906643698,-0.18729935783036,-0.424289888050227,-0.438466447538128,-0.402576478878821
healthy,-0.110099730181141,0.156052660654019,0.113151511185187,0.152915817226335,0.15221801876557,0.0578966781243759,-0.104850996308617,0.154875645989917,0.0390178937826509,0.210985994384366,0.188581593576665,0.116599637378764,0.213064996789779,0.17780226499716,0.170318338868079,0.199755089046599,0.17333233590287,0.196429983397174,0.113650268575738,-0.0156365290837081,0.0749560355422609,0.147879026213036,0.110358981763456,0.218390061702952,0.267077703868253,0.176754699067293,0.143926821926144,0.185005650180673,0.0994447633244841,0.224491613023947
