group,CD107a,CD11a,CD11b,CD11c,CD123,CD14,CD16,CD1d,CD224,CD226,CD244,CD269,CD30,CD31,CD32,CD33,CD35,CD36,CD360,CD38,CD41,CD45,CD45RA,CD47,CD49d,CD49f,CD54,CD57,CD58,CD64,CD86,CD88,CD95,CD99,CLEC12A,CX3CR1,Mac,TCR
healthy,-0.0680155754005473,0.280046859028761,-0.454846833893748,0.120972145947321,0.173490786292014,-0.26703935051156,0.248550204273094,-0.183880645000025,-0.047844535945321,0.132877467158138,0.218062971585536,-0.137366334421173,-0.10838147749425,0.270217181918403,-0.328576440526049,0.0242862903510098,-0.240038881280208,-0.0538900088120941,0.0954865597120752,-0.0375423491520362,0.0073841833456738,0.227429820638135,0.408980088167418,0.251768912276416,0.348489483554523,0.0622131618936328,0.236577920276791,-0.0162639773082789,-0.0903999538060904,-0.206273535860436,0.120474378341959,0.0828871361129571,-0.0919655556239847,0.139401517701947,0.121744764807575,0.210251902668855,-0.170881672950339,0.168863787492312
healthy,-0.335476218429787,-0.0322980872384683,0.0464638238551533,-0.190925953561901,-0.398472453996277,-0.0210345450761183,-0.331677561999971,-0.0229499977180182,-0.0541715784960362,-0.225850055998988,-0.104750379202155,-0.31150338812581,-0.450094660813484,-0.270980957155127,-0.465945083224627,0.138516876317852,0.0785353182531206,0.066186302865544,-0.310696640950459,0.0304503646580645,-0.185554455155315,-0.232091398225924,-0.361284689558217,-0.267881398352627,0.060859609356698,-0.23609640381756,0.0116067418052216,-0.428488723964659,-0.267361034919762,0.116506088831199,-0.175303281517902,-0.560043989248472,-0.0817931051091674,0.0571011986950586,-0.003108979770377,-0.393993002407636,-0.317084717381112,-0.348207459095247
healthy,0.223710589181881,0.0532855455462889,0.503901981759051,0.0809899540515011,-0.0631974153508102,0.423361081379873,-0.232917602715914,0.354109226347419,0.272836362362438,0.313767570437899,0.0426177902568575,0.226347692919497,0.219992955767648,0.202327770192732,0.112169237691909,0.438182023696257,0.466536616812921,0.452787525383475,-0.0128044681601394,0.318487898243322,0.453142960335271,-0.0098475222753197,-0.284474556519491,0.250362193837479,-0.0405287842941666,0.33340081223984,0.172143949978185,0.103644395370739,0.395788574680449,0.4697863001693,0.136892284500847,0.0258327803783339,0.334363837848997,0.231968906007296,0.331752976862255,-0.185045473246435,0.190889327328056,-0.143976989656454
healthy,-0.0310191498725577,0.175169573241094,-0.0562450872600249,0.197188499034757,0.0744770621701599,-0.0530999435260834,0.0439400253577825,0.0769112988912972,-0.0247892476827371,0.124125265401333,0.154816396110543,0.113375320424558,0.1272218424465,0.190504621926321,0.108409521094135,0.163255523997502,-0.108770700966276,0.0645699391667321,0.0328379364967243,-0.0509363037763618,0.146383862495414,0.217333049320986,0.0254027093698922,0.213206342654037,0.34130966897794,0.178746731618154,0.391001155007858,0.0662583674158408,0.115556076868675,0.0405379099699769,0.121485002320087,0.0712248366259126,-0.0540999415808105,0.157062905902486,0.226470350265938,0.0826009917005158,-0.0324945879861361,-0.0044913782991865
healthy,-0.0148269709533054,0.178458388880913,-0.114985467130125,0.404545377524858,0.2407244909029,-0.161692074623836,0.386426723175517,-0.0653394119391529,-0.118400787316047,-0.0084998925683678,0.251021947090525,-0.098895576583626,-0.0034195595427073,0.340878045545476,0.152954453773171,-0.0231966279296052,-0.142660565229094,-0.0184485668013007,0.0470490579320255,-0.186166661491882,0.138927443141532,0.266307275928316,0.203005907683094,0.121313197492698,0.354901775757094,-0.0515313695688406,0.343424797806882,0.0101335988140047,0.0058567792135777,0.0361321478926493,0.412108268114235,0.330732318810516,-0.0965658578084339,-0.256969891863313,-0.0010124165335463,0.310615825582589,-0.0291786666170958,-0.0148411005981318
healthy,0.0127026540042893,0.377905039593001,-0.0656696054315053,0.20817543987588,0.230324463593603,-0.103454487773141,0.205697860403959,-0.13925880732354,-0.230473571665656,-0.0247818967016566,0.0279348535086932,0.0562132834554526,0.0268369401301833,0.261557204286596,0.179397010891192,-0.137835134057981,-0.0203784891206536,-0.0214982671872391,-0.356165911962981,0.0500827395173517,-0.105244375849776,0.0775431690200093,0.0877181614341438,0.237909284919859,0.213864088675991,-0.12954352585874,0.179829311106954,0.119377530372252,-0.0353495300166691,0.0042229444927716,0.115181206291648,0.214454818436084,-0.0416741573641839,-0.0442843649626854,-0.129677359303398,0.220309855974818,-0.106700034071338,-0.0359616609657079
healthy,-0.286578558082154,0.362404358647478,-0.659322873862556,-0.0467832885106625,0.592541467584206,-0.674305800881034,0.540383592258543,-0.528098206512977,-0.706260808102787,-0.335189438110949,0.0657591233387744,-0.394886073617115,-0.519187168588355,0.416997488098116,-0.0206042477825695,-0.717235439368893,-0.451936094648452,-0.591383668862468,0.0815093522912219,-0.551445685778705,-0.285640161575728,0.22886957480403,0.253025158878067,0.064346184813899,0.312615874749632,-0.386552694664074,0.0009252298757164,0.0906701074861136,-0.558430620718792,-0.637448315965499,-0.162127450118045,0.301747129052871,-0.47149815443511,-0.551407185651199,-0.416977839684987,0.179365260486843,-0.434288968292932,-0.130353197372626
healthy,0.121064526910918,-0.165973298450574,0.378660397753035,-0.228262671966477,-0.131340498377409,0.292536842360513,-0.30910246522914,0.351596896678715,0.394920347729141,0.385143126361538,-0.138902781592202,0.207673549138322,0.0384845641542405,-0.0395720566250616,-0.234026867134899,0.458722042976708,0.358988724007781,0.470408158791114,-0.0480411132673557,0.475226677403235,0.259601394449685,-0.110205777976637,-0.180823316838432,0.191569146067733,-0.254220864001448,0.35012559088432,-0.140097858474523,0.0635854874604545,0.308289193921239,0.533258550350407,-0.137675186600294,-0.435650593188954,0.492921587984405,0.635681156936471,0.292302513658853,-0.398052721333325,0.214281645295191,0.19440932902903
healthy,0.0723646409123344,0.312285264255312,0.208074484606616,0.309983464477821,0.0702087415911571,0.129149596284368,0.221187343003854,-0.129692461085168,0.238193198217669,0.0280377232290791,0.214274085569392,0.15606636557079,0.211386304196599,0.369274561291843,0.0764520771392098,0.178385513182952,0.321732937994043,0.146629005161579,0.0244451281021404,0.172654687467821,-0.075073343075474,0.23367527161612,0.276464084384934,0.168641531462382,0.125583521602289,-0.016927856037903,0.0815495634344685,0.155847690860488,0.23048444749371,0.154210344525761,0.149371700652196,0.192959933820015,0.268822412727023,0.158688696565752,0.27526233648034,0.191320351896342,0.114675593058171,0.0548321358601226
healthy,0.207591874435274,-0.223735281456772,0.330818148697471,-0.478694629610328,-0.0569711192523386,0.445929544764688,-0.510755233417943,0.241020347351836,0.204862478674483,-0.0318725376851522,-0.385576319506436,0.0750383824044125,0.128382255187223,-0.318667139048896,-0.558711810459073,0.444971011015582,0.344304151084907,0.492038275783924,-0.246666345544148,0.481058965926229,-0.0291709909566656,-0.354117971157109,-0.26866852238499,-0.184890872910454,-0.336801406795885,0.214215720627974,-0.0697235318908256,0.0253721615992163,0.1980254722133,0.548553037894078,-0.210004520594112,-0.487398109387587,0.360082780424452,0.653566436310187,0.364063665966715,-0.298111920501582,0.113912860735355,-0.056630419819703
