group,CD11a,CD11b,CD11c,CD123,CD14,CD141,CD155,CD16,CD18,CD195,CD1d,CD224,CD226,CD244,CD305,CD31,CD319,CD32,CD33,CD35,CD36,CD38,CD39,CD40,CD41,CD45,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD64,CD69,CD82,CD85j,CD86,CD88,CD95,CD99,CLEC12A,CX3CR1,Ig,Podoplanin,TCR
healthy,0.0897222462049048,-0.103304634093635,0.135117117404316,0.160778882601723,-0.061359743098849,0.347423727812986,-0.16847808357422,0.168527813168659,-0.0922935875575488,0.0825231130172289,0.0397048344372754,-0.0999452716354681,-0.0574124012676619,0.0861721649119499,0.231947274000379,-0.050509776127075,0.137698565201166,0.0352020302854143,-0.162746993042336,-0.305558778540491,-0.101056554752751,-0.194882246047596,0.261410452721835,0.241077169160507,-0.0091698867361595,0.0810569938526486,0.0671141181142177,0.0396416615944413,0.301497314430144,-0.0813986950085007,-0.167060599397218,0.0020433461695989,0.23547946216937,-0.121908891138536,-0.0611244828182633,-0.0436537864013958,-0.140882391226037,-0.175680393153079,0.304270248091784,0.169234781802029,0.150528748430161,-0.264274552611337,-0.186072205486428,-0.0481142135810772,0.208874927414271,0.122271421964347,-0.136497622297776,-0.192035426944465
healthy,-0.148879142416345,-0.815043251662194,-0.232316337626038,0.269706946344411,-0.669141733508968,-0.163889625075885,-0.584017596841308,0.329511691890702,-0.521996339692142,-0.626926428927434,-0.644722583698153,-0.735850780181495,-0.539455669971093,-0.0950285625702295,-0.389303433980861,0.0792342098352927,-0.458313591702976,-0.288215629272141,-0.722339129908841,-0.782745210118056,-0.726176862781098,-0.72311501078014,-0.710739856375949,-0.473135394675305,-0.521867103126185,-0.237819674760495,0.450781752954659,-0.330249294182117,0.167736767235875,-0.563472817044237,-0.259200777264553,-0.0046871134634423,-0.430389831067134,-0.392231579009689,-0.651145326318926,-0.71784982288258,-0.503541751553501,-0.672871872523535,-0.12447694500515,-0.188834897690014,-0.0673174474725003,-0.65822926695204,-0.65569407948359,-0.562238876484496,-0.0151980572297877,-0.443320408242756,-0.542527377593214,-0.280696121247762
healthy,0.125760261755951,-0.640991680885865,0.179557536884081,0.110186981058133,-0.559922020037442,-0.0019136259096855,-0.484393403759671,0.473670270737202,-0.225678749930181,-0.340049502632323,-0.158712510316024,-0.486954313026396,-0.622689408736852,-0.0135827796428923,-0.328935942839981,-0.0636152563962879,-0.0407657232382398,0.0580017118306029,-0.574593380812088,-0.620532527895571,-0.607896614141771,-0.564357827239084,-0.395349890880731,-0.100809977376398,-0.644148470657087,0.0365449677351286,0.349986380429523,-0.359658163220774,0.186665611314843,-0.645407609969358,-0.224975438633269,0.0799428408234485,0.0153853261927412,-0.134679674232313,-0.523342369098603,-0.507864163984559,-0.574396894803873,-0.542311725199996,0.0193902833675939,0.13265572455573,0.276375439432325,-0.497740814937243,-0.491251759579005,-0.248343312866873,0.255917987867349,-0.214932091974908,-0.439463258256035,-0.201779446794055
healthy,-0.0432936041926829,-0.602276810200674,0.0358040931007564,0.280495666779904,-0.354192472697415,0.323094278474303,-0.300075943592861,0.297084723688398,-0.205167815656829,-0.307440174788224,-0.165058361371975,-0.366427241583677,-0.303889548020212,0.12420104763585,-0.165245912462952,-0.128576017386038,0.063867543489632,-0.0755231981057027,-0.422169370679213,-0.571923090780947,-0.472957561222243,-0.299731654053361,-0.233067953158733,-0.0839796866020081,-0.411921235051675,0.0471969900335322,0.291430315799317,-0.0536888186303211,0.192575907602431,-0.316404406569551,-0.0142703160455615,0.216176568507109,0.0914544167181268,-0.0411927176725469,-0.272525725149912,-0.376543471004385,-0.239767227523549,-0.302663405786143,-0.021341115412925,-0.0611115794319007,0.132570157754033,-0.375768433425143,-0.287055649020699,-0.295405961659354,0.0801031559947976,0.0095090300166632,-0.363060111380327,-0.0535771604230515
healthy,0.0486969307029831,0.167451876786251,-0.0423928554957754,-0.110441315265499,0.0309829120825954,-0.154428078560307,0.0493058248202266,0.0931267847554786,-0.119556173680267,0.102854404375741,-0.162795682238951,-0.0005651806077371,0.0570012440664569,0.196547882391559,-0.0042914344365823,0.13483953857654,-0.0193339416854169,0.0159529180345102,0.0190228159765264,0.253196117934851,0.0221559620914039,0.152125588472411,-0.0248218699496907,0.096348528185503,0.0461684537959472,-0.0685745682358894,0.0997657568540059,-0.0038711701921721,-0.22560192656985,-0.0142490060837747,-0.0155935233674682,-0.0569721918553795,-0.13651319310963,0.168622659396844,0.123681548663562,0.075884946083058,-0.0301800735839215,0.254065682930715,0.103105648559137,0.0041472452892419,0.226838526196952,0.166542925867885,0.0045808947067167,-0.0598499713014488,0.0486820229386912,0.0426366208295292,0.155391321912191,-0.0689324571470653
healthy,-0.0293394718796417,-0.199895046355833,-0.128793528911158,0.21012244349803,0.0211434451613674,0.173306404899527,-0.0150569916405724,-0.10979779580813,-0.110287032150729,0.0565135311507382,0.173736116526142,-0.0679884428450248,0.063357193305507,0.0737901790795669,0.230468365786086,-0.0028484971211086,-0.297433049417052,0.0743864318078862,0.0876196349707501,-0.344869969415368,-0.0045895177141297,0.0409298687201743,0.0039705983091304,0.177116554344815,0.147925767452129,0.0943541830064392,0.147418911797187,-0.0077054358562878,0.219495408755099,0.222508449063824,0.182388994087254,0.148657153839167,-0.0337927934882245,-0.203055859992949,-0.197963673003576,0.0409025346880922,-0.236750862501695,0.126162862146611,0.0416923805796128,-0.187071408856526,-0.263292000699756,0.0804263939850531,0.329292111011365,0.278785852102351,-0.0748154630103199,0.162766637981214,0.0248589173841334,0.129540456707792
healthy,-0.178417131418667,0.388527485483469,-0.0965736610788707,-0.29978566258795,0.324886995487706,-0.535960863287415,-0.192041243054778,-0.386298546671027,-0.111047718638627,0.255593201304978,0.162599271348063,0.266852087972613,0.0544791853443121,-0.194264617228996,-0.252422746720429,-0.13593087630909,0.0248987925835805,0.211888064977491,0.251879714414283,0.343075575499555,0.218784138568779,0.250161249225718,-0.251138626645716,-0.170121197164722,0.0466126758703549,-0.167019193758811,-0.338567885995318,-0.342715896053848,-0.440914540858468,0.0550643211102081,-0.182392613090753,-0.202283489551261,-0.362285323210213,0.12259947824293,0.376280831808962,0.298065571880161,0.290258949869035,0.221262977881488,-0.154404108894704,-0.111386160483544,-0.142196020554439,0.332185301730839,0.237235343495917,0.133553268664023,-0.103879718682733,-0.0042294845420984,0.222003725822287,-0.0965884251289944
healthy,-0.253852826064358,0.0231904656322385,-0.273823496003297,-0.026876166797194,0.231170908640127,-0.148844952715579,-0.0214397180784608,-0.260709246099692,-0.0214620331702528,-0.075596140143431,0.224038190338524,0.108763540711488,0.273378053930472,-0.322039570160663,0.0354495571645631,-0.273758778610788,-0.042034650818701,-0.332941259059141,0.177753570602673,-0.13020594503216,0.247766290243028,0.261543485974581,0.132390950196395,-0.0756180473895743,0.149046451329981,-0.215614281348829,-0.0794466945960735,0.0831223465391245,-0.0933852488238492,0.119237341620102,0.0158568686935176,-0.220538248460572,-0.0334288534313187,-0.0936505906080131,0.0899472079289478,0.184754573089721,-0.023444278384235,0.103365272203785,-0.0763943914335437,-0.139045343777282,-0.591334501511969,0.013798807825161,0.393357957493376,0.159933603281871,-0.370455167197,0.116073585000702,-0.0415430791334047,0.0443578041137006
healthy,0.065179420081102,-0.603564956307448,-0.105369407872791,0.188146198352526,-0.414162538024135,0.127360458951509,-0.308531480258698,0.416620332525006,-0.219081811556013,-0.241541323089948,-0.420141466883241,-0.356022219574719,-0.0818316092453227,0.189119112360845,-0.193031607833263,0.165634002580262,0.0846298289016005,-0.219665014158943,-0.497106336728785,-0.498139166209098,-0.444321120336018,-0.285861471380721,-0.181904078056812,0.0044597412525181,-0.162298853548543,0.121943684019557,0.523169897800472,0.153233586112921,0.302033689651216,-0.0852780549674103,0.0583998165487945,0.141297459663616,-0.0026344576847944,-0.110786111295869,-0.333565267222103,-0.35224902946918,-0.186201270044286,-0.245897699367781,-0.174518972303385,-0.0263466440269884,0.134013587775701,-0.295599247558805,-0.23217700025535,-0.137594233985856,0.260885841664471,0.0684239641053372,-0.272489211960503,0.0610099140472233
healthy,0.149732717271911,-0.713096206106782,-0.0128878879960359,0.213769963961706,-0.502566055413803,0.344149585832661,-0.211185067266619,0.384427004517744,-0.248914129662899,-0.259597529357405,-0.363624551339043,-0.505171288927837,-0.0062194260306041,0.0955368844848059,0.0170097950250686,0.165781619293701,-0.192530024312057,-0.098009318756036,-0.398907659384797,-0.723026759100394,-0.357775221562411,-0.338901934718994,-0.146059541764714,0.0415858669600043,-0.217274039741516,0.001486415439542,0.424621295663714,0.119306895477235,0.439931011916203,-0.188719959459451,-0.0414463476310929,0.18513822420057,-0.0809894275111244,-0.156870642939958,-0.362464753010535,-0.376270509020597,-0.396529993074612,-0.37030876016314,0.0025358231604891,-0.0953527516597415,-0.0360888601602897,-0.38688664045989,-0.174114609820021,-0.215800693141936,0.105301071558262,-0.0734658091903638,-0.437795829512952,0.0471758802802702
