group,CD101,CD11a,CD11b,CD11c,CD14,CD16,CD18,CD1d,CD224,CD226,CD244,CD29,CD30,CD305,CD31,CD32,CD326,CD33,CD336,CD35,CD36,CD366,CD38,CD39,CD41,CD45,CD45RA,CD47,CD49d,CD49f,CD52,CD54,CD58,CD64,CD82,CD86,CD88,CD95,CD99,CLEC12A,CX3CR1,Podoplanin
healthy,-0.0149523972184613,-0.351731730625443,0.181076504898369,-0.419927420144697,0.143311279482613,-0.310632130700319,-0.122907587484669,0.188404344638627,0.13223263542075,0.0035373302215313,-0.233979513301669,-0.304580422556815,0.0080257605963887,-0.232443375014512,-0.137953470807465,-0.127468325031827,-0.106574666934144,-0.026067072658217,-0.124193350058908,0.169845849909353,0.217473396100459,-0.127593049905664,0.179324809098734,-0.12994658188965,0.143912605748111,-0.392457143634188,-0.240993981420019,-0.191050044664767,-0.40554351608779,-0.00920241481536,-0.346421455221717,-0.417363833633646,-0.022545827740096,0.113095900749282,0.0813903422288002,-0.207042754182621,-0.265065801014563,0.11226078916584,0.16211024981441,-0.0823000587668755,-0.216094180988684,-0.0238838432593529
healthy,0.253827513320569,-0.0527388200055335,0.679746294171454,-0.16209842914763,0.683098414851248,-0.454533287664734,0.321746880204604,0.599412128935295,0.626744387690463,0.568521973412717,-0.130747740076318,0.39347560031426,0.315235239386151,0.149482960000703,-0.216090341806171,0.0492378753406285,0.332872627766533,0.738389235762614,0.364675311511541,0.678466864062679,0.742280724329164,0.278756199906376,0.733963053548265,0.41475252400345,0.58526202377625,0.0249637178682243,-0.348203601569289,0.264932563798138,-0.347907082668386,0.586019897154592,-0.14861098247226,0.14799379018017,0.474609677140706,0.736209479832145,0.551511377153042,-0.0618259171869423,-0.313507614254014,0.615168507382188,0.784772215890272,0.634128225509096,-0.331019158122259,0.363047235009691
healthy,0.0767843293833979,-0.126808714081467,0.0225415087696595,-0.327694366601271,0.0183058149916192,-0.0103335489906855,-0.11501179907676,0.152015835759154,-0.0511259358264002,-0.0098701722887506,-0.108059470650432,-0.14396541222453,-0.11710701946617,-0.095394171331001,-0.125449035502943,-0.3745377783745,-0.024212447580654,0.150026773561485,-0.0080112578863376,0.084147009223639,0.0804594052094335,-0.0751619057954278,0.217824250698304,-0.304741386597091,-0.0070374341278579,-0.206052568636202,0.0643266498460808,0.0098931996258087,-0.34680552216853,-0.0266655685035029,-0.127836644918574,-0.396540065280228,-0.0124437752981515,0.215354011077112,-0.0144436446944689,-0.0029026307769114,-0.188873693838624,0.139333236884644,0.193243299691024,-0.0013433139942784,-0.18874395773306,-0.0478078751024905
healthy,0.129638020671925,-0.386459825373068,0.290809241107397,-0.587273811673415,0.390831224450125,-0.479420256890754,-0.0978077218381307,0.177798416021195,0.291131500381532,0.396876963137248,-0.351454001248188,0.0097321076792214,0.157183755438481,-0.132279753452275,-0.183418794315557,-0.165172705937853,0.0786322670708133,0.384797230351983,0.101745675590357,0.33736247877608,0.479264941865237,0.0315566094076138,0.517890386422972,0.021407389950781,0.355751791711821,-0.467267669406938,-0.41762593087628,-0.0686184072950025,-0.338362134561814,0.266553326201261,-0.389851707181434,-0.559942326273558,0.253624800364523,0.475349066789208,0.331600350319347,-0.354416487565094,-0.554307107610121,0.399109665214664,0.551739578860786,0.278568124144828,-0.311206438593291,0.285875552684575
healthy,0.124952561934387,-0.0836666819535602,0.343313677902557,-0.180021531533214,0.389123609234556,-0.397517047711051,0.0241790430178735,0.305698455471403,0.195072849761309,0.347709136098934,-0.0423531333386536,0.0823191115060006,0.140080920956337,0.102609335434005,-0.190027552870638,0.027275172545784,0.243331204365182,0.245409121535146,0.236463691136111,0.182892245078067,0.294886919972039,0.0710745437367579,0.313922405297517,0.113767460518609,0.217446193085544,-0.0370431702304966,-0.182707780424957,0.149210932161398,-0.23171584683877,0.384840862148629,-0.014681852026674,0.0087332261322685,0.295652112812713,0.39924432756175,0.396323942753347,-0.101776163567358,-0.204626801541535,0.261770639990126,0.395774185812774,0.202380812740523,0.0366868649209959,0.250061982088026
healthy,-0.0053768533343292,-0.352400241955438,-0.198257766757413,-0.361459579509162,-0.0633356162175753,-0.0658512251763105,-0.416126435807051,-0.129527138701521,-0.130429381776872,-0.051360192019669,0.101661783863335,-0.120458367498343,-0.329372963094621,-0.221899050809259,-0.267506463956513,-0.160829283736548,0.0326143002926573,-0.129248683083877,-0.19198894631058,-0.12684848302717,-0.152682857043519,-0.217106210704434,-0.344565034820325,-0.140319048468288,0.0039469265229918,-0.298232437735483,-0.259847753659424,-0.417063303816532,-0.397050090353854,-0.0433878340583013,-0.275177238411039,-0.457593686038589,-0.161563324615424,-0.203954528657127,-0.0518986463039075,-0.490649042483114,-0.186520832970872,-0.199689108641143,-0.0487579574393522,-0.162597961487115,0.022619362691218,-0.0249535179154049
healthy,-0.0810881668724054,0.105889842224087,-0.626825114249264,-0.169958077790899,-0.730096820099023,0.49007849356578,-0.254387556295599,-0.639331948731745,-0.654279642159315,-0.425309755382756,0.123059363851592,-0.14641713540133,-0.402310602315812,-0.285689553817437,0.327843506191813,-0.258016114086221,-0.242460342575815,-0.747657650570251,-0.296496121498809,-0.45205184214356,-0.738650025446115,-0.268630829214061,-0.545062540936481,-0.414448301452038,-0.457904398487909,0.0347474050815835,0.335662222710086,-0.151822214439281,0.0702546597456596,-0.435002334418578,0.240063161618697,-0.141444517250149,-0.598946938557013,-0.709375111522679,-0.333259570518797,-0.151058741701794,0.304697494003349,-0.365247495784929,-0.468681635173975,-0.532940036566574,0.148416188347158,-0.439085616304225
healthy,-0.22714009687222,0.0923899242444458,-0.576609511765455,-0.0769348846163673,-0.432014654470976,0.341353738292199,-0.253770440880758,-0.297316171009144,-0.362215677671649,-0.155106300413888,0.0601307214263315,-0.0101541454546927,-0.0985971655842415,-0.0594900260285939,0.0018807132482499,-0.259772232315009,-0.155308546531593,-0.344657088904405,-0.148715455135988,-0.563298482707462,-0.429427621721145,0.134917110227371,-0.395081582061708,-0.204863140030472,-0.22854001792704,0.141169373384822,0.371598099866876,0.211985735387555,0.326490391064329,-0.143106469601886,0.138381250687945,0.105704283154354,-0.335824465520081,-0.359251703196791,-0.368345809077469,-0.0817327323718372,0.00309199627849,-0.341465281488635,-0.277190315684722,-0.233344865164976,0.139924744364617,-0.291177686572104
healthy,-0.162194804282243,0.190259201785602,-0.448139806517929,0.309988523827403,-0.507698415019929,0.533158017958062,-0.0289063055596456,-0.334779179790557,-0.369607631664068,-0.0626272621436639,0.355768548683392,0.0874268300883774,-0.198856898573583,-0.0945886559598727,0.299318243300423,0.121318062652136,-0.0822999221843499,-0.485311409698438,0.0129639867473812,-0.305047271408563,-0.517929440956976,-0.0075823121043555,-0.474600747910288,-0.0901472645760635,-0.0198658532974977,0.357131127025675,0.427205891033519,0.247509487073111,0.421653743453493,0.0680400344423301,0.366535230862443,0.31113467885254,-0.316302138399815,-0.525879424290073,-0.176357975196702,-0.0266891495853035,0.433188561439084,-0.372815553618945,-0.494911370239593,-0.377189325347036,0.492912281125724,-0.112341313499401
healthy,0.142269085276612,-0.346319463986329,0.345446863446407,-0.594532951749073,0.443362734561642,-0.589819975852273,-0.0094087941820101,0.184583283552221,0.210301279233883,0.135611878962316,-0.469045929529505,-0.182963729070522,0.138810606777715,-0.248480753196594,-0.486303415954194,-0.462652808023294,0.0187567367471331,0.414691108512978,-0.0075455989402964,0.319155805753161,0.460769138352933,0.0572528019248892,0.414043533730216,0.0122042437791962,0.133214462084226,-0.380579872173213,-0.353022290742388,-0.202361904454158,-0.418969950472981,0.325949224140109,-0.313216872150847,-0.184389908398189,0.162714765249976,0.491707592639014,0.386596418214098,-0.253075431999097,-0.599014882266333,0.347141573132903,0.611141326771444,0.205030476443566,-0.35485163311792,0.118491628433402
