group,CD11b,CD11c,CD123,CD14,CD16,CD1d,CD224,CD226,CD28,CD3,CD32,CD33,CD35,CD36,CD38,CD4,CD41,CD45,CD45RA,CD49d,CD49f,CD5,CD52,CD54,CD58,CD64,CD69,CD82,CD88,CD95,CD99,CLEC12A,CX3CR1,TCR
healthy,-0.298210717249218,0.44633302132881,0.155821559314969,-0.0171867825791559,0.286295168323537,0.206194185090694,-0.158293462504503,0.0663860206593206,0.0623495448868363,0.0199267353129865,0.284535252474756,-0.0875585728600012,-0.417176221263021,-0.151630299569345,-0.202407180836304,0.435608061411269,-0.104627360783478,0.3994996316624,0.264949546856292,0.63038631010217,0.0130199706370472,0.0636639145609528,0.335407600185839,0.465803235332848,-0.01461168786363,-0.0977405630510333,-0.13726237873677,-0.273980563620054,0.236983519364719,-0.244969027655124,-0.182587696617162,0.0495241265379741,0.272207532354713,0.0982644215388066
healthy,-0.733084770735068,0.0347042168516452,0.450689324233297,-0.645961579443696,0.671060621981776,-0.597705623270214,-0.595397756242597,-0.520582053527492,-0.127283730007815,-0.140176414349516,-0.0148822985339824,-0.69816179393589,-0.685159865403711,-0.773557128557835,-0.651639739573566,-0.258043628927823,-0.641785467799469,0.0238702182349854,0.598471095723421,0.303847533088884,-0.56381275177841,-0.0619272246320026,0.168436278597484,-0.346411349380552,-0.368374395249345,-0.688905372066531,-0.393221924825735,-0.488869703077868,0.336300616837215,-0.485533170563413,-0.673521099397099,-0.500838699397559,0.355700771873937,-0.0402385015025629
healthy,-0.550425758438296,0.534130520287555,0.302212748759491,-0.553422607119365,0.659764033534914,-0.34591800078088,-0.477899219769205,-0.594303069755641,-0.114821034026345,-0.0621383434578514,0.410723853758051,-0.599727018160145,-0.527586261174866,-0.655326740179305,-0.560008127397391,-0.150278675241929,-0.619009305932534,0.460216183308877,0.590413707668623,0.54586017075279,-0.599667156766618,-0.0691457705021531,0.432974248032635,0.385934257006659,-0.385069024662198,-0.559056552591882,-0.503851289559014,-0.452763265393737,0.651142996623936,-0.403694348706249,-0.599165693735738,-0.206729808302474,0.553559847350635,-0.135912894331421
healthy,-0.528725802870396,0.47782868315336,0.332501602548243,-0.471884499548832,0.60296590480829,-0.180518724862853,-0.394139870257995,-0.402971365058285,-0.110277250936343,-0.111781863423798,0.151966932864048,-0.470343226045348,-0.558301014038119,-0.583709491159407,-0.598219539743816,-0.0312059185640674,-0.406663330824483,0.441871147529546,0.510050092785731,0.444687803423911,-0.318709137673896,-0.0505091266029752,0.411582565656378,0.471449375559388,-0.294164161191739,-0.568239849796612,-0.292442381590603,-0.420917713996496,0.488461803222239,-0.499825184126848,-0.545837342903858,-0.311231863516161,0.394469048771931,-0.122879597425351
healthy,-0.452237137868618,0.181577055486173,0.492537315829905,-0.364669461125963,0.404057026586909,-0.0785619193340088,-0.324931599398072,-0.126153363352287,-0.0547610127974926,0.0231684671592936,0.109254848724724,-0.360548858200773,-0.603308800188553,-0.388203059719969,-0.465873106167642,0.089900676986573,-0.0905379004288909,0.198845663047723,0.252995104170536,0.597396313395223,-0.126975925000852,-0.0104792133842271,0.167116026413552,0.356164437606738,-0.304718253898623,-0.407539378029644,-0.261953337138333,-0.414584068633561,0.238212317448938,-0.342117849133922,-0.40892199398751,-0.222745139998597,0.247480200925355,0.0436831204154783
healthy,-0.610054576524161,-0.0783531583497338,0.435023977559347,-0.408092697649169,-0.134047335042762,-0.417164897831858,-0.249543116367205,-0.157043057987734,-0.0575431158109532,0.0416409316356716,-0.138963894632493,-0.307367619569936,-0.556613075332597,-0.323440222064193,-0.166057722656271,-0.176768945676614,-0.27297825593192,-0.0922186161483383,0.324492753035015,0.0797840385834877,-0.157032645233048,-0.102945300652001,0.227620416601072,-0.156754890452367,-0.36521192500872,-0.374936390962963,-0.514843539676969,-0.286468739626801,-0.0043508916413083,-0.260114009192642,-0.0672929121842276,-0.214540289167291,0.0795098491249236,-0.0665041509631242
healthy,-0.725012295429637,-0.198583204877151,0.752369056301153,-0.673029914786652,0.760622484084966,-0.621103592022597,-0.554427179740062,-0.387342937848247,0.0083880327960359,-0.0095501681941097,-0.0719412359374546,-0.783111672369552,-0.579779202995031,-0.707585575572508,-0.541754911336419,-0.22590086745396,-0.493573228719137,0.244158433039927,0.581074543780842,0.112557918620517,-0.499930654041679,0.183211041482827,0.208077917782463,-0.0596195001164772,-0.670892342946882,-0.644082340798443,-0.476887866165547,-0.44618559546015,0.669038640240883,-0.51330359069965,-0.553086010678379,-0.542603552973373,0.303568009655297,-0.233882812614423
healthy,-0.543010828782513,0.180087933335454,0.256112690642053,-0.36653559504963,0.374360076249666,-0.269317224619418,-0.321337499091242,-0.146745788036368,-0.253564698459444,-0.202652888945072,-0.0365162563832529,-0.378524355185235,-0.589505491276697,-0.363364892501459,-0.442437513461177,0.161813571176509,-0.0513657611004448,0.134585684065091,0.188766107725527,0.505936485943861,-0.158849369145307,-0.171013502678673,0.205702050791014,0.346932968356298,-0.31439302251386,-0.444417918576056,-0.18382815467314,-0.380145761202001,0.141181487137834,-0.492895388204092,-0.388795838668246,-0.194111912280832,0.350870931210012,-0.215908447038439
healthy,-0.603868870472625,0.325380067872591,0.484855149374456,-0.434060916806675,0.610960290979771,-0.216526858212104,-0.389744846101313,-0.0907863390509774,0.0550606646426679,0.0397688080997528,0.106546251593206,-0.48172744738259,-0.509671636338977,-0.50980749510904,-0.50892571729847,0.212056626386162,-0.1071271092055,0.3200078268724,0.5060237032264,0.632589889911264,-0.0218629272686533,0.0297776866483897,0.340874274375497,0.401960377247375,-0.331599010247545,-0.464984182810189,-0.103523004664708,-0.359900873056706,0.376998402005147,-0.392856681994599,-0.448261610304835,-0.145189039585275,0.579830611623893,-0.0049721133359091
healthy,-0.580741169249748,0.477292270988798,0.294643439545037,-0.457883395511134,0.613243347647514,-0.192617322509678,-0.354465002636219,0.0218426322549894,-0.0649272698068891,-0.0297739157446788,0.401453975363555,-0.43957541841721,-0.581328360609227,-0.428935529334994,-0.444297676112886,0.0776078310123871,0.0176704535004833,0.337754537321506,0.421099407263451,0.598766534302195,-0.220252094859151,-0.075934451694741,0.398429892349119,0.213558791570633,-0.227479035259069,-0.461737795866686,-0.264365597934792,-0.457367401608298,0.416031042532299,-0.457398321241261,-0.53804363062673,-0.237008050492221,0.363644581544326,0.0050338948430446
healthy,-0.234746348863989,0.0190946559278923,0.218090278222299,-0.0418621123519421,0.225498467650787,-0.150314781734554,-0.174136926807254,-0.0801115670168432,0.015217229838885,-0.0665553483400934,0.0335951309453624,-0.165247227048722,-0.185489296101617,-0.176845339055075,-0.265263250997583,0.0122813475640817,-0.0325141016860058,0.0332541460652913,0.19593577091272,0.207952131409081,-0.0011065335301117,-0.0470255328347084,0.101553768636538,0.0924781519736738,-0.0485476839704214,-0.0457265127930782,0.0023398950120756,-0.113870225053372,0.137762503212203,-0.192974305784914,-0.278432996666805,-0.150248186168641,0.15958133774031,-0.103224919645021
healthy,-0.38916521683981,-0.0554939334614484,0.059785894159622,-0.280937308923213,0.224378250791352,-0.17663645373346,-0.132252508141367,-0.273031693489,-0.157879533862628,-0.139148897823959,-0.105915528106472,-0.069945745993696,-0.392106087542748,-0.158450258093692,-0.275426128607394,-0.0183286101638023,-0.106319164498485,0.0432782889526627,0.319887385259142,0.203948824971314,-0.312894259406696,-0.124359772991362,0.0143388024691819,-0.0087181991838179,-0.143210223157129,-0.257541500072162,-0.397207149305522,-0.379314708207853,-0.0547219335879468,-0.280917404504561,-0.200860586133664,-0.062531065802399,-0.0360798925715732,-0.150775362083606
healthy,-0.190608634649047,0.0121126021856871,0.0549390414200541,-0.104927886300758,0.0825474880986672,-0.201357327309795,-0.210769813823041,-0.0661355356637709,0.0348914973058302,-0.0804777981975311,-0.13009296157768,-0.0223155758768324,-0.179336578630361,-0.124369277543752,-0.133824828336962,-0.0305278584528282,-0.146461978542705,-0.001535514734366,0.0948887719095294,-0.0075227787402593,-0.112564651342887,0.0389541601734482,-0.0257700013439422,-0.0952629788096062,-0.0317203296916728,-0.111163457128407,-0.0388889841050165,-0.216342516199679,-0.0482470781451247,-0.115284348971244,-0.0629974753340794,-0.0826375828001288,0.0668047674359399,0.0703112992433363
healthy,0.0861775784334447,0.232374751745119,0.191726748226171,-0.109207431859989,0.356482943824877,0.0901654562648025,0.0465536404841166,0.177236799454843,0.185779782150207,0.172507216148426,0.211410771002271,0.0022352144321822,0.039945869113317,-0.0045752108060722,0.0350156933910118,0.273410317274586,0.268184980821143,0.255185515712839,0.154945008079434,0.231759398348715,0.197827539740705,0.0734347210022946,0.297236979768712,0.279054344149246,0.197889838243663,0.0206432983170545,0.132961936031939,0.131178268059381,0.378663908579895,0.137291340076014,-0.0921950012124371,0.0258288320381437,0.332694457075557,0.195513759676516
healthy,-0.346501809052574,0.213511997814966,0.193147899195775,-0.192430580639333,0.332470406696263,-0.173285558833398,-0.275117427587297,-0.212769313512761,-0.0541562345413821,-0.0429536680022923,0.0301015135653691,-0.214300958145443,-0.468468527057586,-0.270402917374616,-0.373043318464871,0.113221660196422,-0.205635020528948,0.189642383354002,0.219839440192612,0.38390674323488,-0.290938799706968,-0.0235077097177192,0.224126433798914,0.429316648753058,-0.267584267034866,-0.446123661499348,-0.249647619117289,-0.354272669411924,0.0447555428211626,-0.417578445258067,-0.241725009120693,-0.0761042568470292,0.216467271880758,-0.0661183716935417
mild,-0.452650774285195,-0.102652676676167,0.222254843698393,-0.302078376511431,0.505880220066853,-0.23726678385182,-0.228959286867714,-0.130016247516263,-0.0017088953464851,0.0349201418647255,-0.106770899401977,-0.282529784555156,-0.446002926635199,-0.319654563316676,-0.286857033430596,-0.084332020471659,-0.260193002316834,-0.0473283371343967,0.239567930789522,0.0756086556218914,-0.22713501509156,0.0157083623412586,0.067415471042202,-0.104374914858443,-0.0906955099829474,-0.270663796016989,-0.122060974547661,-0.152154691956454,0.09056010161177,-0.172612917932363,-0.325563772632352,-0.261757347618103,0.183486119853782,0.0272373620475111
mild,-0.657965342740586,-0.0147023427779598,-0.24459143557903,-0.581543151350443,0.528174803057969,-0.555139326561671,-0.645965243954866,-0.454075771310217,-0.327596716520392,-0.282590023842375,0.0477044871383314,-0.632974082638059,-0.568790159271869,-0.62089391134688,-0.586473829145104,-0.344417691737886,-0.466961883289894,-0.176931413353723,0.248126381902073,0.0363639306914392,-0.559082450442455,-0.363847763286172,-0.148547215452455,-0.0513575323375077,-0.539262853049605,-0.675827860711887,-0.430398148453328,-0.536243684501066,0.439318460748237,-0.595265235001394,-0.722465713231529,-0.371202601469989,0.401984557207012,-0.377032527199117
mild,-0.0311998746850513,-0.150435580384206,0.105407196019128,-0.03283746250935,-0.0218150685238122,0.106677415277553,-0.035563791352565,0.192127871667861,0.221376784137675,0.240954880035209,0.000754094568957,-0.005248326265411,-0.117915238422563,-0.0107330592706078,-0.0863085181634286,0.241988352960017,-0.114655483130606,0.0816879015366393,0.0484000111406758,0.0337333271348196,0.147003784318492,0.223202107119088,0.0526082152564828,-0.260643459590267,-0.0124931442113891,-0.167394784069945,-0.0045901569677304,0.127116114435143,-0.209155845516595,0.193330271707702,0.104591945530914,-0.0135190083491073,-0.0050109992413925,0.185330600738211
mild,-0.311700414885643,-0.414667682687551,-0.1351267344883,-0.249614596407867,-0.105219731534874,0.0049943027209879,-0.0954581462120734,0.133088579912845,0.328059067001938,0.403159322975991,-0.186166455489406,-0.285917361468312,-0.323751887711774,-0.229543880359129,-0.16401940208271,0.237486486903289,-0.362185199645651,-0.0677874685158146,-0.0731494811485065,-0.212406119878445,0.0518266726660366,0.364519751338075,0.193310418219493,-0.401128878035934,-0.298958346471923,-0.116356584772091,-0.354111565094522,0.0477755046842355,-0.288341622382649,0.0567408564148516,0.158814235977584,-0.277296926705053,0.026906046115674,0.405475465621821
mild,0.117552173195444,0.216575926968472,0.231015188655363,0.146233325835955,0.360724487262981,-0.107315169056461,0.158691860482377,0.136803918650042,0.218113498264435,0.0127765340806368,0.389688344899645,0.12426873367199,0.109710602983056,-0.188976566681304,-0.0921400538260572,0.221077209485596,-0.0714141748699423,0.452415746746803,0.139178117087816,0.325497056815786,-0.0098860107367395,0.0294979954609473,0.311156338625403,0.377331871656799,0.0496318090048556,-0.16316280487522,0.170730822819668,0.154841852611163,0.470683507295142,0.0869565434190763,-0.15907957573853,-0.193587420753942,0.287562663958805,0.0570622967467844
mild,-0.640781081082476,0.121196720727476,0.146998622859908,-0.57812059651102,0.745832510191927,-0.456023490703797,-0.555262231494376,-0.511093981812283,-0.134535653245684,-0.198050775097059,0.14133656909323,-0.611225214813849,-0.569831241594726,-0.631208584911069,-0.604865493875745,-0.320942651488267,-0.474383078218509,0.0660846088048738,0.617740188449577,0.133843958372741,-0.598970217400905,-0.164185073078392,0.234757601229408,-0.0376158829610478,-0.47567470637557,-0.697552258747888,-0.444437955864049,-0.553464242696094,0.512186575098109,-0.443349359267369,-0.625155020055692,-0.36359474083717,0.366210168433513,-0.0790202526305671
mild,-0.845315499988451,-0.25982117144177,0.318909300987167,-0.803786290974588,0.779548850814102,-0.719931812012406,-0.775802149929658,-0.783996042740097,-0.192669837729092,-0.286985156921721,0.0403121810190097,-0.794569323885638,-0.771674426618866,-0.833439922663611,-0.785605428428049,-0.499170653918446,-0.767854997879327,-0.125320657558928,0.633346800864151,-0.129217142953837,-0.809869490076127,-0.332280346309148,0.116177272088382,-0.373399151600579,-0.710831448759067,-0.781689856331892,-0.538212007158858,-0.599084410505162,0.408829822470275,-0.672409560555403,-0.722250377467146,-0.53519332499187,0.196294321788283,-0.341182880766863
