group,CD11b,CD11c,CD14,CD16,CD18,CD1d,CD224,CD226,CD305,CD31,CD32,CD33,CD35,CD36,CD38,CD39,CD41,CD45,CD45RA,CD47,CD49d,CD49f,CD54,CD58,CD64,CD82,CD88,CD95,CD99,CLEC12A,Mac,TIGIT
healthy,0.41227896168683,0.232392141253174,0.256793274394035,-0.0959879516534699,0.289188906207301,0.400289492304836,0.226035776520122,0.0589857078571262,0.28704699252709,0.117455732055503,0.143717037426831,0.294636576369771,0.354253040028195,0.325724357346756,0.148409769874428,0.139396932437055,0.0716949501565664,0.258661946147302,-0.0257339443631524,0.185746603184486,0.173194405067381,0.183148329202042,0.190791395237533,0.348236282593613,0.322028643738018,0.303266949512762,0.0409179339428047,0.29273348310335,0.141249947338635,0.157291292437265,0.235899743242597,0.13669121707157
healthy,0.766518905605292,0.0648663516534081,0.712300240389056,-0.495858588408393,0.381745523904746,0.621092995416136,0.628312165314444,0.631587340607302,0.236314616906348,-0.106665348958893,0.219640024867934,0.677527550533211,0.740860771405886,0.818093157019769,0.700963615689495,0.57095835038415,0.711314652952317,0.0940253727424354,-0.462138417568218,0.290211642275357,-0.360171416451853,0.671855478879645,0.357183984500141,0.564549565885442,0.664966565165702,0.594770443886206,-0.0930782167133196,0.546253751435487,0.670585484905404,0.5211534884834,0.493191530821788,0.387170952078787
healthy,0.66024853653161,-0.349866943723125,0.683574507212928,-0.628661421728901,0.147512509219069,0.354523333680073,0.589992127191019,0.696149045250496,0.169890243582764,-0.114232496802455,-0.163672786871511,0.687556182972616,0.592349858218687,0.742236522378948,0.555032259505141,0.309982329681701,0.744301637008038,-0.25142199916049,-0.562330010755142,0.236704601348994,-0.368682167867679,0.728003801819187,-0.206271620713757,0.569429263909512,0.582304090500146,0.57122859931288,-0.458203259035893,0.484122013531786,0.646029600725848,0.355620178067809,0.325839764287574,0.303854685130818
healthy,0.0462681448908216,0.478639996566917,0.0189377904768311,0.185694926060734,0.144365945261382,0.110466098119989,-0.0201898945528843,0.120899506958508,0.383643742987851,0.327126493400617,0.253590208260586,-0.015948310802653,0.0158552991789395,0.0438735321032134,-0.19399061949021,0.258978005103612,0.320041380245509,0.393181635015363,0.270642630709893,0.357027643692726,0.447469931997319,0.279891310273056,0.470154265436255,0.0842132826698854,-0.202873870016172,-0.0566296054186794,0.393282769883723,-0.0786475967120866,-0.196923678381133,0.0643025643970933,0.117995252736802,0.0364724137509208
healthy,0.50572439932553,0.200033299609928,0.32041612738066,-0.396949522457924,0.233815250875676,0.401664127708592,0.15193236337246,0.164138649781174,0.173198231576895,-0.0474979081297434,0.214322791316239,0.24406422812851,0.340076139268041,0.34037203949994,0.214572023567976,0.302313037328348,0.237929296575518,0.0458846238703918,-0.295796833765113,0.0644826990503524,-0.048169403653646,0.216974128696938,0.16223155610966,0.346492660223234,0.240954287847768,0.301134363778327,0.0097616640705312,0.180219682508649,0.154982260219327,0.279431720658015,0.284835895846165,0.118909833652962
healthy,0.348215785361432,0.279652751666252,0.292629911753021,-0.214345337602724,0.143561567669337,0.557330447843907,0.524407225974482,0.319044596366813,0.279762930125824,-0.0309760923096206,0.184091453220449,0.542407264104643,0.25874696773751,0.471575570709043,0.526232141275694,0.346189831355749,0.166841622756468,0.111680678648273,0.0185831923356207,0.206465625331204,0.124057140847225,0.383880928510018,0.156219496706514,0.391618990684074,0.482563554843576,0.234780592800905,-0.254495632816241,0.255846743646649,0.375834274993964,0.524903045405045,0.172098869417968,0.194311649440988
healthy,-0.0403041609438872,0.0303021547337295,0.0574148742472025,0.115695857086855,-0.0468700360572029,0.165977049907586,-0.143845431369185,0.0859340831791817,-0.0448957257517885,0.09592736884334,0.17594638555902,0.0611336069198387,-0.180681839863295,0.0208062266877329,-0.0083561168843663,0.0484073760963004,0.0987262265328635,0.0802665057384579,0.13459032337198,0.195009518661222,0.0215277870060835,-0.0073109636036735,-0.0922916801027135,-0.0404005569301116,-0.130294575447029,-0.173745751337236,-0.275367395378003,-0.167453354123338,-0.028771587534766,0.0189219752396601,-0.0179962010654737,0.0135724317196041
healthy,-0.238911697791062,0.124904453286314,-0.130064363764685,0.166104790611475,-0.0188773618653338,-0.215068249581895,-0.144335451354265,-0.0790804062118742,-0.109707394428317,0.119596251181272,0.0500564091212516,-0.123042289853997,-0.18230000004508,-0.221989160066231,-0.0792006112619995,-0.20295576562541,0.169295223917001,-0.0847215399844213,0.0259416891107598,-0.0891305415066571,-0.0296873496526787,-0.0195719074188874,0.0585065393828434,-0.21271823380583,-0.208510181446819,-0.21711404430899,0.304869415136395,-0.152953392766095,-0.303933834616802,-0.187919773258254,-0.19287631749469,-0.174160926225883
healthy,-0.352127300215375,0.390002368848446,-0.279282246792284,0.413578038594841,-0.0333220093225964,-0.15837212649322,-0.224444641117413,-0.0177540848598622,0.128749658921326,0.318130212265434,0.164815954014563,-0.305800170498988,-0.289584565353937,-0.36127146727729,-0.35488391059666,0.111376765990319,0.110822588591929,0.302209198702456,0.307489279288849,0.245257295746583,0.606894801230575,0.107814192270318,0.558387823560553,-0.196190414717695,-0.277126314085426,-0.241420387030533,0.403291782612561,-0.326264154414619,-0.433066076572156,-0.0759100343041194,-0.129495305223477,-0.0364138102869713
healthy,0.689532299542089,-0.119764011184605,0.399406394753975,-0.369933838586946,0.326918874424372,0.267694198692283,0.442610959282158,0.0520215350992163,-0.117870979301239,-0.183145187820151,-0.0237275500961759,0.413520817093035,0.696767336296308,0.377600554720169,0.430319004313468,0.0512299343239455,-0.0034914097726554,-0.0269635875961135,-0.314503037726744,-0.114195834301114,-0.445320882917366,0.237486264247183,-0.0107736798560674,0.329927097100829,0.398860567997503,0.467209697666936,-0.147333338034553,0.52690420792738,0.393671085407432,0.275353673265475,0.235694177469616,0.200172474546171
healthy,0.051700498609265,0.0644753563412855,-0.0142406991098906,0.209623776937245,-0.0017204675150495,-0.130688871455303,-0.0494417319492803,-0.112277789928337,0.0354316855576182,0.0986918169079182,0.044413833224944,-0.0112710058371517,0.0869054477640604,-0.104263864394034,-0.060667315532855,-0.0277590926273618,-0.198329942882451,0.0701378605120992,-0.134237330880921,-0.0410900596837789,-0.06278881441072,-0.111322137012886,0.11348302397225,0.0384840565830788,-0.219392194187777,-0.0396412725152829,0.215048654140186,-0.0129711215996285,-0.147574959225991,-0.0481426052244363,-0.0184226112281679,0.10609669984258
healthy,0.368436739803659,0.551127749824455,0.466783497981172,0.138866410715206,0.53588792393058,0.256910369307911,0.34292051535218,0.225442666429323,0.454725277048076,0.546810339483492,0.579080045144645,0.499362253867735,0.446880346456197,0.396150738535706,0.274583472248643,0.427886708321164,0.422685134148078,0.569129437229388,0.369853446943464,0.495692381544704,0.51538126247397,0.222978433439563,0.507047798528131,0.38611497823865,0.369507597942583,0.37223970029252,0.531276914974355,0.369769679063976,0.324731159916475,0.506959059991343,0.199846215784494,0.10730482535344
healthy,0.435061112363877,0.312953074131933,0.113479895578892,0.0487590240487496,0.307633420574705,0.2699256327708,0.512512057104532,0.272934791499339,0.421441600644393,0.400313111229125,0.313239662378814,0.303250102323412,0.434783885484482,0.457400456070146,0.443738336950769,0.362602182804361,0.514614216797086,0.287452342642895,0.0794588330123956,0.301021316222094,0.341692206673814,0.45167158263955,0.379643848007174,0.444290117387439,0.442789086302361,0.431743809202923,0.297388675701927,0.404964088287725,0.429505529389893,0.42595934283764,0.357425606633018,0.248206369564174
healthy,0.129612139066454,0.169852319393771,0.194495605507115,0.182073016322904,0.196911978072194,0.0830234119642346,0.218050279163529,0.264100219490826,0.282055088667522,0.27808654026231,0.103227919287475,0.292557348563842,0.0904449192574251,0.273885143810864,0.392199958272211,0.223115795060642,0.392885512424505,0.276039244793174,0.302295121320556,0.341161369225033,0.32788640286392,0.28065964127583,0.198523954167204,0.34763590446687,0.212356588493201,0.165996800753704,0.141030241018004,0.26453159916351,0.380228308938395,0.265293881646322,0.110520022945787,0.313319012588693
healthy,-0.0301648542304001,0.011831385400014,0.0521201787435977,-0.245033974155839,0.149426189312571,0.192184891763145,0.0364310696878337,0.0964688372265621,0.217177132972788,-0.0873143967928204,0.0392184815000161,0.197819455354196,0.0002367790800094,0.1262981792333,0.0563951804286315,0.213322296469796,0.0701866225547583,0.144109220714843,-0.0323446223462105,0.0634420117287658,0.255619812277101,0.0481707748311963,0.272229213394054,0.0133484622601406,0.271723921374202,0.0052520457404715,-0.441400534263391,0.0240254340608694,0.288701800991153,0.250854932011473,0.0222670577545085,0.0365795111057639
mild,-0.241705541215715,0.0605465755230411,-0.0648668706649474,0.420356166210326,-0.0297471211187473,-0.117737245185694,0.0111521917509789,0.0807402724686876,0.0852770411348305,0.0252050664514853,0.0062605872973737,-0.111695108997313,-0.240001172546584,-0.169966522652652,-0.130001674521366,0.0509955279826075,-0.0584717769157342,0.0515452497618248,0.252309888007739,0.0022484002862016,0.198644529101146,0.0154954079992744,0.088586953544593,0.0658740583064294,-0.135252042022999,-0.0194712430090299,0.203423075003744,0.0273354043806704,-0.160286767232121,-0.0283595160594601,0.105406420599381,0.0340625975619413
mild,0.0344843913141804,0.0652332610856765,0.098597049352899,-0.29664290760638,0.142938127161313,0.23836228303635,0.071771722992046,-0.229321468634505,0.0958883054156836,-0.0041249652188198,0.0949234424671456,0.138718636719209,0.0392584784877302,0.161641703037995,0.154124467741573,0.161480330126173,0.147516275242286,-0.10843775841296,-0.263107761278379,-0.0542994520528713,-0.0649347445459551,-0.13051098713946,0.112868190353418,0.0920681125179793,0.229406263280997,0.0602183998003857,-0.0344750088153232,-0.031825780724078,0.0014285855662,0.230336580236129,-0.007193092227156,-0.158662302927809
mild,0.268339811734081,-0.18455799043812,0.236494029288081,-0.275580962318766,0.159608346047833,0.0964767641274257,0.260972834150781,0.0484354095513589,-0.143959175528028,-0.156169440190291,-0.127270257647938,0.205782169530286,0.252820478609866,0.18040801226323,0.161603379000834,0.13320895982249,-0.0907835469815634,-0.197885505441537,-0.236712722284524,-0.115010126962178,-0.385607984023761,-0.0190733467680509,-0.345209141638648,0.091728336620181,0.114424213126598,0.172357157574894,-0.288537416953557,0.196174022519247,0.198945581325211,0.0495249323517516,-0.0324934178037538,0.0018999423844972
mild,-0.101659672647694,-0.266744339134497,-0.155198789949659,-0.166982626633695,0.0007887581031332,0.198361057308736,-0.0790492742957507,0.0954962286784304,-0.25949784012386,-0.243714718765707,0.133972993405433,-0.145163691458004,-0.170409833443453,-0.103674005754135,0.103863790352354,-0.0763427839112408,-0.0584921407225959,-0.137825772545359,-0.11877749084098,-0.210231241108718,-0.121647227304352,0.0369324771033663,-0.195298690502858,-0.145297754229868,-0.122513172210506,-0.0620421662101599,-0.0227639658176448,0.0721160612694355,0.0837186057950658,-0.125822723296138,0.0338190321471324,0.12488091674252
mild,0.248008873122463,0.516031468447226,0.0626137168634614,0.250956749305019,0.400323828462518,0.244654241743085,-0.0476479377529785,-0.254842698016228,0.421986942209356,0.186768873606376,0.411124237250119,0.261851974523122,0.0875264737033943,-0.0070664314464163,0.171550231794567,0.318425402993031,-0.0984466591427453,0.349364370757133,0.0553480465632242,0.028894797581417,0.164867387116241,-0.162614788853307,0.424926912656801,0.278220587876813,0.122928110736226,-0.0519508565549201,0.335250988686634,0.0026228191750533,-0.168971579813642,0.18673119960224,0.117076551805456,0.0400071322694932
