group,CD101,CD11b,CD11c,CD123,CD14,CD155,CD16,CD18,CD195,CD197,CD1d,CD224,CD226,CD254,CD269,CD305,CD33,CD35,CD36,CD38,CD39,CD40,CD41,CD45RA,CD49d,CD49f,CD57,CD58,CD62L,CD64,CD69,CD82,CD88,CD95,CD99,CLEC12A,KLRG1,Mac,Podoplanin
healthy,-0.144977081807664,-0.525193405131303,0.0499093650390777,0.133506385997762,-0.314668364078403,-0.189252078693184,0.127780468429806,-0.206606040260153,-0.0248327510782285,0.0069574413087849,-0.0740794001778427,-0.135472562201038,0.0992515804148022,-0.0445513821158999,-0.131376691117391,0.0528591675211387,-0.120221093200096,-0.493565670113898,-0.270986752790853,-0.14266201057486,-0.0453634761729045,0.0419104197104067,-0.108416617079774,0.262892851830507,0.296464524361154,0.0844681686145013,-0.0138981637493324,-0.195325469453464,0.119812620421287,-0.219356664509699,-0.169445846528565,-0.36237576150413,-0.125430562355771,-0.262761946532445,-0.112641925212814,-0.0726700810670578,-0.0263328427078683,-0.199569226676976,-0.185839393089418
healthy,0.235885192070685,0.0337701107569793,-0.21934255767324,-0.171916791710202,0.0521215208324998,0.184118526740873,-0.460111547498855,0.0476440387328993,-0.084122699042061,-0.267034206250139,0.109772473345758,0.0154487531134689,-0.0561318990329096,-0.386169976284197,-0.226769130571279,0.0731640017388755,0.20045147831064,0.0691246108778299,0.213959215399941,0.101711112130951,0.220742541896659,-0.177998502615622,0.0873738412462713,-0.416126930544671,0.0569428617391836,-0.0375673980459435,-0.412664842714094,-0.206558306813616,-0.23193323637619,0.145599740179039,-0.214420732349998,-0.139887241670815,-0.649081411207937,-0.089800479917716,0.129379471091375,0.0827500936577959,-0.219541387523705,-0.249013056067103,-0.328417807199556
healthy,-0.073209714192842,0.346076146072579,-0.260465964226701,-0.0830972411892785,0.404849532491316,0.110800214081352,-0.59855808831255,0.0491371153304781,0.290831945645673,0.16141684866312,0.217081452209765,0.259303537312885,0.366322515258781,0.0352584892118773,0.156957941919438,0.0401081338817019,0.449019400964867,0.240506802967517,0.398266254945034,0.293470720928101,0.163052062119375,0.0377067014046884,0.334150846779619,-0.532294374706499,-0.230562903951371,0.366592426592798,-0.0195276584973462,0.236531890340007,0.0966681617989241,0.376477296811114,0.31333626152172,0.296715882950031,-0.521195223713989,0.285199557949513,0.440870479933952,0.250228544028164,0.0830069631673905,0.0942045973826122,0.268501041589561
healthy,-0.327353064009891,-0.540155217976074,0.360006989151522,0.169176717669416,-0.471090041599403,-0.506461689326498,0.507180556343556,-0.109580758706776,-0.313561942857293,-0.198494146112277,-0.250920212518379,-0.376475947019621,-0.531755388844931,-0.250844638156958,-0.305363701340418,-0.139385637446426,-0.573273532614141,-0.545491331475902,-0.63830661069388,-0.588847584520518,-0.222809888236703,0.014455116145506,-0.524992192086853,0.406616151595228,0.188726859618249,-0.464498852356521,-0.0900828592646136,-0.424809105867254,-0.220082689732402,-0.612904153166699,-0.367232662957238,-0.530314002555451,0.419956058681536,-0.579008962606113,-0.685500635510887,-0.555401296348485,-0.248698857572873,-0.30462773032652,-0.417589148090589
healthy,-0.0730452038812861,-0.533841058935715,-0.0909132103485276,0.21356469299489,-0.295232358690168,-0.151507989569449,0.29659595331478,-0.158359683813418,-0.0824598575272812,-0.106160131796451,-0.0978674454121126,-0.33259814764189,-0.131337426853755,-0.064121809755578,-0.166335080391074,-0.159912100622159,-0.227334740045676,-0.458869922413269,-0.194197429479482,-0.209581000456585,-0.367456323397006,-0.108220323480849,-0.246064147546904,0.201789285587974,0.241827020323648,-0.149743499428938,0.0153171314606197,-0.327211992715001,0.0464475434979303,-0.22686550882052,-0.145798358802262,-0.365114552015032,-0.0970018998736911,-0.236003691796805,-0.142912717184708,-0.200754901591354,-0.0542851012110739,-0.152417457301434,-0.183239855178353
healthy,-0.0357581750066234,0.32820109180895,0.0769150041838826,-0.0026042922457421,0.384960147890739,0.0517834160058286,-0.0370377396423299,0.209068506781104,0.328981122674288,-0.132629710220359,0.416553373693096,0.145222725545346,-0.0157578825996121,0.0860403005082789,0.236713588414343,0.328217365546266,0.254797940533869,0.156560551142291,0.178340046461411,0.151501603620944,0.0331339583037781,0.262503502484313,0.112487405905267,0.0995188583294754,0.129257706965058,0.0084274746705637,0.143617596812693,0.0479068095558842,-0.0134415672959512,0.250217359471954,0.207121328743056,0.236012014747277,0.122896924766812,0.0432086912797377,0.015804593139398,0.313596029666511,0.0119248042093776,0.0969281578033943,-0.0449983193748309
healthy,0.132021490817956,0.672391367941922,0.308399601517136,-0.513818682156556,0.741057841546216,0.228831199287157,-0.329184356439921,0.359627339858984,0.446187166716409,0.24181830292249,0.651270648812817,0.518248751327289,0.413158048086106,0.357467405631995,0.532182057337133,0.290491545102745,0.653614845601795,0.478152902290372,0.629576714509309,0.513146816725359,0.481754844742822,0.0202597230892932,0.451187540846963,-0.136972967265871,0.0671296584060669,0.449334144022604,0.243977614435052,0.615790150686901,-0.111779992078063,0.493303758849693,0.553721117601468,0.40651045398127,-0.412935392480711,0.394488140263589,0.479449271555195,0.524318096778472,0.271179413567848,0.46232821059817,0.385234947286299
healthy,-0.113257542332536,-0.427882650064091,0.275869188385479,0.166502239835273,-0.29677623605004,-0.262933706338914,0.383320667839847,-0.245722197768581,-0.155769226245645,-0.0962570665410015,-0.337070905075803,-0.334820204296002,-0.137674920442825,-0.0599925366880001,-0.117970786934916,0.0823860114778619,-0.221747779416617,-0.467260857100744,-0.436135029780254,-0.26113332415064,-0.0677297213173745,0.182750167995635,-0.0362620989843805,0.280403806403449,0.400337064358836,-0.0681665220737026,0.0785780200658079,-0.265864618438211,-0.0895137792935367,-0.565053809610582,-0.0848111006465216,-0.254873365062976,0.38768627448549,-0.383533652270956,-0.360689476864117,-0.265760549656614,-0.0938435893168835,-0.245983797025377,-0.155994383155821
healthy,-0.0239804053641453,-0.147997730674561,-0.201016843626977,0.0666064422517705,0.118142534487954,-0.0553594779548743,-0.273189659259958,-0.117021849478925,-0.111468615165231,0.013572190785543,0.235959241355643,0.0347389862841095,0.0129293525884241,-0.256523949105937,-0.0520012201136238,-0.0403005923761759,0.0281275050426562,-0.281788525625065,0.0002845387631246,0.135096510034507,0.158286033724229,0.0972372174496651,-0.059283965824354,-0.110728700387054,0.0250267070102025,0.0020817495131791,-0.062106783644443,-0.0367276253230499,-0.0755975560155125,0.0363834576239249,0.0813924825012533,-0.235655238948046,-0.394190110775303,-0.152880111760605,0.0638841550980454,-0.0142282408632153,-0.0991794203481123,-0.158212398961934,-0.151195279963422
healthy,-0.280043106725084,-0.538839485944107,0.353813693419558,0.142416178008689,-0.532167824605833,-0.374356327678526,0.58273432391822,-0.114099456154953,-0.101108570571946,-0.0882776605706643,-0.321112749473524,-0.251596240990282,0.131029545468541,-0.0707858211233259,-0.200461067768161,0.169261789320262,-0.418268511796763,-0.577097241210005,-0.422418164460464,-0.437292757990753,-0.113763374320919,0.0867028116310041,-0.0644758851579197,0.460786913474972,0.488954979651781,-0.141410444834995,-0.068438998097658,-0.2743684395011,-0.0909442539015731,-0.492225672834767,-0.23879524015531,-0.379206375083253,0.3097877014296,-0.376606252023346,-0.450008062254016,-0.275292286367093,-0.197052252054021,-0.18606500725274,-0.313437489697275
