group,CD11a,CD11b,CD11c,CD123,CD14,CD155,CD16,CD1d,CD224,CD226,CD3,CD32,CD33,CD35,CD36,CD38,CD39,CD41,CD45RA,CD49d,CD49f,CD52,CD54,CD58,CD64,CD82,CD86,CD88,CD99,CLEC12A,CX3CR1,Podoplanin
healthy,0.450275213344107,-0.0402572120292684,0.550849378026716,-0.0005590125191026,0.0171888755562288,-0.272972562296297,0.28921544298613,0.033254797363765,-0.0531165277701488,0.0308120420306457,0.0648739561659539,0.489986939847803,-0.14283882151955,-0.189936265136688,-0.238095856916459,-0.24069717484352,0.248263809104623,-0.233160083796245,0.238927996379648,0.442699897316088,0.0343103496502758,0.396945938356687,0.423901484110291,0.0299593537885457,-0.133624980217867,-0.134541663783692,0.247009818856344,0.425697878553913,-0.385808595715252,-0.0846358374312043,0.274854703330007,0.109961623448009
healthy,0.0596838590676182,-0.761213964016189,0.0783084593415734,0.395337649045718,-0.715141909469281,-0.652465891640454,0.472568325795348,-0.660036787371426,-0.683319322130038,-0.570132915455212,-0.228108926640121,-0.0710327337065055,-0.748561584568747,-0.743876272301255,-0.783530495481988,-0.765191451292933,-0.513139157372398,-0.603851312837691,0.443282662865183,0.386752249245742,-0.595933248524805,0.180654463960646,-0.226199480129182,-0.514251912476816,-0.782475064441916,-0.591237437499298,0.025570966703192,0.245708068659483,-0.758192472810723,-0.59748971880332,0.261027302071276,-0.387183562245507
healthy,0.302933656287911,-0.691128329641234,0.418576601287756,0.236818627535461,-0.637608062397389,-0.519057420239773,0.678215295271375,-0.326859937146409,-0.536170362600627,-0.661437226983375,-0.0746971681896235,0.332862194644995,-0.731059940432005,-0.660851826368389,-0.745269996223713,-0.620466483776551,-0.289887627396727,-0.68085274191747,0.592983437167895,0.460686408015507,-0.655551072692938,0.372253834258818,0.28120393012761,-0.523859972788866,-0.662974253446864,-0.555061053878981,0.218685937169178,0.563067943792278,-0.678272351450284,-0.357664770280693,0.474111187211077,-0.427919990492161
healthy,0.261158960993323,-0.323443276577957,0.506274559285761,0.271121976284883,-0.33213133248108,-0.436889690502557,0.65273781839905,-0.289522306425187,-0.284755701854003,-0.255439265384816,-0.200911180949844,0.176527794601589,-0.473036315083169,-0.309163945927793,-0.475723883638262,-0.49467913356987,-0.0914330562510992,-0.185896020358609,0.537134512217441,0.377265209450497,-0.105262776340915,0.381771093277973,0.427240001804944,-0.169599784449672,-0.52946524825113,-0.286938347387621,0.20736031482443,0.681435861087642,-0.581830596401385,-0.36616450441779,0.432613170277256,-0.151355639011602
healthy,0.231654597480963,-0.18341115129604,0.357198732383823,0.247725724207012,-0.216012881283878,-0.386763996641013,0.359739412710829,-0.116586718551824,-0.187850521995159,-0.225591548399166,-0.10907640552743,0.204307325808703,-0.336976847673522,-0.297437292900556,-0.303802294598352,-0.380031110103131,0.168090501039817,-0.104608551537584,0.116871456472788,0.414830082551345,-0.239891188543304,0.233521532603437,0.473975949201262,-0.209006691142023,-0.280624024597677,-0.247806927745818,0.209603054213763,0.42040055321679,-0.536946575922821,-0.282419227451982,0.278008511884213,-0.113425317584223
healthy,0.282902038727432,-0.27275398848553,0.272021086859144,0.10209254293391,-0.182787135670796,-0.409802877378375,0.0224079468682286,-0.166714132450016,-0.079335609940161,-0.167821449685869,-0.112325261876634,0.379231124182235,-0.236710691909105,-0.317068712747933,-0.194576646887142,-0.214602695618515,0.0327126746635521,-0.0618176869518584,0.230942913278379,0.642705922610782,-0.0775075475936135,0.252145848379619,0.397640084419686,-0.369478247596939,-0.238338353517225,-0.265292492138773,0.288143818390012,0.254043728611951,-0.305558967825292,-0.228932554981665,0.158819713191153,-0.267656436477621
healthy,0.22976645216843,-0.812501815527343,-0.191528123049832,0.726341153812897,-0.796732871119261,-0.339026432116103,0.739901714145007,-0.767279871064014,-0.699719748245758,-0.550896778161533,-0.116683465243417,-0.180576553600047,-0.876402597593487,-0.62688843350391,-0.780784083390354,-0.61359430510618,-0.321633679739251,-0.630863482742257,0.490708415610104,0.0550347458139393,-0.648412843421049,0.281377434907167,-0.0436592847603689,-0.696764905909289,-0.687378081813445,-0.568289764403938,-0.052547236797153,0.594296061495425,-0.646116073391395,-0.632526334387537,0.171642508902268,-0.586566964679124
healthy,0.075905601426325,0.0834169843210081,0.390569824801256,0.0312053522148416,0.0687507587094875,-0.0644084954105974,-0.0310848084730448,0.0910474929387367,0.062297318171199,0.0580007269644206,-0.0009228059552259,0.328040160735977,-0.131083344780238,0.0050064752615303,-0.0864805602135904,-0.0563994127894582,0.253490213001139,0.102308039201858,-0.0543779983148316,0.29161002150294,0.104726913628538,0.293049513238056,0.310842080167974,0.071048379876964,-0.0677431579286897,0.0712324617224039,0.0580897758898815,0.126248911351255,-0.0846393827593214,0.013765170029392,0.2336747644325,0.086053598138413
healthy,0.395844176344169,-0.108852787237395,0.525689898245096,0.184069505107033,-0.35601813880036,-0.26637205362571,0.62013507632458,-0.425918896308795,-0.10592829844525,-0.0561226060648698,0.0043305439568388,0.183357434275637,-0.35449957788393,0.0830061760183156,-0.389599062047422,-0.385356053024815,0.0117679408899502,0.0144410631480478,0.438357413085577,0.359003870025556,0.126146632907995,0.432076758439177,0.373984624637563,-0.162332312835296,-0.395045533023859,0.0430525616879847,0.153926590947183,0.767571493696615,-0.506749320213277,-0.26877338363883,0.578057364618281,0.0615922806878342
healthy,0.386265671801192,-0.352792520603648,0.603326216721208,0.252631979411225,-0.447989221905764,-0.444199920486202,0.588800002244146,-0.200972116738374,-0.22283829412711,0.0721414985565597,0.0486752555900088,0.547536066511768,-0.421806702046701,-0.375630284531762,-0.450119477030365,-0.438510818804824,0.0667508014895868,0.0201197771096687,0.37093921812867,0.494045719598586,-0.19954031932977,0.477699389874107,0.210540694016629,-0.140718163664103,-0.474638037323685,-0.346034429718503,0.244539212677246,0.583136973825538,-0.624430408441663,-0.305702678466124,0.388640725670218,-0.149447121335488
