group,CD107a,CD11b,CD11c,CD123,CD14,CD144,CD154,CD16,CD18,CD195,CD197,CD1d,CD224,CD226,CD269,CD30,CD305,CD32,CD33,CD336,CD35,CD36,CD38,CD39,CD41,CD45,CD47,CD49f,CD54,CD58,CD64,CD69,CD82,CD86,CD88,CD95,CD99,CLEC12A,ITGB7,Mac,Podoplanin,c
healthy,-0.287328906136478,0.210569167282025,-0.367448133771566,0.0095472480662255,0.0080699388194399,-0.0317836513416214,0.012953266012397,-0.101386472523649,-0.132375547085483,-0.0509251993103868,-0.0480350535618309,-0.083126931844065,0.129396389350865,-0.0877087832041121,0.10087849238858,0.0440273800128801,-0.123351675451504,-0.284816792104621,-0.0231727613599221,-0.0150823377879019,0.18958793970264,0.163902987804184,0.181627297768765,-0.177377151975842,0.0095890526911089,-0.303153131852553,-0.202993371826206,-0.0883484745369142,-0.327583767009218,0.0064678009059674,0.165778349931556,0.217052953931926,0.239600096943775,-0.202010638592289,-0.224870761751082,0.168381954410193,0.245005244132865,0.0939938730738239,-0.0262740249859009,0.0298183610011264,0.0023234665106878,-0.0555683861020368
healthy,0.705124148688247,0.703709326501269,-0.0444133425429019,-0.144303233264991,0.748162293606058,0.665204845857318,0.651155952016353,-0.202225992595428,0.298429051437135,0.620179051563597,0.662329765160255,0.667466731582139,0.735068578119208,0.706909526745927,0.65667641114358,0.652322624876036,0.136982249690845,0.312221259251681,0.666817131008039,0.650735192619593,0.711931495994542,0.697327741183298,0.796407318270366,0.403737425754572,0.590020808616952,0.205159770910772,0.460161672047266,0.707284848607434,0.130613282301237,0.702129342951991,0.758847701400019,0.676131984729072,0.718412384884881,0.0064227329940323,0.010000837721751,0.745649392756881,0.784799650839177,0.623128309739231,0.65587129222232,0.660649543647206,0.683321045938233,0.48068275118256
healthy,0.0474062416714878,0.305045305607513,-0.129213226328917,-0.0854561590244712,0.354660703315053,0.261306037169481,0.298976803486486,-0.24381587116509,0.208467512801873,0.236119835637584,0.285070209156945,0.219339078687235,0.236366410840329,0.430361382512861,0.309837002205862,0.22567148247152,0.18777975932659,-0.138995991517178,0.336296540736485,0.276834318086888,0.235040100291189,0.344571582312066,0.484876161952589,0.360272861421624,0.290040029141646,0.0377970185038436,0.394800911289376,0.403465638519313,-0.0956090607474861,0.327729851359619,0.352152224978852,0.325334130006908,0.447934655981665,0.019059871916206,-0.179955494089146,0.452607248374552,0.50704839837042,0.300605114598257,0.224613108901333,0.195615062953978,0.319562273134673,0.264413423350045
healthy,0.158767249641224,0.666999966983868,-0.0714113736391669,-0.0502891916825221,0.537706954942293,0.336263410716709,0.23856938234251,-0.356145108503602,0.320486065919512,0.350463783419638,0.250861477416464,0.26633424428865,0.507613668185207,0.400080193568144,0.344567579540814,0.39712456057437,0.396606539539477,0.147918470792765,0.598656388025525,0.272766429624342,0.622217320895058,0.545415045503726,0.51382249364482,0.414844600206905,0.40805028454572,0.004219371233403,0.13756896712961,0.358378819710855,-0.0478041514802547,0.518073502431441,0.615491331748806,0.379690412528815,0.525160070292643,0.0935781793748243,-0.0801928320920946,0.544450723202842,0.487896937379899,0.481048518472308,0.180021247512019,0.358199246279102,0.452539427345195,0.186015544091671
healthy,0.0355842675454289,0.380892525544524,-0.322791790769787,-0.351285668938387,0.303182893411472,0.0472165991255449,0.200127917440766,-0.430991708463298,0.0008194438367945,0.0898441009684281,0.10714616547261,0.0247931812785604,0.297569059975207,0.103437623805696,0.13706249674818,0.15002884527047,0.0094059642343254,-0.153660195277504,0.318662294143402,0.126282276706372,0.540898734550158,0.306448984097036,0.459610364313666,0.0498336341401006,0.0624606835565038,-0.280881914985455,-0.066759061604373,0.151023612732181,-0.416011903525413,0.25739516150103,0.469292223945312,0.194986448971557,0.391850545030589,-0.143723708068526,-0.213646012810526,0.329705388735247,0.432819490437503,0.189899775856299,0.150794551964576,0.0028184543178074,0.137570865153375,0.0721261830632138
healthy,0.0862937142565246,0.238150713895842,-0.0116836904130833,0.0844305115718394,0.205856539251541,0.234418223777034,0.389500346845436,0.14851698935022,0.156214522966195,0.273755376320017,-0.0865543205993326,0.499372720416779,0.148794981853074,0.0339529843746309,0.0949468924980882,0.0409810171188576,0.121745182017593,0.0732417020228997,0.250667615891491,0.345662547412184,0.0384577051256847,0.292762919448695,0.18831320711477,0.113420088039856,0.0807545365462128,0.193800062364213,-0.0836002897075498,0.0157200774403533,-0.0028659312277991,0.182338003819632,0.31317187861856,0.0445870044216704,0.2346858680358,0.0157624198192233,-0.19422422324401,0.298141020880817,0.175499242887455,0.368477696827376,0.0238022210885876,0.20699089794752,0.104291830141806,0.0878352425714737
healthy,0.506184322315219,0.842050490193522,0.233974271092881,-0.682302872370714,0.758514283110265,0.247529060981006,0.426272894694521,-0.692883763091445,0.293649197404235,0.584699540223978,0.452313597056567,0.617784051024445,0.71320706635804,0.428681999512927,0.55151295920102,0.487459386081615,0.194393864079909,0.199386611266718,0.740370200738747,0.416701973939104,0.748539050862221,0.733665804011171,0.568912291210609,0.243602148930125,0.498089736443221,-0.0960765750505784,-0.123822928614854,0.539734789217235,0.0561498880825406,0.712392628504031,0.685981445006509,0.697368469630199,0.682203311168338,0.0288368982423401,-0.39453899926008,0.65446931592534,0.602871856311978,0.614125147457226,0.237555295847812,0.635672263441734,0.682282186062598,0.32578679325666
healthy,0.193688803448419,0.305347445555768,-0.233237889491095,-0.212771932357171,0.3281552204658,0.208469125732147,0.22464365075309,-0.345875806467386,0.16228325024479,0.125269813815701,0.228939876978261,0.282921518606122,0.293283058267495,0.340685097243562,0.245840604958108,0.0072994567910254,0.0177960391610817,-0.221032924386388,0.292745981454906,0.193171710753354,0.250928717947499,0.413569194509699,0.329259257309436,0.130392998692357,0.205718767129459,-0.0778032935228682,0.180714242685831,0.26342509712848,-0.133539505630581,0.235772227182538,0.40399500902082,0.193921336845736,0.380380315169258,-0.134840996007512,-0.431077021782106,0.320113539348452,0.513788835561959,0.245802008215546,0.262670098058337,0.1964812361567,0.175564995952667,0.0070736246846861
healthy,0.161857573290329,0.638674507593299,-0.161156233495923,-0.313398610535049,0.61219222136291,0.233798124615199,0.170438009585657,-0.578975306530753,0.349307234205832,0.331190051784961,0.249275433978323,0.413779718286516,0.513672983318492,0.316548140554392,0.267215988961122,0.275930779795812,0.260573124002283,-0.0427699146584917,0.579400164129514,0.19911856512189,0.498135848942351,0.649179426274395,0.657708077300315,0.271107155381236,0.181801050656039,-0.0705032550746993,-0.0069826872932404,0.150780462830659,-0.184318912073148,0.543444989172086,0.609775961996991,0.149364161243017,0.457361700453927,0.220225047000837,-0.30362184624716,0.561222768789254,0.648048783685275,0.383786836669175,0.249652412375445,0.309602754218922,0.302045760399495,0.142707671314125
healthy,0.0963803110766517,0.300997125009781,-0.624595426254682,-0.211519595637226,0.412433018247288,0.0707839565479429,0.0255839052959248,-0.531945544656658,0.0073019367376738,0.018649783853213,0.009537828438374,0.125053697307217,0.195781465332629,0.0739326207821919,0.0663175755073691,0.0881951121829218,-0.276634861535513,-0.591948176225489,0.389982091161925,-0.0062023505775349,0.309725176253756,0.480934777943088,0.451393591388304,-0.0917066635800328,-0.0043467751405525,-0.397344951843763,-0.20533681085875,0.297058663053932,-0.21386630613825,0.12946167447683,0.467291594317195,0.0936021168565091,0.381936051201736,-0.320996826848882,-0.615979811677079,0.393236270766678,0.710520254112467,0.284747953627256,0.160284516594226,0.0814665043723271,0.108184385392092,-0.0149637646938683
