group,CD11a,CD11b,CD11c,CD123,CD14,CD16,CD1d,CD226,CD244,CD3,CD31,CD32,CD33,CD35,CD36,CD38,CD41,CD45RA,CD49d,CD5,CD58,CD64,CD82,CD88,CD95,CD99,CLEC12A,CX3CR1,Podoplanin,TCR
healthy,0.374054266245486,-0.254405489892101,0.372491067935758,0.204897805523411,-0.218714712454843,0.369453892737293,0.0240935876609846,0.123524862980586,0.196902799437096,0.214567273572656,0.178497943373689,0.0534553682484383,-0.0363211783591481,-0.278690518619769,-0.147870677463742,-0.152800626124461,-0.0249807775699601,0.422782194754545,0.543754427206583,0.211465941988868,-0.0655213249957853,-0.165521994097388,-0.113673294583201,0.164662964366882,-0.155421263658998,-0.0666193781477743,0.0704579958416634,0.334889002246064,-0.0295508571488546,0.205472451487776
healthy,0.101061870649129,-0.723299276304198,0.0490198768015243,0.366988782707322,-0.695545111840456,0.619357829354954,-0.631073550079542,-0.575495625162199,0.188096102274959,-0.163892614547127,0.255059179296761,-0.0562815610390551,-0.710051919451473,-0.671660381367577,-0.798019670748647,-0.688135036387383,-0.704850498204694,0.57352820597185,0.364938959444038,-0.101555483776755,-0.457808018042882,-0.689949097262138,-0.53255921425953,0.272756081859841,-0.515872996925358,-0.693282583043905,-0.524222373176707,0.292856334012441,-0.309867048031527,-0.133721170936032
healthy,-0.329920747273355,0.712211722076293,-0.323909309961904,-0.182777632552911,0.657822543230454,-0.644246965259562,0.298848142873371,0.712906254537021,-0.153528620198552,0.0112018552965026,-0.122727962850776,-0.233138516447733,0.68042849616474,0.673435379530239,0.787391963336878,0.588677165313174,0.751900018726584,-0.579728954278789,-0.431119311752371,0.0152298585608739,0.585860940366731,0.678995650649572,0.59558931344866,-0.381000424387696,0.506111451623238,0.629867164141205,0.291509327802484,-0.338956558071773,0.459002898893399,0.0776151344134316
healthy,0.351029657846988,-0.367087862798846,0.559537425589225,0.31887371658685,-0.44778175230019,0.579030898536838,-0.272067400339023,-0.459470527057834,0.444909819626101,-0.133995912999852,0.229155343084155,0.164527265577778,-0.382071162837656,-0.352848972593473,-0.564321208758071,-0.455504574881552,-0.481159285724132,0.475368842240498,0.367600174788191,-0.030348808355784,-0.25987984261674,-0.52537158567917,-0.309833097196038,0.600103973967402,-0.362335158039631,-0.533716240743237,-0.304858696074654,0.401711333141454,-0.257352984992059,-0.105144018667168
healthy,0.0233371600912434,-0.0803565397891371,0.170405088225433,0.17429932238028,-0.17174235605535,0.408649575690067,-0.364782242754361,-0.133989179934601,0.161016998060033,-0.0834025600844514,0.346875133809424,0.115085543258908,-0.209714794866357,-0.0249825133166115,-0.277477849046313,-0.177524929749919,-0.064806584979179,0.214239091753012,0.086714024943403,-0.0481976557446735,-0.0982897606257764,-0.147538041665863,-0.0604891548318145,0.496605437991048,-0.0378913685612026,-0.305713536932723,-0.180769767036743,0.160685675130034,0.0162713206145891,-0.0363242292748331
healthy,0.153544991973349,-0.44390218343064,0.025456378483133,0.207153764682925,-0.130765209621697,0.0045181924517357,-0.118888727390993,-0.169386732690764,0.150163014426919,-0.0765938779375466,0.194696354886699,0.120291146396658,-0.0624383173037335,-0.403212712353787,-0.0428810087569601,-0.151975572764641,-0.196747988884137,0.241528677189859,0.279002492576126,-0.0303964005011566,-0.27037556698243,-0.328820994619205,-0.449058536443422,-0.0974641765253477,-0.223589999901207,-0.256622486742505,-0.201187289812161,0.0476806482043823,-0.281489136383548,-0.130600959832702
healthy,-0.233653914869259,0.710787297449442,0.0726904742372099,-0.700661839304395,0.721107622615875,-0.627316907502395,0.510161037610684,0.282454516971898,-0.171147533341621,-0.0058770265809905,-0.193765180156101,0.209804489359029,0.681492233052469,0.606401126869828,0.66446626455392,0.56270323213681,0.410712683165748,-0.530922795477725,-0.235069545211589,-0.0921901124500378,0.642357279097963,0.590486403332291,0.437123630495721,-0.329110317711231,0.483599728090635,0.531203394806866,0.518010771698585,-0.125073736189271,0.496468425978165,0.0432942027374786
healthy,0.0178431253642296,0.12935773260895,-0.0461130269726019,0.252348949212657,0.0182270465649341,-0.127670872446539,0.168596475703888,0.245485934015696,-0.185984689400459,0.154225164535099,0.0471416191356202,-0.177475104468697,0.148063033402548,0.0642575453880059,0.260922797172206,0.192188457199539,0.211273188014539,0.0023080048734861,0.0559757410484008,0.156165773741735,0.152190385458172,0.173875579342994,0.154883751472393,-0.307900379088782,0.227437981147266,0.421011373554364,0.253194802316787,-0.161386542397573,0.154256465383745,0.177525772001119
healthy,0.249745682800243,0.40577080329428,0.205343728958699,-0.256740883086884,0.126924673413464,0.117140726516909,-0.29209484744058,0.210691594438299,0.13607093000927,0.181764929461859,0.248543409746492,0.100056216268403,0.0756336521077247,0.491962106944029,0.0715664936781279,0.148863270526518,0.146972732197363,0.188310698154511,-0.107352143999171,0.280810058659764,0.201735678526527,0.0452625874562569,0.356643940761035,0.378339547556527,0.33304746985295,0.0932877315108852,-0.0161109854929352,0.0248437115690879,0.259023931005429,0.195423650491927
healthy,0.216732426082092,0.275712607692043,0.176460959875686,0.0733851438538121,-0.0281229400529655,0.276216051473052,-0.147937882040964,0.145045744930441,0.368644164817869,0.200404681205296,0.266895413660769,0.205559933811877,0.0257441262509928,0.329504568585693,-0.0323254781149737,0.0808759797813867,-0.104828916521186,0.171087400117628,0.0452919508251628,0.283990413300146,0.168986213121051,-0.0861876874273477,0.277459001884821,0.350833936160502,0.315076243519776,0.0609338861467912,0.0614959834763994,0.245990013706889,0.235994165113959,0.201568402631361
